Filename,ThermalTime,axe_id,NFF,HS,SSI,LAI totale,LAI vert,PAI total,PAI vert,has_ear
tmpoi61st-1796.csv,1796.0,T1.0,7,6.42332024191,5.01713550682,0.341106048437,0.237666846327,0.422148772318,0.292139757503,0
tmpoi61st-1796.csv,1796.0,T1.0,8,7.05322593064,6.03397846397,0.139604360504,0.0893981170746,0.175507938182,0.110469038239,0
tmpoi61st-1796.csv,1796.0,T1.1,5,3.96530318218,3.02716993786,0.00809055605189,0.00547003213297,0.00945572660411,0.00633248944159,0
tmpoi61st-1796.csv,1796.0,T1.1,6,0.80255355102,0.68268910502,0.0086566151245,0.00544830952281,0.0109573596197,0.00685250738699,0
tmpoi61st-1796.csv,1796.0,T1.1,7,0.0,0.0,0.0,0.0,0.00127953856913,0.00127953856913,0
tmpoi61st-1796.csv,1796.0,T1.1,8,0.0,0.0,0.0,0.0,0.000254626037815,0.000254626037815,0
tmpoi61st-1796.csv,1796.0,T2,6,0.0,0.0,0.0,0.0,7.9304601836e-05,7.9304601836e-05,0
tmpoi61st-1796.csv,1796.0,T2,7,0.0,0.0,0.0,0.0,0.000886083658061,0.000886083658061,0
tmpoi61st-1796.csv,1796.0,T2,8,0.0,0.0,0.0,0.0,0.00075194300922,0.00075194300922,0
tmpoi61st-1796.csv,1796.0,T2,9,0.0,0.0,0.0,0.0,0.000469383562348,0.000469383562348,0
tmpoi61st-1796.csv,1796.0,T2.0,5,4.07063489932,3.09770246021,0.00857107225195,0.0057767960502,0.0101633617073,0.00674514581892,0
tmpoi61st-1796.csv,1796.0,T2.0,6,1.43048711571,1.22282261971,0.0252372092174,0.0156668954679,0.0311715170923,0.0189787890834,0
tmpoi61st-1796.csv,1796.0,T2.0,7,0.0,0.0,0.0,0.0,0.00103514944402,0.00103514944402,0
tmpoi61st-1796.csv,1796.0,T2.0,8,0.0,0.0,0.0,0.0,3.11619923513e-05,3.11619923513e-05,0
tmpoi61st-1796.csv,1796.0,T3,6,6.0,4.09770246024,0.0125217843544,0.00949007391609,0.0161852907353,0.0124421948596,0
tmpoi61st-1796.csv,1796.0,T3,7,6.38808799192,5.01608065969,0.41391286439,0.28714908349,0.51163875485,0.352340734433,0
tmpoi61st-1796.csv,1796.0,T3,8,7.08542308334,6.03394801617,0.140759244467,0.0904827340588,0.177409435853,0.112227425525,0
tmpoi61st-1796.csv,1796.0,T4,5,1.97795776676,1.51358496893,0.00806744936084,0.00544692544192,0.00946422587401,0.0063409887115,0
tmpoi61st-1796.csv,1796.0,T4,6,1.359967038,1.16331408958,0.0167327993234,0.0103606393464,0.0209229214471,0.0128124859359,0
tmpoi61st-1796.csv,1796.0,T4,7,0.0,0.0,0.0,0.0,0.000966928743365,0.000966928743365,0
tmpoi61st-1796.csv,1796.0,T4,8,0.0,0.0,0.0,0.0,9.98139166229e-05,9.98139166229e-05,0
