Filename,ThermalTime,axe_id,NFF,HS,SSI,LAI totale,LAI vert,PAI total,PAI vert,has_ear
tmp9edaqg-1281.csv,1281,T4,9,6.678785571,4.172990521,0.009909776,0.008760423,0.011226035,0.009822826,0
tmpxzd8ca-1796.csv,1796,MS,11,11,8.211837687,0.92514959,0.730919441,1.304156459,1.058197979,1
tmpxzd8ca-1796.csv,1796,MS,12,12,8.929771536,1.664018172,1.372759294,2.427024733,2.035524576,1
tmpxzd8ca-1796.csv,1796,MS,13,13,9.674198863,0.062822307,0.049991766,0.088718007,0.072110211,1
tmpxzd8ca-1796.csv,1796,T0,8,8,5.44081595,0.018214137,0.015547134,0.026148262,0.022867815,1
tmpxzd8ca-1796.csv,1796,T0,9,8.36014303,6.363788489,0.015717398,0.012188526,0.017959866,0.013634544,0
tmpxzd8ca-1796.csv,1796,T0,10,9.883655462,7.464239884,0.009757798,0.007451774,0.011566827,0.008628308,0
tmpxzd8ca-1796.csv,1796,T0.0,7,0,0,0,0,3.77E-05,3.77E-05,0
tmpxzd8ca-1796.csv,1796,T0.0,8,0,0,0,0,0.000173932,0.000173932,0
tmpxzd8ca-1796.csv,1796,T0.0,9,0,0,0,0,0.000134887,0.000134887,0
tmpxzd8ca-1796.csv,1796,T0.0.0,7,6.076968356,4.464239884,0.005507573,0.004416652,0.006229014,0.004955938,0
tmpxzd8ca-1796.csv,1796,T0.1,7,7,4.415577114,0.031990358,0.028737264,0.046484533,0.042614425,1
tmpxzd8ca-1796.csv,1796,T0.1,8,8,5.475181072,0.008749229,0.007601618,0.012715442,0.011361342,1
tmpxzd8ca-1796.csv,1796,T0.2,6,5.133802368,3.363788489,0.00928299,0.00794014,0.010276375,0.008630158,0
tmpxzd8ca-1796.csv,1796,T0.2,8,0,0,0,0,0.000100582,0.000100582,0
tmpxzd8ca-1796.csv,1796,T1,8,7.721048126,5.349393835,0.277612125,0.227707612,0.321328562,0.26033339,0
tmpxzd8ca-1796.csv,1796,T1,8,8,5.445496654,0.332822251,0.289932597,0.483539179,0.43297737,1
tmpxzd8ca-1796.csv,1796,T1,9,8.376692487,6.369839047,1.051370745,0.819007034,1.211413767,0.926612542,0
tmpxzd8ca-1796.csv,1796,T1,9,9,6.47266039,0.244787031,0.201321721,0.353780834,0.29952973,1
tmpxzd8ca-1796.csv,1796,T1,10,9.16341109,7.389679186,0.121732778,0.089535256,0.140964478,0.100046769,0
tmpxzd8ca-1796.csv,1796,T1.0,7,6.875201669,4.301990789,0.037061783,0.033098595,0.042216235,0.037535883,0
tmpxzd8ca-1796.csv,1796,T1.0,7,7,4.422614801,0.463868501,0.416413174,0.67403404,0.617574976,1
tmpxzd8ca-1796.csv,1796,T1.0,8,7.647458914,5.338833982,0.420966492,0.357679728,0.482330113,0.408969634,0
tmpxzd8ca-1796.csv,1796,T1.0,8,8,5.44408607,0.559919925,0.48811015,0.81375753,0.729232252,1
tmpxzd8ca-1796.csv,1796,T1.0,9,8.277693646,6.351011605,0.021649616,0.017326658,0.024967438,0.019787326,0
tmpxzd8ca-1796.csv,1796,T1.0,9,9,6.456243595,0.009324328,0.007881601,0.01368408,0.011919969,1
tmpxzd8ca-1796.csv,1796,T1.1,6,5.381203176,3.415527931,0.068674401,0.059422235,0.077713201,0.066420366,0
tmpxzd8ca-1796.csv,1796,T1.1,7,0.813749358,0.603238341,0.042922887,0.03432837,0.051167322,0.041136934,0
tmpxzd8ca-1796.csv,1796,T1.1,8,0,0,0,0,0.002074428,0.002074428,0
tmpxzd8ca-1796.csv,1796,T2,7,0,0,0,0,0.00124618,0.00124618,0
tmpxzd8ca-1796.csv,1796,T2,8,0,0,0,0,0.003521581,0.003521581,0
tmpxzd8ca-1796.csv,1796,T2,9,0,0,0,0,0.0031834,0.0031834,0
tmpxzd8ca-1796.csv,1796,T2,10,0,0,0,0,8.07E-05,8.07E-05,0
tmpxzd8ca-1796.csv,1796,T2.0,6,5.347369813,3.407999425,0.072705357,0.062824584,0.082010062,0.069942426,0
tmpxzd8ca-1796.csv,1796,T2.0,7,0.830613453,0.614191999,0.021612303,0.017297799,0.024784188,0.01974896,0
tmpxzd8ca-1796.csv,1796,T2.0,8,0,0,0,0,0.000949876,0.000949876,0
tmpxzd8ca-1796.csv,1796,T3,7,6.873729117,4.301754825,0.022224149,0.019846768,0.025314785,0.02250719,0
tmpxzd8ca-1796.csv,1796,T3,7,7,4.427401589,0.431901695,0.387547498,0.62757306,0.574799951,1
tmpxzd8ca-1796.csv,1796,T3,8,7.642019026,5.339020697,0.45754088,0.388585281,0.524147054,0.444215886,0
tmpxzd8ca-1796.csv,1796,T3,8,8,5.441969179,0.463681363,0.404306249,0.67389063,0.604013668,1
tmpxzd8ca-1796.csv,1796,T3,9,8.415939966,6.367716698,0.03026757,0.024391854,0.035094414,0.028048331,0
tmpxzd8ca-1796.csv,1796,T3,9,9,6.456243595,0.009324328,0.007881601,0.01368408,0.011919969,1
tmpxzd8ca-1796.csv,1796,T4,6,5.396738176,3.423971687,0.066381192,0.056751266,0.075530338,0.063933088,0
tmpxzd8ca-1796.csv,1796,T4,7,1.289455776,0.957747726,0.074727502,0.059720226,0.086934041,0.069419338,0
tmpxzd8ca-1796.csv,1796,T4,8,0,0,0,0,0.001123691,0.001123691,0
tmpxzd8ca-1796.csv,1796,T4,9,0,0,0,0,0.000122807,0.000122807,0
