Site: Boigneville, Unité d'acquisition: Boigneville, Dep: 91, Com: 69, Num: 2;;;;;;
Date;01/09/2012;T[°C);HR(%);Pluies (mm);Vent (km/h);Rg (j/cm²)
25/09/2012;05:00;11,8;88;0;18;0
25/09/2012;06:00;12;85;0;18;12
25/09/2012;07:00;12,1;85;0;19;22
25/09/2012;08:00;12,5;87;0;20;30
25/09/2012;09:00;13,3;85,5;0;21;58
25/09/2012;10:00;14,1;80,5;0;21;90
25/09/2012;11:00;14,9;79,5;0;20;90
25/09/2012;12:00;14,9;77;0;20;76
25/09/2012;13:00;16,1;72,5;0;20;56
25/09/2012;14:00;15;73;0;23;38
25/09/2012;15:00;14,5;75;0;21;24
25/09/2012;16:00;13,5;76;0;18;12
25/09/2012;17:00;13,1;82,5;0;18;0
25/09/2012;18:00;12,7;87,5;0,2;16;0
25/09/2012;19:00;12,6;90;1,4;18;0
25/09/2012;20:00;12,3;89;0,4;18;0
25/09/2012;21:00;12;90,5;0,4;18;0
25/09/2012;22:00;12,1;89;0;17;0
25/09/2012;23:00;11,8;91;0;15;0
26/09/2012;00:00;11,6;90,5;0;15;0
26/09/2012;01:00;11,5;90;0;17;0
26/09/2012;02:00;11,5;89,5;0;18;0
26/09/2012;03:00;11,3;89,5;0;16;0
26/09/2012;04:00;11,4;89,5;0;16;0
26/09/2012;05:00;11,4;89;0;17;2
26/09/2012;06:00;11,6;89;0;15;4
26/09/2012;07:00;12;88,5;0;14;14
26/09/2012;08:00;12,4;87,5;0;16;26
26/09/2012;09:00;13;85,5;0;16;46
26/09/2012;10:00;13,4;83,5;0;19;54
26/09/2012;11:00;14;82;0;20;76
26/09/2012;12:00;15,9;75;0;21;158
26/09/2012;13:00;15,6;71;0;24;128
26/09/2012;14:00;16,4;69;0;22;116
26/09/2012;15:00;14,4;79;0,4;19;30
26/09/2012;16:00;14,3;79,5;0,2;20;8
26/09/2012;17:00;13,6;83;0;20;2
26/09/2012;18:00;12,8;90,5;0,2;15;0
26/09/2012;19:00;12,8;91,5;0;13;0
26/09/2012;20:00;12,9;91;0;14;0
26/09/2012;21:00;13,1;90;0;15;0
26/09/2012;22:00;12,8;90;0,2;18;0
26/09/2012;23:00;12,4;91;0;16;0
27/09/2012;00:00;12,5;91,5;0;17;0
27/09/2012;01:00;12,5;91,5;0;17;0
27/09/2012;02:00;12,2;91;0;17;0
27/09/2012;03:00;12,2;89,5;0;19;0
27/09/2012;04:00;12,4;88,5;0;17;0
27/09/2012;05:00;12,3;91;0,8;18;0
27/09/2012;06:00;12,5;89,5;0;20;8
27/09/2012;07:00;13;87,5;0;20;24
27/09/2012;08:00;13,1;86,5;0,2;23;46
27/09/2012;09:00;13,3;87;0;23;54
27/09/2012;10:00;13,7;87,5;0;23;80
27/09/2012;11:00;13,7;85;1;23;116
27/09/2012;12:00;15,9;76;0,2;31;178
27/09/2012;13:00;15,3;73,5;0;29;108
27/09/2012;14:00;15,5;72,5;0;24;78
27/09/2012;15:00;14,8;74,5;0;21;38
27/09/2012;16:00;14,6;77;0;15;22
27/09/2012;17:00;12,9;80;0;9;6
27/09/2012;18:00;11,2;86,5;0;4;0
27/09/2012;19:00;10,3;89,5;0;4;0
27/09/2012;20:00;9,8;91,5;0;2;0
27/09/2012;21:00;9,5;93;0;3;0
27/09/2012;22:00;9,2;94,5;0;3;0
27/09/2012;23:00;8,9;96;0;4;0
28/09/2012;00:00;10,3;96;0;4;0
28/09/2012;01:00;10,1;93;0;5;0
28/09/2012;02:00;8,8;93;0;4;0
28/09/2012;03:00;8,3;95,5;0;3;0
28/09/2012;04:00;8,1;96,5;0;2;0
28/09/2012;05:00;7,1;97;0;3;0
28/09/2012;06:00;8,7;97;0;4;22
28/09/2012;07:00;11,4;96;0;4;74
28/09/2012;08:00;14;86;0;7;132
28/09/2012;09:00;14,7;80;0;12;172
28/09/2012;10:00;15,9;67,5;0;13;204
28/09/2012;11:00;16,2;69,5;0;15;222
28/09/2012;12:00;17,1;63;0;16;198
28/09/2012;13:00;17,2;64;0;16;156
28/09/2012;14:00;17,1;60;0;15;144
28/09/2012;15:00;16,9;58;0;15;94
28/09/2012;16:00;15,8;60;0;11;40
28/09/2012;17:00;12,9;71,5;0;6;4
28/09/2012;18:00;11,3;77,5;0;3;0
28/09/2012;19:00;9,1;84;0;3;0
28/09/2012;20:00;9,6;87,5;0;2;0
28/09/2012;21:00;8,4;88,5;0;2;0
28/09/2012;22:00;8,5;91;0;3;0
28/09/2012;23:00;8,1;89;0;2;0
29/09/2012;00:00;8,3;88,5;0;4;0
29/09/2012;01:00;7,4;91;0;3;0
29/09/2012;02:00;6,3;91,5;0;4;0
29/09/2012;03:00;5,8;94,5;0;3;0
29/09/2012;04:00;5,5;96;0;3;0
29/09/2012;05:00;7,1;96,5;0;3;0
29/09/2012;06:00;8,8;96;0;5;10
29/09/2012;07:00;10,2;93,5;0;8;34
29/09/2012;08:00;12,6;88;0;4;88
29/09/2012;09:00;15,2;78,5;0,2;9;160
29/09/2012;10:00;15,2;70,5;0;9;178
29/09/2012;11:00;15,7;62,5;0;8;144
29/09/2012;12:00;16,7;56,5;0;7;140
29/09/2012;13:00;16,8;52,5;0;9;140
29/09/2012;14:00;15,6;64;0;9;18
29/09/2012;15:00;16,4;61;0;7;46
29/09/2012;16:00;15,3;63,5;0;7;30
29/09/2012;17:00;13,5;72,5;0;6;4
29/09/2012;18:00;12,5;74;0;3;0
29/09/2012;19:00;11,4;74,5;0;6;0
29/09/2012;20:00;10,6;77;0;6;0
29/09/2012;21:00;8,9;83;0;6;0
29/09/2012;22:00;8,4;85,5;0;6;0
29/09/2012;23:00;7,6;87,5;0;7;0
30/09/2012;00:00;6,6;91;0;4;0
30/09/2012;01:00;6,2;93;0;1;0
30/09/2012;02:00;4,7;93,5;0;3;0
30/09/2012;03:00;4,5;96;0;2;0
30/09/2012;04:00;3,8;96;0;3;0
30/09/2012;05:00;3,4;97;0;2;0
30/09/2012;06:00;5,5;97;0;2;30
30/09/2012;07:00;8,4;91;0;4;84
30/09/2012;08:00;11,5;79,5;0;6;136
30/09/2012;09:00;13,3;63,5;0;8;182
30/09/2012;10:00;14,5;55;0;6;208
30/09/2012;11:00;16,1;53,5;0;4;220
30/09/2012;12:00;16,5;46;0;5;210
30/09/2012;13:00;17,5;43,5;0;4;186
30/09/2012;14:00;17,8;39;0;4;142
30/09/2012;15:00;17,4;39;0;3;92
30/09/2012;16:00;16,3;44,5;0;3;36
30/09/2012;17:00;14,1;57;0;1;4
30/09/2012;18:00;10,7;71,5;0;1;0
30/09/2012;19:00;8,6;76,5;0;2;0
30/09/2012;20:00;7,5;78;0;3;0
30/09/2012;21:00;7,4;81,5;0;3;0
30/09/2012;22:00;6,2;82;0;4;0
30/09/2012;23:00;5,3;88,5;0;3;0
01/10/2012;00:00;5,8;85,5;0;3;0
01/10/2012;01:00;4,5;88;0;3;0
01/10/2012;02:00;4,7;92;0;3;0
01/10/2012;03:00;3,3;92,5;0;4;0
01/10/2012;04:00;2,7;95;0;4;0
01/10/2012;05:00;3;96;0;3;0
01/10/2012;06:00;5,4;95,5;0;4;26
01/10/2012;07:00;9;84,5;0;6;68
01/10/2012;08:00;13,4;74;0;7;126
01/10/2012;09:00;15,1;62,5;0;12;166
01/10/2012;10:00;16,4;58;0;14;194
01/10/2012;11:00;17,5;54,5;0;14;196
01/10/2012;12:00;18,4;49,5;0;16;202
01/10/2012;13:00;18,8;47;0;15;180
01/10/2012;14:00;19,1;47;0;15;128
01/10/2012;15:00;18,2;49,5;0;14;82
01/10/2012;16:00;16,8;55;0;12;30
01/10/2012;17:00;15;59,5;0;9;2
01/10/2012;18:00;14,3;64,5;0;8;0
01/10/2012;19:00;13,4;68,5;0;7;0
01/10/2012;20:00;13,1;71;0;8;0
01/10/2012;21:00;13,8;72,5;0;9;0
01/10/2012;22:00;13,7;75;0;10;0
01/10/2012;23:00;13,5;77;0;10;0
02/10/2012;00:00;13,3;79,5;0;10;0
02/10/2012;01:00;13;82;0;11;0
02/10/2012;02:00;12,4;85,5;0;12;0
02/10/2012;03:00;11,5;90,5;0;9;0
02/10/2012;04:00;12,3;90,5;0;12;0
02/10/2012;05:00;12,9;90;0;13;0
02/10/2012;06:00;13;93,5;0,4;14;8
02/10/2012;07:00;13,5;93,5;0;17;20
02/10/2012;08:00;14,6;90;0;18;46
02/10/2012;09:00;16;80;0,2;18;102
02/10/2012;10:00;16,8;69,5;0;16;138
02/10/2012;11:00;17,3;59,5;0;17;174
02/10/2012;12:00;17;58,5;0;16;96
02/10/2012;13:00;18,9;54;0;16;144
02/10/2012;14:00;17,8;54;0;16;80
02/10/2012;15:00;17,2;61,5;0;17;26
02/10/2012;16:00;16,6;65,5;0;12;16
02/10/2012;17:00;15,2;73,5;0;10;2
02/10/2012;18:00;14,5;78,5;0;12;0
02/10/2012;19:00;14,4;79,5;0;14;0
02/10/2012;20:00;14,3;79,5;0;15;0
02/10/2012;21:00;13,8;83,5;0;15;0
02/10/2012;22:00;13,9;85;0;14;0
02/10/2012;23:00;13,6;86,5;0;13;0
03/10/2012;00:00;13,4;85,5;0;15;0
03/10/2012;01:00;13,4;87;0;16;0
03/10/2012;02:00;13,1;87,5;0;16;0
03/10/2012;03:00;13,1;88;0;15;0
03/10/2012;04:00;12,7;88,5;0;15;0
03/10/2012;05:00;13,1;90,5;0;15;0
03/10/2012;06:00;13,7;86,5;0;19;12
03/10/2012;07:00;14,4;83;0;19;50
03/10/2012;08:00;16,2;77,5;0;23;98
03/10/2012;09:00;17;72,5;0;23;80
03/10/2012;10:00;17,7;68,5;0;23;98
03/10/2012;11:00;18,6;61,5;0;25;108
03/10/2012;12:00;19;60;0;25;118
03/10/2012;13:00;16,9;71;0;24;52
03/10/2012;14:00;16,2;76,5;0;23;44
03/10/2012;15:00;15,8;80;0;25;18
03/10/2012;16:00;15,5;83;0;20;8
03/10/2012;17:00;14,9;85;0,8;18;2
03/10/2012;18:00;15,1;84;0;16;0
03/10/2012;19:00;14,8;84;0;17;0
03/10/2012;20:00;14,3;85,5;0,2;18;0
03/10/2012;21:00;14,2;86,5;0;17;0
03/10/2012;22:00;13,9;87;0;15;0
03/10/2012;23:00;14,2;87;0;20;0
04/10/2012;00:00;14,2;87;0;19;0
04/10/2012;01:00;12,8;90;0,8;20;0
04/10/2012;02:00;13,7;92;0,4;19;0
04/10/2012;03:00;13,8;92;1;19;0
04/10/2012;04:00;13,9;91,5;1,6;22;0
04/10/2012;05:00;13,9;91;1,4;24;0
04/10/2012;06:00;13,5;93,5;4,4;19;0
04/10/2012;07:00;12,8;91;1,2;20;10
04/10/2012;08:00;14,3;88;0;17;68
04/10/2012;09:00;15,2;81;0;23;140
04/10/2012;10:00;15,6;74,5;0;23;122
04/10/2012;11:00;16,4;69;0;23;220
04/10/2012;12:00;16,1;65;0;21;126
04/10/2012;13:00;17;63;0;18;166
04/10/2012;14:00;16,9;58,5;0;16;134
04/10/2012;15:00;16,5;65;0;12;74
04/10/2012;16:00;15,8;70,5;0;7;28
04/10/2012;17:00;13,8;77;0;6;2
04/10/2012;18:00;13,7;80,5;0;4;0
04/10/2012;19:00;14,1;77,5;0;6;0
04/10/2012;20:00;14,3;82;0;14;0
04/10/2012;21:00;14,3;87,5;0;16;0
04/10/2012;22:00;14,3;91;0;16;0
04/10/2012;23:00;14,4;93,5;0;15;0
05/10/2012;00:00;15;91,5;0;17;0
05/10/2012;01:00;15,1;91,5;0;16;0
05/10/2012;02:00;15,3;91,5;0;18;0
05/10/2012;03:00;14,7;91,5;0;16;0
05/10/2012;04:00;15;90,5;0;21;0
05/10/2012;05:00;15;88,5;0;20;0
05/10/2012;06:00;14,9;88,5;0;19;6
05/10/2012;07:00;15,6;87;0;20;26
05/10/2012;08:00;16,8;83;0;20;48
05/10/2012;09:00;17,9;80,5;0;20;130
05/10/2012;10:00;18,8;77;0;22;178
05/10/2012;11:00;18,1;77,5;0;19;82
05/10/2012;12:00;19,1;75;0;21;78
05/10/2012;13:00;19,1;74;0;22;86
05/10/2012;14:00;19,7;71;0;22;100
05/10/2012;15:00;19,5;72;0;20;80
05/10/2012;16:00;18,3;76,5;0;15;28
05/10/2012;17:00;16,1;83,5;0;7;0
05/10/2012;18:00;16,5;82,5;0;11;0
05/10/2012;19:00;15,7;84;0;11;0
05/10/2012;20:00;14,7;87;0;7;0
05/10/2012;21:00;14,4;88,5;0;7;0
05/10/2012;22:00;14;91;0;7;0
05/10/2012;23:00;13,5;90,5;0;5;0
06/10/2012;00:00;13,9;87,5;0;9;0
06/10/2012;01:00;14,2;86,5;0;12;0
06/10/2012;02:00;14,1;84,5;0;12;0
06/10/2012;03:00;14,2;83,5;0;14;0
06/10/2012;04:00;13,9;83;0;16;0
06/10/2012;05:00;14,4;79,5;0;18;2
06/10/2012;06:00;13,8;83,5;0;17;12
06/10/2012;07:00;14;84;0;15;28
06/10/2012;08:00;16;78;0;17;80
06/10/2012;09:00;16,7;75;0;19;98
06/10/2012;10:00;17;76;0;17;78
06/10/2012;11:00;17,2;75,5;0;13;56
06/10/2012;12:00;17,3;76,5;0;11;30
06/10/2012;13:00;16,7;81,5;0,2;10;22
06/10/2012;14:00;16,2;85,5;0,4;9;22
06/10/2012;15:00;15,4;87;0,8;10;10
06/10/2012;16:00;14,6;88,5;1,2;11;4
06/10/2012;17:00;14,8;91,5;0,4;11;0
06/10/2012;18:00;14,8;93;0,8;9;0
06/10/2012;19:00;14,8;93,5;0;8;0
06/10/2012;20:00;14,5;93;0;6;0
06/10/2012;21:00;13,8;93;0;5;0
06/10/2012;22:00;14;93,5;0;7;0
06/10/2012;23:00;14,2;94;0;8;0
07/10/2012;00:00;13,9;94,5;0;6;0
07/10/2012;01:00;13,3;95;0;4;0
07/10/2012;02:00;13,3;95,5;0;4;0
07/10/2012;03:00;13,2;95,5;0;5;0
07/10/2012;04:00;13,1;95,5;0;7;0
07/10/2012;05:00;11,5;95;0;16;0
07/10/2012;06:00;10,8;95;0;13;6
07/10/2012;07:00;11,2;93;0;11;30
07/10/2012;08:00;11,7;89;0;13;56
07/10/2012;09:00;12,2;87;0;14;70
07/10/2012;10:00;12,7;83,5;0;12;80
07/10/2012;11:00;14,8;77,5;0;9;162
07/10/2012;12:00;14,7;74;0;10;122
07/10/2012;13:00;15,6;66,5;0;8;120
07/10/2012;14:00;15,4;62,5;0;10;88
07/10/2012;15:00;14,6;68;0;7;44
07/10/2012;16:00;13,4;74,5;0;5;12
07/10/2012;17:00;12,7;76;0;6;0
07/10/2012;18:00;12,1;78,5;0;6;0
07/10/2012;19:00;11,2;81,5;0;4;0
07/10/2012;20:00;10,7;86;0;2;0
07/10/2012;21:00;11;86;0;3;0
07/10/2012;22:00;11,1;84;0;5;0
07/10/2012;23:00;10,5;86;0;3;0
08/10/2012;00:00;10,2;87,5;0;5;0
08/10/2012;01:00;10;89;0;5;0
08/10/2012;02:00;9,9;90,5;0;4;0
08/10/2012;03:00;10,2;91;0;4;0
08/10/2012;04:00;10;93;0,2;6;0
08/10/2012;05:00;10;94;0,2;5;0
08/10/2012;06:00;10,1;96;0,2;7;2
08/10/2012;07:00;10,5;96,5;1,8;7;8
08/10/2012;08:00;11,8;97;0;8;26
08/10/2012;09:00;12,9;97,5;1,8;9;26
08/10/2012;10:00;14,3;97,5;0,6;8;34
08/10/2012;11:00;15,9;97;0;8;38
08/10/2012;12:00;16,3;97;1;12;26
08/10/2012;13:00;16,6;97;2,4;9;20
08/10/2012;14:00;17;96,5;2;10;16
08/10/2012;15:00;17;96;1,4;12;16
08/10/2012;16:00;16,9;96;0,4;11;8
08/10/2012;17:00;16,9;96,5;0,2;9;0
08/10/2012;18:00;16,8;97;1,2;9;0
08/10/2012;19:00;17,1;97;3,8;11;0
08/10/2012;20:00;16;95;4,4;15;0
08/10/2012;21:00;15,6;93,5;0,8;8;0
08/10/2012;22:00;15,4;94;0,4;13;0
08/10/2012;23:00;15,4;95,5;1,8;16;0
09/10/2012;00:00;15,6;96,5;0;14;0
09/10/2012;01:00;15,9;97;0;11;0
09/10/2012;02:00;16,1;96;0;13;0
09/10/2012;03:00;16,1;95;0;12;0
09/10/2012;04:00;16;94,5;0;14;0
09/10/2012;05:00;15,7;95;0;12;0
09/10/2012;06:00;15,8;95,5;0;12;4
09/10/2012;07:00;16,2;95,5;0;8;22
09/10/2012;08:00;16,7;91;0;12;54
09/10/2012;09:00;16,4;93,5;0;8;24
09/10/2012;10:00;17,6;88;0;8;100
09/10/2012;11:00;16,9;88,5;0;8;70
09/10/2012;12:00;17,7;87;0,2;5;92
09/10/2012;13:00;17,1;87;0;7;102
09/10/2012;14:00;17;88;0;8;68
09/10/2012;15:00;15,9;91;0;10;26
09/10/2012;16:00;15,1;94;1;8;6
09/10/2012;17:00;14,5;95,5;4,4;7;0
09/10/2012;18:00;14,4;96,5;3,6;7;0
09/10/2012;19:00;14,2;96,5;1,4;8;0
09/10/2012;20:00;13,8;97;0;8;0
09/10/2012;21:00;13,9;97,5;0;5;0
09/10/2012;22:00;13,9;97,5;0;5;0
09/10/2012;23:00;13,8;98;0;4;0
10/10/2012;00:00;13,6;98;0,2;4;0
10/10/2012;01:00;13,5;98;0;4;0
10/10/2012;02:00;13,3;98;0;5;0
10/10/2012;03:00;13,2;98;0,2;3;0
10/10/2012;04:00;13,2;98,5;0;4;0
10/10/2012;05:00;13,1;98,5;0;3;0
10/10/2012;06:00;12,9;98,5;0;4;2
10/10/2012;07:00;12,9;98,5;0;5;10
10/10/2012;08:00;13,2;98,5;0,4;6;30
10/10/2012;09:00;13,4;98,5;0;6;42
10/10/2012;10:00;13,6;98,5;0;8;44
10/10/2012;11:00;13,9;98,5;0;7;48
10/10/2012;12:00;13,9;98,5;0;7;36
10/10/2012;13:00;14,3;96,5;0;5;44
10/10/2012;14:00;14,3;96;0;6;30
10/10/2012;15:00;14,4;94,5;0;3;18
10/10/2012;16:00;14,3;95,5;0;3;8
10/10/2012;17:00;14,1;96,5;0;5;0
10/10/2012;18:00;13,9;97,5;0;4;0
10/10/2012;19:00;13,8;98;0;4;0
10/10/2012;20:00;13,6;98;0;4;0
10/10/2012;21:00;13,5;98;0;4;0
10/10/2012;22:00;13,4;98;0;5;0
10/10/2012;23:00;13,5;98;0;6;0
11/10/2012;00:00;13,4;98,5;0;4;0
11/10/2012;01:00;13,4;98,5;0;5;0
11/10/2012;02:00;13,5;98,5;0;4;0
11/10/2012;03:00;13,5;98,5;0;6;0
11/10/2012;04:00;13,6;98,5;0;7;0
11/10/2012;05:00;13,5;99;0;7;0
11/10/2012;06:00;14;99;0;7;2
11/10/2012;07:00;14,5;98,5;0;9;26
11/10/2012;08:00;15;98,5;0;11;38
11/10/2012;09:00;15,4;98,5;0;12;52
11/10/2012;10:00;15,8;98,5;2;11;28
11/10/2012;11:00;16,3;98,5;2;10;38
11/10/2012;12:00;17,3;98,5;0,2;11;78
11/10/2012;13:00;18,4;85;0;14;112
11/10/2012;14:00;18,2;84;0;14;90
11/10/2012;15:00;17,6;84,5;0;13;30
11/10/2012;16:00;17;87,5;0;12;4
11/10/2012;17:00;16,5;91,5;0;9;0
11/10/2012;18:00;16,1;94;0,2;10;0
11/10/2012;19:00;15,9;95,5;0;11;0
11/10/2012;20:00;16,1;95,5;0;11;0
11/10/2012;21:00;16,3;95,5;0;12;0
11/10/2012;22:00;15,8;93;0;13;0
11/10/2012;23:00;15,2;94;0;13;0
12/10/2012;00:00;15,4;93,5;0;12;0
12/10/2012;01:00;13,9;94;0,4;12;0
12/10/2012;02:00;13,6;94;0;14;0
12/10/2012;03:00;13,5;94,5;0;13;0
12/10/2012;04:00;13,2;92,5;0;15;0
12/10/2012;05:00;12,6;89,5;0;18;0
12/10/2012;06:00;11,8;87,5;0;17;4
12/10/2012;07:00;12,1;86,5;0;18;28
12/10/2012;08:00;12,6;81,5;0;22;78
12/10/2012;09:00;13,5;73,5;0;26;148
12/10/2012;10:00;13,3;69;0;26;122
12/10/2012;11:00;14;62;0;24;170
12/10/2012;12:00;14,3;59,5;0;22;166
12/10/2012;13:00;14,5;59,5;0;19;140
12/10/2012;14:00;14,3;62;0;20;92
12/10/2012;15:00;14,2;60;0;15;62
12/10/2012;16:00;12,5;67,5;0;12;18
12/10/2012;17:00;11,2;74;0;10;0
12/10/2012;18:00;11,2;75;0;7;0
12/10/2012;19:00;10,7;77;0;9;0
12/10/2012;20:00;9,8;79,5;0;8;0
12/10/2012;21:00;9,5;83,5;0;9;0
12/10/2012;22:00;8,8;85,5;0;9;0
12/10/2012;23:00;8,2;89;0;8;0
13/10/2012;00:00;7,9;92,5;0;7;0
13/10/2012;01:00;7,8;93;0;6;0
13/10/2012;02:00;8;93;0;9;0
13/10/2012;03:00;8,3;93,5;0;8;0
13/10/2012;04:00;8,4;92,5;0;10;0
13/10/2012;05:00;8,7;92,5;0;14;0
13/10/2012;06:00;8,9;92;0;14;8
13/10/2012;07:00;10,3;89;0;14;40
13/10/2012;08:00;11;86,5;0;19;30
13/10/2012;09:00;11,5;87,5;0;20;46
13/10/2012;10:00;12,1;83,5;0;21;44
13/10/2012;11:00;11,2;93;2;18;20
13/10/2012;12:00;9,5;94;4,4;18;10
13/10/2012;13:00;10,2;93,5;0;16;56
13/10/2012;14:00;11,2;88;0;19;58
13/10/2012;15:00;10,7;88,5;0;18;30
13/10/2012;16:00;10,3;91;0;14;10
13/10/2012;17:00;10;91;0;13;0
13/10/2012;18:00;9,8;92,5;0;12;0
13/10/2012;19:00;9,7;95;0;9;0
13/10/2012;20:00;9,5;94,5;0;10;0
13/10/2012;21:00;8,9;95;0;7;0
13/10/2012;22:00;8,5;97;0;7;0
13/10/2012;23:00;7,3;97;0;5;0
14/10/2012;00:00;7,8;98;0;6;0
14/10/2012;01:00;7,7;98;0;6;0
14/10/2012;02:00;7,3;98,5;0;4;0
14/10/2012;03:00;7,5;99;0;5;0
14/10/2012;04:00;7,8;99;2,2;4;0
14/10/2012;05:00;8,3;99;0,6;4;0
14/10/2012;06:00;8,3;99;3,8;4;0
14/10/2012;07:00;8,3;99,5;3,4;7;4
14/10/2012;08:00;8,4;99,5;2,4;9;8
14/10/2012;09:00;8,4;99;2;11;14
14/10/2012;10:00;8,7;98,5;2,4;12;8
14/10/2012;11:00;8,2;98;3,4;16;12
14/10/2012;12:00;8,2;97,5;0,8;14;10
14/10/2012;13:00;8;97,5;1,4;16;10
14/10/2012;14:00;7,3;97;2,6;16;12
14/10/2012;15:00;7;96;2,6;16;6
14/10/2012;16:00;6,7;93,5;0,6;15;4
14/10/2012;17:00;6,6;94;0;12;0
14/10/2012;18:00;5,7;94,5;0;9;0
14/10/2012;19:00;5,8;97;0;6;0
14/10/2012;20:00;6,2;95,5;0;8;0
14/10/2012;21:00;6,4;96,5;0;10;0
14/10/2012;22:00;6;96,5;0;9;0
14/10/2012;23:00;5,2;96;0;10;0
15/10/2012;00:00;4,6;97,5;0;8;0
15/10/2012;01:00;4,2;97,5;0;11;0
15/10/2012;02:00;4,1;97;0;9;0
15/10/2012;03:00;4;97;0,2;10;0
15/10/2012;04:00;3,5;96;0;7;0
15/10/2012;05:00;3;97;0;7;0
15/10/2012;06:00;3,5;97;0;8;10
15/10/2012;07:00;5,5;94;0;9;60
15/10/2012;08:00;7,8;89;0;11;110
15/10/2012;09:00;9,7;84,5;0;13;144
15/10/2012;10:00;11,1;81,5;0;15;178
15/10/2012;11:00;12,3;78;0;17;170
15/10/2012;12:00;12,8;76,5;0;16;134
15/10/2012;13:00;12,5;74;0;18;142
15/10/2012;14:00;12,7;70,5;0;17;90
15/10/2012;15:00;12,1;70;0;16;48
15/10/2012;16:00;10,8;76;0;13;12
15/10/2012;17:00;9,6;82;0;8;0
15/10/2012;18:00;9,4;83;0;10;0
15/10/2012;19:00;9,4;84;0;13;0
15/10/2012;20:00;8,3;86;0;12;0
15/10/2012;21:00;8,4;89;0;11;0
15/10/2012;22:00;7,9;90,5;0;13;0
15/10/2012;23:00;9;89;0;14;0
16/10/2012;00:00;9,1;89;0;15;0
16/10/2012;01:00;9,3;87,5;0;17;0
16/10/2012;02:00;9,3;87;0,2;18;0
16/10/2012;03:00;9,6;87;0,2;18;0
16/10/2012;04:00;10,1;85,5;0,2;19;0
16/10/2012;05:00;9,3;95;1;19;0
16/10/2012;06:00;9,9;95;0;21;4
16/10/2012;07:00;10,9;94;0;18;26
16/10/2012;08:00;11,5;91,5;0;15;62
16/10/2012;09:00;11,9;89;0;14;64
16/10/2012;10:00;12,4;86,5;0;15;88
16/10/2012;11:00;13;82;0;16;130
16/10/2012;12:00;13,8;79,5;0;15;102
16/10/2012;13:00;14,3;72;0;15;138
16/10/2012;14:00;14,2;70,5;0;13;90
16/10/2012;15:00;13,7;72;0;13;56
16/10/2012;16:00;11,4;81;0;7;12
16/10/2012;17:00;10,1;85,5;0;6;0
16/10/2012;18:00;8,9;88;0;6;0
16/10/2012;19:00;8,4;91;0;8;0
16/10/2012;20:00;7,3;94,5;0;6;0
16/10/2012;21:00;7,5;97;0;6;0
16/10/2012;22:00;8,4;98;0;8;0
16/10/2012;23:00;9;98,5;0;13;0
17/10/2012;00:00;9,4;98;0;15;0
17/10/2012;01:00;9,8;98;0,2;12;0
17/10/2012;02:00;10;98;0,2;13;0
17/10/2012;03:00;10,8;98;0;15;0
17/10/2012;04:00;11,1;95;0;15;0
17/10/2012;05:00;11,6;92,5;0;13;0
17/10/2012;06:00;13,2;85;0;13;2
17/10/2012;07:00;14;81,5;0,2;13;12
17/10/2012;08:00;14,3;81,5;0;19;24
17/10/2012;09:00;13,6;88;0,6;16;20
17/10/2012;10:00;13,6;89;0,8;18;28
17/10/2012;11:00;14,1;85,5;0,2;17;36
17/10/2012;12:00;15,3;83,5;0;16;78
17/10/2012;13:00;15,7;80;0;15;76
17/10/2012;14:00;16,1;79,5;0;12;50
17/10/2012;15:00;16,1;76,5;0;11;18
17/10/2012;16:00;16;74;0;9;2
17/10/2012;17:00;14,9;79,5;0;9;0
17/10/2012;18:00;14,5;81,5;0;5;0
17/10/2012;19:00;13,8;84,5;0;6;0
17/10/2012;20:00;13;90,5;1;9;0
17/10/2012;21:00;13;95;0,2;7;0
17/10/2012;22:00;13,2;94;0;10;0
17/10/2012;23:00;14;89;0;13;0
18/10/2012;00:00;14,5;87;0;14;0
18/10/2012;01:00;14,9;83,5;0;12;0
18/10/2012;02:00;13,4;90;0;7;0
18/10/2012;03:00;13,2;92,5;0;5;0
18/10/2012;04:00;13,6;89,5;0;7;0
18/10/2012;05:00;13,1;92,5;0;3;0
18/10/2012;06:00;13,3;91,5;0;6;4
18/10/2012;07:00;14;89;0;6;30
18/10/2012;08:00;16,5;82;0;11;54
18/10/2012;09:00;17,6;76;0;17;52
18/10/2012;10:00;18,8;74;0;14;90
18/10/2012;11:00;19,1;73,5;0;13;70
18/10/2012;12:00;19,1;75;0;12;46
18/10/2012;13:00;19,7;72,5;0;10;32
18/10/2012;14:00;19,6;75;0;12;38
18/10/2012;15:00;19,2;74,5;0;12;16
18/10/2012;16:00;19,1;74,5;0;10;2
18/10/2012;17:00;17,4;80,5;0;5;0
18/10/2012;18:00;17;83;0;6;0
18/10/2012;19:00;18,1;70,5;0;14;0
18/10/2012;20:00;16,9;75,5;0;7;0
18/10/2012;21:00;17;75,5;0;6;0
18/10/2012;22:00;16,5;77;0;3;0
18/10/2012;23:00;15,7;78,5;0;2;0
19/10/2012;00:00;14,6;86,5;0;3;0
19/10/2012;01:00;14,4;87,5;0;3;0
19/10/2012;02:00;14,6;85;0;5;0
19/10/2012;03:00;14,4;83,5;0;4;0
19/10/2012;04:00;15,4;78;0;10;0
19/10/2012;05:00;15,4;75;0;11;0
