Date	var	Trt	Rep	N	Axis	Nflig	Nfvis	H_last_col	nff	Lg_F1	Lg_F2	Lg_F3	Lg_F4	Lg_F5	Lg_F6	Lg_F7	Lg_F8	Lg_F9	Lg_F10	Lg_F11	Lg_F12	fsen_F1	fsen_F2	fsen_F3	fsen_F4	fsen_F5	fsen_F6	fsen_F7	fsen_F8	fsen_F9	fsen_F10	fsen_F11	fsen_F12	fvert_F1	fvert_F2	fvert_F3	fvert_F4	fvert_F5	fvert_F6	fvert_F7	fvert_F8	fvert_F9	fvert_F10	fvert_F11	fvert_F12
24/06/2013	Tremie	T1+T2	1	10	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	20	88
24/06/2013	Tremie	T1+T2	1	11	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	5	85	
24/06/2013	Tremie	T1+T2	1	12	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	50	93
24/06/2013	Tremie	T1+T2	1	13	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	5	75	
24/06/2013	Tremie	T1+T2	1	14	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	60	
24/06/2013	Tremie	T1+T2	1	15	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	10	10	93
24/06/2013	Tremie	T1+T2	2	16	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	5	83	
24/06/2013	Tremie	T1+T2	2	17	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	20	80	
24/06/2013	Tremie	T1+T2	2	18	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	100	15	77
24/06/2013	Tremie	T1+T2	2	19	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	10	80	
24/06/2013	Tremie	T1+T2	2	20	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	25	35	93
24/06/2013	Tremie	T1+T2	2	21	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	20	85	
24/06/2013	Tremie	T1+T2	2	22	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	20	93
24/06/2013	Tremie	T1+T2	2	23	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	5	75	
24/06/2013	Tremie	T1+T2	2	24	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	10	93
24/06/2013	Tremie	T1+T2	2	25	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	80	93
24/06/2013	Tremie	T1+T2	2	26	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	48	90	
24/06/2013	Tremie	T1+T2	2	27	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	10	45	90	
24/06/2013	Tremie	T1+T2	2	28	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	30	65	
24/06/2013	Tremie	T1+T2	2	29	MB	12	0	NA	12																									0	0	0	0	0	0	0					
24/06/2013	Tremie	T1+T2	2	30	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	50	65	93
24/06/2013	Tremie	T1+T2	3	31	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	20	80	
24/06/2013	Tremie	T1+T2	3	32	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	10	83	
24/06/2013	Tremie	T1+T2	3	33	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	45	80	
24/06/2013	Tremie	T1+T2	3	34	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	5	70	
24/06/2013	Tremie	T1+T2	3	35	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	85	
24/06/2013	Tremie	T1+T2	3	36	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	55	90	
24/06/2013	Tremie	T1+T2	3	37	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	10	
24/06/2013	Tremie	T1+T2	3	38	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	20	93	
24/06/2013	Tremie	T1+T2	3	39	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	65	93	
24/06/2013	Tremie	T1+T2	3	40	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	60	85	
24/06/2013	Tremie	T1+T2	3	41	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	65	90	
24/06/2013	Tremie	T1+T2	3	42	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	65	90	
24/06/2013	Tremie	T1+T2	3	43	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	30	70	
24/06/2013	Tremie	T1+T2	3	44	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	10	93	
24/06/2013	Tremie	T1+T2	3	45	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	10	35	92	
02/07/2013	Tremie	T1+T2	1	1	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	53
02/07/2013	Tremie	T1+T2	1	2	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
02/07/2013	Tremie	T1+T2	1	3	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	10	
02/07/2013	Tremie	T1+T2	1	4	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	5	
02/07/2013	Tremie	T1+T2	1	5	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
02/07/2013	Tremie	T1+T2	1	6	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	45	
02/07/2013	Tremie	T1+T2	1	7	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	5
02/07/2013	Tremie	T1+T2	1	8	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	0
02/07/2013	Tremie	T1+T2	1	9	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	5	
02/07/2013	Tremie	T1+T2	1	10	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	5
02/07/2013	Tremie	T1+T2	1	11	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	50	
02/07/2013	Tremie	T1+T2	1	12	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	3	5
02/07/2013	Tremie	T1+T2	1	13	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
02/07/2013	Tremie	T1+T2	1	14	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	5	
02/07/2013	Tremie	T1+T2	1	15	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	45
02/07/2013	Tremie	T1+T2	2	16	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	5	
02/07/2013	Tremie	T1+T2	2	17	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	5	
02/07/2013	Tremie	T1+T2	2	18	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	0
02/07/2013	Tremie	T1+T2	2	19	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	5	
02/07/2013	Tremie	T1+T2	2	20	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	5	55
02/07/2013	Tremie	T1+T2	2	21	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
02/07/2013	Tremie	T1+T2	2	22	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	65
02/07/2013	Tremie	T1+T2	2	23	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	10	
02/07/2013	Tremie	T1+T2	2	24	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	10	65
02/07/2013	Tremie	T1+T2	2	25	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	40	85
02/07/2013	Tremie	T1+T2	2	26	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	65	
02/07/2013	Tremie	T1+T2	2	27	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	10	
02/07/2013	Tremie	T1+T2	2	28	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
02/07/2013	Tremie	T1+T2	2	29	MB	12	0	NA	12																									0	0	0	0	0	0	0					
02/07/2013	Tremie	T1+T2	2	30	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	10	50
02/07/2013	Tremie	T1+T2	3	31	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
02/07/2013	Tremie	T1+T2	3	32	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	40	
02/07/2013	Tremie	T1+T2	3	33	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	10	20	
02/07/2013	Tremie	T1+T2	3	34	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	10	
02/07/2013	Tremie	T1+T2	3	35	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	40	
02/07/2013	Tremie	T1+T2	3	36	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	5	50	
02/07/2013	Tremie	T1+T2	3	37	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
02/07/2013	Tremie	T1+T2	3	38	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	40	
02/07/2013	Tremie	T1+T2	3	39	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	70	
02/07/2013	Tremie	T1+T2	3	40	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
02/07/2013	Tremie	T1+T2	3	41	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	5	5	
02/07/2013	Tremie	T1+T2	3	42	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	5	20	
02/07/2013	Tremie	T1+T2	3	43	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	10	
02/07/2013	Tremie	T1+T2	3	44	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	70	
02/07/2013	Tremie	T1+T2	3	45	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	5	
08/07/2013	Tremie	T1+T2	1	1	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	0
08/07/2013	Tremie	T1+T2	1	2	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	1	3	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	1	4	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	1	5	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	1	6	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	1	7	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	0
08/07/2013	Tremie	T1+T2	1	8	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	0
08/07/2013	Tremie	T1+T2	1	9	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	1	10	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	0
08/07/2013	Tremie	T1+T2	1	11	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	1	12	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	0
08/07/2013	Tremie	T1+T2	1	13	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	1	14	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	1	15	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	0
08/07/2013	Tremie	T1+T2	2	16	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	2	17	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	2	18	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	0
08/07/2013	Tremie	T1+T2	2	19	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	2	20	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	0
08/07/2013	Tremie	T1+T2	2	21	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	2	22	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	0
08/07/2013	Tremie	T1+T2	2	23	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	2	24	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	0
08/07/2013	Tremie	T1+T2	2	25	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	15
08/07/2013	Tremie	T1+T2	2	26	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	10	
08/07/2013	Tremie	T1+T2	2	27	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	2	28	MB	11	0	NA	11																									0	0	0	0	0	0	0					
08/07/2013	Tremie	T1+T2	2	29	MB	12	0	NA	12																									0	0	0	0	0	0	0					
08/07/2013	Tremie	T1+T2	2	30	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	2
08/07/2013	Tremie	T1+T2	3	31	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	3	32	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	3	33	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	3	34	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	3	35	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	3	36	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	3	37	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	3	38	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	3	39	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	3	
08/07/2013	Tremie	T1+T2	3	40	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	3	41	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	3	42	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	3	43	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	3	44	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
08/07/2013	Tremie	T1+T2	3	45	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	1	1	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	0
15/07/2013	Tremie	T1+T2	1	2	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	1	3	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	1	4	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	1	5	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	1	6	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	1	7	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	0
15/07/2013	Tremie	T1+T2	1	8	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	0
15/07/2013	Tremie	T1+T2	1	9	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	1	10	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	0
15/07/2013	Tremie	T1+T2	1	11	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	1	12	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	0
15/07/2013	Tremie	T1+T2	1	13	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	1	14	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	1	15	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	0
15/07/2013	Tremie	T1+T2	2	16	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	2	17	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	2	18	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	0
15/07/2013	Tremie	T1+T2	2	19	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	2	20	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	0
15/07/2013	Tremie	T1+T2	2	21	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	2	22	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	0
15/07/2013	Tremie	T1+T2	2	23	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	2	24	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	0
15/07/2013	Tremie	T1+T2	2	25	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	0
15/07/2013	Tremie	T1+T2	2	26	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	2	27	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	2	28	MB	11	0	NA	11																									0	0	0	0	0	0	0					
15/07/2013	Tremie	T1+T2	2	29	MB	12	0	NA	12																									0	0	0	0	0	0	0					
15/07/2013	Tremie	T1+T2	2	30	MB	12	0	NA	12																									0	0	0	0	0	0	0	0	0	0	0	0
15/07/2013	Tremie	T1+T2	3	31	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	3	32	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	3	33	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	3	34	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	3	35	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	3	36	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	3	37	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	3	38	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	3	39	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	3	40	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	3	41	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	3	42	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	3	43	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	3	44	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
15/07/2013	Tremie	T1+T2	3	45	MB	11	0	NA	11																									0	0	0	0	0	0	0	0	0	0	0	
