treatment	variety	year	bloc	volume	concentration	plant	leaf	absorbance	dilution	coef
T1	Tremie12	2012	2	40	150	10	F2	0,688	2	0,0448
T1	Tremie12	2012	2	40	150	10	F3	0,413	2	0,0448
T1	Tremie12	2012	2	40	150	10	F4	0,535	1	0,0448
T1	Tremie12	2012	1	80	150	1	F1	0,115	3	0,0448
T1	Tremie12	2012	1	80	150	1	F2	0,175	4	0,0448
T1	Tremie12	2012	1	80	150	1	F3	0,261	2	0,0448
T1	Tremie12	2012	1	80	150	1	F4	0,526	2	0,0448
T1	Tremie12	2012	1	80	150	2	F1	0,82	3	0,0448
T1	Tremie12	2012	1	80	150	2	F2	0,77	2	0,0448
T1	Tremie12	2012	1	80	150	2	F3	0,382	2	0,0448
T1	Tremie12	2012	1	80	150	2	F4	0,662	2	0,0448
T1	Tremie12	2012	1	80	150	3	F1	0,533	3	0,0448
T1	Tremie12	2012	1	80	150	3	F2	0,462	2	0,0448
T1	Tremie12	2012	1	80	150	3	F3	0,424	2	0,0448
T1	Tremie12	2012	1	80	150	4	F1	0,587	6	0,0448
T1	Tremie12	2012	1	80	150	4	F2	0,771	2	0,0448
T1	Tremie12	2012	1	80	150	4	F3	0,748	2	0,0448
T1	Tremie12	2012	1	80	150	5	F1	0,748	3	0,0448
T1	Tremie12	2012	1	80	150	5	F2	0,663	4	0,0448
T1	Tremie12	2012	1	80	150	5	F3	0,657	2	0,0448
T1	Tremie12	2012	1	80	150	5	F4	0,893	2	0,0448
T1	Tremie12	2012	1	80	150	6	F1	0,534	6	0,0448
T1	Tremie12	2012	1	80	150	6	F2	0,553	4	0,0448
T1	Tremie12	2012	1	80	150	6	F3	0,429	2	0,0448
T1	Tremie12	2012	1	80	150	6	F4	0,487	2	0,0448
T1	Tremie12	2012	1	80	150	7	F1	0,638	3	0,0448
T1	Tremie12	2012	1	80	150	7	F2	0,876	4	0,0448
T1	Tremie12	2012	1	80	150	7	F3	0,665	2	0,0448
T1	Tremie12	2012	1	80	150	7	F4	0,325	2	0,0448
T1	Tremie12	2012	1	80	150	8	F1	0,296	3	0,0448
T1	Tremie12	2012	1	80	150	8	F2	0,41	2	0,0448
T1	Tremie12	2012	1	80	150	8	F3	0,346	2	0,0448
T1	Tremie12	2012	1	80	150	9	F1	0,648	3	0,0448
T1	Tremie12	2012	1	80	150	9	F2	0,752	4	0,0448
T1	Tremie12	2012	1	80	150	9	F3	0,462	2	0,0448
T1	Tremie12	2012	1	80	150	9	F4	0,181	2	0,0448
T1	Tremie12	2012	1	80	150	10	F1	0,115	3	0,0448
T1	Tremie12	2012	1	80	150	10	F2	1	4	0,0448
T1	Tremie12	2012	1	80	150	10	F3	0,396	2	0,0448
T1	Tremie12	2012	1	80	150	10	F4	0,456	2	0,0448
T1	Tremie12	2012	2	80	150	1	F1	0,693	3	0,0448
T1	Tremie12	2012	2	80	150	1	F2	0,85	2	0,0448
T1	Tremie12	2012	2	80	150	1	F3	0,143	2	0,0448
T1	Tremie12	2012	2	80	150	1	F4	0,234	2	0,0448
T1	Tremie12	2012	2	80	150	2	F1	0,321	3	0,0448
T1	Tremie12	2012	2	80	150	2	F2	0,639	2	0,0448
T1	Tremie12	2012	2	80	150	2	F3	0,35	2	0,0448
T1	Tremie12	2012	2	80	150	2	F4	0,273	2	0,0448
T1	Tremie12	2012	2	80	150	3	F1	0,381	3	0,0448
T1	Tremie12	2012	2	80	150	3	F2	0,574	2	0,0448
T1	Tremie12	2012	2	80	150	3	F3	0,263	2	0,0448
T1	Tremie12	2012	2	80	150	3	F4	0,763	2	0,0448
T1	Tremie12	2012	2	80	150	4	F1	0,962	3	0,0448
T1	Tremie12	2012	2	80	150	4	F2	0,686	4	0,0448
T1	Tremie12	2012	2	80	150	4	F3	0,799	2	0,0448
T1	Tremie12	2012	2	80	150	5	F1	0,224	3	0,0448
T1	Tremie12	2012	2	80	150	5	F2	0,494	2	0,0448
T1	Tremie12	2012	2	80	150	5	F3	0,276	2	0,0448
T1	Tremie12	2012	2	80	150	5	F4	0,449	2	0,0448
T1	Tremie12	2012	2	80	150	6	F1	0,524	3	0,0448
T1	Tremie12	2012	2	80	150	6	F2	0,439	2	0,0448
T1	Tremie12	2012	2	80	150	6	F3	0,72	2	0,0448
T1	Tremie12	2012	2	80	150	6	F4	0,327	2	0,0448
T1	Tremie12	2012	2	80	150	7	F1	0,218	3	0,0448
T1	Tremie12	2012	2	80	150	7	F2	0,765	4	0,0448
T1	Tremie12	2012	2	80	150	7	F3	0,423	2	0,0448
T1	Tremie12	2012	2	80	150	7	F4	0,734	2	0,0448
T1	Tremie12	2012	2	80	150	8	F1	0,761	3	0,0448
T1	Tremie12	2012	2	80	150	8	F2	0,932	4	0,0448
T1	Tremie12	2012	2	80	150	8	F3	0,872	2	0,0448
T1	Tremie12	2012	2	80	150	8	F4	0,212	2	0,0448
T1	Tremie12	2012	2	80	150	9	F1	0,555	3	0,0448
T1	Tremie12	2012	2	80	150	9	F2	0,797	2	0,0448
T1	Tremie12	2012	2	80	150	9	F3	0,53	2	0,0448
T1	Tremie12	2012	2	80	150	10	F1	0,189	3	0,0448
T1	Tremie12	2012	2	80	150	10	F2	0,187	2	0,0448
T1	Tremie12	2012	2	80	150	10	F3	0,34	2	0,0448
T1	Tremie12	2012	2	80	150	10	F4	0,208	2	0,0448
T1	Tremie12	2012	1	150	150	1	F1	0,785	3	0,0448
T1	Tremie12	2012	1	150	150	1	F2	0,743	3	0,0448
T1	Tremie12	2012	1	150	150	1	F3	0,556	4	0,0448
T1	Tremie12	2012	1	150	150	2	F1	0,45	3	0,0448
T1	Tremie12	2012	1	150	150	2	F2	0,33	3	0,0448
T1	Tremie12	2012	1	150	150	2	F3	0,286	2	0,0448
T1	Tremie12	2012	1	150	150	2	F4	0,311	1	0,0448
T1	Tremie12	2012	1	150	150	3	F1	0,394	3	0,0448
T1	Tremie12	2012	1	150	150	3	F2	0,179	3	0,0448
T1	Tremie12	2012	1	150	150	3	F3	0,899	2	0,0448
T1	Tremie12	2012	1	150	150	3	F4	1	2	0,0448
T1	Tremie12	2012	1	150	150	4	F1	0,466	3	0,0448
T1	Tremie12	2012	1	150	150	4	F2	0,342	3	0,0448
T1	Tremie12	2012	1	150	150	4	F3	0,282	2	0,0448
T1	Tremie12	2012	1	150	150	5	F1	0,659	6	0,0448
T1	Tremie12	2012	1	150	150	5	F2	0,968	3	0,0448
T1	Tremie12	2012	1	150	150	5	F3	0,974	2	0,0448
T1	Tremie12	2012	1	150	150	6	F1	0,556	3	0,0448
T1	Tremie12	2012	1	150	150	6	F2	0,413	3	0,0448
T1	Tremie12	2012	1	150	150	6	F3	0,483	2	0,0448
T1	Tremie12	2012	1	150	150	6	F4	0,639	2	0,0448
T1	Tremie12	2012	1	150	150	7	F1	0,362	3	0,0448
T1	Tremie12	2012	1	150	150	7	F2	0,602	6	0,0448
T1	Tremie12	2012	1	150	150	7	F3	0,418	2	0,0448
T1	Tremie12	2012	1	150	150	7	F4	0,661	1	0,0448
T1	Tremie12	2012	1	150	150	8	F1	0,958	9	0,0448
T1	Tremie12	2012	1	150	150	8	F2	0,959	6	0,0448
T1	Tremie12	2012	1	150	150	8	F3	0,776	2	0,0448
T1	Tremie12	2012	1	150	150	8	F4	0,668	2	0,0448
T1	Tremie12	2012	1	150	150	9	F1	0,711	3	0,0448
T1	Tremie12	2012	1	150	150	9	F2	0,343	3	0,0448
T1	Tremie12	2012	1	150	150	9	F3	0,66	4	0,0448
T1	Tremie12	2012	1	150	150	9	F4	0,901	1	0,0448
T1	Tremie12	2012	1	150	150	10	F1	0,403	3	0,0448
T1	Tremie12	2012	1	150	150	10	F2	0,211	3	0,0448
T1	Tremie12	2012	1	150	150	10	F3	0,375	2	0,0448
T1	Tremie12	2012	2	150	150	1	F1	0,659	3	0,0448
T1	Tremie12	2012	2	150	150	1	F2	0,86	3	0,0448
T1	Tremie12	2012	2	150	150	1	F3	0,668	2	0,0448
T1	Tremie12	2012	2	150	150	1	F4	0,763	2	0,0448
T1	Tremie12	2012	2	150	150	2	F1	0,665	6	0,0448
T1	Tremie12	2012	2	150	150	2	F2	0,746	3	0,0448
T1	Tremie12	2012	2	150	150	2	F3	0,504	2	0,0448
T1	Tremie12	2012	2	150	150	2	F4	0,606	2	0,0448
T1	Tremie12	2012	2	150	150	3	F1	0,76	6	0,0448
T1	Tremie12	2012	2	150	150	3	F2	0,6	6	0,0448
T1	Tremie12	2012	2	150	150	3	F3	0,614	2	0,0448
T1	Tremie12	2012	2	150	150	3	F4	0,849	9	0,0448
T1	Tremie12	2012	2	150	150	4	F1	0,105	3	0,0448
T1	Tremie12	2012	2	150	150	4	F2	0,521	6	0,0448
T1	Tremie12	2012	2	150	150	4	F3	0,556	4	0,0448
T1	Tremie12	2012	2	150	150	4	F4	0,947	1	0,0448
T1	Tremie12	2012	2	150	150	5	F1	0,651	3	0,0448
T1	Tremie12	2012	2	150	150	5	F2	0,923	3	0,0448
T1	Tremie12	2012	2	150	150	5	F3	0,629	2	0,0448
T1	Tremie12	2012	2	150	150	5	F4	0,647	2	0,0448
T1	Tremie12	2012	2	150	150	6	F1	0,448	3	0,0448
T1	Tremie12	2012	2	150	150	6	F2	0,897	6	0,0448
T1	Tremie12	2012	2	150	150	6	F3	0,563	4	0,0448
T1	Tremie12	2012	2	150	150	6	F4	0,966	2	0,0448
T1	Tremie12	2012	2	150	150	7	F1	0,794	6	0,0448
T1	Tremie12	2012	2	150	150	7	F2	0,916	3	0,0448
T1	Tremie12	2012	2	150	150	7	F3	0,891	2	0,0448
T1	Tremie12	2012	2	150	150	7	F4	0,879	2	0,0448
T1	Tremie12	2012	2	150	150	8	F1	0,897	3	0,0448
T1	Tremie12	2012	2	150	150	8	F2	0,86	6	0,0448
T1	Tremie12	2012	2	150	150	8	F3	0,502	2	0,0448
T1	Tremie12	2012	2	150	150	8	F4	0,986	2	0,0448
T1	Tremie12	2012	2	150	150	9	F1	0,46	3	0,0448
T1	Tremie12	2012	2	150	150	9	F2	0,527	3	0,0448
T1	Tremie12	2012	2	150	150	9	F3	0,976	2	0,0448
T1	Tremie12	2012	2	150	150	9	F4	0,945	2	0,0448
T1	Tremie12	2012	2	150	150	10	F1	0,702	3	0,0448
T1	Tremie12	2012	2	150	150	10	F2	0,345	3	0,0448
T1	Tremie12	2012	2	150	150	10	F3	0,36	2	0,0448
T1	Tremie12	2012	2	150	150	10	F4	0,761	2	0,0448
T1	Tremie12	2012	1	200	150	1	F1	0,689	6	0,0448
T1	Tremie12	2012	1	200	150	1	F2	0,523	3	0,0448
T1	Tremie12	2012	1	200	150	1	F3	0,517	2	0,0448
T1	Tremie12	2012	1	200	150	2	F1	0,647	3	0,0448
T1	Tremie12	2012	1	200	150	2	F2	0,331	3	0,0448
T1	Tremie12	2012	1	200	150	2	F3	0,913	2	0,0448
T1	Tremie12	2012	1	200	150	3	F1	0,44	3	0,0448
T1	Tremie12	2012	1	200	150	3	F2	0,667	6	0,0448
T1	Tremie12	2012	1	200	150	3	F3	0,726	2	0,0448
T1	Tremie12	2012	1	200	150	3	F4	1	2	0,0448
T1	Tremie12	2012	1	200	150	4	F1	0,752	6	0,0448
T1	Tremie12	2012	1	200	150	4	F2	0,862	3	0,0448
T1	Tremie12	2012	1	200	150	4	F3	0,469	2	0,0448
T1	Tremie12	2012	1	200	150	4	F4	0,523	2	0,0448
T1	Tremie12	2012	1	200	150	5	F1	0,39	3	0,0448
T1	Tremie12	2012	1	200	150	5	F2	0,772	3	0,0448
T1	Tremie12	2012	1	200	150	5	F3	0,315	2	0,0448
T1	Tremie12	2012	1	200	150	5	F4	0,74	3	0,0448
T1	Tremie12	2012	1	200	150	6	F1	0,655	3	0,0448
T1	Tremie12	2012	1	200	150	6	F2	0,965	6	0,0448
T1	Tremie12	2012	1	200	150	6	F3	0,628	2	0,0448
T1	Tremie12	2012	1	200	150	6	F4	0,813	4	0,0448
T1	Tremie12	2012	1	200	150	7	F1	0,517	3	0,0448
T1	Tremie12	2012	1	200	150	7	F2	0,508	6	0,0448
T1	Tremie12	2012	1	200	150	7	F3	0,776	2	0,0448
T1	Tremie12	2012	1	200	150	7	F4	0,95	4	0,0448
T1	Tremie12	2012	1	200	150	8	F1	0,606	6	0,0448
T1	Tremie12	2012	1	200	150	8	F2	0,776	6	0,0448
T1	Tremie12	2012	1	200	150	8	F3	0,514	4	0,0448
T1	Tremie12	2012	1	200	150	8	F4	0,886	3	0,0448
T1	Tremie12	2012	1	200	150	9	F1	0,476	6	0,0448
T1	Tremie12	2012	1	200	150	9	F2	0,478	3	0,0448
T1	Tremie12	2012	1	200	150	9	F3	0,637	2	0,0448
T1	Tremie12	2012	1	200	150	9	F4	0,565	2	0,0448
T1	Tremie12	2012	2	200	150	1	F1	0,987	3	0,0448
T1	Tremie12	2012	2	200	150	1	F2	0,938	3	0,0448
T1	Tremie12	2012	2	200	150	1	F3	0,596	2	0,0448
T1	Tremie12	2012	2	200	150	1	F4	1	3	0,0448
T1	Tremie12	2012	2	200	150	2	F1	0,852	6	0,0448
T1	Tremie12	2012	2	200	150	2	F2	0,802	6	0,0448
T1	Tremie12	2012	2	200	150	2	F3	0,716	6	0,0448
T1	Tremie12	2012	2	200	150	2	F4	0,766	3	0,0448
T1	Tremie12	2012	2	200	150	3	F1	0,259	3	0,0448
T1	Tremie12	2012	2	200	150	3	F2	0,706	3	0,0448
T1	Tremie12	2012	2	200	150	3	F3	0,801	6	0,0448
T1	Tremie12	2012	2	200	150	3	F4	0,716	1	0,0448
T1	Tremie12	2012	2	200	150	4	F1	0,712	3	0,0448
T1	Tremie12	2012	2	200	150	4	F2	0,597	3	0,0448
T1	Tremie12	2012	2	200	150	4	F3	0,505	4	0,0448
T1	Tremie12	2012	2	200	150	4	F4	0,561	2	0,0448
T1	Tremie12	2012	2	200	150	5	F1	0,548	3	0,0448
T1	Tremie12	2012	2	200	150	5	F2	0,429	3	0,0448
T1	Tremie12	2012	2	200	150	5	F3	0,631	6	0,0448
T1	Tremie12	2012	2	200	150	6	F1	0,874	3	0,0448
T1	Tremie12	2012	2	200	150	6	F2	0,757	9	0,0448
T1	Tremie12	2012	2	200	150	6	F3	0,88	6	0,0448
T1	Tremie12	2012	2	200	150	6	F4	0,82	2	0,0448
T1	Tremie12	2012	2	200	150	7	F1	0,791	6	0,0448
T1	Tremie12	2012	2	200	150	7	F2	0,657	9	0,0448
T1	Tremie12	2012	2	200	150	7	F3	0,842	4	0,0448
T1	Tremie12	2012	2	200	150	7	F4	0,912	4	0,0448
T1	Tremie12	2012	2	200	150	8	F1	0,943	6	0,0448
T1	Tremie12	2012	2	200	150	8	F2	0,666	6	0,0448
T1	Tremie12	2012	2	200	150	8	F3	0,607	4	0,0448
T1	Tremie12	2012	2	200	150	8	F4	0,826	1	0,0448
T1	Tremie12	2012	2	200	150	9	F1	0,447	3	0,0448
T1	Tremie12	2012	2	200	150	9	F2	0,961	6	0,0448
T1	Tremie12	2012	2	200	150	9	F3	0,864	2	0,0448
T1	Tremie12	2012	2	200	150	9	F4	0,788	3	0,0448
T1	Tremie12	2012	2	200	150	10	F1	0,56	6	0,0448
T1	Tremie12	2012	2	200	150	10	F2	0,681	3	0,0448
T1	Tremie12	2012	2	200	150	10	F3	0,91	2	0,0448
T1	Tremie12	2012	2	200	150	10	F4	0,903	1	0,0448
T2	Tremie12	2012	1	40	150	1	F1	0,595	2	0,044799157
T2	Tremie12	2012	1	40	150	1	F2	0,782	3	0,044799206
T2	Tremie12	2012	1	40	150	1	F3	0,596	2	0,044798557
T2	Tremie12	2012	1	40	150	1	F4	0,455	1	0,044796692
T2	Tremie12	2012	1	40	150	2	F1	0,264	2	0,044798914
T2	Tremie12	2012	1	40	150	2	F2	0,66	3	0,044799421
T2	Tremie12	2012	1	40	150	2	F3	0,394	2	0,044798181
T2	Tremie12	2012	1	40	150	2	F4	0,153	1	0,044789227
T2	Tremie12	2012	1	40	150	3	F1	0,451	2	0,044799841
T2	Tremie12	2012	1	40	150	3	F2	0,329	3	0,044798475
T2	Tremie12	2012	1	40	150	3	F3	0,203	2	0,044797528
T2	Tremie12	2012	1	40	150	3	F4	0,126	1	0,044792037
T2	Tremie12	2012	1	40	150	4	F1	0,32	2	0,044799104
T2	Tremie12	2012	1	40	150	4	F2	0,629	3	0,044799506
T2	Tremie12	2012	1	40	150	4	F3	0,286	2	0,044799499
T2	Tremie12	2012	1	40	150	4	F4	0,365	1	0,044796269
T2	Tremie12	2012	1	40	150	5	F1	0,439	2	0,044798204
T2	Tremie12	2012	1	40	150	5	F2	0,247	3	0,044797775
T2	Tremie12	2012	1	40	150	5	F3	0,101	2	0,04479929
T2	Tremie12	2012	1	40	150	5	F4	0,14	1	0,0448
T2	Tremie12	2012	1	40	150	6	F1	0,536	2	0,044799198
T2	Tremie12	2012	1	40	150	6	F2	0,603	3	0,044799406
T2	Tremie12	2012	1	40	150	6	F3	0,228	2	0,044798114
T2	Tremie12	2012	1	40	150	6	F4	0,757	1	0,044798201
T2	Tremie12	2012	1	40	150	7	F2	0,308	3	0,0448
T2	Tremie12	2012	1	40	150	7	F3	0,286	2	0,044799499
T2	Tremie12	2012	1	40	150	7	F4	0,296	1	0,044794189
T2	Tremie12	2012	1	40	150	8	F1	0,198	2	0,04479638
T2	Tremie12	2012	1	40	150	8	F2	0,565	3	0,044799789
T2	Tremie12	2012	1	40	150	8	F3	0,328	2	0,044799563
T2	Tremie12	2012	1	40	150	8	F4	0,222	1	0,044794189
T2	Tremie12	2012	1	40	150	9	F1	0,415	2	0,044799482
T2	Tremie12	2012	1	40	150	9	F2	0,482	3	0,044799703
T2	Tremie12	2012	1	40	150	9	F3	0,228	2	0,044798114
T2	Tremie12	2012	1	40	150	9	F4	0,148	1	0,044794189
T2	Tremie12	2012	1	40	150	10	F1	0,445	2	0,044797906
T2	Tremie12	2012	1	40	150	10	F2	0,568	3	0,044799663
T2	Tremie12	2012	1	40	150	10	F3	0,29	2	0,044798023
T2	Tremie12	2012	1	40	150	10	F4	0,365	1	0,044796269
T2	Tremie12	2012	2	40	150	1	F1	0,272	2	0,044799473
T2	Tremie12	2012	2	40	150	1	F2	0,41	3	0,044798951
T2	Tremie12	2012	2	40	150	1	F3	0,265	2	0,044797566
T2	Tremie12	2012	2	40	150	1	F4	0,287	1	0,044794756
T2	Tremie12	2012	2	40	150	2	F1	0,898	2	0,044799202
T2	Tremie12	2012	2	40	150	2	F2	0,813	3	0,044799971
T2	Tremie12	2012	2	40	150	2	F3	0,452	2	0,044799049
T2	Tremie12	2012	2	40	150	2	F4	0,345	1	0,044799377
T2	Tremie12	2012	2	40	150	3	F1	0,364	2	0,0448
T2	Tremie12	2012	2	40	150	3	F2	0,61	3	0,044799138
T2	Tremie12	2012	2	40	150	3	F3	0,673	2	0,044799467
T2	Tremie12	2012	2	40	150	3	F4	0,378	3	0,044799115
T2	Tremie12	2012	2	40	150	4	F1	0,559	2	0,044798846
T2	Tremie12	2012	2	40	150	4	F2	0,449	3	0,044799947
T2	Tremie12	2012	2	40	150	4	F3	0,574	2	0,0448
T2	Tremie12	2012	2	40	150	4	F4	0,569	1	0,044799622
T2	Tremie12	2012	2	40	150	5	F2	0,701	3	0,044799966
T2	Tremie12	2012	2	40	150	5	F3	0,381	2	0,044799812
T2	Tremie12	2012	2	40	150	5	F4	0,602	1	0,044798333
T2	Tremie12	2012	2	40	150	6	F1	0,656	2	0,044799563
T2	Tremie12	2012	2	40	150	6	F2	0,636	3	0,044799249
T2	Tremie12	2012	2	40	150	6	F3	0,429	2	0,044799499
T2	Tremie12	2012	2	40	150	6	F4	0,156	1	0,044788975
T2	Tremie12	2012	2	40	150	7	F1	0,476	2	0,0448
T2	Tremie12	2012	2	40	150	7	F2	0,212	3	0,044798197
T2	Tremie12	2012	2	40	150	7	F3	0,291	2	0,044796798
T2	Tremie12	2012	2	40	150	7	F4	0,243	1	0,044792627
T2	Tremie12	2012	2	40	150	8	F1	0,401	2	0,044799464
T2	Tremie12	2012	2	40	150	8	F2	0,464	3	0,044799176
T2	Tremie12	2012	2	40	150	8	F3	0,118	2	0,044798785
T2	Tremie12	2012	2	40	150	8	F4	0,176	1	0,044795113
T2	Tremie12	2012	2	40	150	9	F2	0,712	3	0,044799597
T2	Tremie12	2012	2	40	150	9	F3	0,386	2	0,044797772
T2	Tremie12	2012	2	40	150	9	F4	0,28	1	0,0448
T2	Tremie12	2012	2	40	150	10	F1	0,651	2	0,044799229
T2	Tremie12	2012	2	40	150	10	F2	0,192	3	0,044797014
T2	Tremie12	2012	2	40	150	10	F3	0,157	2	0,044799543
T2	Tremie12	2012	1	80	150	1	F1	0,386	2	0,044797772
T2	Tremie12	2012	1	80	150	1	F2	0,96	4	0,044799627
T2	Tremie12	2012	1	80	150	1	F3	0,685	2	0,044799058
T2	Tremie12	2012	1	80	150	1	F4	0,262	1	0,044793982
T2	Tremie12	2012	1	80	150	2	F1	0,49	12	0,0448
T2	Tremie12	2012	1	80	150	2	F2	0,917	4	0,0448
T2	Tremie12	2012	1	80	150	2	F3	0,301	2	0,044798333
T2	Tremie12	2012	1	80	150	2	F4	0,443	1	0,044797249
T2	Tremie12	2012	1	80	150	3	F1	0,708	6	0,04479973
T2	Tremie12	2012	1	80	150	3	F2	0,72	4	0,044799801
T2	Tremie12	2012	1	80	150	3	F3	0,576	2	0,044798756
T2	Tremie12	2012	1	80	150	3	F4	0,509	1	0,044798451
T2	Tremie12	2012	1	80	150	4	F1	0,181	2	0,044796436
T2	Tremie12	2012	1	80	150	4	F2	0,202	4	0,04479929
T2	Tremie12	2012	1	80	150	4	F3	0,33	2	0,044797394
T2	Tremie12	2012	1	80	150	4	F4	0,318	1	0,044795042
T2	Tremie12	2012	1	80	150	5	F1	0,735	6	0,044799772
T2	Tremie12	2012	1	80	150	5	F2	0,853	4	0,044799832
T2	Tremie12	2012	1	80	150	5	F3	0,332	2	0,044798273
T2	Tremie12	2012	1	80	150	5	F4	0,924	1	0,0448
T2	Tremie12	2012	1	80	150	6	F1	0,275	2	0,044799218
T2	Tremie12	2012	1	80	150	6	F2	0,355	12	0,044799663
T2	Tremie12	2012	1	80	150	6	F3	0,86	2	0,044799833
T2	Tremie12	2012	1	80	150	6	F4	0,391	1	0,04479835
T2	Tremie12	2012	1	80	150	7	F1	0,59	2	0,044798785
T2	Tremie12	2012	1	80	150	7	F2	0,285	4	0,044798994
T2	Tremie12	2012	1	80	150	7	F3	0,198	2	0,04479638
T2	Tremie12	2012	1	80	150	7	F4	0,211	1	0,044798301
T2	Tremie12	2012	1	80	150	8	F1	0,712	6	0,044799597
T2	Tremie12	2012	1	80	150	8	F2	0,681	4	0,044799684
T2	Tremie12	2012	1	80	150	8	F3	0,542	2	0,044798942
T2	Tremie12	2012	1	80	150	8	F4	0,273	1	0,044798162
T2	Tremie12	2012	1	80	150	9	F1	0,25	2	0,044798853
T2	Tremie12	2012	1	80	150	9	F2	0,161	4	0,0448
T2	Tremie12	2012	1	80	150	9	F3	0,109	2	0,044791453
T2	Tremie12	2012	1	80	150	9	F4	0,137	1	0,044785878
T2	Tremie12	2012	1	80	150	10	F1	0,652	2	0,044798681
T2	Tremie12	2012	1	80	150	10	F2	0,489	4	0,044799707
T2	Tremie12	2012	1	80	150	10	F3	0,395	6	0,044799819
T2	Tremie12	2012	1	80	150	10	F4	0,543	1	0,044798284
T2	Tremie12	2012	2	80	150	1	F1	0,718	2	0,044799401
T2	Tremie12	2012	2	80	150	1	F2	0,71	4	0,044799899
T2	Tremie12	2012	2	80	150	1	F3	0,77	2	0,0448
T2	Tremie12	2012	2	80	150	1	F4	0,8	1	0,04479785
T2	Tremie12	2012	2	80	150	2	F1	0,444	6	0,044799462
T2	Tremie12	2012	2	80	150	2	F2	0,766	4	0,044799906
T2	Tremie12	2012	2	80	150	2	F3	0,552	2	0,04479974
T2	Tremie12	2012	2	80	150	2	F4	0,493	3	0,044799176
T2	Tremie12	2012	2	80	150	3	F1	0,82	2	0,044798951
T2	Tremie12	2012	2	80	150	3	F2	0,318	4	0,044799775
T2	Tremie12	2012	2	80	150	3	F3	0,396	6	0,044799759
T2	Tremie12	2012	2	80	150	3	F4	0,525	3	0,044799044
T2	Tremie12	2012	2	80	150	4	F1	0,462	2	0,0448
T2	Tremie12	2012	2	80	150	4	F2	0,567	4	0,0448
T2	Tremie12	2012	2	80	150	4	F3	0,52	2	0,044798622
T2	Tremie12	2012	2	80	150	4	F4	0,606	1	0,04479929
T2	Tremie12	2012	2	80	150	5	F1	0,274	2	0,044796861
T2	Tremie12	2012	2	80	150	5	F2	0,416	4	0,044799828
T2	Tremie12	2012	2	80	150	5	F3	0,976	2	0,044799412
T2	Tremie12	2012	2	80	150	5	F4	0,428	1	0,04479799
T2	Tremie12	2012	2	80	150	6	F1	0,31	6	0,044799846
T2	Tremie12	2012	2	80	150	6	F2	0,192	4	0,044799627
T2	Tremie12	2012	2	80	150	6	F3	0,298	6	0,044799679
T2	Tremie12	2012	2	80	150	6	F4	0,598	1	0,044797363
T2	Tremie12	2012	2	80	150	7	F1	0,769	2	0,044799161
T2	Tremie12	2012	2	80	150	7	F2	0,715	4	0,044799499
T2	Tremie12	2012	2	80	150	7	F3	0,47	6	0,044799593
T2	Tremie12	2012	2	80	150	7	F4	0,383	3	0,044798815
T2	Tremie12	2012	2	80	150	8	F1	0,728	2	0,0448
T2	Tremie12	2012	2	80	150	8	F2	0,371	12	0,0448
T2	Tremie12	2012	2	80	150	8	F3	0,761	2	0,044798964
T2	Tremie12	2012	2	80	150	8	F4	0,636	1	0,044798197
T2	Tremie12	2012	2	80	150	9	F1	0,355	2	0,044797779
T2	Tremie12	2012	2	80	150	9	F2	0,467	4	0,044799386
T2	Tremie12	2012	2	80	150	9	F3	0,551	2	0,044798569
T2	Tremie12	2012	2	80	150	9	F4	0,448	1	0,0448
T2	Tremie12	2012	2	80	150	10	F1	0,828	6	0,044799942
T2	Tremie12	2012	2	80	150	10	F2	0,397	4	0,044799278
T2	Tremie12	2012	2	80	150	10	F3	0,594	2	0,044799759
T2	Tremie12	2012	2	80	150	10	F4	0,35	1	0,044797133
T2	Tremie12	2012	1	150	150	1	F1	0,746	2	0,044799423
T2	Tremie12	2012	1	150	150	1	F2	0,326	16	0,044799835
T2	Tremie12	2012	1	150	150	1	F3	0,825	3	0,044799624
T2	Tremie12	2012	1	150	150	1	F4	0,419	2	0,04479846
T2	Tremie12	2012	1	150	150	2	F1	0,617	2	0,044799419
T2	Tremie12	2012	1	150	150	2	F2	0,392	16	0,0448
T2	Tremie12	2012	1	150	150	2	F3	0,549	3	0,04479926
T2	Tremie12	2012	1	150	150	2	F4	0,535	2	0,044799866
T2	Tremie12	2012	1	150	150	3	F1	0,684	2	0,044799581
T2	Tremie12	2012	1	150	150	3	F2	0,763	4	0,0448
T2	Tremie12	2012	1	150	150	3	F3	0,481	3	0,044799752
T2	Tremie12	2012	1	150	150	3	F4	0,361	2	0,044797419
T2	Tremie12	2012	1	150	150	4	F1	0,964	8	0,044799963
T2	Tremie12	2012	1	150	150	4	F2	0,502	16	0,044799929
T2	Tremie12	2012	1	150	150	4	F3	0,94	3	0,044799593
T2	Tremie12	2012	1	150	150	4	F4	0,419	2	0,04479846
T2	Tremie12	2012	1	150	150	5	F1	0,286	8	0,044799499
T2	Tremie12	2012	1	150	150	5	F2	0,255	16	0,044799719
T2	Tremie12	2012	1	150	150	5	F3	0,916	3	0,044799478
T2	Tremie12	2012	1	150	150	5	F4	0,403	2	0,044797688
T2	Tremie12	2012	1	150	150	6	F1	0,285	8	0,044799874
T2	Tremie12	2012	1	150	150	6	F2	0,775	4	0,04479963
T2	Tremie12	2012	1	150	150	6	F3	0,882	3	0,044799621
