variety;date;blo;plant;axis;num_leaf_bottom;num_leaf_top;fnl;green;necro_tot;length;green_length;senesced_length
tremie;19/04/2013;2;19;MS;5;;11;0;100;;;
tremie;19/04/2013;2;20;MS;5;;12;0;100;;;
tremie;19/04/2013;2;21;MS;5;;11;0;100;;;
tremie;19/04/2013;2;22;MS;5;;12;0;100;;;
tremie;19/04/2013;2;23;MS;5;;11;0;100;;;
tremie;19/04/2013;2;24;MS;5;;12;0;100;;;
tremie;19/04/2013;2;25;MS;5;;12;0;100;;;
tremie;19/04/2013;2;26;MS;5;;11;0;100;;;
tremie;19/04/2013;2;27;MS;5;;11;0;100;;;
tremie;19/04/2013;2;28;MS;5;;11;0;100;;;
tremie;19/04/2013;2;29;MS;5;;12;0;100;;;
tremie;19/04/2013;2;30;MS;5;;12;0;100;;;
tremie;19/04/2013;3;31;MS;5;;11;0;100;;;
tremie;19/04/2013;3;32;MS;5;;11;0;100;;;
tremie;19/04/2013;3;33;MS;5;;11;0;100;;;
tremie;19/04/2013;3;34;MS;5;;11;0;100;;;
tremie;19/04/2013;3;35;MS;5;;11;0;100;;;
tremie;19/04/2013;3;36;MS;5;;11;0;100;;;
tremie;19/04/2013;3;37;MS;5;;11;0;100;;;
tremie;19/04/2013;3;38;MS;5;;11;0;100;;;
tremie;19/04/2013;3;39;MS;5;;11;0;100;;;
tremie;19/04/2013;3;40;MS;5;;11;0;100;;;
tremie;19/04/2013;3;41;MS;5;;11;0;100;;;
tremie;19/04/2013;3;42;MS;5;;11;0;100;;;
tremie;19/04/2013;3;43;MS;5;;11;0;100;;;
tremie;19/04/2013;3;44;MS;5;;11;0;100;;;
tremie;19/04/2013;3;45;MS;5;;11;0;100;;;
tremie;19/04/2013;1;1;MS;6;;12;50;50;10.2;5.1;5.1
tremie;19/04/2013;1;2;MS;6;;11;50;50;11.5;5.75;5.75
tremie;19/04/2013;1;3;MS;6;;11;40;60;11.2;6.72;4.48
tremie;19/04/2013;1;4;MS;6;;11;60;40;11;4.4;6.6
tremie;19/04/2013;1;5;MS;6;;11;50;50;10.7;5.35;5.35
tremie;19/04/2013;1;6;MS;6;;11;60;40;10.5;4.2;6.3
tremie;19/04/2013;1;7;MS;6;;12;;;;;
tremie;19/04/2013;1;8;MS;6;;12;20;80;10.5;8.4;2.1
tremie;19/04/2013;1;9;MS;6;;11;5;95;10;9.5;0.5
tremie;19/04/2013;1;10;MS;6;;12;20;80;8.4;6.72;1.68
tremie;19/04/2013;1;11;MS;6;;11;20;80;11.5;9.2;2.3
tremie;19/04/2013;1;12;MS;6;;12;20;80;9;7.2;1.8
tremie;19/04/2013;1;13;MS;6;;11;30;70;11.2;7.84;3.36
tremie;19/04/2013;1;14;MS;6;;11;40;60;11.5;6.9;4.6
tremie;19/04/2013;1;15;MS;6;;12;40;60;10.5;6.3;4.2
tremie;19/04/2013;2;16;MS;6;;11;40;60;11.7;7.02;4.68
tremie;19/04/2013;2;17;MS;6;;11;30;70;9.5;6.65;2.85
tremie;19/04/2013;2;18;MS;6;;12;10;90;9.3;8.37;0.93
tremie;19/04/2013;2;19;MS;6;;11;50;50;11.5;5.75;5.75
tremie;19/04/2013;2;20;MS;6;;12;10;90;10;9;1
tremie;19/04/2013;2;21;MS;6;;11;30;70;11.2;7.84;3.36
tremie;19/04/2013;2;22;MS;6;;12;60;40;10;4;6
tremie;19/04/2013;2;23;MS;6;;11;70;30;10.5;3.15;7.35
tremie;19/04/2013;2;24;MS;6;;12;;;;;
tremie;19/04/2013;2;25;MS;6;;12;20;80;10.5;8.4;2.1
tremie;19/04/2013;2;26;MS;6;;11;50;50;12;6;6
tremie;19/04/2013;2;27;MS;6;;11;10;90;11.5;10.35;1.15
tremie;19/04/2013;2;28;MS;6;;11;80;20;11.3;2.26;9.04
tremie;19/04/2013;2;29;MS;6;;12;10;90;10;9;1
tremie;19/04/2013;2;30;MS;6;;12;30;70;9.5;6.65;2.85
tremie;19/04/2013;3;31;MS;6;;11;;;;;
tremie;19/04/2013;3;32;MS;6;;11;;;;;
tremie;19/04/2013;3;33;MS;6;;11;;;;;
tremie;19/04/2013;3;34;MS;6;;11;70;30;12.5;3.75;8.75
tremie;19/04/2013;3;35;MS;6;;11;60;40;13.5;5.4;8.1
tremie;19/04/2013;3;36;MS;6;;11;30;70;12.5;8.75;3.75
tremie;19/04/2013;3;37;MS;6;;11;0;100;;0;0
tremie;19/04/2013;3;38;MS;6;;11;80;20;11.3;2.26;9.04
tremie;19/04/2013;3;39;MS;6;;11;40;60;13;7.8;5.2
tremie;19/04/2013;3;40;MS;6;;11;;;;;
tremie;19/04/2013;3;41;MS;6;;11;;;;;
tremie;19/04/2013;3;42;MS;6;;11;70;30;11.5;3.45;8.05
tremie;19/04/2013;3;43;MS;6;;11;70;30;12.3;3.69;8.61
tremie;19/04/2013;3;44;MS;6;;11;80;20;13.2;2.64;10.56
tremie;19/04/2013;3;45;MS;6;;11;60;40;10.5;4.2;6.3
tremie;19/04/2013;1;1;MS;7;;12;80;20;12.7;2.54;10.16
tremie;19/04/2013;1;2;MS;7;;11;80;20;14.7;2.94;11.76
tremie;19/04/2013;1;3;MS;7;;11;60;40;14.5;5.8;8.7
tremie;19/04/2013;1;4;MS;7;;11;100;0;13.5;0;13.5
tremie;19/04/2013;1;5;MS;7;;11;100;0;13.5;0;13.5
tremie;19/04/2013;1;6;MS;7;;11;100;0;12.7;0;12.7
tremie;19/04/2013;1;7;MS;7;;12;85;15;12.7;1.905;10.795
tremie;19/04/2013;1;8;MS;7;;12;70;30;10.5;3.15;7.35
tremie;19/04/2013;1;9;MS;7;;11;70;30;11.7;3.51;8.19
tremie;19/04/2013;1;10;MS;7;;12;65;35;12;4.2;7.8
tremie;19/04/2013;1;11;MS;7;;11;80;20;13.1;2.62;10.48
tremie;19/04/2013;1;12;MS;7;;12;75;25;11.1;2.775;8.325
tremie;19/04/2013;1;13;MS;7;;11;80;20;13;2.6;10.4
tremie;19/04/2013;1;14;MS;7;;11;85;15;13;1.95;11.05
tremie;19/04/2013;1;15;MS;7;;12;80;20;12.5;2.5;10
tremie;19/04/2013;2;16;MS;7;;11;90;10;15.5;1.55;13.95
tremie;19/04/2013;2;17;MS;7;;11;70;30;12;3.6;8.4
tremie;19/04/2013;2;18;MS;7;;12;80;20;10;2;8
tremie;19/04/2013;2;19;MS;7;;11;80;20;14.2;2.84;11.36
tremie;19/04/2013;2;20;MS;7;;12;70;30;11.5;3.45;8.05
tremie;19/04/2013;2;21;MS;7;;11;90;10;13.7;1.37;12.33
tremie;19/04/2013;2;22;MS;7;;12;90;10;12.5;1.25;11.25
tremie;19/04/2013;2;23;MS;7;;11;100;0;12.5;0;12.5
tremie;19/04/2013;2;24;MS;7;;12;80;20;11.5;2.3;9.2
tremie;19/04/2013;2;25;MS;7;;12;80;20;12.7;2.54;10.16
tremie;19/04/2013;2;26;MS;7;;11;100;0;15;0;15
tremie;19/04/2013;2;27;MS;7;;11;80;20;13;2.6;10.4
tremie;19/04/2013;2;28;MS;7;;11;100;0;13.5;0;13.5
tremie;19/04/2013;2;29;MS;7;;12;90;10;13;1.3;11.7
tremie;19/04/2013;2;30;MS;7;;12;85;15;11.5;1.725;9.775
tremie;19/04/2013;3;31;MS;7;;11;80;20;14.2;2.84;11.36
tremie;19/04/2013;3;32;MS;7;;11;;;;;
tremie;19/04/2013;3;33;MS;7;;11;;;;;
tremie;19/04/2013;3;34;MS;7;;11;100;0;15.5;0;15.5
tremie;19/04/2013;3;35;MS;7;;11;90;10;13.1;1.31;11.79
tremie;19/04/2013;3;36;MS;7;;11;90;10;14.5;1.45;13.05
tremie;19/04/2013;3;37;MS;7;;11;60;40;12.5;5;7.5
tremie;19/04/2013;3;38;MS;7;;11;90;10;14.5;1.45;13.05
tremie;19/04/2013;3;39;MS;7;;11;100;0;15.1;0;15.1
tremie;19/04/2013;3;40;MS;7;;11;;;;;
tremie;19/04/2013;3;41;MS;7;;11;90;10;14.5;1.45;13.05
tremie;19/04/2013;3;42;MS;7;;11;100;0;13.5;0;13.5
tremie;19/04/2013;3;43;MS;7;;11;100;0;15.3;0;15.3
tremie;19/04/2013;3;44;MS;7;;11;100;0;16;0;16
tremie;19/04/2013;3;45;MS;7;;11;95;5;13.7;0.685;13.015
tremie;19/04/2013;1;1;MS;8;;12;100;0;16.5;0;16.5
tremie;19/04/2013;1;2;MS;8;;11;100;0;19;0;19
tremie;19/04/2013;1;3;MS;8;;11;100;0;17.5;0;17.5
tremie;19/04/2013;1;4;MS;8;;11;100;0;16.8;0;16.8
tremie;19/04/2013;1;5;MS;8;;11;100;0;18.5;0;18.5
tremie;19/04/2013;1;6;MS;8;;11;100;0;17.5;0;17.5
tremie;19/04/2013;1;7;MS;8;;12;100;0;14.5;0;14.5
tremie;19/04/2013;1;8;MS;8;;12;100;0;13;0;13
tremie;19/04/2013;1;9;MS;8;;11;100;0;14.5;0;14.5
tremie;19/04/2013;1;10;MS;8;;12;100;0;15;0;15
tremie;19/04/2013;1;11;MS;8;;11;100;0;17.1;0;17.1
tremie;19/04/2013;1;12;MS;8;;12;100;0;14.7;0;14.7
tremie;19/04/2013;1;13;MS;8;;11;100;0;17;0;17
tremie;19/04/2013;1;14;MS;8;;11;100;0;17;0;17
tremie;19/04/2013;1;15;MS;8;;12;100;0;16.5;0;16.5
tremie;19/04/2013;2;16;MS;8;;11;100;0;18.5;0;18.5
tremie;19/04/2013;2;17;MS;8;;11;100;0;15.5;0;15.5
tremie;19/04/2013;2;18;MS;8;;12;100;0;13.5;0;13.5
tremie;19/04/2013;2;19;MS;8;;11;100;0;16.5;0;16.5
tremie;19/04/2013;2;20;MS;8;;12;100;0;14.5;0;14.5
tremie;19/04/2013;2;21;MS;8;;11;100;0;17.5;0;17.5
tremie;19/04/2013;2;22;MS;8;;12;100;0;16.3;0;16.3
tremie;19/04/2013;2;23;MS;8;;11;100;0;17;0;17
tremie;19/04/2013;2;24;MS;8;;12;100;0;14.6;0;14.6
tremie;19/04/2013;2;25;MS;8;;12;100;0;15.5;0;15.5
tremie;19/04/2013;2;26;MS;8;;11;100;0;16.1;0;16.1
tremie;19/04/2013;2;27;MS;8;;11;100;0;15;0;15
tremie;19/04/2013;2;28;MS;8;;11;100;0;17.2;0;17.2
tremie;19/04/2013;2;29;MS;8;;12;100;0;17;0;17
tremie;19/04/2013;2;30;MS;8;;12;100;0;15.3;0;15.3
tremie;19/04/2013;3;31;MS;8;;11;100;0;18;0;18
tremie;19/04/2013;3;32;MS;8;;11;100;0;18.3;0;18.3
tremie;19/04/2013;3;33;MS;8;;11;100;0;17;0;17
tremie;19/04/2013;3;34;MS;8;;11;100;0;18.5;0;18.5
tremie;19/04/2013;3;35;MS;8;;11;100;0;19.7;0;19.7
tremie;19/04/2013;3;36;MS;8;;11;100;0;17;0;17
tremie;19/04/2013;3;37;MS;8;;11;100;0;15.5;0;15.5
tremie;19/04/2013;3;38;MS;8;;11;100;0;18.2;0;18.2
tremie;19/04/2013;3;39;MS;8;;11;100;0;18;0;18
tremie;19/04/2013;3;40;MS;8;;11;100;0;19;0;19
tremie;19/04/2013;3;41;MS;8;;11;100;0;17.7;0;17.7
tremie;19/04/2013;3;42;MS;8;;11;100;0;16.5;0;16.5
tremie;19/04/2013;3;43;MS;8;;11;100;0;20;0;20
tremie;19/04/2013;3;44;MS;8;;11;100;0;21.5;0;21.5
tremie;19/04/2013;3;45;MS;8;;11;100;0;18.2;0;18.2
tremie;19/04/2013;1;1;MS;9;;12;100;0;13.5;0;13.5
tremie;19/04/2013;1;2;MS;9;;11;100;0;16;0;16
tremie;19/04/2013;1;3;MS;9;;11;100;0;11.5;0;11.5
tremie;19/04/2013;1;4;MS;9;;11;;;4.5;;
tremie;19/04/2013;1;5;MS;9;;11;;;7.7;;
tremie;19/04/2013;1;6;MS;9;;11;;;7;;
tremie;19/04/2013;1;7;MS;9;;12;100;0;14.7;0;14.7
tremie;19/04/2013;1;8;MS;9;;12;100;0;18;0;18
tremie;19/04/2013;1;9;MS;9;;11;100;0;18;0;18
tremie;19/04/2013;1;10;MS;9;;12;100;0;18;0;18
tremie;19/04/2013;1;11;MS;9;;11;100;0;13.6;0;13.6
tremie;19/04/2013;1;12;MS;9;;12;100;0;16.5;0;16.5
tremie;19/04/2013;1;13;MS;9;;11;100;0;14.2;0;14.2
tremie;19/04/2013;1;14;MS;9;;11;100;0;14;0;14
tremie;19/04/2013;1;15;MS;9;;12;100;0;15.5;0;15.5
tremie;19/04/2013;2;16;MS;9;;11;100;0;9.7;0;9.7
tremie;19/04/2013;2;17;MS;9;;11;100;0;11.5;0;11.5
tremie;19/04/2013;2;18;MS;9;;12;100;0;14;0;14
tremie;19/04/2013;2;19;MS;9;;11;100;0;12.5;0;12.5
tremie;19/04/2013;2;20;MS;9;;12;100;0;16.4;0;16.4
tremie;19/04/2013;2;21;MS;9;;11;100;0;11.7;0;11.7
tremie;19/04/2013;2;22;MS;9;;12;100;0;16.2;0;16.2
tremie;19/04/2013;2;23;MS;9;;11;;;4;;
tremie;19/04/2013;2;24;MS;9;;12;100;0;13.5;0;13.5
tremie;19/04/2013;2;25;MS;9;;12;100;0;12.8;0;12.8
tremie;19/04/2013;2;26;MS;9;;11;100;0;7.2;0;7.2
tremie;19/04/2013;2;27;MS;9;;11;100;0;14.2;0;14.2
tremie;19/04/2013;2;28;MS;9;;11;;;5.5;;
tremie;19/04/2013;2;29;MS;9;;12;100;0;14.6;0;14.6
tremie;19/04/2013;2;30;MS;9;;12;100;0;12.5;0;12.5
tremie;19/04/2013;3;31;MS;9;;11;100;0;12.2;0;12.2
tremie;19/04/2013;3;32;MS;9;;11;100;0;12.5;0;12.5
tremie;19/04/2013;3;33;MS;9;;11;100;0;9;0;9
tremie;19/04/2013;3;34;MS;9;;11;;;;;
tremie;19/04/2013;3;35;MS;9;;11;100;0;7.7;0;7.7
tremie;19/04/2013;3;36;MS;9;;11;100;0;10.5;0;10.5
tremie;19/04/2013;3;37;MS;9;;11;100;0;21;0;21
tremie;19/04/2013;3;38;MS;9;;11;100;0;7;0;7
tremie;19/04/2013;3;39;MS;9;;11;100;0;7;0;7
tremie;19/04/2013;3;40;MS;9;;11;;;5.7;;
tremie;19/04/2013;3;41;MS;9;;11;100;0;8.3;0;8.3
tremie;19/04/2013;3;42;MS;9;;11;100;0;10.5;0;10.5
tremie;19/04/2013;3;43;MS;9;;11;;;5.5;;
tremie;19/04/2013;3;44;MS;9;;11;;;6.5;;
tremie;19/04/2013;3;45;MS;9;;11;100;0;10.2;0;10.2
tremie;19/04/2013;1;1;MS;10;;12;;;;;
tremie;19/04/2013;1;2;MS;10;;11;;;;;
tremie;19/04/2013;1;3;MS;10;;11;;;;;
tremie;19/04/2013;1;4;MS;10;;11;;;;;
tremie;19/04/2013;1;5;MS;10;;11;;;;;
tremie;19/04/2013;1;6;MS;10;;11;;;;;
tremie;19/04/2013;1;7;MS;10;;12;;;;;
tremie;19/04/2013;1;8;MS;10;;12;;100;6.5;0;6.5
tremie;19/04/2013;1;9;MS;10;;11;;;;;
tremie;19/04/2013;1;10;MS;10;;12;;;;;
tremie;19/04/2013;1;11;MS;10;;11;;;;;
tremie;19/04/2013;1;12;MS;10;;12;;;;;
tremie;19/04/2013;1;13;MS;10;;11;;;;;
tremie;19/04/2013;1;14;MS;10;;11;;;;;
tremie;19/04/2013;1;15;MS;10;;12;;;;;
tremie;19/04/2013;2;16;MS;10;;11;;;;;
tremie;19/04/2013;2;17;MS;10;;11;;;;;
tremie;19/04/2013;2;18;MS;10;;12;;;;;
tremie;19/04/2013;2;19;MS;10;;11;;;;;
tremie;19/04/2013;2;20;MS;10;;12;;;;;
tremie;19/04/2013;2;21;MS;10;;11;;;;;
tremie;19/04/2013;2;22;MS;10;;12;;;;;
tremie;19/04/2013;2;23;MS;10;;11;;;;;
tremie;19/04/2013;2;24;MS;10;;12;;;;;
tremie;19/04/2013;2;25;MS;10;;12;;;;;
tremie;19/04/2013;2;26;MS;10;;11;;;;;
tremie;19/04/2013;2;27;MS;10;;11;;;;;
tremie;19/04/2013;2;28;MS;10;;11;;;;;
tremie;19/04/2013;2;29;MS;10;;12;;;;;
tremie;19/04/2013;2;30;MS;10;;12;;;;;
tremie;19/04/2013;3;31;MS;10;;11;;;;;
tremie;19/04/2013;3;32;MS;10;;11;;;;;
tremie;19/04/2013;3;33;MS;10;;11;;;;;
tremie;19/04/2013;3;34;MS;10;;11;;;;;
tremie;19/04/2013;3;35;MS;10;;11;;;;;
tremie;19/04/2013;3;36;MS;10;;11;;;;;
tremie;19/04/2013;3;37;MS;10;;11;;;;;
tremie;19/04/2013;3;38;MS;10;;11;;;;;
tremie;19/04/2013;3;39;MS;10;;11;;;;;
tremie;19/04/2013;3;40;MS;10;;11;;;;;
tremie;19/04/2013;3;41;MS;10;;11;;;;;
tremie;19/04/2013;3;42;MS;10;;11;;;;;
tremie;19/04/2013;3;43;MS;10;;11;;;;;
tremie;19/04/2013;3;44;MS;10;;11;;;;;
tremie;19/04/2013;3;45;MS;10;;11;;;;;
tremie;02/05/2013;1;1;MS;1;;12;0;100;;;
tremie;02/05/2013;1;2;MS;1;;11;0;100;;;
tremie;02/05/2013;1;3;MS;1;;11;0;100;;;
tremie;02/05/2013;1;4;MS;1;;11;0;100;;;
tremie;02/05/2013;1;5;MS;1;;11;0;100;;;
tremie;02/05/2013;1;6;MS;1;;11;0;100;;;
tremie;02/05/2013;1;7;MS;1;;12;0;100;;;
tremie;02/05/2013;1;8;MS;1;;12;0;100;;;
tremie;02/05/2013;1;9;MS;1;;11;0;100;;;
tremie;02/05/2013;1;10;MS;1;;12;0;100;;;
tremie;02/05/2013;1;11;MS;1;;11;0;100;;;
tremie;02/05/2013;1;12;MS;1;;12;0;100;;;
tremie;02/05/2013;1;13;MS;1;;11;0;100;;;
tremie;02/05/2013;1;14;MS;1;;11;0;100;;;
tremie;02/05/2013;1;15;MS;1;;12;0;100;;;
tremie;02/05/2013;2;16;MS;1;;11;0;100;;;
tremie;02/05/2013;2;17;MS;1;;11;0;100;;;
tremie;02/05/2013;2;18;MS;1;;12;0;100;;;
tremie;02/05/2013;2;19;MS;1;;11;0;100;;;
tremie;02/05/2013;2;20;MS;1;;12;0;100;;;
tremie;02/05/2013;2;21;MS;1;;11;0;100;;;
tremie;02/05/2013;2;22;MS;1;;12;0;100;;;
tremie;02/05/2013;2;23;MS;1;;11;0;100;;;
tremie;02/05/2013;2;24;MS;1;;12;0;100;;;
tremie;02/05/2013;2;25;MS;1;;12;0;100;;;
tremie;02/05/2013;2;26;MS;1;;11;0;100;;;
tremie;02/05/2013;2;27;MS;1;;11;0;100;;;
tremie;02/05/2013;2;28;MS;1;;11;0;100;;;
tremie;02/05/2013;2;29;MS;1;;12;0;100;;;
tremie;02/05/2013;2;30;MS;1;;12;0;100;;;
tremie;02/05/2013;3;31;MS;1;;11;0;100;;;
tremie;02/05/2013;3;32;MS;1;;11;0;100;;;
tremie;02/05/2013;3;33;MS;1;;11;0;100;;;
tremie;02/05/2013;3;34;MS;1;;11;0;100;;;
tremie;02/05/2013;3;35;MS;1;;11;0;100;;;
tremie;02/05/2013;3;36;MS;1;;11;0;100;;;
tremie;02/05/2013;3;37;MS;1;;11;0;100;;;
tremie;02/05/2013;3;38;MS;1;;11;0;100;;;
tremie;02/05/2013;3;39;MS;1;;11;0;100;;;
tremie;02/05/2013;3;40;MS;1;;11;0;100;;;
tremie;02/05/2013;3;41;MS;1;;11;0;100;;;
tremie;02/05/2013;3;42;MS;1;;11;0;100;;;
tremie;02/05/2013;3;43;MS;1;;11;0;100;;;
tremie;02/05/2013;3;44;MS;1;;11;0;100;;;
tremie;02/05/2013;3;45;MS;1;;11;0;100;;;
tremie;02/05/2013;1;1;MS;2;;12;0;100;;;
tremie;02/05/2013;1;2;MS;2;;11;0;100;;;
tremie;02/05/2013;1;3;MS;2;;11;0;100;;;
tremie;02/05/2013;1;4;MS;2;;11;0;100;;;
tremie;02/05/2013;1;5;MS;2;;11;0;100;;;
tremie;02/05/2013;1;6;MS;2;;11;0;100;;;
tremie;02/05/2013;1;7;MS;2;;12;0;100;;;
tremie;02/05/2013;1;8;MS;2;;12;0;100;;;
tremie;02/05/2013;1;9;MS;2;;11;0;100;;;
tremie;02/05/2013;1;10;MS;2;;12;0;100;;;
tremie;02/05/2013;1;11;MS;2;;11;0;100;;;
tremie;02/05/2013;1;12;MS;2;;12;0;100;;;
tremie;02/05/2013;1;13;MS;2;;11;0;100;;;
tremie;02/05/2013;1;14;MS;2;;11;0;100;;;
tremie;02/05/2013;1;15;MS;2;;12;0;100;;;
tremie;02/05/2013;2;16;MS;2;;11;0;100;;;
tremie;02/05/2013;2;17;MS;2;;11;0;100;;;
tremie;02/05/2013;2;18;MS;2;;12;0;100;;;
tremie;02/05/2013;2;19;MS;2;;11;0;100;;;
tremie;02/05/2013;2;20;MS;2;;12;0;100;;;
tremie;02/05/2013;2;21;MS;2;;11;0;100;;;
tremie;02/05/2013;2;22;MS;2;;12;0;100;;;
tremie;02/05/2013;2;23;MS;2;;11;0;100;;;
tremie;02/05/2013;2;24;MS;2;;12;0;100;;;
tremie;02/05/2013;2;25;MS;2;;12;0;100;;;
tremie;02/05/2013;2;26;MS;2;;11;0;100;;;
tremie;02/05/2013;2;27;MS;2;;11;0;100;;;
tremie;02/05/2013;2;28;MS;2;;11;0;100;;;
tremie;02/05/2013;2;29;MS;2;;12;0;100;;;
tremie;02/05/2013;2;30;MS;2;;12;0;100;;;
tremie;02/05/2013;3;31;MS;2;;11;0;100;;;
tremie;02/05/2013;3;32;MS;2;;11;0;100;;;
tremie;02/05/2013;3;33;MS;2;;11;0;100;;;
tremie;02/05/2013;3;34;MS;2;;11;0;100;;;
tremie;02/05/2013;3;35;MS;2;;11;0;100;;;
tremie;02/05/2013;3;36;MS;2;;11;0;100;;;
tremie;02/05/2013;3;37;MS;2;;11;0;100;;;
tremie;02/05/2013;3;38;MS;2;;11;0;100;;;
tremie;02/05/2013;3;39;MS;2;;11;0;100;;;
tremie;02/05/2013;3;40;MS;2;;11;0;100;;;
tremie;02/05/2013;3;41;MS;2;;11;0;100;;;
tremie;02/05/2013;3;42;MS;2;;11;0;100;;;
tremie;02/05/2013;3;43;MS;2;;11;0;100;;;
tremie;02/05/2013;3;44;MS;2;;11;0;100;;;
tremie;02/05/2013;3;45;MS;2;;11;0;100;;;
tremie;02/05/2013;1;1;MS;3;;12;0;100;;;
tremie;02/05/2013;1;2;MS;3;;11;0;100;;;
tremie;02/05/2013;1;3;MS;3;;11;0;100;;;
tremie;02/05/2013;1;4;MS;3;;11;0;100;;;
tremie;02/05/2013;1;5;MS;3;;11;0;100;;;
tremie;02/05/2013;1;6;MS;3;;11;0;100;;;
tremie;02/05/2013;1;7;MS;3;;12;0;100;;;
tremie;02/05/2013;1;8;MS;3;;12;0;100;;;
tremie;02/05/2013;1;9;MS;3;;11;0;100;;;
tremie;02/05/2013;1;10;MS;3;;12;0;100;;;
tremie;02/05/2013;1;11;MS;3;;11;0;100;;;
tremie;02/05/2013;1;12;MS;3;;12;0;100;;;
tremie;02/05/2013;1;13;MS;3;;11;0;100;;;
tremie;02/05/2013;1;14;MS;3;;11;0;100;;;
tremie;02/05/2013;1;15;MS;3;;12;0;100;;;
tremie;02/05/2013;2;16;MS;3;;11;0;100;;;
tremie;02/05/2013;2;17;MS;3;;11;0;100;;;
tremie;02/05/2013;2;18;MS;3;;12;0;100;;;
tremie;02/05/2013;2;19;MS;3;;11;0;100;;;
tremie;02/05/2013;2;20;MS;3;;12;0;100;;;
tremie;02/05/2013;2;21;MS;3;;11;0;100;;;
tremie;02/05/2013;2;22;MS;3;;12;0;100;;;
tremie;02/05/2013;2;23;MS;3;;11;0;100;;;
tremie;02/05/2013;2;24;MS;3;;12;0;100;;;
tremie;02/05/2013;2;25;MS;3;;12;0;100;;;
tremie;02/05/2013;2;26;MS;3;;11;0;100;;;
tremie;02/05/2013;2;27;MS;3;;11;0;100;;;
tremie;02/05/2013;2;28;MS;3;;11;0;100;;;
tremie;02/05/2013;2;29;MS;3;;12;0;100;;;
tremie;02/05/2013;2;30;MS;3;;12;0;100;;;
tremie;02/05/2013;3;31;MS;3;;11;0;100;;;
tremie;02/05/2013;3;32;MS;3;;11;0;100;;;
tremie;02/05/2013;3;33;MS;3;;11;0;100;;;
tremie;02/05/2013;3;34;MS;3;;11;0;100;;;
tremie;02/05/2013;3;35;MS;3;;11;0;100;;;
tremie;02/05/2013;3;36;MS;3;;11;0;100;;;
tremie;02/05/2013;3;37;MS;3;;11;0;100;;;
tremie;02/05/2013;3;38;MS;3;;11;0;100;;;
tremie;02/05/2013;3;39;MS;3;;11;0;100;;;
tremie;02/05/2013;3;40;MS;3;;11;0;100;;;
tremie;02/05/2013;3;41;MS;3;;11;0;100;;;
tremie;02/05/2013;3;42;MS;3;;11;0;100;;;
tremie;02/05/2013;3;43;MS;3;;11;0;100;;;
tremie;02/05/2013;3;44;MS;3;;11;0;100;;;
tremie;02/05/2013;3;45;MS;3;;11;0;100;;;
tremie;02/05/2013;1;1;MS;4;;12;0;100;;;
tremie;02/05/2013;1;2;MS;4;;11;0;100;;;
tremie;02/05/2013;1;3;MS;4;;11;0;100;;;
tremie;02/05/2013;1;4;MS;4;;11;0;100;;;
tremie;02/05/2013;1;5;MS;4;;11;0;100;;;
tremie;02/05/2013;1;6;MS;4;;11;0;100;;;
tremie;02/05/2013;1;7;MS;4;;12;0;100;;;
tremie;02/05/2013;1;8;MS;4;;12;0;100;;;
tremie;02/05/2013;1;9;MS;4;;11;0;100;;;
tremie;02/05/2013;1;10;MS;4;;12;0;100;;;
tremie;02/05/2013;1;11;MS;4;;11;0;100;;;
tremie;02/05/2013;1;12;MS;4;;12;0;100;;;
tremie;02/05/2013;1;13;MS;4;;11;0;100;;;
tremie;02/05/2013;1;14;MS;4;;11;0;100;;;
tremie;02/05/2013;1;15;MS;4;;12;0;100;;;
tremie;02/05/2013;2;16;MS;4;;11;0;100;;;
tremie;02/05/2013;2;17;MS;4;;11;0;100;;;
tremie;02/05/2013;2;18;MS;4;;12;0;100;;;
tremie;02/05/2013;2;19;MS;4;;11;0;100;;;
tremie;02/05/2013;2;20;MS;4;;12;0;100;;;
tremie;02/05/2013;2;21;MS;4;;11;0;100;;;
tremie;02/05/2013;2;22;MS;4;;12;0;100;;;
tremie;02/05/2013;2;23;MS;4;;11;0;100;;;
tremie;02/05/2013;2;24;MS;4;;12;0;100;;;
tremie;02/05/2013;2;25;MS;4;;12;0;100;;;
tremie;02/05/2013;2;26;MS;4;;11;0;100;;;
tremie;02/05/2013;2;27;MS;4;;11;0;100;;;
tremie;02/05/2013;2;28;MS;4;;11;0;100;;;
tremie;02/05/2013;2;29;MS;4;;12;0;100;;;
tremie;02/05/2013;2;30;MS;4;;12;0;100;;;
tremie;02/05/2013;3;31;MS;4;;11;0;100;;;
tremie;02/05/2013;3;32;MS;4;;11;0;100;;;
tremie;02/05/2013;3;33;MS;4;;11;0;100;;;
tremie;02/05/2013;3;34;MS;4;;11;0;100;;;
tremie;02/05/2013;3;35;MS;4;;11;0;100;;;
tremie;02/05/2013;3;36;MS;4;;11;0;100;;;
tremie;02/05/2013;3;37;MS;4;;11;0;100;;;
tremie;02/05/2013;3;38;MS;4;;11;0;100;;;
tremie;02/05/2013;3;39;MS;4;;11;0;100;;;
tremie;02/05/2013;3;40;MS;4;;11;0;100;;;
tremie;02/05/2013;3;41;MS;4;;11;0;100;;;
tremie;02/05/2013;3;42;MS;4;;11;0;100;;;
tremie;02/05/2013;3;43;MS;4;;11;0;100;;;
tremie;02/05/2013;3;44;MS;4;;11;0;100;;;
