"Date","var","Trt","Rep","N","Axis","Nflig","Nfvis","nff","num_leaf_bottom","length","green_length","senesced_length"
"22/05/2013","Tremie","T1+T2",1,15,"MB",12,0,12,10,22.6,22.6,0
"22/05/2013","Tremie","T1+T2",1,15,"MB",12,0,12,11,20.5,20.5,0
"22/05/2013","Tremie","T1+T2",1,15,"MB",12,0,12,12,11.5,11.5,0
"22/05/2013","Tremie","T1+T2",2,16,"MB",11,0,11,8,18.4,14.72,3.68
"22/05/2013","Tremie","T1+T2",2,16,"MB",11,0,11,9,22.4,22.4,0
"22/05/2013","Tremie","T1+T2",2,16,"MB",11,0,11,10,23.3,23.3,0
"22/05/2013","Tremie","T1+T2",2,16,"MB",11,0,11,11,12.6,12.6,0
"22/05/2013","Tremie","T1+T2",2,17,"MB",11,0,11,8,15.5,7.75,7.75
"22/05/2013","Tremie","T1+T2",2,17,"MB",11,0,11,9,22,22,0
"22/05/2013","Tremie","T1+T2",2,17,"MB",11,0,11,10,24,24,0
"22/05/2013","Tremie","T1+T2",2,17,"MB",11,0,11,11,15,15,0
"22/05/2013","Tremie","T1+T2",2,18,"MB",12,0,12,8,12.7,1.27,11.43
"22/05/2013","Tremie","T1+T2",2,18,"MB",12,0,12,9,19.3,18.335,0.965000000000001
"22/05/2013","Tremie","T1+T2",2,18,"MB",12,0,12,10,21.8,21.8,0
"22/05/2013","Tremie","T1+T2",2,18,"MB",12,0,12,11,18.4,18.4,0
"22/05/2013","Tremie","T1+T2",2,18,"MB",12,0,12,12,10.5,10.5,0
"22/05/2013","Tremie","T1+T2",2,19,"MB",11,0,11,8,16.5,8.25,8.25
"22/05/2013","Tremie","T1+T2",2,19,"MB",11,0,11,9,20.8,20.8,0
"22/05/2013","Tremie","T1+T2",2,19,"MB",11,0,11,10,23.5,23.5,0
"22/05/2013","Tremie","T1+T2",2,19,"MB",11,0,11,11,12.6,12.6,0
"22/05/2013","Tremie","T1+T2",2,20,"MB",12,0,12,8,13.8,2.76,11.04
"22/05/2013","Tremie","T1+T2",2,20,"MB",12,0,12,9,20.4,20.4,0
"22/05/2013","Tremie","T1+T2",2,20,"MB",12,0,12,10,20.8,20.8,0
"22/05/2013","Tremie","T1+T2",2,20,"MB",12,0,12,11,19.5,19.5,0
"22/05/2013","Tremie","T1+T2",2,20,"MB",12,0,12,12,11.2,11.2,0
"22/05/2013","Tremie","T1+T2",2,21,"MB",11,0,11,8,17.3,10.38,6.92
"22/05/2013","Tremie","T1+T2",2,21,"MB",11,0,11,9,22.5,22.5,0
"22/05/2013","Tremie","T1+T2",2,21,"MB",11,0,11,10,23.5,23.5,0
"22/05/2013","Tremie","T1+T2",2,21,"MB",11,0,11,11,13.2,13.2,0
"22/05/2013","Tremie","T1+T2",2,22,"MB",12,0,12,8,15.7,6.28,9.42
"22/05/2013","Tremie","T1+T2",2,22,"MB",12,0,12,9,20.7,20.7,0
"22/05/2013","Tremie","T1+T2",2,22,"MB",12,0,12,10,23.8,23.8,0
"22/05/2013","Tremie","T1+T2",2,22,"MB",12,0,12,11,19.9,19.9,0
"22/05/2013","Tremie","T1+T2",2,22,"MB",12,0,12,12,11.5,11.5,0
"22/05/2013","Tremie","T1+T2",2,23,"MB",11,0,11,8,18,17.1,0.900000000000001
"22/05/2013","Tremie","T1+T2",2,23,"MB",11,0,11,9,21.6,21.6,0
"22/05/2013","Tremie","T1+T2",2,23,"MB",11,0,11,10,23.2,23.2,0
"22/05/2013","Tremie","T1+T2",2,23,"MB",11,0,11,11,15.7,15.7,0
"22/05/2013","Tremie","T1+T2",2,24,"MB",12,0,12,8,14.2,7.1,7.1
"22/05/2013","Tremie","T1+T2",2,24,"MB",12,0,12,9,19.8,19.8,0
"22/05/2013","Tremie","T1+T2",2,24,"MB",12,0,12,10,22.4,22.4,0
"22/05/2013","Tremie","T1+T2",2,24,"MB",12,0,12,11,20.3,20.3,0
"22/05/2013","Tremie","T1+T2",2,24,"MB",12,0,12,12,12.7,12.7,0
"22/05/2013","Tremie","T1+T2",2,25,"MB",12,0,12,8,15.4,7.7,7.7
"22/05/2013","Tremie","T1+T2",2,25,"MB",12,0,12,9,19.3,19.3,0
"22/05/2013","Tremie","T1+T2",2,25,"MB",12,0,12,10,22.5,22.5,0
"22/05/2013","Tremie","T1+T2",2,25,"MB",12,0,12,11,20.3,20.3,0
"22/05/2013","Tremie","T1+T2",2,25,"MB",12,0,12,12,11.9,11.9,0
"22/05/2013","Tremie","T1+T2",2,26,"MB",11,0,11,8,16.2,9.72,6.48
"22/05/2013","Tremie","T1+T2",2,26,"MB",11,0,11,9,20.8,20.8,0
"22/05/2013","Tremie","T1+T2",2,26,"MB",11,0,11,10,20,20,0
"22/05/2013","Tremie","T1+T2",2,26,"MB",11,0,11,11,13.2,13.2,0
"22/05/2013","Tremie","T1+T2",2,27,"MB",11,0,11,8,14.7,5.88,8.82
"22/05/2013","Tremie","T1+T2",2,27,"MB",11,0,11,9,20.7,20.7,0
"22/05/2013","Tremie","T1+T2",2,27,"MB",11,0,11,10,24,24,0
"22/05/2013","Tremie","T1+T2",2,27,"MB",11,0,11,11,16.3,16.3,0
"22/05/2013","Tremie","T1+T2",2,28,"MB",11,0,11,8,17.4,15.66,1.74
"22/05/2013","Tremie","T1+T2",2,28,"MB",11,0,11,9,21.7,21.7,0
"22/05/2013","Tremie","T1+T2",2,28,"MB",11,0,11,10,22.5,22.5,0
"22/05/2013","Tremie","T1+T2",2,28,"MB",11,0,11,11,14.3,14.3,0
"22/05/2013","Tremie","T1+T2",2,29,"MB",12,0,12,8,16.3,8.15,8.15
"22/05/2013","Tremie","T1+T2",2,29,"MB",12,0,12,9,20,19.6,0.4
"22/05/2013","Tremie","T1+T2",2,29,"MB",12,0,12,10,22.9,22.9,0
"22/05/2013","Tremie","T1+T2",2,29,"MB",12,0,12,11,21,21,0
"22/05/2013","Tremie","T1+T2",2,29,"MB",12,0,12,12,11.9,11.9,0
"22/05/2013","Tremie","T1+T2",2,30,"MB",12,0,12,8,15.2,7.6,7.6
"22/05/2013","Tremie","T1+T2",2,30,"MB",12,0,12,9,19.6,19.6,0
"22/05/2013","Tremie","T1+T2",2,30,"MB",12,0,12,10,23.6,23.6,0
"22/05/2013","Tremie","T1+T2",2,30,"MB",12,0,12,11,20.6,20.6,0
"22/05/2013","Tremie","T1+T2",2,30,"MB",12,0,12,12,12.7,12.7,0
"22/05/2013","Tremie","T1+T2",3,31,"MB",11,0,11,8,17.6,10.56,7.04
"22/05/2013","Tremie","T1+T2",3,31,"MB",11,0,11,9,21.7,21.7,0
"22/05/2013","Tremie","T1+T2",3,31,"MB",11,0,11,10,25.7,25.7,0
"22/05/2013","Tremie","T1+T2",3,31,"MB",11,0,11,11,16,16,0
"22/05/2013","Tremie","T1+T2",3,32,"MB",11,0,11,8,17.2,10.32,6.88
"22/05/2013","Tremie","T1+T2",3,32,"MB",11,0,11,9,22.5,22.275,0.225
"22/05/2013","Tremie","T1+T2",3,32,"MB",11,0,11,10,24.7,24.7,0
"22/05/2013","Tremie","T1+T2",3,32,"MB",11,0,11,11,15,15,0
"22/05/2013","Tremie","T1+T2",3,33,"MB",11,0,11,8,16.8,13.44,3.36
"22/05/2013","Tremie","T1+T2",3,33,"MB",11,0,11,9,21.4,21.4,0
"22/05/2013","Tremie","T1+T2",3,33,"MB",11,0,11,10,21.9,21.9,0
"22/05/2013","Tremie","T1+T2",3,33,"MB",11,0,11,11,13.7,13.7,0
"22/05/2013","Tremie","T1+T2",3,34,"MB",11,0,11,8,15,1.5,13.5
"22/05/2013","Tremie","T1+T2",3,34,"MB",11,0,11,9,21.5,21.285,0.215
"22/05/2013","Tremie","T1+T2",3,34,"MB",11,0,11,10,24.8,24.8,0
"22/05/2013","Tremie","T1+T2",3,34,"MB",11,0,11,11,16.7,16.7,0
"22/05/2013","Tremie","T1+T2",3,35,"MB",11,0,11,8,19.4,15.52,3.88
"22/05/2013","Tremie","T1+T2",3,35,"MB",11,0,11,9,22.3,22.3,0
"22/05/2013","Tremie","T1+T2",3,35,"MB",11,0,11,10,23.5,23.5,0
"22/05/2013","Tremie","T1+T2",3,35,"MB",11,0,11,11,14.1,14.1,0
"22/05/2013","Tremie","T1+T2",3,36,"MB",11,0,11,8,16.6,11.62,4.98
"22/05/2013","Tremie","T1+T2",3,36,"MB",11,0,11,9,20.8,20.8,0
"22/05/2013","Tremie","T1+T2",3,36,"MB",11,0,11,10,22.8,22.8,0
"22/05/2013","Tremie","T1+T2",3,36,"MB",11,0,11,11,15,15,0
"22/05/2013","Tremie","T1+T2",3,37,"MB",11,0,11,8,15.7,0.785,14.915
"22/05/2013","Tremie","T1+T2",3,37,"MB",11,0,11,9,21.7,20.615,1.085
"22/05/2013","Tremie","T1+T2",3,37,"MB",11,0,11,10,24.4,24.4,0
"22/05/2013","Tremie","T1+T2",3,37,"MB",11,0,11,11,17.4,17.4,0
"22/05/2013","Tremie","T1+T2",3,38,"MB",11,0,11,8,17.7,14.16,3.54
"22/05/2013","Tremie","T1+T2",3,38,"MB",11,0,11,9,21.6,21.6,0
"22/05/2013","Tremie","T1+T2",3,38,"MB",11,0,11,10,22.5,22.5,0
"22/05/2013","Tremie","T1+T2",3,38,"MB",11,0,11,11,15.4,15.4,0
"22/05/2013","Tremie","T1+T2",3,39,"MB",11,0,11,8,18.1,14.48,3.62
"22/05/2013","Tremie","T1+T2",3,39,"MB",11,0,11,9,21.1,21.1,0
"22/05/2013","Tremie","T1+T2",3,39,"MB",11,0,11,10,22.4,22.4,0
"22/05/2013","Tremie","T1+T2",3,39,"MB",11,0,11,11,13.2,13.2,0
"22/05/2013","Tremie","T1+T2",3,40,"MB",11,0,11,8,18.8,15.04,3.76
"22/05/2013","Tremie","T1+T2",3,40,"MB",11,0,11,9,22.2,22.2,0
"22/05/2013","Tremie","T1+T2",3,40,"MB",11,0,11,10,22.6,22.6,0
"22/05/2013","Tremie","T1+T2",3,40,"MB",11,0,11,11,14.2,14.2,0
"22/05/2013","Tremie","T1+T2",3,41,"MB",11,0,11,8,17.7,12.39,5.31
"22/05/2013","Tremie","T1+T2",3,41,"MB",11,0,11,9,21.7,21.7,0
"22/05/2013","Tremie","T1+T2",3,41,"MB",11,0,11,10,23.4,23.4,0
"22/05/2013","Tremie","T1+T2",3,41,"MB",11,0,11,11,13.9,13.9,0
"22/05/2013","Tremie","T1+T2",3,42,"MB",11,0,11,8,16.1,11.27,4.83
"22/05/2013","Tremie","T1+T2",3,42,"MB",11,0,11,9,20.8,20.8,0
"22/05/2013","Tremie","T1+T2",3,42,"MB",11,0,11,10,23.4,23.4,0
"22/05/2013","Tremie","T1+T2",3,42,"MB",11,0,11,11,15,15,0
"22/05/2013","Tremie","T1+T2",3,43,"MB",11,0,11,8,20,19.6,0.4
"22/05/2013","Tremie","T1+T2",3,43,"MB",11,0,11,9,23.2,23.2,0
"22/05/2013","Tremie","T1+T2",3,43,"MB",11,0,11,10,21.5,21.5,0
"22/05/2013","Tremie","T1+T2",3,43,"MB",11,0,11,11,13.2,13.2,0
"22/05/2013","Tremie","T1+T2",3,44,"MB",11,0,11,8,21,18.27,2.73
"22/05/2013","Tremie","T1+T2",3,44,"MB",11,0,11,9,23.2,23.2,0
"22/05/2013","Tremie","T1+T2",3,44,"MB",11,0,11,10,22.3,22.3,0
"22/05/2013","Tremie","T1+T2",3,44,"MB",11,0,11,11,13.1,13.1,0
"22/05/2013","Tremie","T1+T2",3,45,"MB",11,0,11,8,18.5,14.8,3.7
"22/05/2013","Tremie","T1+T2",3,45,"MB",11,0,11,9,22.7,22.7,0
"22/05/2013","Tremie","T1+T2",3,45,"MB",11,0,11,10,24,24,0
"22/05/2013","Tremie","T1+T2",3,45,"MB",11,0,11,11,16.2,16.2,0
"29/05/2013","Tremie","T1+T2",1,1,"MB",12,0,12,12,10.9,10.9,0
"29/05/2013","Tremie","T1+T2",1,2,"MB",11,0,11,11,16.7,16.7,0
"29/05/2013","Tremie","T1+T2",1,3,"MB",11,0,11,11,15.7,15.7,0
"29/05/2013","Tremie","T1+T2",1,4,"MB",11,0,11,11,13.9,13.9,0
"29/05/2013","Tremie","T1+T2",1,5,"MB",11,0,11,11,11.5,11.5,0
"29/05/2013","Tremie","T1+T2",1,6,"MB",11,0,11,11,13.3,13.3,0
"29/05/2013","Tremie","T1+T2",1,7,"MB",12,0,12,12,13.1,13.1,0
"29/05/2013","Tremie","T1+T2",1,8,"MB",12,0,12,12,12.2,12.2,0
"29/05/2013","Tremie","T1+T2",1,9,"MB",11,0,11,11,17.8,17.8,0
"29/05/2013","Tremie","T1+T2",1,10,"MB",12,0,12,12,12.6,12.6,0
"29/05/2013","Tremie","T1+T2",1,11,"MB",11,0,11,11,14.4,14.4,0
"29/05/2013","Tremie","T1+T2",1,12,"MB",12,0,12,12,12.5,12.5,0
"29/05/2013","Tremie","T1+T2",1,13,"MB",11,0,11,11,15.4,15.4,0
"29/05/2013","Tremie","T1+T2",1,14,"MB",11,0,11,11,14.3,14.3,0
"29/05/2013","Tremie","T1+T2",1,15,"MB",12,0,12,12,11.8,11.8,0
"29/05/2013","Tremie","T1+T2",2,16,"MB",11,0,11,11,12.7,12.7,0
"29/05/2013","Tremie","T1+T2",2,17,"MB",11,0,11,11,14.8,14.8,0
"29/05/2013","Tremie","T1+T2",2,18,"MB",12,0,12,12,10.5,10.5,0
"29/05/2013","Tremie","T1+T2",2,19,"MB",11,0,11,11,12.6,12.6,0
"29/05/2013","Tremie","T1+T2",2,20,"MB",12,0,12,12,11.2,11.2,0
"29/05/2013","Tremie","T1+T2",2,21,"MB",11,0,11,11,13.2,13.2,0
"29/05/2013","Tremie","T1+T2",2,22,"MB",12,0,12,12,11.8,11.8,0
"29/05/2013","Tremie","T1+T2",2,23,"MB",11,0,11,11,15.8,15.8,0
"29/05/2013","Tremie","T1+T2",2,24,"MB",12,0,12,12,12.7,12.7,0
"29/05/2013","Tremie","T1+T2",2,25,"MB",12,0,12,12,12,12,0
"29/05/2013","Tremie","T1+T2",2,26,"MB",11,0,11,11,13.2,13.2,0
"29/05/2013","Tremie","T1+T2",2,27,"MB",11,0,11,11,14.7,14.7,0
"29/05/2013","Tremie","T1+T2",2,28,"MB",11,0,11,11,14.5,14.355,0.145
"29/05/2013","Tremie","T1+T2",2,29,"MB",12,0,12,12,12.2,12.2,0
"29/05/2013","Tremie","T1+T2",2,30,"MB",12,0,12,12,12.7,12.7,0
"29/05/2013","Tremie","T1+T2",3,31,"MB",11,0,11,11,15.8,15.8,0
"29/05/2013","Tremie","T1+T2",3,32,"MB",11,0,11,11,15.3,15.3,0
"29/05/2013","Tremie","T1+T2",3,33,"MB",11,0,11,11,13.9,13.9,0
"29/05/2013","Tremie","T1+T2",3,34,"MB",11,0,11,11,16.5,16.5,0
"29/05/2013","Tremie","T1+T2",3,35,"MB",11,0,11,11,14.3,14.3,0
"29/05/2013","Tremie","T1+T2",3,36,"MB",11,0,11,11,15.2,15.2,0
"29/05/2013","Tremie","T1+T2",3,37,"MB",11,0,11,11,17.4,17.4,0
"29/05/2013","Tremie","T1+T2",3,38,"MB",11,0,11,11,15.3,15.3,0
"29/05/2013","Tremie","T1+T2",3,39,"MB",11,0,11,11,13.2,13.2,0
"29/05/2013","Tremie","T1+T2",3,40,"MB",11,0,11,11,17.7,17.7,0
"29/05/2013","Tremie","T1+T2",3,41,"MB",11,0,11,11,13.9,13.9,0
"29/05/2013","Tremie","T1+T2",3,42,"MB",11,0,11,11,14.9,14.9,0
"29/05/2013","Tremie","T1+T2",3,43,"MB",11,0,11,11,13.4,13.4,0
"29/05/2013","Tremie","T1+T2",3,44,"MB",11,0,11,11,13,13,0
"29/05/2013","Tremie","T1+T2",3,45,"MB",11,0,11,11,16,16,0
