id_plt,id_cohort,id_axis,N_phytomer,HS_final,TT_stop_axis,TT_del_axis,id_dim,id_phen,id_ear,TT_em_phytomer1,TT_col_phytomer1,TT_sen_phytomer1,TT_del_phytomer1
195,7,T4,7,5.73435927725,1198.0,1798.0,7060,707,NA,274.622092643,505.672027386,870.129247314,1303.34787496
196,1,MS,12,12.0,NA,NA,1121,112,1.0,34.0315892832,204.603896129,667.04501602,986.868098419
196,4,T1,9,8.57908785841,1329.0,1929.0,4090,409,NA,196.621118621,393.399016466,703.79566588,1072.75422434
196,5,T2,9,4.97576416944,1026.0,1626.0,5050,509,NA,530.976961885,672.028885853,894.523612509,1158.99596995
196,6,T3,8,8.0,NA,NA,6081,608,1.0,187.39715466,408.772289735,757.968520326,1173.04689859
196,7,T1.1,7,5.44080989675,1177.0,1777.0,7060,707,NA,279.801315659,510.851250403,875.30847033,1308.52709797
196,7,T4,8,5.99164647812,1127.0,1727.0,7060,708,NA,290.63178135,492.800474251,811.700541687,1190.76684088
197,1,MS,12,12.0,NA,NA,1121,112,1.0,46.1174911593,216.689798005,679.130917896,998.954000295
197,4,T1,9,7.87982233364,1243.0,1843.0,4080,409,NA,208.707020497,405.484918342,715.881567756,1084.84012622
197,5,T2,8,4.21115912818,1005.0,1605.0,5050,508,NA,536.451054825,695.134469289,949.724414185,1247.2558163
197,6,T1.0,8,7.36080010933,1300.0,1900.0,6080,608,NA,199.483056536,420.858191612,770.054422202,1185.13280047
197,6,T3,8,7.41625690547,1300.0,1900.0,6080,608,NA,199.483056536,420.858191612,770.054422202,1185.13280047
197,7,T2.0,8,4.42671458334,1086.0,1686.0,7050,708,NA,302.717683227,504.886376127,823.786443563,1202.85274275
198,1,MS,12,12.0,NA,NA,1121,112,1.0,29.3309333389,199.903240184,662.344360076,982.167442475
198,4,T1,9,8.90432763737,1369.0,1969.0,4090,409,NA,191.920462677,388.698360522,699.095009936,1068.0535684
198,5,T2,8,4.79597134888,1063.0,1663.0,5050,508,NA,519.664497005,678.347911468,932.937856365,1230.46925848
198,6,T1.0,8,8.0,NA,NA,6081,608,1.0,182.696498715,404.071633791,753.267864382,1168.34624265
198,7,T4,7,5.72743436727,1197.0,1797.0,7060,707,NA,275.100659715,506.150594459,870.607814386,1303.82644203
199,1,MS,12,12.0,NA,NA,1121,112,1.0,32.6195010274,203.191807873,665.632927764,985.456010164
199,4,T1,9,8.6441358142,1337.0,1937.0,4090,409,NA,195.209030365,391.98692821,702.383577624,1071.34213608
199,5,T2,9,5.02113753139,1030.0,1630.0,5060,509,NA,529.564873629,670.616797597,893.111524253,1157.58388169
199,6,T1.0,8,8.0,NA,NA,6081,608,1.0,185.985066404,407.36020148,756.55643207,1171.63481034
199,6,T3,8,8.0,NA,NA,6081,608,1.0,185.985066404,407.36020148,756.55643207,1171.63481034
200,1,MS,11,11.0,NA,NA,1111,111,1.0,46.431434984,232.510314853,690.815549666,1039.71344942
200,4,T1,8,7.1054722278,1257.0,1857.0,4080,408,NA,205.611963003,426.987098079,776.183328669,1191.26170694
200,5,T2,7,3.76416762057,1014.0,1614.0,5040,507,NA,534.079064089,715.431537762,1048.11588917,1388.15177731
200,6,T1.0,7,6.8215701448,1355.0,1955.0,6070,607,NA,193.752580767,446.752735139,845.834141528,1320.20943098
200,7,T1.1,7,4.81335806149,1095.0,1695.0,7050,707,NA,298.016124003,529.066058746,893.523278673,1326.74190632
201,1,MS,11,11.0,NA,NA,1111,111,1.0,17.5360247388,203.614904608,661.92013942,1010.81803917
201,4,T1,9,9.0,NA,NA,4091,409,1.0,185.940516719,382.718414564,693.115063978,1062.07362244
201,5,T2,8,4.90688401142,1074.0,1674.0,5050,508,NA,513.684551047,672.367965511,926.957910407,1224.48931253
201,6,T1.0,8,8.0,NA,NA,6081,608,1.0,176.716552758,398.091687834,747.287918424,1162.36629669
201,6,T3,7,7.0,NA,NA,6071,607,1.0,164.857170522,417.857324894,816.938731283,1291.31402073
201,7,T4,6,5.08136293441,1226.0,1826.0,7060,706,NA,254.680092836,524.238350037,1017.73315259,1523.15488484
202,1,MS,12,12.0,NA,NA,1121,112,1.0,42.334938781,212.907245627,675.348365518,995.171447917
202,4,T1,9,8.05870421207,1265.0,1865.0,4090,409,NA,204.924468119,401.702365964,712.099015378,1081.05757384
202,6,T1.0,8,7.62988232586,1334.0,1934.0,6080,608,NA,195.700504158,417.075639233,766.271869824,1181.35024809
202,6,T3,8,7.65476607671,1333.0,1933.0,6080,608,NA,195.700504158,417.075639233,766.271869824,1181.35024809
203,1,MS,12,12.0,NA,NA,1121,112,1.0,51.7111180587,222.283424904,684.724544795,1004.54762719
203,4,T1,9,7.77411940547,1230.0,1830.0,4080,409,NA,214.300647397,411.078545242,721.475194656,1090.43375312
203,5,T2,8,4.06999755767,991.0,1591.0,5050,508,NA,542.044681724,700.728096188,955.318041084,1252.8494432
203,6,T1.0,8,7.06797534427,1263.0,1863.0,6080,608,NA,205.076683435,426.451818511,775.648049101,1190.72642737
203,6,T3,8,7.14160998102,1262.0,1862.0,6080,608,NA,205.076683435,426.451818511,775.648049101,1190.72642737
203,7,T2.0,8,4.36610242281,1081.0,1681.0,7050,708,NA,308.311310126,510.480003027,829.380070463,1208.44636965
203,7,T4,8,5.61967988468,1080.0,1680.0,7060,708,NA,308.311310126,510.480003027,829.380070463,1208.44636965
