Image;ID_Plant;ID_Axis;Organ;ID_Metamer;HS;XY;Pt1;Pt2;Pt3;Pt4;Pt5;Pt6;Pt7;Pt8;Pt9;Pt10;Pt11;Pt12;Pt13;Pt14;Pt15
Boigneville-09052012-P17;1;1;2;13;13;1;52,82;56,55;60,12;63,44;66,23;;;;;;;;;;
Boigneville-09052012-P18;2;1;0;0;13;0;3,55;4,18;6,21;6,46;3,93;;;;;;;;;;
Boigneville-09052012-P18;2;1;0;0;13;1;4,03;8,63;21,58;35,4;52,58;;;;;;;;;;
Boigneville-09052012-P18;2;1;2;9;13;0;4,63;3,15;2,68;2,51;2,39;2,39;2,6;;;;;;;;
Boigneville-09052012-P18;2;1;2;9;13;1;13,36;11,74;10,37;8,84;6,14;2,99;0;;;;;;;;
Boigneville-09052012-P18;2;1;2;10;13;0;5,98;6,82;7,5;8,43;9,86;11,13;16,36;16,78;;;;;;;
Boigneville-09052012-P18;2;1;2;10;13;1;18,15;21,3;23,29;23,96;23,96;23,13;16,41;15,74;;;;;;;
Boigneville-09052012-P18;2;1;2;11;13;0;6,91;5,47;3,02;1,92;;;;;;;;;;;
Boigneville-09052012-P18;2;1;2;11;13;1;32,67;39,89;46,36;50,01;;;;;;;;;;;
Boigneville-09052012-P18;2;1;2;12;13;0;5,13;5,39;5,22;4,54;;;;;;;;;;;
Boigneville-09052012-P18;2;1;2;12;13;1;45,63;51,61;58,79;63,81;;;;;;;;;;;
Boigneville-09052012-P18;2;1;2;13;13;0;4,25;3,61;3,36;;;;;;;;;;;;
Boigneville-09052012-P18;2;1;2;13;13;1;51,4;59,2;64,93;;;;;;;;;;;;
Boigneville-09052012-P19;3;1;0;0;13;0;7,41;8,27;8,63;6,68;;;;;;;;;;;
Boigneville-09052012-P19;3;1;0;0;13;1;3,22;18,7;31,89;51,97;;;;;;;;;;;
Boigneville-09052012-P19;3;1;2;9;13;0;7,54;6,82;6,34;5,7;;;;;;;;;;;
Boigneville-09052012-P19;3;1;2;9;13;1;13,74;13,74;8,02;0;;;;;;;;;;;
Boigneville-09052012-P19;3;1;2;10;13;0;8,51;9,55;10,23;10,51;10,8;11,72;;;;;;;;;
Boigneville-09052012-P19;3;1;2;10;13;1;16,82;20,79;27,02;33,5;35,24;36,67;;;;;;;;;
Boigneville-09052012-P19;3;1;2;11;13;0;8,91;5,7;2,33;0;;;;;;;;;;;
Boigneville-09052012-P19;3;1;2;11;13;1;30,18;39,15;45,51;49,08;;;;;;;;;;;
Boigneville-09052012-P19;3;1;2;12;13;0;7,22;7,14;6,5;4,49;1,36;;;;;;;;;;
Boigneville-09052012-P19;3;1;2;12;13;1;44,44;53,25;55,32;58,25;62,46;;;;;;;;;;
Boigneville-09052012-P19;3;1;2;13;13;0;6,94;4,94;3,13;;;;;;;;;;;;
Boigneville-09052012-P19;3;1;2;13;13;1;51,17;61,09;67,53;;;;;;;;;;;;
Boigneville-09052012-P20;4;1;0;0;13;0;2,45;4,66;6,13;6,13;5,83;;;;;;;;;;
Boigneville-09052012-P20;4;1;0;0;13;1;2,59;9,11;25,06;43,19;54,5;;;;;;;;;;
Boigneville-09052012-P20;4;1;2;8;13;0;5,72;11,52;13,8;15,44;;;;;;;;;;;
Boigneville-09052012-P20;4;1;2;8;13;1;15,12;23,16;25,65;26,77;;;;;;;;;;;
Boigneville-09052012-P20;4;1;2;9;13;0;5,15;3,93;2,79;1,97;1,97;;;;;;;;;;
Boigneville-09052012-P20;4;1;2;9;13;1;16,64;13,99;10,37;4,74;0;;;;;;;;;;
Boigneville-09052012-P20;4;1;2;10;13;0;6,24;7,61;9,19;12,15;;;;;;;;;;;
Boigneville-09052012-P20;4;1;2;10;13;1;29,74;40,29;44,45;48,71;;;;;;;;;;;
Boigneville-09052012-P20;4;1;2;11;13;0;5,82;7,3;8,35;8,72;8,25;;;;;;;;;;
Boigneville-09052012-P20;4;1;2;11;13;1;44;53,1;59,96;62,87;66,2;;;;;;;;;;
Boigneville-09052012-P20;4;1;2;12;13;0;5,77;5,66;5,34;5,71;;;;;;;;;;;
Boigneville-09052012-P20;4;1;2;12;13;1;52,63;61,16;65,53;67,61;;;;;;;;;;;
Boigneville-09052012-P21;1;1;0;0;13;0;9,53;9,53;8,98;8,43;8,7;9,95;9,95;;;;;;;;
Boigneville-09052012-P21;1;1;0;0;13;1;0;3,54;13,87;25,7;36,99;48,55;54,26;;;;;;;;
Boigneville-09052012-P21;1;1;1;8;13;0;9,92;9,67;11,74;13,39;13,97;13,88;11,32;10,74;12,23;13,06;11,65;;;;
Boigneville-09052012-P21;1;1;1;8;13;1;6,45;6,45;10,11;12,54;12,3;11,65;10,27;8,48;8,65;9,29;10,59;;;;
Boigneville-09052012-P21;1;1;1;9;13;0;9,32;7,21;5,96;4,36;;;;;;;;;;;
Boigneville-09052012-P21;1;1;1;9;13;1;13,35;25,52;29,08;31,5;;;;;;;;;;;
Boigneville-09052012-P21;1;1;1;10;13;0;8,68;9,24;9,8;10,79;10,75;;;;;;;;;;
Boigneville-09052012-P21;1;1;1;10;13;1;24,84;35,48;38,79;42,18;44,26;;;;;;;;;;
Boigneville-09052012-P21;1;1;1;11;13;0;8,68;8,25;7,64;;;;;;;;;;;;
Boigneville-09052012-P21;1;1;1;11;13;1;36,97;44,13;55,79;;;;;;;;;;;;
Boigneville-09052012-P21;1;1;1;12;13;0;9,58;11,61;12,47;;;;;;;;;;;;
Boigneville-09052012-P21;1;1;1;12;13;1;48,2;58;63,08;;;;;;;;;;;;
Boigneville-09052012-P21;1;1;1;13;13;0;9,95;10,1;9,56;;;;;;;;;;;;
Boigneville-09052012-P21;1;1;1;13;13;1;54,34;57,8;63,16;;;;;;;;;;;;
Boigneville-09052012-P22;2;1;0;0;13;0;5,37;4,8;4,56;5,21;5,45;;;;;;;;;;
Boigneville-09052012-P22;2;1;0;0;13;1;0;5,21;18,1;29,87;35,64;;;;;;;;;;
Boigneville-09052012-P22;2;1;1;10;13;0;4,8;6,1;7,48;9,27;;;;;;;;;;;
Boigneville-09052012-P22;2;1;1;10;13;1;17,38;29,63;35,8;39,08;;;;;;;;;;;
Boigneville-09052012-P22;2;1;1;11;13;0;5,08;3,92;0,91;0;;;;;;;;;;;
Boigneville-09052012-P22;2;1;1;11;13;1;28,63;34,42;46,95;49,18;;;;;;;;;;;
Boigneville-09052012-P22;2;1;1;12;13;0;5,68;6,99;7,89;7,74;;;;;;;;;;;
Boigneville-09052012-P22;2;1;1;12;13;1;34,6;41,48;48,46;51,63;;;;;;;;;;;
Boigneville-09052012-P22;2;1;1;13;13;0;5,58;5,93;;;;;;;;;;;;;
Boigneville-09052012-P22;2;1;1;13;13;1;35,68;44,6;;;;;;;;;;;;;
Boigneville-09052012-P23;3;1;0;0;13;0;9;9,85;10,33;11,3;;;;;;;;;;;
Boigneville-09052012-P23;3;1;0;0;13;1;0;13,79;36,96;55,02;;;;;;;;;;;
Boigneville-09052012-P23;3;1;1;9;13;0;9,91;11,45;18,97;21,03;;;;;;;;;;;
Boigneville-09052012-P23;3;1;1;9;13;1;10,09;13,62;25,23;25,73;;;;;;;;;;;
Boigneville-09052012-P23;3;1;1;10;13;0;9,66;6,32;4,02;0;;;;;;;;;;;
Boigneville-09052012-P23;3;1;1;10;13;1;22,03;33,98;36,84;39,36;;;;;;;;;;;
Boigneville-09052012-P23;3;1;1;11;13;0;10,43;14,02;16,24;17,01;;;;;;;;;;;
Boigneville-09052012-P23;3;1;1;11;13;1;34,82;47,44;53,16;54;;;;;;;;;;;
Boigneville-09052012-P23;3;1;1;12;13;0;10,64;10,81;9,66;8,5;;;;;;;;;;;
Boigneville-09052012-P23;3;1;1;12;13;1;47,63;53,3;61,55;65,25;;;;;;;;;;;
Boigneville-09052012-P23;3;1;1;13;13;0;11,07;12,35;;;;;;;;;;;;;
Boigneville-09052012-P23;3;1;1;13;13;1;55,2;66,34;;;;;;;;;;;;;
12.06.2012_p01;1;1;0;0;17,85;0;11,42;11,1;10,16;8,42;;;;;;;;;;;
12.06.2012_p01;1;1;0;0;17,85;1;0,62;17,2;41,83;64,37;;;;;;;;;;;
12.06.2012_p01;1;1;2;7;17,85;0;11,52;12,11;12,27;13,1;13,85;14,6;14,96;15,07;15,07;14,68;14,17;14,21;14,13;13,85;13,45
12.06.2012_p01;1;1;2;7;17,85;1;6;6;4,79;4,55;4,23;3,38;2,78;2,45;2,13;1,89;1,65;1,29;0,93;0,6;0,4
12.06.2012_p01;1;1;2;8;17,85;0;10,93;10,21;9,74;9,38;8,91;8,71;8,63;8,67;8,59;8,55;8,2;7,84;7,21;6,9;6,9
12.06.2012_p01;1;1;2;8;17,85;1;10,34;10,34;10,3;9,62;9,05;8,09;7,24;6,28;5,55;4,47;3,58;2,58;2,05;2,05;1,73
12.06.2012_p01;1;1;2;9;17,85;0;11,52;12,9;14,25;14,92;15,51;15,71;15,75;15,87;15,87;15,87;;;;;
12.06.2012_p01;1;1;2;9;17,85;1;17,1;17,99;17,59;16,86;15,73;14,57;13,12;10,54;7,89;7,2;;;;;
12.06.2012_p01;1;1;2;10;17,85;0;10,75;8,38;4,66;1,74;0;;;;;;;;;;
12.06.2012_p01;1;1;2;10;17,85;1;22,8;29,48;35,59;37,28;39,86;;;;;;;;;;
12.06.2012_p01;1;1;2;11;17,85;0;10,43;11,38;12,33;10,75;6,8;;;;;;;;;;
12.06.2012_p01;1;1;2;11;17,85;1;42,27;45,82;54,03;56,12;59,02;;;;;;;;;;
12.06.2012_p01;1;1;2;12;17,85;0;8,22;5,14;3,79;2,13;;;;;;;;;;;
12.06.2012_p01;1;1;2;12;17,85;1;63,52;70,28;73,18;77,2;;;;;;;;;;;
12.06.2012_p02;2;1;0;0;17,85;0;5,03;5,35;6,15;5,83;5,67;5,83;6,31;6,62;;;;;;;
12.06.2012_p02;2;1;0;0;17,85;1;0;30,86;33,91;37,61;48,21;64,93;67,34;70,55;;;;;;;
12.06.2012_p02;2;1;2;8;17,85;0;4,95;4,52;4;3,72;3,52;3,52;3,52;3,52;3,52;3,52;3,52;3,52;3,64;3,68;3,68
12.06.2012_p02;2;1;2;8;17,85;1;7,05;8,06;8,42;8,42;8,1;7,9;7,73;7,53;7,33;7,13;6,93;6,89;6,85;6,77;6,45
12.06.2012_p02;2;1;2;9;17,85;0;5,29;6,01;6,56;7,6;8,63;9,55;10,23;9,87;9,47;9,23;8,95;9,71;9,51;;
12.06.2012_p02;2;1;2;9;17,85;1;12,72;14,2;14,04;13,2;11,71;9,82;8,3;6,37;4,56;2,87;1,99;1,39;1,06;;
12.06.2012_p02;2;1;2;10;17,85;0;4,77;4,26;3,66;4,85;5,21;4,81;4,46;3,78;3,54;2,94;2,67;3,14;3,14;2,9;2,82
12.06.2012_p02;2;1;2;10;17,85;1;16,01;19,63;24,29;24,57;22,96;21,68;21,4;20,87;20,35;19,87;19,23;18,66;18,34;18,34;18,46
12.06.2012_p02;2;1;2;11;17,85;0;6,27;8,1;11,04;12,95;15,82;19,24;;;;;;;;;
12.06.2012_p02;2;1;2;11;17,85;1;37,33;37,25;38,13;38,37;37,25;36,92;;;;;;;;;
12.06.2012_p02;2;1;2;12;17,85;0;5,47;4,83;3,4;2,45;1,97;1,25;;;;;;;;;
12.06.2012_p02;2;1;2;12;17,85;1;46,33;50,26;55;58,86;62,08;65,93;;;;;;;;;
12.06.2012_p02;2;1;2;13;17,85;0;6,76;6,96;7,24;7,36;;;;;;;;;;;
12.06.2012_p02;2;1;2;13;17,85;1;69,77;75,07;79,17;80,34;;;;;;;;;;;
12.06.2012_p03;3;1;0;0;17,85;0;9,19;9,67;10,62;10,78;10,78;11,1;;;;;;;;;
12.06.2012_p03;3;1;0;0;17,85;1;0;36,23;52;59,57;74,06;75,35;;;;;;;;;
12.06.2012_p03;3;1;2;7;17,85;0;9,41;10,52;11,2;;;;;;;;;;;;
12.06.2012_p03;3;1;2;7;17,85;1;4,73;2,76;0,91;;;;;;;;;;;;
12.06.2012_p03;3;1;2;8;17,85;0;9,13;8,14;8,02;8,93;10,09;10,8;11,76;12,08;12,23;12,63;12,71;12,59;12,12;11,44;
12.06.2012_p03;3;1;2;8;17,85;1;8,31;10,28;11,13;11,37;11,45;11,17;11,33;11,81;12,1;12,38;12,74;12,98;13,34;13,75;
12.06.2012_p03;3;1;2;9;17,85;0;9,71;12,73;13,21;13,21;13,61;14,32;18,46;19,81;23,71;26,02;25,86;26,42;;;
12.06.2012_p03;3;1;2;9;17,85;1;15,17;15,9;16,22;16,86;16,86;16,62;16,14;15,58;13,08;14,45;15,34;16,38;;;
12.06.2012_p03;3;1;2;10;17,85;0;9,15;8,36;8,51;8,99;8,91;8,83;7,8;6,6;0;;;;;;
12.06.2012_p03;3;1;2;10;17,85;1;20,41;27,65;28,62;28,62;28,38;28,22;27,65;27,65;27,81;;;;;;
12.06.2012_p03;3;1;2;11;17,85;0;10,11;12,81;18,86;19,1;;;;;;;;;;;
12.06.2012_p03;3;1;2;11;17,85;1;36,51;39,24;34,49;33,69;;;;;;;;;;;
12.06.2012_p03;3;1;2;12;17,85;0;10,34;9,23;8,12;6,84;;;;;;;;;;;
12.06.2012_p03;3;1;2;12;17,85;1;51,72;59,45;64,04;68,06;;;;;;;;;;;
12.06.2012_p03;3;1;2;13;17,85;0;11,14;10,5;10,19;;;;;;;;;;;;
12.06.2012_p03;3;1;2;13;17,85;1;73,3;78,61;82,96;;;;;;;;;;;;
12.06.2012_p04;4;1;0;0;17,85;0;10,45;10,61;10,13;10,45;8,22;;;;;;;;;;
12.06.2012_p04;4;1;0;0;17,85;1;0;19,16;47,82;54,58;70,68;;;;;;;;;;
12.06.2012_p04;4;1;2;8;17,85;0;10,71;9,71;8,52;8,2;8,12;8,16;8,4;8,44;8,44;8,44;8,24;8,16;8,48;8,32;8,92
12.06.2012_p04;4;1;2;8;17,85;1;11,57;12,78;14,27;15,52;16,48;16,93;16,93;16,8;16,36;15,76;14,87;14,55;13,67;11,53;9,92
12.06.2012_p04;4;1;2;9;17,85;0;10,21;2,63;0;0;0,8;2,63;4,39;4,39;;;;;;;
12.06.2012_p04;4;1;2;9;17,85;1;17,79;24,71;27,69;28,01;27,45;26,32;25,84;25,28;;;;;;;
12.06.2012_p04;4;1;2;10;17,85;0;10,11;10,03;10,23;11,03;11,75;12,31;12,31;12,31;12,23;12,15;11,71;11,31;10,95;;
12.06.2012_p04;4;1;2;10;17,85;1;31,54;39,34;43,89;43,37;43,01;42,44;41,8;41,2;40,59;40,23;39,91;39,83;39,67;;
12.06.2012_p04;4;1;2;11;17,85;0;9,99;11,27;12,79;14,34;15,34;16,42;17,69;;;;;;;;
12.06.2012_p04;4;1;2;11;17,85;1;47,76;50,37;53,88;57,42;60,23;62,93;64,98;;;;;;;;
12.06.2012_p04;4;1;2;12;17,85;0;8,68;8,64;8,64;;;;;;;;;;;;
12.06.2012_p04;4;1;2;12;17,85;1;68,81;77,22;81,81;;;;;;;;;;;;
12.06.2012_p05;5;1;0;0;17,85;0;11,74;10,3;9,18;7,74;7,74;;;;;;;;;;
12.06.2012_p05;5;1;0;0;17,85;1;0;19,5;43,67;66,07;66,88;;;;;;;;;;
12.06.2012_p05;5;1;2;8;17,85;0;11,22;10,02;8,98;7,3;6,18;5,78;5,22;5,54;5,94;6,74;5,94;5,46;5,46;;
12.06.2012_p05;5;1;2;8;17,85;1;12,13;12,85;13,42;13,09;12,93;12,21;11,97;11,24;10,51;10,27;11;11,8;12,37;;
12.06.2012_p05;5;1;2;9;17,85;0;10,48;8,76;7,08;6,28;5,16;3,52;3,8;4,52;5,32;3,6;1,72;0;;;
12.06.2012_p05;5;1;2;9;17,85;1;14,36;15,01;15,57;16,09;16,09;15,33;14,6;14,52;13,72;12,59;12,23;11,99;;;
12.06.2012_p05;5;1;2;10;17,85;0;9,72;9,32;9,88;10,24;11,2;11,2;13,56;;;;;;;;
12.06.2012_p05;5;1;2;10;17,85;1;27,78;36,72;38,49;40,87;42,68;43,93;46,23;;;;;;;;
12.06.2012_p05;5;1;2;11;17,85;0;9,72;16,36;22,68;;;;;;;;;;;;
12.06.2012_p05;5;1;2;11;17,85;1;44,19;50,96;58,94;;;;;;;;;;;;
12.06.2012_p05;5;1;2;12;17,85;0;8,14;9,5;;;;;;;;;;;;;
12.06.2012_p05;5;1;2;12;17,85;1;65,38;78,44;;;;;;;;;;;;;
12.06.2012_p06;1;1;0;0;17,85;0;8,93;6,18;6,37;5,81;5,45;5,26;;;;;;;;;
12.06.2012_p06;1;1;0;0;17,85;1;0;18,24;30,4;47,16;67,62;69,27;;;;;;;;;
12.06.2012_p06;1;1;2;8;17,85;0;6,92;9,48;11,23;12,51;11,59;11,32;11,69;12,33;12,33;;;;;;
12.06.2012_p06;1;1;2;8;17,85;1;14,79;14,69;11,28;10,27;8,34;5,76;5,3;4,19;1,98;;;;;;
12.06.2012_p06;1;1;2;9;17,85;0;5,94;2,66;0,61;0;1,23;2,2;2,77;3,18;;;;;;;
12.06.2012_p06;1;1;2;9;17,85;1;19,78;23,48;27,54;31,04;32,07;31,35;32,69;33,56;;;;;;;
12.06.2012_p06;1;1;2;10;17,85;0;6,57;7,31;8,2;7,56;5,78;4,4;3,31;;;;;;;;
12.06.2012_p06;1;1;2;10;17,85;1;30,97;37,62;43,38;45,26;43,13;41,89;41,49;;;;;;;;
12.06.2012_p06;1;1;2;11;17,85;0;5,56;2,78;2,44;0,87;;;;;;;;;;;
12.06.2012_p06;1;1;2;11;17,85;1;47,93;56,74;61,79;65,98;;;;;;;;;;;
12.06.2012_p06;1;1;2;12;17,85;0;5,22;0,54;;;;;;;;;;;;;
12.06.2012_p06;1;1;2;12;17,85;1;67,25;77,59;;;;;;;;;;;;;
12.06.2012_p07;2;1;0;0;17,85;0;6,02;5,52;5,02;5,52;5,52;3,35;;;;;;;;;
12.06.2012_p07;2;1;0;0;17,85;1;0;17,9;30,06;45,42;52,68;68,72;;;;;;;;;
12.06.2012_p07;2;1;2;8;17,85;0;5,72;2,52;;;;;;;;;;;;;
12.06.2012_p07;2;1;2;8;17,85;1;3,74;3,57;;;;;;;;;;;;;
12.06.2012_p07;2;1;2;9;17,85;0;6,28;8,36;9,26;9,82;9,33;11,62;14,74;15,36;15,64;15,92;16,68;;;;
12.06.2012_p07;2;1;2;9;17,85;1;6,64;7,13;8,47;8,26;6,92;5,09;5,02;4,6;3,76;3,62;4,32;;;;
12.06.2012_p07;2;1;2;10;17,85;0;5,15;4,73;5,01;4,23;3,17;0,92;0;;;;;;;;
12.06.2012_p07;2;1;2;10;17,85;1;17,8;23,74;29,53;32,4;32,47;32,47;32,75;;;;;;;;
12.06.2012_p07;2;1;2;11;17,85;0;5,7;7,93;8,33;9,14;12,38;13,8;13,9;13,9;13,49;12,99;;;;;
12.06.2012_p07;2;1;2;11;17,85;1;31,33;37,38;37,9;37,69;34,92;32,97;31,13;29,48;29,38;29,07;;;;;
12.06.2012_p07;2;1;2;12;17,85;0;5,16;6,71;7,88;8,91;;;;;;;;;;;
12.06.2012_p07;2;1;2;12;17,85;1;45,08;55,66;60,58;63,6;;;;;;;;;;;
12.06.2012_p07;2;1;2;13;17,85;0;3,48;2,9;2,75;;;;;;;;;;;;
12.06.2012_p07;2;1;2;13;17,85;1;66,09;74,09;76,83;;;;;;;;;;;;
12.06.2012_p08;3;1;0;0;17,85;0;6,34;5,44;7,07;6,53;7,25;7,25;;;;;;;;;
12.06.2012_p08;3;1;0;0;17,85;1;0;22,06;38,79;54,42;74,28;75,57;;;;;;;;;
12.06.2012_p08;3;1;2;9;17,85;0;5,89;12,3;15,74;18,16;18,81;;;;;;;;;;
12.06.2012_p08;3;1;2;9;17,85;1;15,8;13,35;11,84;9,86;10,42;;;;;;;;;;
12.06.2012_p08;3;1;2;10;17,85;0;5,14;4,91;4,45;5,75;7,09;7,93;7,93;7,56;7,05;7,05;6,77;;;;
12.06.2012_p08;3;1;2;10;17,85;1;22,42;25,11;26,81;28,93;29,63;29,45;28,31;24,64;21,48;20,63;16,95;;;;
12.06.2012_p08;3;1;2;11;17,85;0;6,14;7,51;8,73;10,53;9,89;10,68;10,46;9,89;;;;;;;
12.06.2012_p08;3;1;2;11;17,85;1;36,94;39,35;41,18;44,83;48,56;53,38;55,57;56,3;;;;;;;
12.06.2012_p08;3;1;2;12;17,85;0;6,4;3,62;1,74;0,66;;;;;;;;;;;
12.06.2012_p08;3;1;2;12;17,85;1;53,94;62,02;68,34;71,2;;;;;;;;;;;
12.06.2012_p08;3;1;2;13;17,85;0;7,38;4,29;1,52;0,89;;;;;;;;;;;
12.06.2012_p08;3;1;2;13;17,85;1;74,02;78,69;82,33;83,83;;;;;;;;;;;
12.06.2012_p09;4;1;0;0;17,85;0;12,77;12,61;11,95;13,09;14,4;14,89;;;;;;;;;
12.06.2012_p09;4;1;0;0;17,85;1;0;17,24;33,01;47,46;62,73;68,31;;;;;;;;;
12.06.2012_p09;4;1;2;8;17,85;0;12,49;11,81;11,67;11,16;11,03;11,3;10,84;12,22;14,1;13,69;;;;;
12.06.2012_p09;4;1;2;8;17,85;1;10,57;10,61;13,06;13,52;12,69;10,61;8,54;8,35;8,31;5,45;;;;;
12.06.2012_p09;4;1;2;9;17,85;0;12,83;14,59;15,39;18,18;22,1;23,61;;;;;;;;;
12.06.2012_p09;4;1;2;9;17,85;1;15,69;16,89;20,91;21,96;19,15;15,93;;;;;;;;;
12.06.2012_p09;4;1;2;10;17,85;0;11,76;12,8;13,76;15,44;16,63;20,87;;;;;;;;;
12.06.2012_p09;4;1;2;10;17,85;1;31,56;34,93;41,04;41,2;41,04;38,31;;;;;;;;;
12.06.2012_p09;4;1;2;11;17,85;0;13,29;8,97;4,22;0;;;;;;;;;;;
12.06.2012_p09;4;1;2;11;17,85;1;44,89;51,2;56,31;60,33;;;;;;;;;;;
12.06.2012_p09;4;1;2;12;17,85;0;14,59;14;14,75;;;;;;;;;;;;
12.06.2012_p09;4;1;2;12;17,85;1;66,77;75,2;82,43;;;;;;;;;;;;
12.06.2012_p10;5;1;0;0;17,85;0;4,12;3,94;3,38;2,64;;;;;;;;;;;
12.06.2012_p10;5;1;0;0;17,85;1;2,6;33,37;55,29;70,59;;;;;;;;;;;
12.06.2012_p10;5;1;2;9;17,85;0;4,4;5,51;5,93;5,79;5,79;6,99;8,38;8,52;8,56;8,89;9,58;;;;
12.06.2012_p10;5;1;2;9;17,85;1;14,09;13,08;11,42;9,99;9,35;6,86;4,33;2,99;0,92;0,28;0;;;;
12.06.2012_p10;5;1;2;10;17,85;0;3,38;3,47;4,49;7,73;7,55;6,44;2,45;0,97;1,99;2,04;;;;;
12.06.2012_p10;5;1;2;10;17,85;1;21,1;23,03;24,04;22,06;19,62;17,92;17,92;18,24;20,4;22,06;;;;;
12.06.2012_p10;5;1;2;11;17,85;0;4,2;8,94;11,67;11,97;12,06;;;;;;;;;;
12.06.2012_p10;5;1;2;11;17,85;1;33,63;41,2;40,14;35,38;33,34;;;;;;;;;;
12.06.2012_p10;5;1;2;12;17,85;0;3,32;5,15;3,53;;;;;;;;;;;;
12.06.2012_p10;5;1;2;12;17,85;1;48,16;53,62;64,96;;;;;;;;;;;;
12.06.2012_p10;5;1;2;13;17,85;0;3;3,64;;;;;;;;;;;;;
12.06.2012_p10;5;1;2;13;17,85;1;69,55;80,36;;;;;;;;;;;;;
12.06.2012_p11;1;1;0;0;17,85;0;11,73;10,58;10,73;9,87;8,29;;;;;;;;;;
12.06.2012_p11;1;1;0;0;17,85;1;0;18,11;31,69;47,75;70,53;;;;;;;;;;
12.06.2012_p11;1;1;2;9;17,85;0;11,42;12,23;13,68;14,32;14,82;15,54;15,72;15,68;15,68;15,36;15,18;;;;
12.06.2012_p11;1;1;2;9;17,85;1;11,4;12,01;10,9;8,17;6,74;5,86;5,31;4,75;4,57;4,57;4,8;;;;
12.06.2012_p11;1;1;2;10;17,85;0;10,3;10,39;12,7;15,19;18,13;20,62;21,16;21,87;23,38;;;;;;
12.06.2012_p11;1;1;2;10;17,85;1;18,23;20,31;19,5;22,49;22,94;25,3;25,58;25,12;24,67;;;;;;
12.06.2012_p11;1;1;2;11;17,85;0;10,95;11,73;11,88;11,73;12,17;12,76;12,66;13,93;;;;;;;
12.06.2012_p11;1;1;2;11;17,85;1;31,44;35,72;40,24;43,67;46,86;49,14;50,44;49,74;;;;;;;
12.06.2012_p11;1;1;2;12;17,85;0;9,43;6,61;4,31;2,3;0;;;;;;;;;;
12.06.2012_p11;1;1;2;12;17,85;1;47,89;54,63;58,11;60,08;61,29;;;;;;;;;;
12.06.2012_p11;1;1;2;13;17,85;0;8,02;6,14;4,77;;;;;;;;;;;;
12.06.2012_p11;1;1;2;13;17,85;1;69,07;75,98;81,71;;;;;;;;;;;;
12.06.2012_p12;2;1;0;0;17,85;0;15,84;15,66;14,94;14,39;;;;;;;;;;;
12.06.2012_p12;2;1;0;0;17,85;1;0;28,86;52,17;78,62;;;;;;;;;;;
12.06.2012_p12;2;1;2;8;17,85;0;16,07;17,07;17,61;17,84;17,97;17,97;17,52;16,98;16,39;16,3;16,7;17,16;17,88;18,15;19,02
12.06.2012_p12;2;1;2;8;17,85;1;12,05;12,05;11,68;10,98;10,43;9,83;9,5;9,18;8,72;8,16;7,56;7,19;7,05;6,87;6,64
12.06.2012_p12;2;1;2;9;17,85;0;15,52;12,61;11,83;11,42;11,46;11,42;11,75;12,09;12,24;12,35;12,39;12,24;11,6;11,01;10,6
12.06.2012_p12;2;1;2;9;17,85;1;15,58;19,04;19,08;18,2;17,29;16,3;15,88;15,5;15,27;14,78;14,28;13,9;13,41;12,26;11,16
12.06.2012_p12;2;1;2;10;17,85;0;15,84;17,04;18,24;18,79;16,74;17,24;17,99;18,69;19,29;19,39;19,39;;;;
12.06.2012_p12;2;1;2;10;17,85;1;28,96;31,1;31,4;35,03;37,22;40,23;42,12;42,53;42,48;41,66;41,2;;;;
12.06.2012_p12;2;1;2;11;17,85;0;15,01;10,43;5,95;0;;;;;;;;;;;
12.06.2012_p12;2;1;2;11;17,85;1;41,37;48,28;48,38;47,91;;;;;;;;;;;
12.06.2012_p12;2;1;2;12;17,85;0;15,4;20,55;22,48;;;;;;;;;;;;
12.06.2012_p12;2;1;2;12;17,85;1;56,85;69,26;70,78;;;;;;;;;;;;
12.06.2012_p12;2;1;2;13;17,85;0;14,76;16,36;16,74;;;;;;;;;;;;
12.06.2012_p12;2;1;2;13;17,85;1;76,8;87,3;87,95;;;;;;;;;;;;
12.06.2012_p13;3;1;0;0;17,85;0;8,82;8,63;8,82;9,19;;;;;;;;;;;
12.06.2012_p13;3;1;0;0;17,85;1;0;31,45;48,28;67,89;;;;;;;;;;;
12.06.2012_p13;3;1;2;8;17,85;0;9;9,09;7,15;5,67;5,01;4,82;3,67;2,25;0,06;1,11;;;;;
12.06.2012_p13;3;1;2;8;17,85;1;5,57;6,57;8,39;7,58;5,76;4,28;3,75;3,18;1,46;1,36;;;;;
12.06.2012_p13;3;1;2;9;17,85;0;8,01;7,67;6,35;5,76;4,1;2,64;0,98;0;;;;;;;
12.06.2012_p13;3;1;2;9;17,85;1;9,52;11,14;11,19;10,51;11,44;10,16;9,57;9,82;;;;;;;
12.06.2012_p13;3;1;2;10;17,85;0;8,94;10,05;12,2;13,87;13,44;16,82;;;;;;;;;
12.06.2012_p13;3;1;2;10;17,85;1;18,82;20,8;21,36;24,51;30,08;31,75;;;;;;;;;
12.06.2012_p13;3;1;2;11;17,85;0;8,86;13,86;14,6;14,96;15,94;16,49;17,1;17,28;;;;;;;
12.06.2012_p13;3;1;2;11;17,85;1;31,42;40,99;41,23;40,68;40,99;40,8;40,56;38,53;;;;;;;
12.06.2012_p13;3;1;2;12;17,85;0;8,46;1,22;;;;;;;;;;;;;
