variete	prelevement	Date_analyse	operateur	outil_analyse	Nom_fichier	Rep	plant	id_Axe	rank	lmax	wmax	A_bl	A_bl_green	stat	w0.00	w0.05	w0.10	w0.15	w0.20	w0.25	w0.30	w0.35	w0.40	w0.45	w0.50	w0.55	w0.60	w0.65	w0.70	w0.75	w0.80	w0.85	w0.90	w0.95	w1.00
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p024.tif	3	24	Talle	NA	12,7128	0,71212	7,1352	7,1293	NA	0	0,16693	0,28223	0,34836	0,36087	0,3813	0,49918	0,57693	0,62632	0,66029	0,68555	0,69849	0,71267	0,69527	0,70133	0,69364	0,68854	0,6826	0,65627	0,59069	0,37414
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p024.tif	3	24	Talle	NA	5,0178	0,43742	1,4468	1,4468	NA	0	0,051501	0,11834	0,21268	0,27077	0,31182	0,36102	0,39742	0,41781	0,44149	0,43482	0,40235	0,35701	0,31478	0,27434	0,23385	0,19056	0,16994	0,17349	0,17759	0,14345
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p024.tif	3	24	Talle	NA	10,7331	0,51199	4,4178	3,6375	NA	0	0,16672	0,24425	0,31574	0,34036	0,39331	0,43796	0,4545	0,47104	0,48464	0,50706	0,50467	0,48166	0,48109	0,4602	0,46014	0,43659	0,43092	0,42619	0,37072	0,20139
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p024.tif	3	24	Talle	NA	9,5038	0,35699	2,051	1,7346	NA	0	0,039089	0,13132	0,29029	0,1673	0,21054	0,2094	0,1997	0,15173	0,14448	0,14545	0,21027	0,27797	0,30529	0,31064	0,35752	0,35233	0,33391	0,32423	0,29689	0,24667
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p024.tif	3	24	Talle	NA	6,3841	0,42421	2,0128	1,0391	NA	0	0,12467	0,23452	0,1631	0,19349	0,28135	0,39204	0,42306	0,42771	0,36957	0,34444	0,31975	0,3444	0,37857	0,38428	0,35811	0,39083	0,40646	0,38942	0,2546	0,12115
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p024.tif	3	24	Talle	NA	4,1772	0,49068	1,7264	1,611	NA	0	0,37329	0,27619	0,35473	0,39993	0,43217	0,45173	0,4567	0,45293	0,42398	0,38799	0,36381	0,42972	0,46591	0,47901	0,48924	0,49522	0,48255	0,47442	0,3998	0,22798
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p024.tif	3	24	Talle	NA	7,1296	0,42237	2,3907	1,6318	NA	0	0,068704	0,11367	0,18798	0,26145	0,33333	0,3888	0,38384	0,39105	0,38807	0,42004	0,42187	0,41897	0,41209	0,41829	0,40243	0,397	0,37069	0,36059	0,33563	0,17116
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p024.tif	3	24	Talle	NA	10,6936	0,49816	2,9948	1,7394	NA	0	0,079312	0,14856	0,18401	0,28819	0,3332	0,34708	0,3731	0,28847	0,13448	0,072937	0,061926	0,19632	0,28085	0,34103	0,37717	0,42294	0,48635	0,49982	0,46778	0,4686
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p024.tif	3	24	Talle	NA	3,7955	0,11483	0,3276	0,32667	NA	0	0,044416	0,066189	0,069097	0,067704	0,05732	0,060523	0,075826	0,092608	0,10357	0,11265	0,10963	0,10032	0,10514	0,093901	0,092624	0,083812	0,10158	0,1139	0,10198	0,046112
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p024.tif	3	24	Talle	NA	6,2429	0,41934	1,7792	1,7789	NA	0	0,11178	0,18558	0,24016	0,29259	0,32933	0,35762	0,38019	0,41937	0,41815	0,39839	0,36657	0,32587	0,30092	0,27883	0,26381	0,23676	0,22195	0,21146	0,19501	0,17318
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p024.tif	3	24	Talle	NA	9,8261	0,42653	3,4839	3,4834	NA	0	0,066549	0,16915	0,2566	0,30841	0,31394	0,35256	0,38105	0,39231	0,40701	0,41757	0,42002	0,41942	0,42399	0,42213	0,42447	0,42516	0,42158	0,41954	0,40512	0,23228
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p024.tif	3	24	Talle	NA	1,5334	0,084068	0,10667	0,10667	NA	0	0,038219	0,047526	0,056524	0,065265	0,066769	0,072776	0,076574	0,077215	0,073609	0,073779	0,078762	0,072819	0,077282	0,07803	0,08028	0,083329	0,080472	0,079528	0,080435	0,058186
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p024.tif	3	24	Talle	NA	9,1242	0,29007	2,0209	1,7981	NA	0	0,046581	0,078117	0,17689	0,18286	0,19234	0,21448	0,24339	0,26252	0,25484	0,27328	0,29125	0,2795	0,28609	0,24883	0,22752	0,27067	0,27906	0,26802	0,24255	0,13119
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p024.tif	3	24	Talle	NA	7,7124	0,24846	1,1573	0,67512	NA	0	0,050712	0,069178	0,095046	0,11029	0,087517	0,14999	0,21284	0,21594	0,20613	0,17349	0,1601	0,12442	0,10583	0,095841	0,15859	0,21275	0,2486	0,24254	0,2196	0,11223
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p024.tif	3	24	Talle	NA	4,4564	0,19731	0,66158	0,45204	NA	0	0,12726	0,18869	0,19806	0,18623	0,16048	0,17322	0,17913	0,18701	0,19118	0,17013	0,17039	0,16383	0,13925	0,11861	0,082282	0,073933	0,088918	0,10865	0,11981	0,12187
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p024.tif	3	24	Talle	NA	1,2233	0,10103	0,086882	0,086308	NA	0	0,034738	0,043088	0,049139	0,047766	0,041053	0,05661	0,066201	0,07189	0,076727	0,083223	0,099306	0,09379	0,096378	0,097179	0,097239	0,097471	0,098819	0,10308	0,077695	0,045994
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p025.tif	3	25	MB	5	5,2566	0,30074	0,92645	0,11799	2	0	0,035204	0,040679	0,053398	0,080748	0,12065	0,17837	0,20845	0,18254	0,14883	0,14847	0,1474	0,16337	0,23665	0,29444	0,25768	0,30436	0,29024	0,25532	0,22126	0,17478
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p025.tif	3	25	MB	6	6,4456	0,41206	1,1647	0,18695	2	0	0,044759	0,04735	0,073526	0,063266	0,099997	0,11125	0,15561	0,17035	0,13373	0,12692	0,11427	0,11393	0,22091	0,28662	0,25564	0,25651	0,25497	0,35153	0,41119	0,41058
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p025.tif	3	25	MB	7	10,5346	0,65021	5,1624	4,2574	1	0	0,081939	0,22301	0,26877	0,32273	0,39218	0,43219	0,44851	0,36772	0,44644	0,53249	0,59463	0,6224	0,60588	0,61266	0,64264	0,653	0,64505	0,61923	0,60015	0,30789
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p025.tif	3	25	MB	8	9,7134	0,85244	6,5632	6,5589	3	0	0,10691	0,27446	0,41585	0,51728	0,58457	0,62883	0,65714	0,67405	0,66695	0,72832	0,75567	0,7618	0,77366	0,76228	0,76152	0,79884	0,84755	0,85703	0,8367	0,83154
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p025.tif	3	25	Talle	NA	6,9514	0,32889	1,5482	1,0262	NA	0	0,081708	0,17065	0,12647	0,1123	0,1938	0,19973	0,26289	0,23396	0,21964	0,23237	0,28404	0,30692	0,32041	0,32735	0,32666	0,32142	0,32802	0,31658	0,23915	0,13047
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p025.tif	3	25	Talle	NA	8,5038	0,42702	3,1383	3,0333	NA	0	0,23923	0,2604	0,28571	0,34391	0,38313	0,39464	0,3879	0,39868	0,41558	0,42008	0,42048	0,40186	0,40115	0,40593	0,39525	0,39932	0,40292	0,40659	0,41342	0,073368
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p025.tif	3	25	Talle	NA	1,6878	0,23393	0,29656	0,29634	NA	0	0,0353	0,07084	0,11121	0,13837	0,15589	0,16526	0,16917	0,18005	0,18935	0,20921	0,22555	0,23644	0,23822	0,22934	0,21939	0,20658	0,18716	0,16546	0,15452	0,12564
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p025.tif	3	25	Talle	NA	8,2622	0,2857	1,5493	1,5485	NA	0	0,074775	0,16616	0,18421	0,20342	0,21092	0,21143	0,22866	0,23742	0,25502	0,26628	0,28428	0,27929	0,26113	0,24138	0,16802	0,10362	0,074807	0,085301	0,069101	0,025831
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p025.tif	3	25	Talle	NA	9,5242	0,52189	3,567	3,4423	NA	0	0,1259	0,20972	0,2333	0,20441	0,17294	0,24036	0,30186	0,34162	0,39803	0,44134	0,49279	0,50888	0,50117	0,5013	0,5034	0,51568	0,52032	0,51331	0,48125	0,28719
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p025.tif	3	25	Talle	NA	9,4631	0,71363	5,4887	5,4887	NA	0	0,11725	0,24859	0,37646	0,46347	0,51079	0,5425	0,56311	0,56562	0,6313	0,66371	0,68437	0,68204	0,69273	0,64332	0,64511	0,66408	0,68293	0,71119	0,71302	0,63878
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p025.tif	3	25	Talle	NA	2,8601	0,20996	0,50079	0,48315	NA	0	0,068392	0,121	0,16219	0,19185	0,20539	0,20922	0,19655	0,18444	0,17979	0,16422	0,16218	0,16462	0,16464	0,1715	0,18397	0,18626	0,18695	0,19453	0,2005	0,17841
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p026.tif	3	26	MB	5	7,4227	0,298	1,5978	0,097706	2	0	0,064878	0,085344	0,12364	0,21183	0,21038	0,25603	0,30357	0,27174	0,26626	0,25851	0,24687	0,24675	0,20484	0,21855	0,21747	0,21742	0,20011	0,25032	0,28918	0,12582
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p026.tif	3	26	MB	7	9,0976	0,42775	2,3282	0,90975	3	0	0,23185	0,29285	0,34163	0,40386	0,42853	0,39723	0,35527	0,2848	0,19095	0,091884	0,061854	0,067801	0,20326	0,29338	0,26246	0,21432	0,22621	0,28109	0,40185	0,18261
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p026.tif	3	26	MB	8	10,8141	1,0273	9,2472	9,2466	3	0	0,047805	0,23551	0,43219	0,5851	0,72735	0,7999	0,87678	0,93963	1,0043	1,0261	1,034	1,0105	0,99332	0,99248	0,99065	0,99809	0,98029	0,95506	0,83862	0,783
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p026.tif	3	26	MB	9	3,8479	0,29201	0,68989	0,68925	3	0	0,047312	0,075117	0,10236	0,11607	0,1342	0,1449	0,16447	0,17418	0,17538	0,17613	0,17757	0,18982	0,19489	0,21404	0,23	0,24433	0,26526	0,28734	0,23901	0,11088
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p026.tif	3	26	Talle	NA	6,7665	0,76246	4,7186	4,7184	NA	0	0,62171	0,67847	0,7124	0,73072	0,74523	0,7629	0,77	0,75292	0,729	0,72681	0,73347	0,71494	0,71432	0,70413	0,68714	0,6715	0,64597	0,60485	0,58743	0,50571
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p026.tif	3	26	Talle	NA	7,6515	0,54894	3,3895	3,389	NA	0	0,093646	0,20094	0,2715	0,33863	0,39382	0,444	0,47262	0,53317	0,54937	0,55034	0,54132	0,52863	0,53632	0,53425	0,51179	0,51234	0,4835	0,44278	0,41255	0,3186
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p026.tif	3	26	Talle	NA	8,5187	0,37111	2,3416	1,8626	NA	0	0,067565	0,08464	0,073372	0,1732	0,26095	0,29238	0,34672	0,35694	0,34281	0,3321	0,31915	0,33647	0,35556	0,35193	0,34611	0,36212	0,3738	0,36064	0,18123	0,17204
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p026.tif	3	26	Talle	NA	10,6197	0,45566	2,5985	0,72029	NA	0	0,10658	0,24154	0,31638	0,38197	0,39042	0,2955	0,34675	0,27498	0,24276	0,2703	0,22904	0,12745	0,16011	0,066926	0,049791	0,41087	0,45518	0,40092	0,26932	0,11584
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p026.tif	3	26	Talle	NA	4,2046	0,42	1,2497	1,1772	NA	0	0,045319	0,049673	0,065412	0,055979	0,068188	0,20088	0,3397	0,40445	0,4105	0,41311	0,42063	0,41091	0,37084	0,35086	0,38363	0,40192	0,41279	0,41987	0,41018	0,27041
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p026.tif	3	26	Talle	NA	5,9874	0,4014	1,5623	0,73039	NA	0	0,34568	0,14213	0,16831	0,16756	0,17917	0,22883	0,2489	0,28158	0,28379	0,27762	0,30673	0,33653	0,31415	0,30032	0,32748	0,34849	0,36012	0,33882	0,31428	0,020776
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p026.tif	3	26	Talle	NA	7,2972	0,43151	2,4422	0,98752	NA	0	0,2113	0,21429	0,24808	0,20467	0,25896	0,30917	0,3605	0,40467	0,42738	0,40028	0,35294	0,38638	0,41076	0,42335	0,43181	0,42606	0,40966	0,39545	0,31832	0,01796
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p026.tif	3	26	Talle	NA	5,2952	0,39125	1,5907	1,5905	NA	0	0,095945	0,21042	0,28913	0,34813	0,37602	0,38487	0,39003	0,38593	0,38783	0,39282	0,38926	0,36592	0,334	0,30716	0,26882	0,23804	0,21017	0,20267	0,21219	0,15699
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p026.tif	3	26	Talle	NA	6,4979	0,26682	1,2279	0,81412	NA	0	0,064695	0,13857	0,18814	0,21153	0,23312	0,24711	0,24642	0,25283	0,26216	0,23435	0,20416	0,17774	0,16468	0,15173	0,15221	0,19106	0,25057	0,22911	0,06123	0,10197
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p026.tif	3	26	Talle	NA	5,5406	0,32961	0,90193	0,29125	NA	0	0,044414	0,10454	0,13268	0,12078	0,073463	0,07752	0,071199	0,067894	0,084934	0,11912	0,19522	0,17527	0,20353	0,21714	0,32095	0,3215	0,33242	0,31436	0,27733	0,022096
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p026.tif	3	26	Talle	NA	4,2823	0,41347	0,91061	0,076129	NA	0	0,094571	0,1479	0,16019	0,13527	0,11118	0,10639	0,1621	0,20264	0,29931	0,36601	0,39211	0,40904	0,41804	0,40711	0,28434	0,16543	0,15965	0,17792	0,36069	0,031707
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p027.tif	3	27	MB	5	8,5172	0,45262	2,0809	0,49541	2	0	0,076722	0,1035	0,18219	0,15547	0,13518	0,14573	0,26479	0,24559	0,21592	0,25926	0,28292	0,25336	0,21986	0,30825	0,37953	0,42724	0,45091	0,44659	0,35421	0,042135
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p027.tif	3	27	MB	6	11,42	0,56385	5,0345	4,5655	1	0	0,1207	0,16084	0,2438	0,29587	0,40849	0,44147	0,50576	0,5128	0,54291	0,53398	0,53941	0,53158	0,56223	0,55632	0,55779	0,53917	0,52944	0,53296	0,47101	0,096991
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p027.tif	3	27	MB	7	12,4873	0,77783	7,5351	7,5143	1	0	0,23076	0,32517	0,39538	0,42611	0,45494	0,50123	0,53807	0,63737	0,68133	0,70698	0,74654	0,75549	0,75824	0,77247	0,78002	0,77984	0,75549	0,7206	0,72512	0,49025
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p027.tif	3	27	MB	8	8,2547	0,90194	5,4721	5,4715	3	0	0,11762	0,25457	0,36433	0,43327	0,47942	0,52658	0,57576	0,61828	0,66209	0,69728	0,72663	0,74108	0,77533	0,83345	0,84977	0,85319	0,86096	0,88277	0,92491	0,86633
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p027.tif	3	27	Talle	NA	10,7715	0,48757	3,5082	2,8725	NA	0	0,070811	0,10908	0,17075	0,24088	0,25767	0,29185	0,36059	0,27531	0,2564	0,44303	0,4608	0,47664	0,49082	0,47126	0,43868	0,44668	0,4156	0,41919	0,38625	0,27668
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p027.tif	3	27	Talle	NA	21,2512	1,8673	4,2599	2,5725	NA	0	0,066543	0,11895	0,1347	0,88105	0,40878	0,29048	0,27895	0,31405	0,37078	1,275	1,6773	1,8945	1,5319	0,31352	0,67195	1,0285	1,2147	1,6705	0,30778	0,23927
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p027.tif	3	27	Talle	NA	1,7944	0,16185	0,21806	0,21778	NA	0	0,032886	0,052513	0,071844	0,09623	0,12341	0,13094	0,14719	0,15803	0,1623	0,15957	0,15943	0,1553	0,14728	0,13601	0,11841	0,11839	0,10871	0,099611	0,096445	0,16474
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p027.tif	3	27	Talle	NA	1,8374	0,1949	0,24738	0,24738	NA	0	0,039844	0,047093	0,061461	0,071569	0,084149	0,093051	0,10037	0,11449	0,12633	0,13752	0,14823	0,15761	0,16745	0,17811	0,18397	0,18821	0,19201	0,19908	0,19211	0,1811
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p027.tif	3	27	Talle	NA	5,6324	0,21226	0,73398	0,14882	NA	0	0,045106	0,041431	0,045123	0,12601	0,14446	0,16048	0,1622	0,1224	0,071422	0,071126	0,10468	0,15892	0,16554	0,1598	0,17665	0,19824	0,20231	0,21416	0,17524	0,087872
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p027.tif	3	27	Talle	NA	7,4947	0,26099	1,3832	0,98796	NA	0	0,031036	0,059699	0,15043	0,15579	0,14743	0,17627	0,18899	0,12891	0,14311	0,20374	0,24359	0,25726	0,24896	0,25602	0,25083	0,24507	0,2238	0,21508	0,23397	0,12614
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p027.tif	3	27	Talle	NA	9,9361	0,35887	3,0007	3,0004	NA	0	0,11136	0,18306	0,22369	0,25291	0,2744	0,29964	0,3191	0,32906	0,34485	0,35711	0,35515	0,35238	0,35149	0,34857	0,34482	0,33274	0,33725	0,34515	0,33612	0,26308
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p027.tif	3	27	Talle	NA	0,91521	0,098567	0,072688	0,072688	NA	0	0,02595	0,035319	0,042488	0,051057	0,058977	0,06934	0,076895	0,078442	0,084137	0,084103	0,091682	0,096066	0,096813	0,099577	0,09506	0,096207	0,096309	0,10157	0,090102	0,0839
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p028.tif	3	28	MB	5	8,0172	0,43551	2,0981	0,093692	3	0	0,20696	0,22351	0,27758	0,25913	0,32087	0,32027	0,22884	0,19538	0,15257	0,13345	0,17412	0,17505	0,30304	0,34834	0,26872	0,2344	0,31976	0,42155	0,44145	0,30917
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p028.tif	3	28	MB	7	13,8895	0,79637	7,244	5,2209	3	0	0,13229	0,23936	0,3799	0,48653	0,55509	0,54201	0,30873	0,073416	0,137	0,57027	0,76596	0,79063	0,7917	0,7982	0,78188	0,72686	0,70659	0,69859	0,64346	0,56299
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p028.tif	3	28	MB	8	11,6209	0,96381	8,7165	8,7155	3	0	0,1382	0,31372	0,42825	0,50539	0,59743	0,68266	0,73686	0,78602	0,83662	0,9032	0,96953	0,95739	0,89934	0,80551	0,80073	0,86474	0,87769	0,91702	0,93498	0,75509
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p028.tif	3	28	Talle	NA	13,2223	0,81882	8,572	8,5707	NA	0	0,1133	0,24996	0,3563	0,38679	0,52558	0,58393	0,62903	0,7219	0,77913	0,81349	0,81652	0,8189	0,79425	0,77023	0,7595	0,74016	0,74625	0,78842	0,7949	0,61053
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p028.tif	3	28	Talle	NA	13,9505	0,59911	6,1457	4,5544	NA	0	0,10953	0,19828	0,29091	0,38524	0,42701	0,46825	0,43671	0,42895	0,42052	0,56849	0,60445	0,54922	0,55952	0,55712	0,55183	0,4836	0,45902	0,46763	0,51526	0,3748
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p028.tif	3	28	Talle	NA	13,6894	0,74949	8,4646	8,4555	NA	0	0,16273	0,29036	0,36437	0,43676	0,52483	0,60176	0,67843	0,70444	0,70869	0,71617	0,7289	0,74823	0,747	0,72716	0,71648	0,67536	0,67258	0,66971	0,67653	0,70224
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p028.tif	3	28	Talle	NA	1,7718	0,18884	0,23039	0,23039	NA	0	0,029775	0,044039	0,061789	0,065381	0,073715	0,089956	0,10587	0,11801	0,13157	0,14334	0,15215	0,16218	0,1672	0,17197	0,17938	0,19144	0,18529	0,18964	0,17883	0,11161
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p028.tif	3	28	Talle	NA	6,6269	0,41524	1,6695	1,2923	NA	0	0,035947	0,056057	0,070574	0,05203	0,080869	0,15883	0,26972	0,30683	0,30675	0,28574	0,29659	0,29949	0,31324	0,34293	0,36592	0,38294	0,40377	0,41084	0,42607	0,18248
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p028.tif	3	28	Talle	NA	14,0558	0,54572	5,3091	3,9128	NA	0	0,14229	0,1674	0,22372	0,21685	0,25063	0,41366	0,47703	0,47517	0,37987	0,30877	0,40349	0,45505	0,53758	0,54903	0,52431	0,50496	0,4722	0,34558	0,36545	0,37669
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p028.tif	3	28	Talle	NA	11,0012	0,44941	3,2333	1,8065	NA	0	0,085047	0,14951	0,10838	0,10177	0,249	0,25064	0,23472	0,33191	0,42329	0,45254	0,43719	0,41605	0,38728	0,38063	0,38967	0,39124	0,40305	0,37545	0,32978	0,011289
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p028.tif	3	28	Talle	NA	11,1944	0,35927	2,2115	0,24172	NA	0	0,038991	0,052097	0,12383	0,13663	0,22789	0,27208	0,30675	0,25444	0,13928	0,16343	0,14735	0,15056	0,16975	0,21318	0,26042	0,30522	0,32665	0,3626	0,28874	0,01496
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p029.tif	3	29	MB	4	8,688	0,21939	0,98136	0,2881	2	0	0,070728	0,10838	0,064028	0,1323	0,088862	0,12465	0,12279	0,11763	0,18517	0,21719	0,15847	0,092857	0,074345	0,10617	0,1155	0,11304	0,096128	0,10528	0,095272	0,070704
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p029.tif	3	29	MB	5	8,3224	0,42729	2,2339	0,51211	2	0	0,044956	0,08949	0,13629	0,16624	0,16795	0,14577	0,20645	0,21211	0,28038	0,26786	0,31432	0,28732	0,33402	0,36794	0,40429	0,42489	0,42128	0,40438	0,38924	0,34685
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p029.tif	3	29	MB	6	11,1537	0,47662	3,8957	1,1479	2	0	0,1295	0,23356	0,26094	0,28304	0,31062	0,34845	0,41628	0,42671	0,3676	0,26598	0,28902	0,39666	0,35699	0,38204	0,39294	0,43362	0,46789	0,46718	0,43922	0,42073
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p029.tif	3	29	MB	NA	1,2333	0,12596	0,089104	0,0057348	3	0	0,038551	0,040987	0,044024	0,041487	0,046492	0,05341	0,058934	0,061328	0,083134	0,0897	0,077897	0,066757	0,06607	0,079055	0,10129	0,11836	0,12995	0,11324	0,1138	0,08325
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p029.tif	3	29	MB	7	14,3944	0,74512	7,7612	7,6011	1	0	0,13807	0,19954	0,27811	0,29953	0,37787	0,45613	0,49194	0,55677	0,61614	0,6404	0,68938	0,73422	0,73142	0,74923	0,73752	0,64672	0,63079	0,65079	0,64224	0,54923
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p029.tif	3	29	MB	8	7,6138	0,61472	3,5226	3,5224	3	0	0,11708	0,22962	0,30889	0,37174	0,42135	0,45131	0,47805	0,52078	0,5562	0,59066	0,62338	0,60213	0,56008	0,51545	0,46504	0,4625	0,45801	0,45347	0,44923	0,45554
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p029.tif	3	29	Talle	NA	13,4141	0,54198	5,5648	5,5545	NA	0	0,069912	0,14654	0,22826	0,30526	0,3481	0,40705	0,44105	0,46478	0,47418	0,49032	0,51637	0,48903	0,49687	0,49654	0,54453	0,53467	0,50671	0,49069	0,46934	0,40452
Tremie	09/03/2012	06/avr/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p029.tif	3	29	Talle	NA	8,106	0,3685	2,2658	2,265	NA	0	0,12413	0,22161	0,28144	0,32727	0,34646	0,36067	0,36236	0,36295	0,34166	0,3581	0,35021	0,31959	0,2853	0,25571	0,24117	0,22036	0,20964	0,20802	0,20534	0,14437
