	area	axe	date	green_area	id	length	metamer	ntop	organ	penetrated_doses_Epoxiconazole	plant	senesced_area	surfacic_doses_Epoxiconazole	n_max	ntop_cur
149	1.79859266461	T3	2011-04-19 10:00:00	0.0	930	4.6006655466	3	9.0	blade	0.0	plant2	1.79859266461	8.37063697856e-05	7	5
150	5.54444172919	T3	2011-04-19 10:00:00	5.54444172919	938	6.00868481823	4	8.0	blade	0.0	plant2	0.0	2.5519930567e-06	7	4
151	5.44499508439	T3	2011-04-19 10:00:00	5.44499508439	939	6.00868481823	4	8.0	blade	0.0	plant2	0.0	2.187570242e-07	7	4
152	2.6333522831	T3	2011-04-19 10:00:00	2.6333522831	940	6.00868481823	4	8.0	blade	0.0	plant2	0.0	1.66975346811e-05	7	4
153	0.386135547421	T3	2011-04-19 10:00:00	0.386135547421	947	0.304353510021	5	7.0	blade		plant2	0.0		7	3
154	7.91494848054	T3	2011-04-19 10:00:00	7.91494848054	948	6.99547769405	5	7.0	blade	0.0	plant2	0.0	0.000120382577815	7	3
155	8.0161492928	T3	2011-04-19 10:00:00	8.0161492928	949	7.29983120407	5	7.0	blade	0.0	plant2	0.0	8.49459010662e-05	7	3
156	3.72598279124	T3	2011-04-19 10:00:00	3.72598279124	950	7.29983120407	5	7.0	blade	0.0	plant2	0.0	0.000158607332757	7	3
157	8.70225054809	T3	2011-04-19 10:00:00	8.70225054809	958	6.44942485922	6	6.0	blade	0.0	plant2	0.0	1.65517196422e-05	7	2
158	10.3011919863	T3	2011-04-19 10:00:00	10.3011919863	959	8.00006447343	6	6.0	blade	0.0	plant2	0.0	5.45404120311e-05	7	2
159	4.92045998564	T3	2011-04-19 10:00:00	4.92045998564	960	8.00006447343	6	6.0	blade	0.0	plant2	0.0	3.48533332072e-05	7	2
160	1.33912725442	T3	2011-04-19 10:00:00	1.33912725442	970	3.10061976959	7	5.0	blade	0.0	plant2	0.0	7.2914132115e-07	7	1
161	2.06517540016	T11	2011-04-19 10:00:00	0.0	1019	4.46425098293	1	11.0	blade	0.0	plant2	2.06517540016	8.89561957945e-06	5	5
162	2.06018887089	T11	2011-04-19 10:00:00	0.0	1020	4.46425098293	1	11.0	blade	0.0	plant2	2.06018887089	8.73521160824e-05	5	5
163	1.08786548745	T11	2011-04-19 10:00:00	0.0	1021	4.46425098293	1	11.0	blade	0.0	plant2	1.08786548745	2.01245427188e-05	5	5
164	2.26409855636	T11	2011-04-19 10:00:00	0.0	1029	4.57774122141	2	10.0	blade	0.0	plant2	2.26409855636	9.6247714847e-06	5	4
165	2.27044320052	T11	2011-04-19 10:00:00	0.0	1030	4.57774122141	2	10.0	blade	0.0	plant2	2.27044320052	3.14263146536e-05	5	4
166	1.16150982612	T11	2011-04-19 10:00:00	0.0	1031	4.57774122141	2	10.0	blade	0.0	plant2	1.16150982612	3.41241833558e-05	5	4
167	2.88045270509	T11	2011-04-19 10:00:00	2.88045270509	1039	4.8614668176	3	9.0	blade	0.0	plant2	0.0	3.34679526009e-05	5	3
168	2.85694460794	T11	2011-04-19 10:00:00	2.85694460794	1040	4.8614668176	3	9.0	blade	0.0	plant2	0.0	9.09249156215e-05	5	3
169	1.52061180176	T11	2011-04-19 10:00:00	1.52061180176	1041	4.8614668176	3	9.0	blade	0.0	plant2	0.0	5.1405065844e-05	5	3
