"label","Source","N","nff","rank","Lb","Wb","Ab","Ls","Li","Hc"
"Mercia","tagged_plants",1,12,3,8.4,NA,NA,NA,NA,NA
"Mercia","tagged_plants",1,12,6,7.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",1,12,7,9,NA,NA,NA,NA,NA
"Mercia","tagged_plants",1,12,8,15.8,NA,NA,NA,NA,NA
"Mercia","tagged_plants",1,12,9,22.25,NA,NA,NA,NA,NA
"Mercia","tagged_plants",1,12,10,26.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",1,12,11,22.8,NA,NA,NA,NA,NA
"Mercia","tagged_plants",1,12,12,16.2,NA,NA,NA,NA,NA
"Mercia","tagged_plants",2,NA,1,7.7,NA,NA,NA,NA,NA
"Mercia","tagged_plants",2,NA,2,9,NA,NA,NA,NA,NA
"Mercia","tagged_plants",2,NA,3,8.2,NA,NA,NA,NA,NA
"Mercia","tagged_plants",3,11,2,10.4,NA,NA,NA,NA,NA
"Mercia","tagged_plants",3,11,3,9.3,NA,NA,NA,NA,NA
"Mercia","tagged_plants",3,11,6,8.7,NA,NA,NA,NA,NA
"Mercia","tagged_plants",3,11,7,12,NA,NA,NA,NA,NA
"Mercia","tagged_plants",3,11,8,16.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",3,11,9,23.25,NA,NA,NA,NA,NA
"Mercia","tagged_plants",3,11,10,28.35,NA,NA,NA,NA,NA
"Mercia","tagged_plants",3,11,11,19.2,NA,NA,NA,NA,NA
"Mercia","tagged_plants",4,NA,2,9.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",5,11,1,8.7,NA,NA,NA,NA,NA
"Mercia","tagged_plants",5,11,2,11.3,NA,NA,NA,NA,NA
"Mercia","tagged_plants",5,11,3,10.3,NA,NA,NA,NA,NA
"Mercia","tagged_plants",5,11,6,10,NA,NA,NA,NA,NA
"Mercia","tagged_plants",5,11,7,11.9,NA,NA,NA,NA,NA
"Mercia","tagged_plants",5,11,8,16.7,NA,NA,NA,NA,NA
"Mercia","tagged_plants",5,11,9,19.45,NA,NA,NA,NA,NA
"Mercia","tagged_plants",5,11,10,28.15,NA,NA,NA,NA,NA
"Mercia","tagged_plants",5,11,11,19.2,NA,NA,NA,NA,NA
"Mercia","tagged_plants",6,NA,3,10,NA,NA,NA,NA,NA
"Mercia","tagged_plants",7,11,6,9,NA,NA,NA,NA,NA
"Mercia","tagged_plants",7,11,7,12.3,NA,NA,NA,NA,NA
"Mercia","tagged_plants",7,11,8,19.2,NA,NA,NA,NA,NA
"Mercia","tagged_plants",7,11,9,26.1,NA,NA,NA,NA,NA
"Mercia","tagged_plants",7,11,10,26.6,NA,NA,NA,NA,NA
"Mercia","tagged_plants",7,11,11,19.8,NA,NA,NA,NA,NA
"Mercia","tagged_plants",8,12,1,9.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",8,12,2,11.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",8,12,3,10.2,NA,NA,NA,NA,NA
"Mercia","tagged_plants",8,12,6,11,NA,NA,NA,NA,NA
"Mercia","tagged_plants",8,12,7,13.4,NA,NA,NA,NA,NA
"Mercia","tagged_plants",8,12,8,17,NA,NA,NA,NA,NA
"Mercia","tagged_plants",8,12,9,21,NA,NA,NA,NA,NA
"Mercia","tagged_plants",8,12,10,26.2,NA,NA,NA,NA,NA
"Mercia","tagged_plants",8,12,11,22.1,NA,NA,NA,NA,NA
"Mercia","tagged_plants",8,12,12,14.9,NA,NA,NA,NA,NA
"Mercia","tagged_plants",9,NA,1,7.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",9,NA,2,10.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",10,NA,2,10.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",10,NA,3,11,NA,NA,NA,NA,NA
"Mercia","tagged_plants",11,12,1,7,NA,NA,NA,NA,NA
"Mercia","tagged_plants",11,12,2,9,NA,NA,NA,NA,NA
"Mercia","tagged_plants",11,12,3,9,NA,NA,NA,NA,NA
"Mercia","tagged_plants",11,12,6,8.2,NA,NA,NA,NA,NA
"Mercia","tagged_plants",11,12,7,9.2,NA,NA,NA,NA,NA
"Mercia","tagged_plants",11,12,8,12,NA,NA,NA,NA,NA
"Mercia","tagged_plants",11,12,9,17.8,NA,NA,NA,NA,NA
"Mercia","tagged_plants",11,12,10,21.2,NA,NA,NA,NA,NA
"Mercia","tagged_plants",11,12,11,22.85,NA,NA,NA,NA,NA
"Mercia","tagged_plants",12,12,1,9,NA,NA,NA,NA,NA
"Mercia","tagged_plants",12,12,2,12.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",12,12,6,11.4,NA,NA,NA,NA,NA
"Mercia","tagged_plants",12,12,7,12,NA,NA,NA,NA,NA
"Mercia","tagged_plants",12,12,8,13.9,NA,NA,NA,NA,NA
"Mercia","tagged_plants",12,12,9,19.45,NA,NA,NA,NA,NA
"Mercia","tagged_plants",12,12,10,24,NA,NA,NA,NA,NA
"Mercia","tagged_plants",12,12,11,22.1,NA,NA,NA,NA,NA
"Mercia","tagged_plants",12,12,12,15.4,NA,NA,NA,NA,NA
"Mercia","tagged_plants",13,11,1,9,NA,NA,NA,NA,NA
"Mercia","tagged_plants",13,11,2,11.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",13,11,6,10.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",13,11,7,13.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",13,11,8,17.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",13,11,9,27,NA,NA,NA,NA,NA
"Mercia","tagged_plants",13,11,10,26.55,NA,NA,NA,NA,NA
"Mercia","tagged_plants",13,11,11,17.8,NA,NA,NA,NA,NA
"Mercia","tagged_plants",14,12,1,8,NA,NA,NA,NA,NA
"Mercia","tagged_plants",14,12,2,9.7,NA,NA,NA,NA,NA
"Mercia","tagged_plants",14,12,6,9.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",14,12,7,12,NA,NA,NA,NA,NA
"Mercia","tagged_plants",14,12,8,16.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",14,12,9,21.35,NA,NA,NA,NA,NA
"Mercia","tagged_plants",14,12,10,23.6,NA,NA,NA,NA,NA
"Mercia","tagged_plants",14,12,11,20.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",14,12,12,13.1,NA,NA,NA,NA,NA
"Mercia","tagged_plants",15,12,1,7.9,NA,NA,NA,NA,NA
"Mercia","tagged_plants",15,12,2,11.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",15,12,3,11.4,NA,NA,NA,NA,NA
"Mercia","tagged_plants",15,12,6,9,NA,NA,NA,NA,NA
"Mercia","tagged_plants",15,12,7,11.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",15,12,8,17,NA,NA,NA,NA,NA
"Mercia","tagged_plants",15,12,9,21.05,NA,NA,NA,NA,NA
"Mercia","tagged_plants",15,12,10,25.2,NA,NA,NA,NA,NA
"Mercia","tagged_plants",15,12,11,24.75,NA,NA,NA,NA,NA
"Mercia","tagged_plants",15,12,12,19,NA,NA,NA,NA,NA
"Mercia","tagged_plants",16,12,1,9,NA,NA,NA,NA,NA
"Mercia","tagged_plants",16,12,6,9.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",16,12,7,12,NA,NA,NA,NA,NA
"Mercia","tagged_plants",16,12,8,17,NA,NA,NA,NA,NA
"Mercia","tagged_plants",16,12,9,21.75,NA,NA,NA,NA,NA
"Mercia","tagged_plants",16,12,10,24.2,NA,NA,NA,NA,NA
"Mercia","tagged_plants",16,12,11,24.7,NA,NA,NA,NA,NA
"Mercia","tagged_plants",16,12,12,18,NA,NA,NA,NA,NA
"Mercia","tagged_plants",17,13,7,11.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",17,13,8,15,NA,NA,NA,NA,NA
"Mercia","tagged_plants",17,13,9,21.2,NA,NA,NA,NA,NA
"Mercia","tagged_plants",17,13,10,22.2,NA,NA,NA,NA,NA
"Mercia","tagged_plants",17,13,12,19.3,NA,NA,NA,NA,NA
"Mercia","tagged_plants",18,12,1,6.7,NA,NA,NA,NA,NA
"Mercia","tagged_plants",18,12,2,9.4,NA,NA,NA,NA,NA
"Mercia","tagged_plants",18,12,7,9,NA,NA,NA,NA,NA
"Mercia","tagged_plants",18,12,8,12.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",18,12,9,19.35,NA,NA,NA,NA,NA
"Mercia","tagged_plants",18,12,10,20,NA,NA,NA,NA,NA
"Mercia","tagged_plants",18,12,11,22.1,NA,NA,NA,NA,NA
"Mercia","tagged_plants",18,12,12,17.2,NA,NA,NA,NA,NA
"Mercia","tagged_plants",19,11,6,11.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",19,11,7,14,NA,NA,NA,NA,NA
"Mercia","tagged_plants",19,11,8,20.3,NA,NA,NA,NA,NA
"Mercia","tagged_plants",19,11,9,24.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",19,11,10,23.3,NA,NA,NA,NA,NA
"Mercia","tagged_plants",19,11,11,16.8,NA,NA,NA,NA,NA
"Mercia","tagged_plants",20,12,3,10.2,NA,NA,NA,NA,NA
"Mercia","tagged_plants",20,12,6,10.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",20,12,7,13,NA,NA,NA,NA,NA
"Mercia","tagged_plants",20,12,8,16,NA,NA,NA,NA,NA
"Mercia","tagged_plants",20,12,9,20.75,NA,NA,NA,NA,NA
"Mercia","tagged_plants",20,12,10,23.9,NA,NA,NA,NA,NA
"Mercia","tagged_plants",20,12,11,19.95,NA,NA,NA,NA,NA
"Mercia","tagged_plants",20,12,12,12.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",21,11,2,10.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",21,11,6,9,NA,NA,NA,NA,NA
"Mercia","tagged_plants",21,11,7,12.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",21,11,8,17.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",21,11,9,22,NA,NA,NA,NA,NA
"Mercia","tagged_plants",21,11,10,24.7,NA,NA,NA,NA,NA
"Mercia","tagged_plants",21,11,11,19.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",22,11,2,9.8,NA,NA,NA,NA,NA
"Mercia","tagged_plants",22,11,3,9,NA,NA,NA,NA,NA
"Mercia","tagged_plants",22,11,6,10,NA,NA,NA,NA,NA
"Mercia","tagged_plants",22,11,7,13,NA,NA,NA,NA,NA
"Mercia","tagged_plants",22,11,8,18.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",22,11,9,25.4,NA,NA,NA,NA,NA
"Mercia","tagged_plants",22,11,10,27.65,NA,NA,NA,NA,NA
"Mercia","tagged_plants",23,12,1,7,NA,NA,NA,NA,NA
"Mercia","tagged_plants",23,12,3,8,NA,NA,NA,NA,NA
"Mercia","tagged_plants",23,12,7,11,NA,NA,NA,NA,NA
"Mercia","tagged_plants",23,12,8,14.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",23,12,9,21,NA,NA,NA,NA,NA
"Mercia","tagged_plants",23,12,10,23.75,NA,NA,NA,NA,NA
"Mercia","tagged_plants",23,12,11,23.25,NA,NA,NA,NA,NA
"Mercia","tagged_plants",23,12,12,16.6,NA,NA,NA,NA,NA
"Mercia","tagged_plants",24,11,1,8.3,NA,NA,NA,NA,NA
"Mercia","tagged_plants",24,11,2,8,NA,NA,NA,NA,NA
"Mercia","tagged_plants",24,11,3,8.3,NA,NA,NA,NA,NA
"Mercia","tagged_plants",24,11,7,11.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",24,11,8,19,NA,NA,NA,NA,NA
"Mercia","tagged_plants",24,11,9,22.1,NA,NA,NA,NA,NA
"Mercia","tagged_plants",24,11,10,24.8,NA,NA,NA,NA,NA
"Mercia","tagged_plants",25,12,2,10.3,NA,NA,NA,NA,NA
"Mercia","tagged_plants",25,12,3,9.2,NA,NA,NA,NA,NA
"Mercia","tagged_plants",25,12,6,9,NA,NA,NA,NA,NA
"Mercia","tagged_plants",25,12,7,11.2,NA,NA,NA,NA,NA
"Mercia","tagged_plants",25,12,8,14.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",25,12,9,21,NA,NA,NA,NA,NA
"Mercia","tagged_plants",25,12,10,23.4,NA,NA,NA,NA,NA
"Mercia","tagged_plants",25,12,11,21.1,NA,NA,NA,NA,NA
"Mercia","tagged_plants",25,12,12,13.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",26,13,2,9.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",26,13,7,11,NA,NA,NA,NA,NA
"Mercia","tagged_plants",26,13,8,12.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",26,13,9,17.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",26,13,10,23.25,NA,NA,NA,NA,NA
"Mercia","tagged_plants",26,13,11,24.9,NA,NA,NA,NA,NA
"Mercia","tagged_plants",26,13,12,22.3,NA,NA,NA,NA,NA
"Mercia","tagged_plants",26,13,13,18.6,NA,NA,NA,NA,NA
"Mercia","tagged_plants",27,11,1,9.2,NA,NA,NA,NA,NA
"Mercia","tagged_plants",27,11,2,12,NA,NA,NA,NA,NA
"Mercia","tagged_plants",27,11,6,12,NA,NA,NA,NA,NA
"Mercia","tagged_plants",27,11,7,15.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",27,11,8,17.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",27,11,9,25.45,NA,NA,NA,NA,NA
"Mercia","tagged_plants",27,11,10,27.85,NA,NA,NA,NA,NA
"Mercia","tagged_plants",27,11,11,18.6,NA,NA,NA,NA,NA
"Mercia","tagged_plants",28,12,1,9.9,NA,NA,NA,NA,NA
"Mercia","tagged_plants",28,12,2,9.6,NA,NA,NA,NA,NA
"Mercia","tagged_plants",28,12,3,8.7,NA,NA,NA,NA,NA
"Mercia","tagged_plants",28,12,6,7.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",28,12,7,9.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",28,12,8,15.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",28,12,9,22.15,NA,NA,NA,NA,NA
"Mercia","tagged_plants",28,12,10,22.6,NA,NA,NA,NA,NA
"Mercia","tagged_plants",28,12,11,25.4,NA,NA,NA,NA,NA
"Mercia","tagged_plants",28,12,12,16,NA,NA,NA,NA,NA
"Mercia","tagged_plants",29,11,1,10.1,NA,NA,NA,NA,NA
"Mercia","tagged_plants",29,11,2,8,NA,NA,NA,NA,NA
"Mercia","tagged_plants",29,11,6,13.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",29,11,7,16.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",29,11,8,22.1,NA,NA,NA,NA,NA
"Mercia","tagged_plants",29,11,9,24.6,NA,NA,NA,NA,NA
"Mercia","tagged_plants",29,11,10,25.75,NA,NA,NA,NA,NA
"Mercia","tagged_plants",30,11,1,8.8,NA,NA,NA,NA,NA
"Mercia","tagged_plants",30,11,2,10.7,NA,NA,NA,NA,NA
"Mercia","tagged_plants",30,11,3,9.8,NA,NA,NA,NA,NA
"Mercia","tagged_plants",30,11,6,11.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",30,11,7,13.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",30,11,8,19,NA,NA,NA,NA,NA
"Mercia","tagged_plants",30,11,9,19.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",30,11,10,27.35,NA,NA,NA,NA,NA
"Mercia","tagged_plants",30,11,11,18.1,NA,NA,NA,NA,NA
"Mercia","tagged_plants",31,12,1,8,NA,NA,NA,NA,NA
"Mercia","tagged_plants",31,12,2,9.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",31,12,3,9.1,NA,NA,NA,NA,NA
"Mercia","tagged_plants",31,12,6,9,NA,NA,NA,NA,NA
"Mercia","tagged_plants",31,12,7,11.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",31,12,8,16.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",31,12,9,21,NA,NA,NA,NA,NA
"Mercia","tagged_plants",31,12,10,26.2,NA,NA,NA,NA,NA
"Mercia","tagged_plants",31,12,11,23.85,NA,NA,NA,NA,NA
"Mercia","tagged_plants",31,12,12,16.8,NA,NA,NA,NA,NA
"Mercia","tagged_plants",32,12,1,6.8,NA,NA,NA,NA,NA
"Mercia","tagged_plants",32,12,2,9.6,NA,NA,NA,NA,NA
"Mercia","tagged_plants",32,12,6,9.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",32,12,7,12,NA,NA,NA,NA,NA
"Mercia","tagged_plants",32,12,8,14.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",32,12,9,20.65,NA,NA,NA,NA,NA
"Mercia","tagged_plants",32,12,10,22.7,NA,NA,NA,NA,NA
"Mercia","tagged_plants",32,12,11,21.95,NA,NA,NA,NA,NA
"Mercia","tagged_plants",32,12,12,17.1,NA,NA,NA,NA,NA
"Mercia","tagged_plants",33,12,1,8,NA,NA,NA,NA,NA
"Mercia","tagged_plants",33,12,2,11,NA,NA,NA,NA,NA
"Mercia","tagged_plants",33,12,6,9.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",33,12,7,12,NA,NA,NA,NA,NA
"Mercia","tagged_plants",33,12,8,16.75,NA,NA,NA,NA,NA
"Mercia","tagged_plants",33,12,9,24,NA,NA,NA,NA,NA
"Mercia","tagged_plants",33,12,10,25.6,NA,NA,NA,NA,NA
"Mercia","tagged_plants",33,12,11,20.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",33,12,12,14.4,NA,NA,NA,NA,NA
"Mercia","tagged_plants",34,12,2,9.4,NA,NA,NA,NA,NA
"Mercia","tagged_plants",34,12,3,8.6,NA,NA,NA,NA,NA
"Mercia","tagged_plants",34,12,6,9,NA,NA,NA,NA,NA
"Mercia","tagged_plants",34,12,7,12,NA,NA,NA,NA,NA
"Mercia","tagged_plants",34,12,8,15.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",34,12,9,19.85,NA,NA,NA,NA,NA
"Mercia","tagged_plants",34,12,10,25.1,NA,NA,NA,NA,NA
"Mercia","tagged_plants",34,12,11,26.05,NA,NA,NA,NA,NA
"Mercia","tagged_plants",34,12,12,18.6,NA,NA,NA,NA,NA
"Mercia","tagged_plants",35,12,1,8,NA,NA,NA,NA,NA
"Mercia","tagged_plants",35,12,2,9.4,NA,NA,NA,NA,NA
"Mercia","tagged_plants",35,12,3,8.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",35,12,6,9.2,NA,NA,NA,NA,NA
"Mercia","tagged_plants",35,12,7,12.2,NA,NA,NA,NA,NA
"Mercia","tagged_plants",35,12,8,16,NA,NA,NA,NA,NA
"Mercia","tagged_plants",35,12,9,21.25,NA,NA,NA,NA,NA
"Mercia","tagged_plants",35,12,10,27.8,NA,NA,NA,NA,NA
"Mercia","tagged_plants",35,12,11,27.05,NA,NA,NA,NA,NA
"Mercia","tagged_plants",35,12,12,20.7,NA,NA,NA,NA,NA
"Mercia","tagged_plants",36,12,1,8.4,NA,NA,NA,NA,NA
"Mercia","tagged_plants",36,12,2,10.8,NA,NA,NA,NA,NA
"Mercia","tagged_plants",36,12,3,10,NA,NA,NA,NA,NA
"Mercia","tagged_plants",36,12,6,9,NA,NA,NA,NA,NA
"Mercia","tagged_plants",36,12,7,12.2,NA,NA,NA,NA,NA
"Mercia","tagged_plants",36,12,8,17.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",36,12,9,21.75,NA,NA,NA,NA,NA
"Mercia","tagged_plants",36,12,10,23.5,NA,NA,NA,NA,NA
"Mercia","tagged_plants",36,12,11,24.25,NA,NA,NA,NA,NA
"Mercia","tagged_plants",36,12,12,18.2,NA,NA,NA,NA,NA
"Rht3","tagged_plants",1,11,1,7.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",1,11,2,10,NA,NA,NA,NA,NA
"Rht3","tagged_plants",1,11,3,9,NA,NA,NA,NA,NA
"Rht3","tagged_plants",1,11,7,12.7,NA,NA,NA,NA,NA
"Rht3","tagged_plants",1,11,8,15.8,NA,NA,NA,NA,NA
"Rht3","tagged_plants",1,11,9,18.75,NA,NA,NA,NA,NA
"Rht3","tagged_plants",1,11,10,21,NA,NA,NA,NA,NA
"Rht3","tagged_plants",2,12,1,8,NA,NA,NA,NA,NA
"Rht3","tagged_plants",2,12,2,10,NA,NA,NA,NA,NA
"Rht3","tagged_plants",2,12,3,10.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",2,12,4,7.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",2,12,7,12.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",2,12,8,14,NA,NA,NA,NA,NA
"Rht3","tagged_plants",2,12,9,16.2,NA,NA,NA,NA,NA
"Rht3","tagged_plants",2,12,10,19.7,NA,NA,NA,NA,NA
"Rht3","tagged_plants",2,12,11,21.35,NA,NA,NA,NA,NA
"Rht3","tagged_plants",2,12,12,16.6,NA,NA,NA,NA,NA
"Rht3","tagged_plants",3,NA,1,7,NA,NA,NA,NA,NA
"Rht3","tagged_plants",3,NA,2,7.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",3,NA,3,8.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",3,NA,6,9.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",3,NA,7,10.8,NA,NA,NA,NA,NA
"Rht3","tagged_plants",3,NA,8,13.7,NA,NA,NA,NA,NA
"Rht3","tagged_plants",4,NA,1,9,NA,NA,NA,NA,NA
"Rht3","tagged_plants",4,NA,2,12,NA,NA,NA,NA,NA
"Rht3","tagged_plants",4,NA,6,11.8,NA,NA,NA,NA,NA
"Rht3","tagged_plants",4,NA,7,13.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",4,NA,8,17.2,NA,NA,NA,NA,NA
"Rht3","tagged_plants",4,NA,10,14.3,NA,NA,NA,NA,NA
"Rht3","tagged_plants",5,11,1,8.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",5,11,2,11.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",5,11,6,10.6,NA,NA,NA,NA,NA
"Rht3","tagged_plants",5,11,7,13,NA,NA,NA,NA,NA
"Rht3","tagged_plants",5,11,8,17.2,NA,NA,NA,NA,NA
"Rht3","tagged_plants",5,11,9,16.95,NA,NA,NA,NA,NA
"Rht3","tagged_plants",5,11,10,11.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",6,12,2,10.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",6,12,6,9.2,NA,NA,NA,NA,NA
"Rht3","tagged_plants",6,12,7,10.6,NA,NA,NA,NA,NA
"Rht3","tagged_plants",6,12,8,13.7,NA,NA,NA,NA,NA
"Rht3","tagged_plants",6,12,9,15.85,NA,NA,NA,NA,NA
"Rht3","tagged_plants",6,12,10,17.2,NA,NA,NA,NA,NA
"Rht3","tagged_plants",6,12,11,21.15,NA,NA,NA,NA,NA
"Rht3","tagged_plants",6,12,12,17.3,NA,NA,NA,NA,NA
"Rht3","tagged_plants",7,NA,1,9,NA,NA,NA,NA,NA
"Rht3","tagged_plants",7,NA,2,11,NA,NA,NA,NA,NA
"Rht3","tagged_plants",7,NA,6,9.2,NA,NA,NA,NA,NA
"Rht3","tagged_plants",7,NA,7,11.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",7,NA,8,15.3,NA,NA,NA,NA,NA
"Rht3","tagged_plants",8,12,1,7.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",8,12,2,8,NA,NA,NA,NA,NA
"Rht3","tagged_plants",8,12,3,10,NA,NA,NA,NA,NA
"Rht3","tagged_plants",8,12,6,9.3,NA,NA,NA,NA,NA
"Rht3","tagged_plants",8,12,7,12.6,NA,NA,NA,NA,NA
"Rht3","tagged_plants",8,12,8,12.8,NA,NA,NA,NA,NA
"Rht3","tagged_plants",8,12,9,9.8,NA,NA,NA,NA,NA
"Rht3","tagged_plants",8,12,10,12.7,NA,NA,NA,NA,NA
"Rht3","tagged_plants",8,12,12,17,NA,NA,NA,NA,NA
"Rht3","tagged_plants",9,NA,6,7.7,NA,NA,NA,NA,NA
"Rht3","tagged_plants",9,NA,7,10.4,NA,NA,NA,NA,NA
"Rht3","tagged_plants",9,NA,8,12.1,NA,NA,NA,NA,NA
"Rht3","tagged_plants",10,NA,1,7,NA,NA,NA,NA,NA
"Rht3","tagged_plants",10,NA,2,11.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",10,NA,6,10,NA,NA,NA,NA,NA
"Rht3","tagged_plants",10,NA,7,12.2,NA,NA,NA,NA,NA
"Rht3","tagged_plants",10,NA,8,15.7,NA,NA,NA,NA,NA
"Rht3","tagged_plants",11,11,1,8,NA,NA,NA,NA,NA
"Rht3","tagged_plants",11,11,2,10.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",11,11,3,10,NA,NA,NA,NA,NA
"Rht3","tagged_plants",11,11,6,12.3,NA,NA,NA,NA,NA
"Rht3","tagged_plants",11,11,7,14.2,NA,NA,NA,NA,NA
"Rht3","tagged_plants",11,11,8,17.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",11,11,9,17.3,NA,NA,NA,NA,NA
"Rht3","tagged_plants",11,11,10,12.8,NA,NA,NA,NA,NA
"Rht3","tagged_plants",11,11,11,18.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",12,NA,1,7,NA,NA,NA,NA,NA
"Rht3","tagged_plants",12,NA,3,6,NA,NA,NA,NA,NA
"Rht3","tagged_plants",12,NA,7,10.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",13,11,1,8,NA,NA,NA,NA,NA
"Rht3","tagged_plants",13,11,2,11.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",13,11,3,10,NA,NA,NA,NA,NA
"Rht3","tagged_plants",13,11,6,12,NA,NA,NA,NA,NA
"Rht3","tagged_plants",13,11,7,13.3,NA,NA,NA,NA,NA
"Rht3","tagged_plants",13,11,8,17.4,NA,NA,NA,NA,NA
"Rht3","tagged_plants",13,11,9,18.7,NA,NA,NA,NA,NA
"Rht3","tagged_plants",13,11,10,15.4,NA,NA,NA,NA,NA
"Rht3","tagged_plants",13,11,11,15.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",14,10,1,6.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",14,10,2,8,NA,NA,NA,NA,NA
"Rht3","tagged_plants",14,10,3,7.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",14,10,6,8.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",14,10,7,10.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",14,10,8,16.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",14,10,9,16.7,NA,NA,NA,NA,NA
"Rht3","tagged_plants",14,10,10,18,NA,NA,NA,NA,NA
"Rht3","tagged_plants",15,NA,2,8.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",15,NA,3,11.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",16,NA,1,6.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",16,NA,2,9,NA,NA,NA,NA,NA
"Rht3","tagged_plants",16,NA,6,9.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",16,NA,7,13,NA,NA,NA,NA,NA
"Rht3","tagged_plants",16,NA,8,18.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",16,NA,9,17.25,NA,NA,NA,NA,NA
"Rht3","tagged_plants",17,11,1,6.5,NA,NA,NA,NA,NA
