Date;var;Image;ID_Plant;ID_Axis;Organ;ID_Metamer;XY;Pt1;Pt2;Pt3;Pt4;Pt5;Pt6;Pt7;Pt8;Pt9;Pt10;Pt11;Pt12;Pt13;Pt14;Pt15;Pt16;Pt17;Pt18
11/04/2012;Tremie;Boigneville-11042012-P16-P17-P18-;17;2;2;9;1;12,65;17,02;18,35;18,3;17,66;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P16-P17-P18-;17;2;2;10;0;29,24;28,42;29,39;30,21;30,4;29,92;29,77;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P16-P17-P18-;17;2;2;10;1;17,05;23,04;28,3;32,31;34,44;35,89;35,98;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P16-P17-P18-;17;2;2;11;0;30,06;31,41;32,66;32,76;34,25;36,13;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P16-P17-P18-;17;2;2;11;1;23,67;32,65;38,79;40,09;43,04;45,64;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P16-P17-P18-;17;2;2;12;0;30,06;30,49;30,88;;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P16-P17-P18-;17;2;2;12;1;25,31;33,67;40,38;;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P16-P17-P18-;18;3;0;0;0;48,46;49,33;48,65;48,51;48,51;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P16-P17-P18-;18;3;0;0;1;0;3,82;13,38;19,8;21,93;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P16-P17-P18-;18;3;2;8;0;48,7;47,06;45,76;47,2;47,93;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P16-P17-P18-;18;3;2;8;1;7,44;13,67;16,42;18,64;19,95;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P16-P17-P18-;18;3;2;9;0;48,8;50,82;53,57;56,02;58,1;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P16-P17-P18-;18;3;2;9;1;12,94;17,82;22,07;25,16;27,63;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P16-P17-P18-;18;3;2;10;0;48,41;49,08;49,04;;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P16-P17-P18-;18;3;2;10;1;16,81;23,47;29,08;;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P16-P17-P18-;18;3;2;11;0;48,65;49,08;49,42;49,66;49,33;48,46;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P16-P17-P18-;18;3;2;11;1;21,74;28,35;34,29;37,96;39,8;41,2;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P16-P17-P18-;18;3;2;12;0;48,51;47,59;47,4;;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P16-P17-P18-;18;3;2;12;1;22,17;31,69;34,87;;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;22;1;0;0;0;5,18;4,3;4,63;5,46;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;22;1;0;0;1;0,33;5,19;11,65;20,05;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;22;1;2;7;0;4,68;5,26;6,12;7,38;8,4;9,87;10,94;11,66;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;22;1;2;7;1;3,6;5,21;5,51;5,26;4,57;4,05;3,58;2,86;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;22;1;2;8;0;4,35;2,81;1,71;1,6;0,5;0;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;22;1;2;8;1;11,87;17,34;20,05;22,37;24,08;24,8;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;22;1;2;9;0;5,29;7,05;8,87;9,98;10,53;11,35;12,35;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;22;1;2;9;1;16,21;22,06;27,14;29,46;30,68;31,18;31,78;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;22;1;2;10;0;5,29;6,12;6,17;6,78;7,05;6,45;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;22;1;2;10;1;19,77;27,5;33,91;37;39,21;41,92;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;22;1;2;11;0;5,68;6,94;7,44;7,5;7,33;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;22;1;2;11;1;20,38;29,44;33,25;36,45;37,22;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;23;2;0;0;0;26,33;27,71;27,71;28,04;28,15;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;23;2;0;0;1;0,88;1,71;6,74;12,7;21,32;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;23;2;2;8;0;27,44;25,12;23,8;22,53;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;23;2;2;8;1;6,79;13,92;17,29;18;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;23;2;2;9;0;27,66;25,84;24,79;23,69;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;23;2;2;9;1;11,93;18,45;22,7;25,85;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;23;2;2;10;0;28,26;30,25;31,46;32,29;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;23;2;2;10;1;17,34;23,86;30,32;34,79;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;23;2;2;11;0;27,88;26,78;25,23;23,58;22,97;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;23;2;2;11;1;21,1;31,48;37,39;41,81;42,75;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;23;2;2;12;0;28,1;27,6;27;27;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;23;2;2;12;1;21,82;30,65;34,19;36,01;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;24;3;0;0;0;45,62;46,5;46,72;46,99;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;24;3;0;0;1;0;5,96;13,42;23,8;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;24;3;2;7;0;46,33;41,43;;;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;24;3;2;7;1;7,51;8,95;;;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;24;3;2;8;0;46,99;49,86;;;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;24;3;2;8;1;11,98;20,21;;;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;24;3;2;9;0;46,66;45,84;45,12;44,24;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;24;3;2;9;1;18,12;26,84;33,3;36,67;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;24;3;2;10;0;47,32;48,26;48,54;48,48;47,71;47,21;47,16;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;24;3;2;10;1;23,2;30,71;36,89;40,65;42,86;44,13;45,95;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;24;3;2;11;0;46,83;46,72;45,56;43,8;44,68;46,66;47,71;47,87;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P22-P23-P24;24;3;2;11;1;23,47;29,66;35,02;39,1;42,86;45,84;47,66;49,07;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;25;1;0;0;0;4,18;3,52;3,63;4,01;4,23;4,56;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;25;1;0;0;1;0;2,03;8,3;13,03;16,82;20,01;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;25;1;2;8;0;3,55;3,13;2,67;2,23;1,84;1,65;1,37;1,1;0,55;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;25;1;2;8;1;8,29;9,28;11,26;13,51;13,43;12,71;11,37;9,69;7,35;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;25;1;2;9;0;4,29;3,74;3,08;1,92;1,26;0,27;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;25;1;2;9;1;12,95;15,09;18,94;23,61;26,31;28,51;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;25;1;2;10;0;4,01;3,9;3,35;2,03;0,77;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;25;1;2;10;1;16,6;22,6;29,52;34,03;36,34;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;25;1;2;11;0;4,67;5,61;6,1;6,98;6,6;5,66;4,89;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;25;1;2;11;1;18,91;24,52;29,08;33,21;36,01;38,98;41,56;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;26;2;0;0;0;25,75;25,2;25,36;25,64;25,8;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;26;2;0;0;1;0,16;3,74;7,75;13,08;15,56;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;26;2;2;8;0;25,22;23,46;22,89;22,56;22,17;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;26;2;2;8;1;7,82;13,54;16,42;18,84;20,38;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;26;2;2;9;0;25,36;24,92;23,82;23,33;22,28;21,79;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;26;2;2;9;1;11,49;18,2;23,48;27,6;30,57;32,11;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;26;2;2;10;0;25,91;28,06;29,65;30,69;31,46;32,73;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;26;2;2;10;1;12,75;18,36;22,71;25,34;26,66;28,09;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;26;2;2;11;0;25,97;26,85;27,45;27,84;27,84;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;26;2;2;11;1;14,51;21,28;25,51;29,41;31,56;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;26;2;2;12;0;25,86;26,32;;;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;26;2;2;12;1;15,63;19,64;;;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;27;3;0;0;0;44,79;44,84;45,34;45,39;45,67;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;27;3;0;0;1;1,43;11,16;17,15;22,32;26,17;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;27;3;2;8;0;44,62;42,86;40,83;39,67;38,63;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;27;3;2;8;1;11,66;16,77;21,99;24,52;26,5;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;27;3;2;9;0;45,61;47,09;48,3;49,46;51;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;27;3;2;9;1;17,37;23,26;27,43;32,16;34,31;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;27;3;2;10;0;45,28;44,57;43,03;42,04;40,99;39,62;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;27;3;2;10;1;22,65;30,02;37,66;42,44;43,71;44,53;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;27;3;2;11;0;45,78;46,49;46,98;47,53;48,3;48,8;49,13;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;27;3;2;11;1;25,07;31,28;33,76;36,17;39,58;42,61;46,73;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;27;3;2;12;0;45,56;45,89;;;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P25-P26-P27;27;3;2;12;1;26,5;30,4;;;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;28;1;0;0;0;9,41;9,36;9,68;9,94;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;28;1;0;0;1;0,21;8,6;12,92;16,56;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;28;1;2;8;0;9,04;7,2;5,36;2,76;1,24;0,54;0;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;28;1;2;8;1;8;11,13;11,03;8,54;7,35;6,27;5,89;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;28;1;2;9;0;9,81;12,09;14,96;16,53;18,2;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;28;1;2;9;1;12,32;17,14;21,35;24,11;26,71;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;28;1;2;10;0;9,49;8,17;7,38;7,11;6,27;6;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;28;1;2;10;1;13,56;21,05;27,32;29,59;31,59;32,65;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;28;1;2;11;0;9,95;11,51;11,57;10,97;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;28;1;2;11;1;16,86;30,87;34,98;38,32;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;29;2;0;0;0;30,43;30,96;31,17;31,33;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;29;2;0;0;1;0,32;8,07;12,08;17,19;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;29;2;2;8;0;30,82;29;27,6;26,7;25,67;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;29;2;2;8;1;8,06;12,55;15,91;18,34;20,31;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;29;2;2;9;0;31,38;32,75;33,97;34,92;35,71;35,82;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;29;2;2;9;1;12,24;16,35;21,26;25,16;28,01;29,22;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;29;2;2;10;0;31,07;31,17;30,91;30,01;29,48;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;29;2;2;10;1;16,83;26,53;30,8;35,76;37,13;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;29;2;2;11;0;31,38;31,65;32,17;32,44;32,44;32,33;32,12;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;29;2;2;11;1;17,56;26,79;30,01;31,54;33,23;34,44;35,39;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;30;3;0;0;0;49,53;49,79;50;50,16;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;30;3;0;0;1;0;5,33;10,07;17,83;;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;30;3;2;8;0;49,58;48,1;45,22;44,09;43,56;42,98;42,37;42,03;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;30;3;2;8;1;5,34;6,87;8,29;6,53;5,37;4,34;3,28;2,81;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;30;3;2;9;0;50,21;51,53;53,06;54,44;56,07;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;30;3;2;9;1;10,13;12,61;16,61;19,15;22,94;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;30;3;2;10;0;49,79;48,37;47,31;46,2;45,78;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;30;3;2;10;1;13,77;22,26;27,53;30,28;31,01;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;30;3;2;11;0;50,37;50,85;50,95;51,37;51,37;51,06;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;30;3;2;11;1;17,04;25,32;32,17;35,76;37,19;38,24;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;30;3;2;12;0;50,21;50,32;50;49,74;49,47;;;;;;;;;;;;;
11/04/2012;Tremie;Boigneville-11042012-P28-P29-P30-;30;3;2;12;1;18,14;23,63;27,06;29,38;30,91;;;;;;;;;;;;;
