date;variety;image;point;x;y;slice;color;id;serie;green_leaves
01/06/2011;Mercia;Img0393.jpg;41;1604;1932;7;41;1705;3;1,3
01/06/2011;Mercia;Img0393.jpg;42;1580;1840;7;42;1706;3;1,3
01/06/2011;Mercia;Img0393.jpg;43;1540;1728;7;43;1707;3;1,3
01/06/2011;Mercia;Img0393.jpg;44;1508;1616;7;44;1708;3;1,3
01/06/2011;Mercia;Img0393.jpg;45;1488;1528;7;45;1709;3;1,3
01/06/2011;Mercia;Img0393.jpg;46;1484;1424;7;46;1710;3;1,3
01/06/2011;Mercia;Img0393.jpg;47;1484;1348;7;47;1711;3;1,3
01/06/2011;Mercia;Img0393.jpg;48;1516;1328;7;48;1712;3;1,3
01/06/2011;Mercia;Img0393.jpg;49;1576;1360;7;49;1713;3;1,3
01/06/2011;Mercia;Img0393.jpg;50;1608;1432;7;50;1714;3;1,3
01/06/2011;Mercia;Img0393.jpg;51;1620;1500;7;51;1715;3;1,3
01/06/2011;Mercia;Img0393.jpg;52;1616;1600;7;52;1716;3;1,3
01/06/2011;Mercia;Img0393.jpg;53;1640;1676;7;53;1717;3;1,3
01/06/2011;Mercia;Img0393.jpg;54;1680;1740;7;54;1718;3;1,3
01/06/2011;Mercia;Img0394.jpg;0;1708;3016;8;0;1719;0;2,8
01/06/2011;Mercia;Img0394.jpg;1;1648;2964;8;1;1720;0;2,8
01/06/2011;Mercia;Img0394.jpg;2;1592;2832;8;2;1721;0;2,8
01/06/2011;Mercia;Img0394.jpg;3;1528;2716;8;3;1722;0;2,8
01/06/2011;Mercia;Img0394.jpg;4;1484;2532;8;4;1723;0;2,8
01/06/2011;Mercia;Img0394.jpg;5;1396;2380;8;5;1724;0;2,8
01/06/2011;Mercia;Img0394.jpg;6;1300;2180;8;6;1725;0;2,8
01/06/2011;Mercia;Img0394.jpg;7;1248;2028;8;7;1726;0;2,8
01/06/2011;Mercia;Img0394.jpg;8;1220;1944;8;8;1727;0;2,8
01/06/2011;Mercia;Img0394.jpg;9;1140;1768;8;9;1728;0;2,8
01/06/2011;Mercia;Img0394.jpg;10;1056;1588;8;10;1729;0;2,8
01/06/2011;Mercia;Img0394.jpg;11;996;1424;8;11;1730;0;2,8
01/06/2011;Mercia;Img0394.jpg;12;948;1284;8;12;1731;0;2,8
01/06/2011;Mercia;Img0394.jpg;13;908;1152;8;13;1732;0;2,8
01/06/2011;Mercia;Img0394.jpg;14;864;1040;8;14;1733;0;2,8
01/06/2011;Mercia;Img0394.jpg;15;848;1008;8;15;1734;0;2,8
01/06/2011;Mercia;Img0394.jpg;16;844;988;8;16;1735;1;2,8
01/06/2011;Mercia;Img0394.jpg;17;848;924;8;17;1736;1;2,8
01/06/2011;Mercia;Img0394.jpg;18;856;824;8;18;1737;1;2,8
01/06/2011;Mercia;Img0394.jpg;19;868;692;8;19;1738;1;2,8
01/06/2011;Mercia;Img0394.jpg;20;864;596;8;20;1739;1;2,8
01/06/2011;Mercia;Img0394.jpg;21;864;524;8;21;1740;1;2,8
01/06/2011;Mercia;Img0394.jpg;22;864;468;8;22;1741;1;2,8
01/06/2011;Mercia;Img0394.jpg;23;860;392;8;23;1742;1;2,8
01/06/2011;Mercia;Img0394.jpg;24;852;312;8;24;1743;1;2,8
01/06/2011;Mercia;Img0394.jpg;25;880;212;8;25;1744;1;2,8
01/06/2011;Mercia;Img0394.jpg;26;1116;1676;8;26;1745;2;2,8
01/06/2011;Mercia;Img0394.jpg;27;1104;1564;8;27;1746;2;2,8
01/06/2011;Mercia;Img0394.jpg;28;1104;1440;8;28;1747;2;2,8
01/06/2011;Mercia;Img0394.jpg;29;1112;1348;8;29;1748;2;2,8
01/06/2011;Mercia;Img0394.jpg;30;1112;1256;8;30;1749;2;2,8
01/06/2011;Mercia;Img0394.jpg;31;1112;1140;8;31;1750;2;2,8
01/06/2011;Mercia;Img0394.jpg;32;1096;1056;8;32;1751;2;2,8
01/06/2011;Mercia;Img0394.jpg;33;1112;956;8;33;1752;2;2,8
01/06/2011;Mercia;Img0394.jpg;34;1152;824;8;34;1753;2;2,8
01/06/2011;Mercia;Img0394.jpg;35;1292;2168;8;35;1754;3;2,8
01/06/2011;Mercia;Img0394.jpg;36;1232;2088;8;36;1755;3;2,8
01/06/2011;Mercia;Img0394.jpg;37;1168;2000;8;37;1756;3;2,8
01/06/2011;Mercia;Img0394.jpg;38;1136;1916;8;38;1757;3;2,8
01/06/2011;Mercia;Img0394.jpg;39;1080;1840;8;39;1758;3;2,8
01/06/2011;Mercia;Img0394.jpg;40;1036;1744;8;40;1759;3;2,8
01/06/2011;Mercia;Img0394.jpg;41;1032;1692;8;41;1760;3;2,8
01/06/2011;Mercia;Img0394.jpg;42;1064;1624;8;42;1761;3;2,8
01/06/2011;Mercia;Img0394.jpg;43;1140;1584;8;43;1762;3;2,8
01/06/2011;Mercia;Img0394.jpg;44;1220;1536;8;44;1763;3;2,8
01/06/2011;Mercia;Img0394.jpg;45;1304;1472;8;45;1764;3;2,8
01/06/2011;Mercia;Img0394.jpg;46;1464;2516;8;46;1765;4;2,8
01/06/2011;Mercia;Img0394.jpg;47;1464;2448;8;47;1766;4;2,8
01/06/2011;Mercia;Img0394.jpg;48;1512;2388;8;48;1767;4;2,8
01/06/2011;Mercia;Img0394.jpg;49;1580;2364;8;49;1768;4;2,8
01/06/2011;Mercia;Img0394.jpg;50;1664;2316;8;50;1769;4;2,8
01/06/2011;Mercia;Img0394.jpg;51;1728;2296;8;51;1770;4;2,8
01/06/2011;Mercia;Img0394.jpg;52;1808;2320;8;52;1771;4;2,8
01/06/2011;Mercia;Img0394.jpg;53;1832;2400;8;53;1772;4;2,8
01/06/2011;Mercia;Img0394.jpg;54;1876;2476;8;54;1773;4;2,8
01/06/2011;Mercia;Img0394.jpg;55;1900;2540;8;55;1774;4;2,8
01/06/2011;Mercia;Img0394.jpg;56;1916;2612;8;56;1775;4;2,8
01/06/2011;Mercia;Img0395.jpg;0;2276;3120;9;0;1776;0;2
01/06/2011;Mercia;Img0395.jpg;1;2264;3060;9;1;1777;0;2
01/06/2011;Mercia;Img0395.jpg;2;2204;2960;9;2;1778;0;2
01/06/2011;Mercia;Img0395.jpg;3;2140;2852;9;3;1779;0;2
01/06/2011;Mercia;Img0395.jpg;4;2096;2772;9;4;1780;0;2
01/06/2011;Mercia;Img0395.jpg;5;2036;2660;9;5;1781;0;2
01/06/2011;Mercia;Img0395.jpg;6;1984;2576;9;6;1782;0;2
01/06/2011;Mercia;Img0395.jpg;7;1928;2504;9;7;1783;0;2
01/06/2011;Mercia;Img0395.jpg;8;1860;2412;9;8;1784;0;2
01/06/2011;Mercia;Img0395.jpg;9;1792;2324;9;9;1785;0;2
01/06/2011;Mercia;Img0395.jpg;10;1708;2196;9;10;1786;0;2
01/06/2011;Mercia;Img0395.jpg;11;1612;2068;9;11;1787;0;2
01/06/2011;Mercia;Img0395.jpg;12;1544;1916;9;12;1788;0;2
01/06/2011;Mercia;Img0395.jpg;13;1472;1784;9;13;1789;0;2
01/06/2011;Mercia;Img0395.jpg;14;1428;1708;9;14;1790;0;2
01/06/2011;Mercia;Img0395.jpg;15;1364;1600;9;15;1791;0;2
01/06/2011;Mercia;Img0395.jpg;16;1328;1520;9;16;1792;0;2
01/06/2011;Mercia;Img0395.jpg;17;1284;1448;9;17;1793;0;2
01/06/2011;Mercia;Img0395.jpg;18;1196;1324;9;18;1794;0;2
01/06/2011;Mercia;Img0395.jpg;19;1116;1180;9;19;1795;0;2
01/06/2011;Mercia;Img0395.jpg;20;984;1032;9;20;1796;0;2
01/06/2011;Mercia;Img0395.jpg;21;904;904;9;21;1797;0;2
01/06/2011;Mercia;Img0395.jpg;22;888;844;9;22;1798;1;2
01/06/2011;Mercia;Img0395.jpg;23;852;752;9;23;1799;1;2
01/06/2011;Mercia;Img0395.jpg;24;816;680;9;24;1800;1;2
01/06/2011;Mercia;Img0395.jpg;25;780;564;9;25;1801;1;2
01/06/2011;Mercia;Img0395.jpg;26;764;460;9;26;1802;1;2
01/06/2011;Mercia;Img0395.jpg;27;744;396;9;27;1803;1;2
01/06/2011;Mercia;Img0395.jpg;28;720;328;9;28;1804;1;2
01/06/2011;Mercia;Img0395.jpg;29;688;244;9;29;1805;1;2
01/06/2011;Mercia;Img0395.jpg;30;680;192;9;30;1806;1;2
01/06/2011;Mercia;Img0395.jpg;31;676;144;9;31;1807;1;2
01/06/2011;Mercia;Img0395.jpg;32;1416;1700;9;32;1808;2;2
01/06/2011;Mercia;Img0395.jpg;33;1404;1584;9;33;1809;2;2
01/06/2011;Mercia;Img0395.jpg;34;1372;1500;9;34;1810;2;2
01/06/2011;Mercia;Img0395.jpg;35;1356;1424;9;35;1811;2;2
01/06/2011;Mercia;Img0395.jpg;36;1336;1348;9;36;1812;2;2
01/06/2011;Mercia;Img0395.jpg;37;1328;1252;9;37;1813;2;2
01/06/2011;Mercia;Img0395.jpg;38;1320;1184;9;38;1814;2;2
01/06/2011;Mercia;Img0395.jpg;39;1296;1120;9;39;1815;2;2
01/06/2011;Mercia;Img0395.jpg;40;1264;1096;9;40;1816;2;2
01/06/2011;Mercia;Img0395.jpg;41;1220;1076;9;41;1817;2;2
01/06/2011;Mercia;Img0395.jpg;42;1128;1052;9;42;1818;2;2
01/06/2011;Mercia;Img0395.jpg;43;1008;1048;9;43;1819;2;2
01/06/2011;Mercia;Img0395.jpg;44;936;1036;9;44;1820;2;2
01/06/2011;Mercia;Img0395.jpg;45;864;1040;9;45;1821;2;2
01/06/2011;Mercia;Img0396.jpg;0;1600;2988;10;0;1822;0;2,1
01/06/2011;Mercia;Img0396.jpg;1;1600;2892;10;1;1823;0;2,1
01/06/2011;Mercia;Img0396.jpg;2;1592;2784;10;2;1824;0;2,1
01/06/2011;Mercia;Img0396.jpg;3;1560;2700;10;3;1825;0;2,1
01/06/2011;Mercia;Img0396.jpg;4;1544;2584;10;4;1826;0;2,1
01/06/2011;Mercia;Img0396.jpg;5;1516;2448;10;5;1827;0;2,1
01/06/2011;Mercia;Img0396.jpg;6;1492;2304;10;6;1828;0;2,1
01/06/2011;Mercia;Img0396.jpg;7;1476;2180;10;7;1829;0;2,1
01/06/2011;Mercia;Img0396.jpg;8;1432;2036;10;8;1830;0;2,1
01/06/2011;Mercia;Img0396.jpg;9;1380;1892;10;9;1831;0;2,1
01/06/2011;Mercia;Img0396.jpg;10;1356;1828;10;10;1832;0;2,1
01/06/2011;Mercia;Img0396.jpg;11;1292;1592;10;11;1833;0;2,1
01/06/2011;Mercia;Img0396.jpg;12;1240;1424;10;12;1834;0;2,1
01/06/2011;Mercia;Img0396.jpg;13;1200;1252;10;13;1835;0;2,1
01/06/2011;Mercia;Img0396.jpg;14;1172;956;10;14;1836;0;2,1
01/06/2011;Mercia;Img0396.jpg;15;1112;820;10;15;1837;0;2,1
01/06/2011;Mercia;Img0396.jpg;16;1092;640;10;16;1838;0;2,1
01/06/2011;Mercia;Img0396.jpg;17;1084;592;10;17;1839;0;2,1
01/06/2011;Mercia;Img0396.jpg;18;1072;552;10;18;1840;1;2,1
01/06/2011;Mercia;Img0396.jpg;19;1020;480;10;19;1841;1;2,1
01/06/2011;Mercia;Img0396.jpg;20;964;408;10;20;1842;1;2,1
01/06/2011;Mercia;Img0396.jpg;21;920;340;10;21;1843;1;2,1
01/06/2011;Mercia;Img0396.jpg;22;864;288;10;22;1844;1;2,1
01/06/2011;Mercia;Img0396.jpg;23;804;272;10;23;1845;1;2,1
01/06/2011;Mercia;Img0396.jpg;24;696;256;10;24;1846;1;2,1
01/06/2011;Mercia;Img0396.jpg;25;588;212;10;25;1847;1;2,1
01/06/2011;Mercia;Img0396.jpg;26;504;164;10;26;1848;1;2,1
01/06/2011;Mercia;Img0396.jpg;27;1204;1256;10;27;1849;2;2,1
01/06/2011;Mercia;Img0396.jpg;28;1184;1132;10;28;1850;2;2,1
01/06/2011;Mercia;Img0396.jpg;29;1156;1040;10;29;1851;2;2,1
01/06/2011;Mercia;Img0396.jpg;30;1124;936;10;30;1852;2;2,1
01/06/2011;Mercia;Img0396.jpg;31;1080;828;10;31;1853;2;2,1
01/06/2011;Mercia;Img0396.jpg;32;1040;708;10;32;1854;2;2,1
01/06/2011;Mercia;Img0396.jpg;33;1024;608;10;33;1855;2;2,1
01/06/2011;Mercia;Img0396.jpg;34;996;552;10;34;1856;2;2,1
01/06/2011;Mercia;Img0396.jpg;35;988;484;10;35;1857;2;2,1
01/06/2011;Mercia;Img0396.jpg;36;980;424;10;36;1858;2;2,1
01/06/2011;Mercia;Img0396.jpg;37;1324;1724;10;37;1859;3;2,1
01/06/2011;Mercia;Img0396.jpg;38;1280;1660;10;38;1860;3;2,1
01/06/2011;Mercia;Img0396.jpg;39;1240;1560;10;39;1861;3;2,1
01/06/2011;Mercia;Img0396.jpg;40;1184;1452;10;40;1862;3;2,1
01/06/2011;Mercia;Img0396.jpg;41;1128;1420;10;41;1863;3;2,1
01/06/2011;Mercia;Img0396.jpg;42;1020;1420;10;42;1864;3;2,1
01/06/2011;Mercia;Img0396.jpg;43;1012;1484;10;43;1865;3;2,1
01/06/2011;Mercia;Img0396.jpg;44;1008;1556;10;44;1866;3;2,1
01/06/2011;Mercia;Img0396.jpg;45;988;1652;10;45;1867;3;2,1
01/06/2011;Mercia;Img0396.jpg;46;940;1740;10;46;1868;3;2,1
01/06/2011;Mercia;Img0396.jpg;47;932;1840;10;47;1869;3;2,1
01/06/2011;Mercia;Img0396.jpg;48;1472;2260;10;48;1870;4;2,1
01/06/2011;Mercia;Img0396.jpg;49;1484;2156;10;49;1871;4;2,1
01/06/2011;Mercia;Img0396.jpg;50;1496;2100;10;50;1872;4;2,1
01/06/2011;Mercia;Img0396.jpg;51;1544;2132;10;51;1873;4;2,1
01/06/2011;Mercia;Img0396.jpg;52;1556;2200;10;52;1874;4;2,1
01/06/2011;Mercia;Img0396.jpg;53;1548;2280;10;53;1875;4;2,1
01/06/2011;Mercia;Img0396.jpg;54;1484;2408;10;54;1876;4;2,1
01/06/2011;Mercia;Img0396.jpg;55;1460;2508;10;55;1877;4;2,1
01/06/2011;Mercia;Img0396.jpg;56;1452;2608;10;56;1878;4;2,1
01/06/2011;Mercia;Img0396.jpg;57;1420;2680;10;57;1879;4;2,1
01/06/2011;Mercia;Img0396.jpg;58;1396;2744;10;58;1880;4;2,1
01/06/2011;Mercia;Img0397.jpg;0;1972;2828;11;0;1881;0;1
01/06/2011;Mercia;Img0397.jpg;1;1900;2752;11;1;1882;0;1
01/06/2011;Mercia;Img0397.jpg;2;1816;2660;11;2;1883;0;1
01/06/2011;Mercia;Img0397.jpg;3;1724;2540;11;3;1884;0;1
01/06/2011;Mercia;Img0397.jpg;4;1604;2364;11;4;1885;0;1
01/06/2011;Mercia;Img0397.jpg;5;1500;2216;11;5;1886;0;1
01/06/2011;Mercia;Img0397.jpg;6;1404;2128;11;6;1887;0;1
01/06/2011;Mercia;Img0397.jpg;7;1344;1988;11;7;1888;0;1
01/06/2011;Mercia;Img0397.jpg;8;1256;1836;11;8;1889;0;1
01/06/2011;Mercia;Img0397.jpg;9;1172;1700;11;9;1890;0;1
01/06/2011;Mercia;Img0397.jpg;10;1056;1548;11;10;1891;0;1
01/06/2011;Mercia;Img0397.jpg;11;968;1388;11;11;1892;0;1
01/06/2011;Mercia;Img0397.jpg;12;884;1252;11;12;1893;0;1
01/06/2011;Mercia;Img0397.jpg;13;764;1020;11;13;1894;0;1
01/06/2011;Mercia;Img0397.jpg;14;700;944;11;14;1895;0;1
01/06/2011;Mercia;Img0397.jpg;15;690;916;11;15;1896;1;1
01/06/2011;Mercia;Img0397.jpg;16;640;840;11;16;1897;1;1
01/06/2011;Mercia;Img0397.jpg;17;606;758;11;17;1898;1;1
01/06/2011;Mercia;Img0397.jpg;18;556;694;11;18;1899;1;1
01/06/2011;Mercia;Img0397.jpg;19;512;606;11;19;1900;1;1
01/06/2011;Mercia;Img0397.jpg;20;460;532;11;20;1901;1;1
01/06/2011;Mercia;Img0397.jpg;21;408;454;11;21;1902;1;1
01/06/2011;Mercia;Img0397.jpg;22;376;412;11;22;1903;1;1
01/06/2011;Mercia;Img0397.jpg;23;344;368;11;23;1904;1;1
01/06/2011;Mercia;Img0397.jpg;24;310;322;11;24;1905;1;1
01/06/2011;Mercia;Img0397.jpg;25;264;274;11;25;1906;1;1
01/06/2011;Mercia;Img0397.jpg;26;218;214;11;26;1907;1;1
01/06/2011;Mercia;Img0397.jpg;27;160;150;11;27;1908;1;1
01/06/2011;Mercia;Img0397.jpg;28;1052;1536;11;28;1909;2;1
01/06/2011;Mercia;Img0397.jpg;29;1024;1484;11;29;1910;2;1
01/06/2011;Mercia;Img0397.jpg;30;974;1422;11;30;1911;2;1
01/06/2011;Mercia;Img0397.jpg;31;946;1352;11;31;1912;2;1
01/06/2011;Mercia;Img0397.jpg;32;892;1250;11;32;1913;2;1
01/06/2011;Mercia;Img0397.jpg;33;832;1166;11;33;1914;2;1
01/06/2011;Mercia;Img0397.jpg;34;810;1102;11;34;1915;2;1
01/06/2011;Mercia;Img0397.jpg;35;756;998;11;35;1916;2;1
01/06/2011;Mercia;Img0397.jpg;36;646;954;11;36;1917;2;1
01/06/2011;Mercia;Img0397.jpg;37;564;912;11;37;1918;2;1
01/06/2011;Mercia;Img0397.jpg;38;468;896;11;38;1919;2;1
01/06/2011;Mercia;Img0397.jpg;39;406;894;11;39;1920;2;1
01/06/2011;Mercia;Img0397.jpg;40;320;894;11;40;1921;2;1
01/06/2011;Mercia;Img0398.jpg;0;2244;2804;1;0;1922;0;1,6
01/06/2011;Mercia;Img0398.jpg;1;2216;2720;1;1;1923;0;1,6
01/06/2011;Mercia;Img0398.jpg;2;2152;2624;1;2;1924;0;1,6
01/06/2011;Mercia;Img0398.jpg;3;2080;2540;1;3;1925;0;1,6
01/06/2011;Mercia;Img0398.jpg;4;2004;2436;1;4;1926;0;1,6
01/06/2011;Mercia;Img0398.jpg;5;1892;2332;1;5;1927;0;1,6
01/06/2011;Mercia;Img0398.jpg;6;1808;2224;1;6;1928;0;1,6
01/06/2011;Mercia;Img0398.jpg;7;1716;2120;1;7;1929;0;1,6
01/06/2011;Mercia;Img0398.jpg;8;1592;1996;1;8;1930;0;1,6
01/06/2011;Mercia;Img0398.jpg;9;1456;1828;1;9;1931;0;1,6
01/06/2011;Mercia;Img0398.jpg;10;1376;1744;1;10;1932;0;1,6
01/06/2011;Mercia;Img0398.jpg;11;1268;1576;1;11;1933;0;1,6
01/06/2011;Mercia;Img0398.jpg;12;1152;1440;1;12;1934;0;1,6
01/06/2011;Mercia;Img0398.jpg;13;1068;1296;1;13;1935;0;1,6
01/06/2011;Mercia;Img0398.jpg;14;1020;1248;1;14;1936;0;1,6
01/06/2011;Mercia;Img0398.jpg;15;876;1076;1;15;1937;0;1,6
01/06/2011;Mercia;Img0398.jpg;16;800;976;1;16;1938;0;1,6
01/06/2011;Mercia;Img0398.jpg;17;672;828;1;17;1939;0;1,6
01/06/2011;Mercia;Img0398.jpg;18;556;668;1;18;1940;0;1,6
01/06/2011;Mercia;Img0398.jpg;19;492;600;1;19;1941;0;1,6
01/06/2011;Mercia;Img0398.jpg;20;480;560;1;20;1942;1;1,6
01/06/2011;Mercia;Img0398.jpg;21;444;476;1;21;1943;1;1,6
01/06/2011;Mercia;Img0398.jpg;22;404;388;1;22;1944;1;1,6
01/06/2011;Mercia;Img0398.jpg;23;384;340;1;23;1945;1;1,6
01/06/2011;Mercia;Img0398.jpg;24;356;272;1;24;1946;1;1,6
01/06/2011;Mercia;Img0398.jpg;25;1003;1233;1;25;1947;2;1,6
01/06/2011;Mercia;Img0398.jpg;26;983;1165;1;26;1948;2;1,6
01/06/2011;Mercia;Img0398.jpg;27;953;1103;1;27;1949;2;1,6
01/06/2011;Mercia;Img0398.jpg;28;921;1021;1;28;1950;2;1,6
01/06/2011;Mercia;Img0398.jpg;29;899;953;1;29;1951;2;1,6
01/06/2011;Mercia;Img0398.jpg;30;851;875;1;30;1952;2;1,6
01/06/2011;Mercia;Img0398.jpg;31;813;805;1;31;1953;2;1,6
01/06/2011;Mercia;Img0398.jpg;32;777;765;1;32;1954;2;1,6
01/06/2011;Mercia;Img0398.jpg;33;685;757;1;33;1955;2;1,6
01/06/2011;Mercia;Img0398.jpg;34;581;769;1;34;1956;2;1,6
01/06/2011;Mercia;Img0398.jpg;35;481;777;1;35;1957;2;1,6
01/06/2011;Mercia;Img0398.jpg;36;367;801;1;36;1958;2;1,6
01/06/2011;Mercia;Img0398.jpg;37;1389;1733;1;37;1959;3;1,6
01/06/2011;Mercia;Img0398.jpg;38;1311;1681;1;38;1960;3;1,6
01/06/2011;Mercia;Img0398.jpg;39;1229;1615;1;39;1961;3;1,6
01/06/2011;Mercia;Img0398.jpg;40;1151;1537;1;40;1962;3;1,6
01/06/2011;Mercia;Img0398.jpg;41;1091;1481;1;41;1963;3;1,6
01/06/2011;Mercia;Img0398.jpg;42;1043;1431;1;42;1964;3;1,6
01/06/2011;Mercia;Img0398.jpg;43;1013;1383;1;43;1965;3;1,6
01/06/2011;Mercia;Img0398.jpg;44;1021;1337;1;44;1966;3;1,6
01/06/2011;Mercia;Img0398.jpg;45;1067;1321;1;45;1967;3;1,6
01/06/2011;Mercia;Img0398.jpg;46;1139;1339;1;46;1968;3;1,6
01/06/2011;Mercia;Img0398.jpg;47;1223;1357;1;47;1969;3;1,6
01/06/2011;Mercia;Img0398.jpg;48;1263;1403;1;48;1970;3;1,6
01/06/2011;Mercia;Img0398.jpg;49;1353;1431;1;49;1971;3;1,6
01/06/2011;Mercia;Img0398.jpg;50;1409;1455;1;50;1972;3;1,6
01/06/2011;Mercia;Img0399.jpg;0;2153;2727;2;0;1973;0;2,5
01/06/2011;Mercia;Img0399.jpg;1;2063;2700;2;1;1974;0;2,5
01/06/2011;Mercia;Img0399.jpg;2;1994;2634;2;2;1975;0;2,5
01/06/2011;Mercia;Img0399.jpg;3;1913;2541;2;3;1976;0;2,5
01/06/2011;Mercia;Img0399.jpg;4;1811;2424;2;4;1977;0;2,5
01/06/2011;Mercia;Img0399.jpg;5;1694;2280;2;5;1978;0;2,5
01/06/2011;Mercia;Img0399.jpg;6;1544;2061;2;6;1979;0;2,5
01/06/2011;Mercia;Img0399.jpg;7;1364;1860;2;7;1980;0;2,5
01/06/2011;Mercia;Img0399.jpg;8;1268;1746;2;8;1981;0;2,5
01/06/2011;Mercia;Img0399.jpg;9;1136;1560;2;9;1982;0;2,5
01/06/2011;Mercia;Img0399.jpg;10;1016;1419;2;10;1983;0;2,5
01/06/2011;Mercia;Img0399.jpg;11;893;1272;2;11;1984;0;2,5
01/06/2011;Mercia;Img0399.jpg;12;806;1176;2;12;1985;0;2,5
01/06/2011;Mercia;Img0399.jpg;13;680;1020;2;13;1986;0;2,5
01/06/2011;Mercia;Img0399.jpg;14;587;900;2;14;1987;0;2,5
01/06/2011;Mercia;Img0399.jpg;15;533;816;2;15;1988;0;2,5
01/06/2011;Mercia;Img0399.jpg;16;482;741;2;16;1989;0;2,5
01/06/2011;Mercia;Img0399.jpg;17;479;744;2;17;1990;1;2,5
01/06/2011;Mercia;Img0399.jpg;18;467;681;2;18;1991;1;2,5
01/06/2011;Mercia;Img0399.jpg;19;452;603;2;19;1992;1;2,5
01/06/2011;Mercia;Img0399.jpg;20;434;537;2;20;1993;1;2,5
01/06/2011;Mercia;Img0399.jpg;21;422;483;2;21;1994;1;2,5
01/06/2011;Mercia;Img0399.jpg;22;407;429;2;22;1995;1;2,5
01/06/2011;Mercia;Img0399.jpg;23;380;372;2;23;1996;1;2,5
01/06/2011;Mercia;Img0399.jpg;24;362;312;2;24;1997;1;2,5
01/06/2011;Mercia;Img0399.jpg;25;350;246;2;25;1998;1;2,5
01/06/2011;Mercia;Img0399.jpg;26;329;213;2;26;1999;1;2,5
01/06/2011;Mercia;Img0399.jpg;27;923;1323;2;27;2000;2;2,5
01/06/2011;Mercia;Img0399.jpg;28;857;1269;2;28;2001;2;2,5
01/06/2011;Mercia;Img0399.jpg;29;776;1200;2;29;2002;2;2,5
01/06/2011;Mercia;Img0399.jpg;30;692;1146;2;30;2003;2;2,5
01/06/2011;Mercia;Img0399.jpg;31;617;1089;2;31;2004;2;2,5
01/06/2011;Mercia;Img0399.jpg;32;563;1023;2;32;2005;2;2,5
01/06/2011;Mercia;Img0399.jpg;33;506;981;2;33;2006;2;2,5
01/06/2011;Mercia;Img0399.jpg;34;455;936;2;34;2007;2;2,5
01/06/2011;Mercia;Img0399.jpg;35;419;900;2;35;2008;2;2,5
01/06/2011;Mercia;Img0399.jpg;36;353;858;2;36;2009;2;2,5
01/06/2011;Mercia;Img0399.jpg;37;1304;1791;2;37;2010;3;2,5
01/06/2011;Mercia;Img0399.jpg;38;1238;1728;2;38;2011;3;2,5
01/06/2011;Mercia;Img0399.jpg;39;1154;1635;2;39;2012;3;2,5
01/06/2011;Mercia;Img0399.jpg;40;1091;1608;2;40;2013;3;2,5
01/06/2011;Mercia;Img0399.jpg;41;989;1542;2;41;2014;3;2,5
01/06/2011;Mercia;Img0399.jpg;42;923;1497;2;42;2015;3;2,5
01/06/2011;Mercia;Img0399.jpg;43;836;1440;2;43;2016;3;2,5
01/06/2011;Mercia;Img0399.jpg;44;740;1386;2;44;2017;3;2,5
01/06/2011;Mercia;Img0399.jpg;45;662;1347;2;45;2018;3;2,5
01/06/2011;Mercia;Img0399.jpg;46;611;1305;2;46;2019;3;2,5
01/06/2011;Mercia;Img0399.jpg;47;584;1263;2;47;2020;3;2,5
01/06/2011;Mercia;Img0400.jpg;0;2147;2808;3;0;2021;0;1,1
01/06/2011;Mercia;Img0400.jpg;1;2102;2745;3;1;2022;0;1,1
01/06/2011;Mercia;Img0400.jpg;2;2057;2676;3;2;2023;0;1,1
01/06/2011;Mercia;Img0400.jpg;3;2009;2595;3;3;2024;0;1,1
01/06/2011;Mercia;Img0400.jpg;4;1964;2526;3;4;2025;0;1,1
01/06/2011;Mercia;Img0400.jpg;5;1928;2445;3;5;2026;0;1,1
01/06/2011;Mercia;Img0400.jpg;6;1853;2358;3;6;2027;0;1,1
01/06/2011;Mercia;Img0400.jpg;7;1784;2268;3;7;2028;0;1,1
01/06/2011;Mercia;Img0400.jpg;8;1712;2187;3;8;2029;0;1,1
01/06/2011;Mercia;Img0400.jpg;9;1649;2103;3;9;2030;0;1,1
01/06/2011;Mercia;Img0400.jpg;10;1592;2067;3;10;2031;0;1,1
01/06/2011;Mercia;Img0400.jpg;11;1520;1959;3;11;2032;0;1,1
01/06/2011;Mercia;Img0400.jpg;12;1430;1809;3;12;2033;0;1,1
01/06/2011;Mercia;Img0400.jpg;13;1361;1719;3;13;2034;0;1,1
01/06/2011;Mercia;Img0400.jpg;14;1289;1593;3;14;2035;0;1,1
01/06/2011;Mercia;Img0400.jpg;15;1196;1461;3;15;2036;0;1,1
01/06/2011;Mercia;Img0400.jpg;16;1106;1344;3;16;2037;0;1,1
01/06/2011;Mercia;Img0400.jpg;17;1010;1221;3;17;2038;0;1,1
01/06/2011;Mercia;Img0400.jpg;18;917;1083;3;18;2039;0;1,1
01/06/2011;Mercia;Img0400.jpg;19;857;984;3;19;2040;0;1,1
01/06/2011;Mercia;Img0400.jpg;20;776;888;3;20;2041;0;1,1
01/06/2011;Mercia;Img0400.jpg;21;722;798;3;21;2042;0;1,1
01/06/2011;Mercia;Img0400.jpg;22;725;795;3;22;2043;1;1,1
01/06/2011;Mercia;Img0400.jpg;23;701;738;3;23;2044;1;1,1
01/06/2011;Mercia;Img0400.jpg;24;665;639;3;24;2045;1;1,1
01/06/2011;Mercia;Img0400.jpg;25;647;519;3;25;2046;1;1,1
