"Source","N","id_Axe","prelevement","rep","rank","stat","lmax","wmax","A_bl","A_bl_green","variety","nff","Nflig","Nfvis","stem_half_area"
"sampled_plants_220413",11,"Talle","22/04/2013",1,NA,NA,NA,NA,12.00175019,11.8165892703723,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",11,"Talle","22/04/2013",1,NA,NA,NA,NA,18.61318858,18.5472209697024,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",11,"Talle","22/04/2013",1,NA,NA,NA,NA,3.22854193,3.16305818985244,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",11,"Talle","22/04/2013",1,NA,NA,NA,NA,3.39612224,3.22063872007742,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",12,"MB","22/04/2013",1,7,2,NA,NA,12.44803962,11.0765907506131,"Tremie13",NA,8,1,9.0477868423386
"sampled_plants_220413",12,"MB","22/04/2013",1,9,3,NA,NA,16.73561169,16.6681924707664,"Tremie13",NA,8,1,9.0477868423386
"sampled_plants_220413",12,"MB","22/04/2013",1,8,1,NA,NA,20.29012071,20.1314113492842,"Tremie13",NA,8,1,9.0477868423386
"sampled_plants_220413",12,"Talle","22/04/2013",1,NA,NA,NA,NA,6.1661167,5.43402138973661,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",12,"Talle","22/04/2013",1,NA,NA,NA,NA,14.44739046,14.3998099096914,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",12,"Talle","22/04/2013",1,NA,NA,NA,NA,12.02691143,11.938201929526,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",12,"Talle","22/04/2013",1,NA,NA,NA,NA,3.97273399,3.73079898992479,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",12,"Talle","22/04/2013",1,NA,NA,NA,NA,8.73917607,8.70175678999977,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",12,"Talle","22/04/2013",1,NA,NA,NA,NA,4.70095834,4.61676495978035,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",13,"MB","22/04/2013",1,6,3,NA,NA,6.53111597,2.31112441032006,"Tremie13",NA,8,1,9.73893722612836
"sampled_plants_220413",13,"MB","22/04/2013",1,8,1,NA,NA,21.02302247,20.7915713205057,"Tremie13",NA,8,1,9.73893722612836
"sampled_plants_220413",13,"MB","22/04/2013",1,9,3,NA,NA,13.19965102,13.1733607497174,"Tremie13",NA,8,1,9.73893722612836
"sampled_plants_220413",13,"MB","22/04/2013",1,7,1,NA,NA,14.25368117,14.0033590903185,"Tremie13",NA,8,1,9.73893722612836
"sampled_plants_220413",13,"Talle","22/04/2013",1,NA,NA,NA,NA,7.24127584,6.22547141972594,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",13,"Talle","22/04/2013",1,NA,NA,NA,NA,12.78449056,12.6772327100377,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",13,"Talle","22/04/2013",1,NA,NA,NA,NA,13.04497391,12.9865869300887,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",13,"Talle","22/04/2013",1,NA,NA,NA,NA,5.43095688,3.51708973979471,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",13,"Talle","22/04/2013",1,NA,NA,NA,NA,10.25175369,9.93530270984821,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",13,"Talle","22/04/2013",1,NA,NA,NA,NA,18.89657511,18.8081881902149,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",13,"Talle","22/04/2013",1,NA,NA,NA,NA,3.5887025,3.33209010991935,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",13,"Talle","22/04/2013",1,NA,NA,NA,NA,9.3144975,9.26498147014919,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",13,"Talle","22/04/2013",1,NA,NA,NA,NA,5.34160222,5.33240869013368,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",13,"Talle","22/04/2013",1,NA,NA,NA,NA,5.67853703,5.11450590007277,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",13,"Talle","22/04/2013",1,NA,NA,NA,NA,11.51223504,11.4085255694467,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",13,"Talle","22/04/2013",1,NA,NA,NA,NA,16.2725481,16.1593225207969,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",14,"MB","22/04/2013",1,8,3,NA,NA,15.05190538,14.9991635502094,"Tremie13",NA,7,1,6.26747734391164
"sampled_plants_220413",14,"MB","22/04/2013",1,7,1,NA,NA,15.27190494,15.2049695902448,"Tremie13",NA,7,1,6.26747734391164
"sampled_plants_220413",14,"MB","22/04/2013",1,6,1,NA,NA,8.08611286,7.43466255035181,"Tremie13",NA,7,1,6.26747734391164
"sampled_plants_220413",14,"Talle","22/04/2013",1,NA,NA,NA,NA,3.75031508,3.46676726018568,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",14,"Talle","22/04/2013",1,NA,NA,NA,NA,10.29417296,10.2243343897414,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",14,"Talle","22/04/2013",1,NA,NA,NA,NA,3.33821913,3.17596138991848,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",14,"Talle","22/04/2013",1,NA,NA,NA,NA,1.19096536,1.03354631996839,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",15,"MB","22/04/2013",1,7,3,NA,NA,9.75917403,8.6427246497891,"Tremie13",NA,8,1,11.4668131856027
"sampled_plants_220413",15,"MB","22/04/2013",1,9,3,NA,NA,20.564475,20.4530236108871,"Tremie13",NA,8,1,11.4668131856027
"sampled_plants_220413",15,"MB","22/04/2013",1,8,1,NA,NA,19.89205699,19.6925412597009,"Tremie13",NA,8,1,11.4668131856027
"sampled_plants_220413",15,"MB","22/04/2013",1,6,3,NA,NA,4.03079839,0.636289050168306,"Tremie13",NA,8,1,11.4668131856027
"sampled_plants_220413",15,"Talle","22/04/2013",1,NA,NA,NA,NA,5.47208583,4.65063586024632,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",15,"Talle","22/04/2013",1,NA,NA,NA,NA,12.24981421,12.0791693895541,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",15,"Talle","22/04/2013",1,NA,NA,NA,NA,18.83625265,18.7636721495547,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",15,"Talle","22/04/2013",1,NA,NA,NA,NA,8.85417584,8.14998369959123,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",15,"Talle","22/04/2013",1,NA,NA,NA,NA,18.76431731,18.6478659305041,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",15,"Talle","22/04/2013",1,NA,NA,NA,NA,5.94869778,5.80047227020135,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",15,"Talle","22/04/2013",1,NA,NA,NA,NA,13.8757787,13.8006175599915,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",15,"Talle","22/04/2013",1,NA,NA,NA,NA,9.80981909,9.56772280011355,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",15,"Talle","22/04/2013",1,NA,NA,NA,NA,13.70626291,13.6306178997133,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",15,"Talle","22/04/2013",1,NA,NA,NA,NA,3.85128262,3.07338094991771,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",16,"MB","22/04/2013",2,7,1,NA,NA,20.18463705,19.3591548298064,"Tremie13",NA,8,1,13.5088484104361
"sampled_plants_220413",16,"MB","22/04/2013",2,6,2,NA,NA,10.11159268,3.93079858963845,"Tremie13",NA,8,1,13.5088484104361
"sampled_plants_220413",16,"MB","22/04/2013",2,9,3,NA,NA,18.61351116,18.5406080805934,"Tremie13",NA,8,1,13.5088484104361
"sampled_plants_220413",16,"MB","22/04/2013",2,8,1,NA,NA,29.2515544,28.8981680093806,"Tremie13",NA,8,1,13.5088484104361
"sampled_plants_220413",16,"Talle","22/04/2013",2,NA,NA,NA,NA,3.06241323,2.90773611994395,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",16,"Talle","22/04/2013",2,NA,NA,NA,NA,10.27546332,10.223689229742,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",16,"Talle","22/04/2013",2,NA,NA,NA,NA,4.56224894,4.54708767979729,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",16,"Talle","22/04/2013",2,NA,NA,NA,NA,2.13435057,1.55064205993276,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",16,"Talle","22/04/2013",2,NA,NA,NA,NA,4.96757071,4.71595830981213,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",16,"Talle","22/04/2013",2,NA,NA,NA,NA,7.75579094,7.6756298102291,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",16,"Talle","22/04/2013",2,NA,NA,NA,NA,6.83740568,6.52353534010026,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",16,"Talle","22/04/2013",2,NA,NA,NA,NA,12.19562077,12.0635242597419,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",17,"MB","22/04/2013",2,9,3,NA,NA,5.28192492,5.27337655024013,"Tremie13",NA,8,1,9.23628240155399
"sampled_plants_220413",17,"MB","22/04/2013",2,6,3,NA,NA,7.90030678,6.17385862035497,"Tremie13",NA,8,1,9.23628240155399
"sampled_plants_220413",17,"MB","22/04/2013",2,7,1,NA,NA,14.09787503,13.9594882106787,"Tremie13",NA,8,1,9.23628240155399
"sampled_plants_220413",17,"MB","22/04/2013",2,8,1,NA,NA,22.08608486,22.0410849502002,"Tremie13",NA,8,1,9.23628240155399
"sampled_plants_220413",17,"Talle","22/04/2013",2,NA,NA,NA,NA,8.70062776,7.88772616031264,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",17,"Talle","22/04/2013",2,NA,NA,NA,NA,14.14077817,14.0027139300478,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",17,"Talle","22/04/2013",2,NA,NA,NA,NA,2.22080201,1.94709287991721,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",17,"Talle","22/04/2013",2,NA,NA,NA,NA,18.99092976,18.9496395190929,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",17,"Talle","22/04/2013",2,NA,NA,NA,NA,5.47563421,4.1743464902046,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",17,"Talle","22/04/2013",2,NA,NA,NA,NA,6.41482588,5.70353697972465,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",17,"Talle","22/04/2013",2,NA,NA,NA,NA,17.41077163,17.3709330005282,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",17,"Talle","22/04/2013",2,NA,NA,NA,NA,10.00433483,9.95885105009768,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",17,"Talle","22/04/2013",2,NA,NA,NA,NA,5.1032156,4.84902256012516,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",17,"Talle","22/04/2013",2,NA,NA,NA,NA,12.4048139,12.3469107903089,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",17,"Talle","22/04/2013",2,NA,NA,NA,NA,2.43160804,2.41757580993968,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",17,"Talle","22/04/2013",2,NA,NA,NA,NA,4.13579818,3.64337981010723,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",17,"Talle","22/04/2013",2,NA,NA,NA,NA,4.96208685,4.80934521994153,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",17,"Talle","22/04/2013",2,NA,NA,NA,NA,9.10723985,8.96756270985548,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",17,"Talle","22/04/2013",2,NA,NA,NA,NA,2.44628543,2.02547982000552,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",17,"Talle","22/04/2013",2,NA,NA,NA,NA,6.73111557,6.48208381010648,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",17,"Talle","22/04/2013",2,NA,NA,NA,NA,9.5225616,9.4654649396129,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",17,"Talle","22/04/2013",2,NA,NA,NA,NA,4.07128218,2.82144597018493,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",17,"Talle","22/04/2013",2,NA,NA,NA,NA,7.16950179,5.54498890985427,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",17,"Talle","22/04/2013",2,NA,NA,NA,NA,13.57545672,13.4259408901614,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",17,"Talle","22/04/2013",2,NA,NA,NA,NA,2.92467157,2.63225279993632,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",17,"Talle","22/04/2013",2,NA,NA,NA,NA,2.65257534,2.20676978006161,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",17,"Talle","22/04/2013",2,NA,NA,NA,NA,5.84611734,5.80466580979845,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",17,"Talle","22/04/2013",2,NA,NA,NA,NA,8.83998232,8.82965976037716,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",18,"MB","22/04/2013",2,6,2,NA,NA,8.96175627,7.8262746699559,"Tremie13",NA,8,1,8.16814089933346
"sampled_plants_220413",18,"MB","22/04/2013",2,7,1,NA,NA,16.9822241,16.7385149106056,"Tremie13",NA,8,1,8.16814089933346
"sampled_plants_220413",18,"MB","22/04/2013",2,8,1,NA,NA,22.65834178,22.2728586808956,"Tremie13",NA,8,1,8.16814089933346
"sampled_plants_220413",18,"MB","22/04/2013",2,9,3,NA,NA,4.45192658,4.42902340018881,"Tremie13",NA,8,1,8.16814089933346
"sampled_plants_220413",18,"Talle","22/04/2013",2,NA,NA,NA,NA,2.07225392,1.74483522006219,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",18,"Talle","22/04/2013",2,NA,NA,NA,NA,1.92306067,1.81773829995776,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",18,"Talle","22/04/2013",2,NA,NA,NA,NA,5.22353794,5.02789317015135,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",18,"Talle","22/04/2013",2,NA,NA,NA,NA,5.05047377,4.96821586987479,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",18,"Talle","22/04/2013",2,NA,NA,NA,NA,1.73483524,1.62144836994484,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",18,"Talle","22/04/2013",2,NA,NA,NA,NA,12.20562075,12.1840078899488,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",18,"Talle","22/04/2013",2,NA,NA,NA,NA,5.47805356,5.45644070002264,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",18,"Talle","22/04/2013",2,NA,NA,NA,NA,5.25773142,5.20160249981342,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",18,"Talle","22/04/2013",2,NA,NA,NA,NA,5.68482734,3.60773472001648,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",18,"Talle","22/04/2013",2,NA,NA,NA,NA,9.88417378,9.66901291953448,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",18,"Talle","22/04/2013",2,NA,NA,NA,NA,16.29561257,16.17561280995,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",18,"Talle","22/04/2013",2,NA,NA,NA,NA,9.02611098,8.98385300026377,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",18,"Talle","22/04/2013",2,NA,NA,NA,NA,2.25128582,2.16306018990568,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",18,"Talle","22/04/2013",2,NA,NA,NA,NA,4.80853877,3.32354174011619,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",18,"Talle","22/04/2013",2,NA,NA,NA,NA,10.07175405,9.70143220953081,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",18,"Talle","22/04/2013",2,NA,NA,NA,NA,16.08980653,15.968677739257,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",19,"MB","22/04/2013",2,8,1,NA,NA,21.27173165,21.1006029598184,"Tremie13",NA,8,1,9.67610537305656
"sampled_plants_220413",19,"MB","22/04/2013",2,9,3,NA,NA,20.08189532,19.9752826302796,"Tremie13",NA,8,1,9.67610537305656
"sampled_plants_220413",19,"MB","22/04/2013",2,7,1,NA,NA,13.65465011,12.6882004297333,"Tremie13",NA,8,1,9.67610537305656
"sampled_plants_220413",19,"MB","22/04/2013",2,6,3,NA,NA,7.04159882,3.19918715031516,"Tremie13",NA,8,1,9.67610537305656
"sampled_plants_220413",19,"Talle","22/04/2013",2,NA,NA,NA,NA,1.59725487,1.51419051999689,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",19,"Talle","22/04/2013",2,NA,NA,NA,NA,5.46902132,2.90854257011013,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",19,"Talle","22/04/2013",2,NA,NA,NA,NA,11.07868752,10.6857850799226,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",19,"Talle","22/04/2013",2,NA,NA,NA,NA,18.65334979,18.4993178402754,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",19,"Talle","22/04/2013",2,NA,NA,NA,NA,13.41013447,13.3652958495521,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",19,"Talle","22/04/2013",2,NA,NA,NA,NA,8.18998362,7.5707913096861,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",19,"Talle","22/04/2013",2,NA,NA,NA,NA,13.54868258,13.1664252794794,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",19,"Talle","22/04/2013",2,NA,NA,NA,NA,1.2887071,1.28193292001726,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",19,"Talle","22/04/2013",2,NA,NA,NA,NA,4.99176421,4.86579672018856,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",19,"Talle","22/04/2013",2,NA,NA,NA,NA,19.50834808,19.4773803995027,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",19,"Talle","22/04/2013",2,NA,NA,NA,NA,4.35628161,4.32741069995411,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",19,"Talle","22/04/2013",2,NA,NA,NA,NA,1.87064142,1.77015774992194,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",19,"Talle","22/04/2013",2,NA,NA,NA,NA,3.27144507,3.07257449996903,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",19,"Talle","22/04/2013",2,NA,NA,NA,NA,11.54965432,11.2257840000263,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",19,"Talle","22/04/2013",2,NA,NA,NA,NA,18.74205929,18.7249625492399,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"MB","22/04/2013",2,7,2,NA,NA,13.06465129,11.1399777199889,"Tremie13",NA,8,1,13.3517687777566
"sampled_plants_220413",20,"MB","22/04/2013",2,9,3,NA,NA,23.56479158,23.4885014108793,"Tremie13",NA,8,1,13.3517687777566
"sampled_plants_220413",20,"MB","22/04/2013",2,8,1,NA,NA,20.06737922,19.8760892794822,"Tremie13",NA,8,1,13.3517687777566
"sampled_plants_220413",20,"MB","22/04/2013",2,6,3,NA,NA,7.6983717,1.41048104982484,"Tremie13",NA,8,1,13.3517687777566
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,3.47644466,3.07563900994181,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,4.70950671,4.45305560978705,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,4.86789349,4.76434530989661,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,8.27933828,8.20062876028826,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,4.71918411,4.69692608994314,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,4.17531423,4.14628203009048,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,3.32241271,2.35289851984227,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,10.38094698,8.71449869986935,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,8.59046669,8.13966114003669,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,17.87109329,17.6093196207029,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,14.35868096,14.2572295503468,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,6.06482658,4.37950736998868,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,15.30787261,15.2327114698294,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,11.18675182,10.6556238498777,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,1.1564493,1.07338494998,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,3.79692789,3.58612186008737,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,18.26222154,18.1265766505633,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,1.52564211,1.50580344006237,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,5.67079511,5.64385967987721,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,2.92434899,2.90241354999335,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,8.72998254,7.13546959957126,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,2.71209135,2.54676910011355,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,3.02838104,2.73709130005626,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,13.7919079,13.3454571797855,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,2.58531741,1.84080277000739,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",20,"Talle","22/04/2013",2,NA,NA,NA,NA,22.84769624,22.7910834505739,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",21,"MB","22/04/2013",2,8,1,NA,NA,25.13978843,25.0394660503494,"Tremie13",NA,8,1,11.4353972590668
"sampled_plants_220413",21,"MB","22/04/2013",2,6,3,NA,NA,7.66530725,2.22289877991774,"Tremie13",NA,8,1,11.4353972590668
"sampled_plants_220413",21,"MB","22/04/2013",2,7,1,NA,NA,17.60593253,17.1028690207206,"Tremie13",NA,8,1,11.4353972590668
"sampled_plants_220413",21,"MB","22/04/2013",2,9,3,NA,NA,20.22270149,20.0818953190762,"Tremie13",NA,8,1,11.4353972590668
"sampled_plants_220413",21,"Talle","22/04/2013",2,NA,NA,NA,NA,8.73820833,6.65998668030295,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",21,"Talle","22/04/2013",2,NA,NA,NA,NA,17.17238501,16.8525469402066,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",21,"Talle","22/04/2013",2,NA,NA,NA,NA,21.02931278,20.7470552808913,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",21,"Talle","22/04/2013",2,NA,NA,NA,NA,11.48497703,11.0222360203229,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",21,"Talle","22/04/2013",2,NA,NA,NA,NA,13.77561761,13.7625531200774,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",21,"Talle","22/04/2013",2,NA,NA,NA,NA,5.1999896,5.19224768024387,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",21,"Talle","22/04/2013",2,NA,NA,NA,NA,7.37885621,6.71982527011735,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",21,"Talle","22/04/2013",2,NA,NA,NA,NA,14.15577814,13.7369080094249,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",21,"Talle","22/04/2013",2,NA,NA,NA,NA,3.15596143,3.02612297990505,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",22,"MB","22/04/2013",2,7,1,NA,NA,10.30094714,9.58288405970668,"Tremie13",NA,8,1,8.92212313619501
"sampled_plants_220413",22,"MB","22/04/2013",2,8,1,NA,NA,16.53851531,16.3444834406073,"Tremie13",NA,8,1,8.92212313619501
"sampled_plants_220413",22,"MB","22/04/2013",2,9,3,NA,NA,13.31239273,13.2944895399997,"Tremie13",NA,8,1,8.92212313619501
"sampled_plants_220413",22,"MB","22/04/2013",2,6,2,NA,NA,5.26224754,2.30983409014923,"Tremie13",NA,8,1,8.92212313619501
"sampled_plants_220413",22,"Talle","22/04/2013",2,NA,NA,NA,NA,10.98755867,10.7425591602608,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",22,"Talle","22/04/2013",2,NA,NA,NA,NA,8.6306279,5.95869775987403,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",22,"Talle","22/04/2013",2,NA,NA,NA,NA,11.97836314,11.5925574594374,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",22,"Talle","22/04/2013",2,NA,NA,NA,NA,5.07611888,5.0680543798849,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",22,"Talle","22/04/2013",2,NA,NA,NA,NA,4.88886119,4.64144233007115,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",22,"Talle","22/04/2013",2,NA,NA,NA,NA,13.05949001,13.0099739793891,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",22,"Talle","22/04/2013",2,NA,NA,NA,NA,2.77160736,2.75902674012542,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",22,"Talle","22/04/2013",2,NA,NA,NA,NA,1.26580392,1.05451401995523,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",22,"Talle","22/04/2013",2,NA,NA,NA,NA,3.74531509,2.56160778015048,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",22,"Talle","22/04/2013",2,NA,NA,NA,NA,8.23046741,7.26482417996297,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",22,"Talle","22/04/2013",2,NA,NA,NA,NA,16.07400011,15.9133552701955,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",22,"Talle","22/04/2013",2,NA,NA,NA,NA,6.25498749,6.23611655991044,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",22,"Talle","22/04/2013",2,NA,NA,NA,NA,3.77773438,3.57741219987916,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",22,"Talle","22/04/2013",2,NA,NA,NA,NA,6.06982657,4.46337816980024,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",22,"Talle","22/04/2013",2,NA,NA,NA,NA,17.76012577,17.6170615401892,"Tremie13",NA,NA,NA,NA
"sampled_plants_220413",23,"MB","22/04/2013",2,9,3,NA,NA,6.47337415,6.47030963978863,"Tremie13",NA,8,1,7.97964534011807
"sampled_plants_220413",23,"MB","22/04/2013",2,8,1,NA,NA,21.76156938,21.6560857194545,"Tremie13",NA,8,1,7.97964534011807
