"inerv","phiS","s","x","y","xprot","yprot","xrot","yrot","xr","yr"
39,1.5707963267949,12.00833285646,0.519329310190058,11.9970977765089,0.519329310190058,11.9970977765089,0.519329310190058,11.9970977765089,0.519329310190058,11.9970977765089
39,1.5707963267949,13.209166142106,0.571262241209063,13.1968075541598,0.571262241209063,13.1968075541598,0.571262241209063,13.1968075541598,0.571262241209063,13.1968075541598
39,1.5707963267949,14.4099994277521,0.882537601711011,14.3521705883215,0.882537601711011,14.3521705883215,0.882537601711011,14.3521705883215,0.882537601711011,14.3521705883215
39,1.5707963267949,15.6108327133981,1.23219253230715,15.5009708361562,1.23219253230715,15.5009708361562,1.23219253230715,15.5009708361562,1.23219253230715,15.5009708361562
39,1.5707963267949,16.8116659990441,1.58184746290328,16.649771083991,1.58184746290328,16.649771083991,1.58184746290328,16.649771083991,1.58184746290328,16.649771083991
39,1.5707963267949,18.0124992846901,1.93150239349942,17.7985713318257,1.93150239349942,17.7985713318257,1.93150239349942,17.7985713318257,1.93150239349942,17.7985713318257
39,1.5707963267949,19.2133325703361,2.28115732409555,18.9473715796605,2.28115732409555,18.9473715796605,2.28115732409555,18.9473715796605,2.28115732409555,18.9473715796605
39,1.5707963267949,20.4141658559821,2.82633989787559,20.0164951118842,2.82633989787559,20.0164951118842,2.82633989787559,20.0164951118842,2.82633989787559,20.0164951118842
39,1.5707963267949,21.6149991416281,3.37920426098488,21.0824883463463,3.37920426098488,21.0824883463463,3.37920426098488,21.0824883463463,3.37920426098488,21.0824883463463
39,1.5707963267949,22.8158324272741,3.93206862409416,22.1484815808085,3.93206862409416,22.1484815808085,3.93206862409416,22.1484815808085,3.93206862409416,22.1484815808085
40,1.5707963267949,0,0,0,0,0,0,0,0,0
40,1.5707963267949,0.985377582390273,0.0907516209435848,0.981189646894733,0.0907516209435848,0.981189646894733,0.0907516209435848,0.981189646894733,0.0907516209435848,0.981189646894733
40,1.5707963267949,1.97075516478055,0.18150324188717,1.96237929378947,0.18150324188717,1.96237929378947,0.18150324188717,1.96237929378947,0.18150324188717,1.96237929378947
40,1.5707963267949,2.95613274717082,0.272254862830754,2.9435689406842,0.272254862830754,2.9435689406842,0.272254862830754,2.9435689406842,0.272254862830754,2.9435689406842
40,1.5707963267949,3.94151032956109,0.363006483774339,3.92475858757893,0.363006483774339,3.92475858757893,0.363006483774339,3.92475858757893,0.363006483774339,3.92475858757893
40,1.5707963267949,4.92688791195136,0.453758104717924,4.90594823447366,0.453758104717924,4.90594823447366,0.453758104717924,4.90594823447366,0.453758104717924,4.90594823447366
40,1.5707963267949,5.91226549434164,0.544509725661509,5.8871378813684,0.544509725661509,5.8871378813684,0.544509725661509,5.8871378813684,0.544509725661509,5.8871378813684
40,1.5707963267949,6.89764307673191,0.635261346605094,6.86832752826313,0.635261346605094,6.86832752826313,0.635261346605094,6.86832752826313,0.635261346605094,6.86832752826313
40,1.5707963267949,7.88302065912218,0.726012967548679,7.84951717515786,0.726012967548679,7.84951717515786,0.726012967548679,7.84951717515786,0.726012967548679,7.84951717515786
40,1.5707963267949,8.86839824151246,0.816764588492263,8.8307068220526,0.816764588492263,8.8307068220526,0.816764588492263,8.8307068220526,0.816764588492263,8.8307068220526
40,1.5707963267949,9.85377582390273,0.907516209435848,9.81189646894733,0.907516209435848,9.81189646894733,0.907516209435848,9.81189646894733,0.907516209435848,9.81189646894733
40,1.5707963267949,10.839153406293,0.998267830379433,10.7930861158421,0.998267830379433,10.7930861158421,0.998267830379433,10.7930861158421,0.998267830379433,10.7930861158421
40,1.5707963267949,11.8245309886833,1.08901945132302,11.7742757627368,1.08901945132302,11.7742757627368,1.08901945132302,11.7742757627368,1.08901945132302,11.7742757627368
40,1.5707963267949,12.8099085710735,1.22179669195714,12.7496835812952,1.22179669195714,12.7496835812952,1.22179669195714,12.7496835812952,1.22179669195714,12.7496835812952
40,1.5707963267949,13.7952861534638,1.39938298287915,13.7189266308724,1.39938298287915,13.7189266308724,1.39938298287915,13.7189266308724,1.39938298287915,13.7189266308724
40,1.5707963267949,14.7806637358541,1.57696927380116,14.6881696804497,1.57696927380116,14.6881696804497,1.57696927380116,14.6881696804497,1.57696927380116,14.6881696804497
40,1.5707963267949,15.7660413182444,1.75455556472317,15.657412730027,1.75455556472317,15.657412730027,1.75455556472317,15.657412730027,1.75455556472317,15.657412730027
40,1.5707963267949,16.7514189006346,1.98103872408504,16.6012982232718,1.98103872408504,16.6012982232718,1.98103872408504,16.6012982232718,1.98103872408504,16.6012982232718
40,1.5707963267949,17.7367964830249,2.67095255322352,17.3048519797402,2.67095255322352,17.3048519797402,2.67095255322352,17.3048519797402,2.67095255322352,17.3048519797402
40,1.5707963267949,18.7221740654152,3.36086638236199,18.0084057362086,3.36086638236199,18.0084057362086,3.36086638236199,18.0084057362086,3.36086638236199,18.0084057362086
41,1.5707963267949,0,0,0,0,0,0,0,0,0
41,1.5707963267949,0.786176976403626,-0.050953606210893,0.784524039301061,-0.050953606210893,0.784524039301061,-0.050953606210893,0.784524039301061,-0.050953606210893,0.784524039301061
41,1.5707963267949,1.57235395280725,-0.101907212421786,1.56904807860212,-0.101907212421786,1.56904807860212,-0.101907212421786,1.56904807860212,-0.101907212421786,1.56904807860212
41,1.5707963267949,2.35853092921088,-0.152860818632679,2.35357211790318,-0.152860818632679,2.35357211790318,-0.152860818632679,2.35357211790318,-0.152860818632679,2.35357211790318
41,1.5707963267949,3.1447079056145,-0.203814424843572,3.13809615720424,-0.203814424843572,3.13809615720424,-0.203814424843572,3.13809615720424,-0.203814424843572,3.13809615720424
41,1.5707963267949,3.93088488201813,-0.254768031054465,3.9226201965053,-0.254768031054465,3.9226201965053,-0.254768031054465,3.9226201965053,-0.254768031054465,3.9226201965053
41,1.5707963267949,4.71706185842176,-0.305721637265358,4.70714423580637,-0.305721637265358,4.70714423580637,-0.305721637265358,4.70714423580637,-0.305721637265358,4.70714423580637
41,1.5707963267949,5.50323883482538,-0.356675243476251,5.49166827510743,-0.356675243476251,5.49166827510743,-0.356675243476251,5.49166827510743,-0.356675243476251,5.49166827510743
41,1.5707963267949,6.28941581122901,-0.407628849687144,6.27619231440849,-0.407628849687144,6.27619231440849,-0.407628849687144,6.27619231440849,-0.407628849687144,6.27619231440849
41,1.5707963267949,7.07559278763263,-0.458582455898037,7.06071635370955,-0.458582455898037,7.06071635370955,-0.458582455898037,7.06071635370955,-0.458582455898037,7.06071635370955
41,1.5707963267949,7.86176976403626,-0.50953606210893,7.84524039301061,-0.50953606210893,7.84524039301061,-0.50953606210893,7.84524039301061,-0.50953606210893,7.84524039301061
41,1.5707963267949,8.64794674043988,-0.560489668319823,8.62976443231167,-0.560489668319823,8.62976443231167,-0.560489668319823,8.62976443231167,-0.560489668319823,8.62976443231167
41,1.5707963267949,9.43412371684351,-0.611443274530717,9.41428847161273,-0.611443274530717,9.41428847161273,-0.611443274530717,9.41428847161273,-0.611443274530717,9.41428847161273
41,1.5707963267949,10.2203006932471,-0.66239688074161,10.1988125109138,-0.66239688074161,10.1988125109138,-0.66239688074161,10.1988125109138,-0.66239688074161,10.1988125109138
41,1.5707963267949,11.0064776696508,-0.713350486952503,10.9833365502149,-0.713350486952503,10.9833365502149,-0.713350486952503,10.9833365502149,-0.713350486952503,10.9833365502149
41,1.5707963267949,11.7926546460544,-0.764304093163396,11.7678605895159,-0.764304093163396,11.7678605895159,-0.764304093163396,11.7678605895159,-0.764304093163396,11.7678605895159
41,1.5707963267949,12.578831622458,-0.815257699374289,12.552384628817,-0.815257699374289,12.552384628817,-0.815257699374289,12.552384628817,-0.815257699374289,12.552384628817
41,1.5707963267949,13.3650085988616,-0.866211305585182,13.336908668118,-0.866211305585182,13.336908668118,-0.866211305585182,13.336908668118,-0.866211305585182,13.336908668118
41,1.5707963267949,14.1511855752653,-0.917164911796075,14.1214327074191,-0.917164911796075,14.1214327074191,-0.917164911796075,14.1214327074191,-0.917164911796075,14.1214327074191
41,1.5707963267949,14.9373625516689,-0.968118518006968,14.9059567467202,-0.968118518006968,14.9059567467202,-0.968118518006968,14.9059567467202,-0.968118518006968,14.9059567467202
427,1.5707963267949,0,0,0,0,0,0,0,0,0
427,1.5707963267949,0.644909114095626,0.590257124326815,0.259815882164745,0.590257124326815,0.259815882164745,0.590257124326815,0.259815882164745,0.590257124326815,0.259815882164745
427,1.5707963267949,1.28981822819125,1.09561207960322,-0.0680895637600741,1.09561207960322,-0.0680895637600741,1.09561207960322,-0.0680895637600741,1.09561207960322,-0.0680895637600741
427,1.5707963267949,1.93472734228688,1.58820559960659,-0.484333950502166,1.58820559960659,-0.484333950502166,1.58820559960659,-0.484333950502166,1.58820559960659,-0.484333950502166
427,1.5707963267949,2.5796364563825,2.08079911960995,-0.900578337244259,2.08079911960995,-0.900578337244259,2.08079911960995,-0.900578337244259,2.08079911960995,-0.900578337244259
427,1.5707963267949,3.22454557047813,2.57339263961331,-1.31682272398635,2.57339263961331,-1.31682272398635,2.57339263961331,-1.31682272398635,2.57339263961331,-1.31682272398635
427,1.5707963267949,3.86945468457376,3.06598615961668,-1.73306711072844,3.06598615961668,-1.73306711072844,3.06598615961668,-1.73306711072844,3.06598615961668,-1.73306711072844
427,1.5707963267949,4.51436379866938,3.55857967962004,-2.14931149747054,3.55857967962004,-2.14931149747054,3.55857967962004,-2.14931149747054,3.55857967962004,-2.14931149747054
427,1.5707963267949,5.15927291276501,3.99226766792428,-2.624575955378,3.99226766792428,-2.624575955378,3.99226766792428,-2.624575955378,3.99226766792428,-2.624575955378
427,1.5707963267949,5.80418202686063,4.40946816660277,-3.11635996217979,4.40946816660277,-3.11635996217979,4.40946816660277,-3.11635996217979,4.40946816660277,-3.11635996217979
427,1.5707963267949,6.44909114095626,4.82666866528127,-3.60814396898158,4.82666866528127,-3.60814396898158,4.82666866528127,-3.60814396898158,4.82666866528127,-3.60814396898158
427,1.5707963267949,7.09400025505189,5.24386916395977,-4.09992797578336,5.24386916395977,-4.09992797578336,5.24386916395977,-4.09992797578336,5.24386916395977,-4.09992797578336
427,1.5707963267949,7.73890936914751,4.80267791667399,-4.53574545725809,4.80267791667399,-4.53574545725809,4.80267791667399,-4.53574545725809,4.80267791667399,-4.53574545725809
427,1.5707963267949,8.38381848324314,4.32515291999634,-4.96919400436791,4.32515291999634,-4.96919400436791,4.32515291999634,-4.96919400436791,4.32515291999634,-4.96919400436791
427,1.5707963267949,9.02872759733877,3.84762792331869,-5.40264255147774,3.84762792331869,-5.40264255147774,3.84762792331869,-5.40264255147774,3.84762792331869,-5.40264255147774
427,1.5707963267949,9.67363671143439,3.29802333416949,-5.73183845292019,3.29802333416949,-5.73183845292019,3.29802333416949,-5.73183845292019,3.29802333416949,-5.73183845292019
427,1.5707963267949,10.31854582553,2.72386308171136,-6.02551815930255,2.72386308171136,-6.02551815930255,2.72386308171136,-6.02551815930255,2.72386308171136,-6.02551815930255
427,1.5707963267949,10.9634549396256,2.14970282925324,-6.31919786568491,2.14970282925324,-6.31919786568491,2.14970282925324,-6.31919786568491,2.14970282925324,-6.31919786568491
427,1.5707963267949,11.6083640537213,1.57554257679512,-6.61287757206726,1.57554257679512,-6.61287757206726,1.57554257679512,-6.61287757206726,1.57554257679512,-6.61287757206726
427,1.5707963267949,12.2532731678169,1.00138232433699,-6.90655727844962,1.00138232433699,-6.90655727844962,1.00138232433699,-6.90655727844962,1.00138232433699,-6.90655727844962
428,1.5707963267949,0,0,0,0,0,0,0,0,0
428,1.5707963267949,0.649043427546869,0.134134872994709,0.63503165802067,0.134134872994709,0.63503165802067,0.134134872994709,0.63503165802067,0.134134872994709,0.63503165802067
428,1.5707963267949,1.29808685509374,0.268269745989418,1.27006331604134,0.268269745989418,1.27006331604134,0.268269745989418,1.27006331604134,0.268269745989418,1.27006331604134
428,1.5707963267949,1.94713028264061,0.402404618984127,1.90509497406201,0.402404618984127,1.90509497406201,0.402404618984127,1.90509497406201,0.402404618984127,1.90509497406201
428,1.5707963267949,2.59617371018748,0.536539491978837,2.54012663208268,0.536539491978837,2.54012663208268,0.536539491978837,2.54012663208268,0.536539491978837,2.54012663208268
428,1.5707963267949,3.24521713773435,0.670674364973546,3.17515829010335,0.670674364973546,3.17515829010335,0.670674364973546,3.17515829010335,0.670674364973546,3.17515829010335
428,1.5707963267949,3.89426056528122,0.796358647783631,3.81174456053264,0.796358647783631,3.81174456053264,0.796358647783631,3.81174456053264,0.796358647783631,3.81174456053264
428,1.5707963267949,4.54330399282809,0.897004289894104,4.4529370632695,0.897004289894104,4.4529370632695,0.897004289894104,4.4529370632695,0.897004289894104,4.4529370632695
428,1.5707963267949,5.19234742037496,0.997649932004577,5.09412956600636,0.997649932004577,5.09412956600636,0.997649932004577,5.09412956600636,0.997649932004577,5.09412956600636
428,1.5707963267949,5.84139084792182,1.09829557411505,5.73532206874322,1.09829557411505,5.73532206874322,1.09829557411505,5.73532206874322,1.09829557411505,5.73532206874322
428,1.5707963267949,6.49043427546869,1.19894121622552,6.37651457148008,1.19894121622552,6.37651457148008,1.19894121622552,6.37651457148008,1.19894121622552,6.37651457148008
428,1.5707963267949,7.13947770301556,1.49677812600738,6.93555871789596,1.49677812600738,6.93555871789596,1.49677812600738,6.93555871789596,1.49677812600738,6.93555871789596
428,1.5707963267949,7.78852113056243,1.88112760525863,7.4585623972722,1.88112760525863,7.4585623972722,1.88112760525863,7.4585623972722,1.88112760525863,7.4585623972722
428,1.5707963267949,8.4375645581093,2.26547708450987,7.98156607664844,2.26547708450987,7.98156607664844,2.26547708450987,7.98156607664844,2.26547708450987,7.98156607664844
428,1.5707963267949,9.08660798565617,2.59861553312624,8.53274176247127,2.59861553312624,8.53274176247127,2.59861553312624,8.53274176247127,2.59861553312624,8.53274176247127
428,1.5707963267949,9.73565141320304,2.83459291188707,9.13736730572507,2.83459291188707,9.13736730572507,2.83459291188707,9.13736730572507,2.83459291188707,9.13736730572507
428,1.5707963267949,10.3846948407499,3.07057029064791,9.74199284897887,3.07057029064791,9.74199284897887,3.07057029064791,9.74199284897887,3.07057029064791,9.74199284897887
428,1.5707963267949,11.0337382682968,3.30654766940874,10.3466183922327,3.30654766940874,10.3466183922327,3.30654766940874,10.3466183922327,3.30654766940874,10.3466183922327
428,1.5707963267949,11.6827816958436,3.54252504816958,10.9512439354865,3.54252504816958,10.9512439354865,3.54252504816958,10.9512439354865,3.54252504816958,10.9512439354865
428,1.5707963267949,12.3318251233905,3.77850242693041,11.5558694787403,3.77850242693041,11.5558694787403,3.77850242693041,11.5558694787403,3.77850242693041,11.5558694787403
429,1.5707963267949,0,0,0,0,0,0,0,0,0
429,1.5707963267949,1.17778281537639,0.133320101356583,1.17021284848962,0.133320101356583,1.17021284848962,0.133320101356583,1.17021284848962,0.133320101356583,1.17021284848962
429,1.5707963267949,2.35556563075277,0.266640202713167,2.34042569697924,0.266640202713167,2.34042569697924,0.266640202713167,2.34042569697924,0.266640202713167,2.34042569697924
429,1.5707963267949,3.53334844612916,0.39996030406975,3.51063854546887,0.39996030406975,3.51063854546887,0.39996030406975,3.51063854546887,0.39996030406975,3.51063854546887
429,1.5707963267949,4.71113126150554,0.533280405426333,4.68085139395849,0.533280405426333,4.68085139395849,0.533280405426333,4.68085139395849,0.533280405426333,4.68085139395849
429,1.5707963267949,5.88891407688193,0.666600506782916,5.85106424244811,0.666600506782916,5.85106424244811,0.666600506782916,5.85106424244811,0.666600506782916,5.85106424244811
429,1.5707963267949,7.06669689225832,0.7999206081395,7.02127709093774,0.7999206081395,7.02127709093774,0.7999206081395,7.02127709093774,0.7999206081395,7.02127709093774
429,1.5707963267949,8.2444797076347,0.933240709496083,8.19148993942736,0.933240709496083,8.19148993942736,0.933240709496083,8.19148993942736,0.933240709496083,8.19148993942736
429,1.5707963267949,9.42226252301109,1.06656081085267,9.36170278791698,1.06656081085267,9.36170278791698,1.06656081085267,9.36170278791698,1.06656081085267,9.36170278791698
429,1.5707963267949,10.6000453383875,1.19988091220925,10.5319156364066,1.19988091220925,10.5319156364066,1.19988091220925,10.5319156364066,1.19988091220925,10.5319156364066
429,1.5707963267949,11.7778281537639,1.33320101356583,11.7021284848962,1.33320101356583,11.7021284848962,1.33320101356583,11.7021284848962,1.33320101356583,11.7021284848962
429,1.5707963267949,12.9556109691402,1.53822367032873,12.8599890802498,1.53822367032873,12.8599890802498,1.53822367032873,12.8599890802498,1.53822367032873,12.8599890802498
429,1.5707963267949,14.1333937845166,1.80415493408112,14.0073569040774,1.80415493408112,14.0073569040774,1.80415493408112,14.0073569040774,1.80415493408112,14.0073569040774
