Date;var;Image;ID_Plant;ID_Axis;Organ;ID_Metamer;XY;Pt1;Pt2;Pt3;Pt4;Pt5;Pt6;Pt7;Pt8;Pt9;Pt10;Pt11;Pt12;Pt13;Pt14;Pt15;Pt16;Pt17;Pt18
09/05/2012;Tremie;Boigneville-09052012-P18;18;1;2;9;1;13,36;11,74;10,37;8,84;6,14;2,99;0;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P18;18;1;2;10;0;5,98;6,82;7,5;8,43;9,86;11,13;16,36;16,78;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P18;18;1;2;10;1;18,15;21,3;23,29;23,96;23,96;23,13;16,41;15,74;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P18;18;1;2;11;0;6,91;5,47;3,02;1,92;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P18;18;1;2;11;1;32,67;39,89;46,36;50,01;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P18;18;1;2;12;0;5,13;5,39;5,22;4,54;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P18;18;1;2;12;1;45,63;51,61;58,79;63,81;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P18;18;1;2;13;0;4,25;3,61;3,36;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P18;18;1;2;13;1;51,4;59,2;64,93;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P19;19;1;0;0;0;7,41;8,27;8,63;6,68;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P19;19;1;0;0;1;3,22;18,7;31,89;51,97;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P19;19;1;2;9;0;7,54;6,82;6,34;5,7;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P19;19;1;2;9;1;13,74;13,74;8,02;0;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P19;19;1;2;10;0;8,51;9,55;10,23;10,51;10,8;11,72;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P19;19;1;2;10;1;16,82;20,79;27,02;33,5;35,24;36,67;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P19;19;1;2;11;0;8,91;5,7;2,33;0;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P19;19;1;2;11;1;30,18;39,15;45,51;49,08;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P19;19;1;2;12;0;7,22;7,14;6,5;4,49;1,36;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P19;19;1;2;12;1;44,44;53,25;55,32;58,25;62,46;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P19;19;1;2;13;0;6,94;4,94;3,13;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P19;19;1;2;13;1;51,17;61,09;67,53;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P20;20;1;0;0;0;2,45;4,66;6,13;6,13;5,83;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P20;20;1;0;0;1;2,59;9,11;25,06;43,19;54,5;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P20;20;1;2;9;0;5,72;11,52;13,8;15,44;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P20;20;1;2;9;1;15,12;23,16;25,65;26,77;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P20;20;1;2;10;0;5,15;3,93;2,79;1,97;1,97;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P20;20;1;2;10;1;16,64;13,99;10,37;4,74;0;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P20;20;1;2;11;0;6,24;7,61;9,19;12,15;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P20;20;1;2;11;1;29,74;40,29;44,45;48,71;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P20;20;1;2;12;0;5,82;7,3;8,35;8,72;8,25;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P20;20;1;2;12;1;44;53,1;59,96;62,87;66,2;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P20;20;1;2;13;0;5,77;5,66;5,34;5,71;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P20;20;1;2;13;1;52,63;61,16;65,53;67,61;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P21;21;1;0;0;0;9,53;9,53;8,98;8,43;8,7;9,95;9,95;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P21;21;1;0;0;1;0;3,54;13,87;25,7;36,99;48,55;54,26;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P21;21;1;1;8;0;9,92;9,67;11,74;13,39;13,97;13,88;11,32;10,74;12,23;13,06;11,65;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P21;21;1;1;8;1;6,45;6,45;10,11;12,54;12,3;11,65;10,27;8,48;8,65;9,29;10,59;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P21;21;1;1;9;0;9,32;7,21;5,96;4,36;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P21;21;1;1;9;1;13,35;25,52;29,08;31,5;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P21;21;1;1;10;0;8,68;9,24;9,8;10,79;10,75;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P21;21;1;1;10;1;24,84;35,48;38,79;42,18;44,26;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P21;21;1;1;11;0;8,68;8,25;7,64;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P21;21;1;1;11;1;36,97;44,13;55,79;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P21;21;1;1;12;0;9,58;11,61;12,47;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P21;21;1;1;12;1;48,2;58;63,08;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P21;21;1;1;13;0;9,95;10,1;9,56;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P21;21;1;1;13;1;54,34;57,8;63,16;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P22;22;1;0;0;0;5,37;4,8;4,56;5,21;5,45;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P22;22;1;0;0;1;0;5,21;18,1;29,87;35,64;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P22;22;1;1;10;0;4,8;6,1;7,48;9,27;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P22;22;1;1;10;1;17,38;29,63;35,8;39,08;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P22;22;1;1;11;0;5,08;3,92;0,91;0;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P22;22;1;1;11;1;28,63;34,42;46,95;49,18;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P22;22;1;1;12;0;5,68;6,99;7,89;7,74;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P22;22;1;1;12;1;34,6;41,48;48,46;51,63;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P22;22;1;1;13;0;5,58;5,93;;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P22;22;1;1;13;1;35,68;44,6;;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P23;23;1;0;0;0;9;9,85;10,33;11,3;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P23;23;1;0;0;1;0;13,79;36,96;55,02;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P23;23;1;1;9;0;9,91;11,45;18,97;21,03;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P23;23;1;1;9;1;10,09;13,62;25,23;25,73;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P23;23;1;1;10;0;9,66;6,32;4,02;0;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P23;23;1;1;10;1;22,03;33,98;36,84;39,36;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P23;23;1;1;11;0;10,43;14,02;16,24;17,01;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P23;23;1;1;11;1;34,82;47,44;53,16;54;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P23;23;1;1;12;0;10,64;10,81;9,66;8,5;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P23;23;1;1;12;1;47,63;53,3;61,55;65,25;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P23;23;1;1;13;0;11,07;12,35;;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P23;23;1;1;13;1;55,2;66,34;;;;;;;;;;;;;;;;
