date;variety;image;point;x;y;slice;color;id;serie;ntop_lig
27/04/2011;Rht3;rht_axe6.jpg;19;1450;1648;6;19;1026;1;1
27/04/2011;Rht3;rht_axe6.jpg;20;1368;1676;6;20;1027;1;1
27/04/2011;Rht3;rht_axe6.jpg;21;1280;1702;6;21;1028;1;1
27/04/2011;Rht3;rht_axe6.jpg;22;1224;1730;6;22;1029;1;1
27/04/2011;Rht3;rht_axe6.jpg;23;1156;1754;6;23;1030;1;1
27/04/2011;Rht3;rht_axe6.jpg;24;1078;1772;6;24;1031;1;1
27/04/2011;Rht3;rht_axe6.jpg;25;976;1792;6;25;1032;1;1
27/04/2011;Rht3;rht_axe6.jpg;26;2202;1424;6;26;1033;2;2
27/04/2011;Rht3;rht_axe6.jpg;27;2118;1462;6;27;1034;2;2
27/04/2011;Rht3;rht_axe6.jpg;28;2036;1496;6;28;1035;2;2
27/04/2011;Rht3;rht_axe6.jpg;29;1980;1526;6;29;1036;2;2
27/04/2011;Rht3;rht_axe6.jpg;30;1904;1572;6;30;1037;2;2
27/04/2011;Rht3;rht_axe6.jpg;31;1844;1602;6;31;1038;2;2
27/04/2011;Rht3;rht_axe6.jpg;32;1776;1640;6;32;1039;2;2
27/04/2011;Rht3;rht_axe6.jpg;33;1700;1680;6;33;1040;2;2
27/04/2011;Rht3;rht_axe6.jpg;34;1630;1720;6;34;1041;2;2
27/04/2011;Rht3;rht_axe6.jpg;35;1576;1752;6;35;1042;2;2
27/04/2011;Rht3;rht_axe6.jpg;36;1522;1788;6;36;1043;2;2
27/04/2011;Rht3;rht_axe6.jpg;37;1460;1838;6;37;1044;2;2
27/04/2011;Rht3;rht_axe6.jpg;38;1412;1892;6;38;1045;2;2
27/04/2011;Rht3;rht_axe6.jpg;39;1364;1954;6;39;1046;2;2
27/04/2011;Rht3;rht_axe6.jpg;40;2634;1286;6;40;1047;3;3
27/04/2011;Rht3;rht_axe6.jpg;41;2576;1304;6;41;1048;3;3
27/04/2011;Rht3;rht_axe6.jpg;42;2478;1320;6;42;1049;3;3
27/04/2011;Rht3;rht_axe6.jpg;43;2390;1320;6;43;1050;3;3
27/04/2011;Rht3;rht_axe6.jpg;44;2314;1316;6;44;1051;3;3
27/04/2011;Rht3;rht_axe6.jpg;45;2234;1310;6;45;1052;3;3
27/04/2011;Rht3;rht_axe6.jpg;46;2120;1304;6;46;1053;3;3
27/04/2011;Rht3;rht_axe6.jpg;47;2050;1292;6;47;1054;3;3
27/04/2011;Rht3;rht_axe6.jpg;48;1980;1274;6;48;1055;3;3
27/04/2011;Rht3;rht_axe6.jpg;49;1896;1266;6;49;1056;3;3
27/04/2011;Rht3;rht_axe6.jpg;50;1822;1260;6;50;1057;3;3
27/04/2011;Rht3;rht_axe6.jpg;51;1756;1248;6;51;1058;3;3
27/04/2011;Rht3;rht_axe6.jpg;52;1674;1260;6;52;1059;3;3
27/04/2011;Rht3;rht_axe7.jpg;0;2686;1190;7;0;1060;0;-999
27/04/2011;Rht3;rht_axe7.jpg;1;2586;1216;7;1;1061;0;-999
27/04/2011;Rht3;rht_axe7.jpg;2;2500;1234;7;2;1062;0;-999
27/04/2011;Rht3;rht_axe7.jpg;3;2416;1264;7;3;1063;0;-999
27/04/2011;Rht3;rht_axe7.jpg;4;2342;1290;7;4;1064;0;-999
27/04/2011;Rht3;rht_axe7.jpg;5;2262;1316;7;5;1065;0;-999
27/04/2011;Rht3;rht_axe7.jpg;6;2158;1352;7;6;1066;0;-999
27/04/2011;Rht3;rht_axe7.jpg;7;2056;1382;7;7;1067;0;-999
27/04/2011;Rht3;rht_axe7.jpg;8;1956;1412;7;8;1068;0;-999
27/04/2011;Rht3;rht_axe7.jpg;9;1920;1414;7;9;1069;1;1
27/04/2011;Rht3;rht_axe7.jpg;10;1772;1474;7;10;1070;1;1
27/04/2011;Rht3;rht_axe7.jpg;11;1602;1520;7;11;1071;1;1
27/04/2011;Rht3;rht_axe7.jpg;12;1506;1558;7;12;1072;1;1
27/04/2011;Rht3;rht_axe7.jpg;13;1410;1594;7;13;1073;1;1
27/04/2011;Rht3;rht_axe7.jpg;14;1312;1642;7;14;1074;1;1
27/04/2011;Rht3;rht_axe7.jpg;15;1222;1692;7;15;1075;1;1
27/04/2011;Rht3;rht_axe7.jpg;16;1158;1722;7;16;1076;1;1
27/04/2011;Rht3;rht_axe7.jpg;17;1094;1756;7;17;1077;1;1
27/04/2011;Rht3;rht_axe7.jpg;18;1024;1798;7;18;1078;1;1
27/04/2011;Rht3;rht_axe7.jpg;19;968;1842;7;19;1079;1;1
27/04/2011;Rht3;rht_axe7.jpg;20;914;1886;7;20;1080;1;1
27/04/2011;Rht3;rht_axe7.jpg;21;1954;1404;7;21;1081;2;2
27/04/2011;Rht3;rht_axe7.jpg;22;1870;1426;7;22;1082;2;2
27/04/2011;Rht3;rht_axe7.jpg;23;1792;1450;7;23;1083;2;2
27/04/2011;Rht3;rht_axe7.jpg;24;1704;1482;7;24;1084;2;2
27/04/2011;Rht3;rht_axe7.jpg;25;1642;1500;7;25;1085;2;2
27/04/2011;Rht3;rht_axe7.jpg;26;1558;1522;7;26;1086;2;2
27/04/2011;Rht3;rht_axe7.jpg;27;1458;1550;7;27;1087;2;2
27/04/2011;Rht3;rht_axe7.jpg;28;1378;1566;7;28;1088;2;2
27/04/2011;Rht3;rht_axe7.jpg;29;1284;1578;7;29;1089;2;2
27/04/2011;Rht3;rht_axe7.jpg;30;1170;1572;7;30;1090;2;2
27/04/2011;Rht3;rht_axe7.jpg;31;1078;1562;7;31;1091;2;2
27/04/2011;Rht3;rht_axe7.jpg;32;1002;1556;7;32;1092;2;2
27/04/2011;Rht3;rht_axe7.jpg;33;2240;1324;7;33;1093;3;3
27/04/2011;Rht3;rht_axe7.jpg;34;2184;1362;7;34;1094;3;3
27/04/2011;Rht3;rht_axe7.jpg;35;2122;1396;7;35;1095;3;3
27/04/2011;Rht3;rht_axe7.jpg;36;2018;1436;7;36;1096;3;3
27/04/2011;Rht3;rht_axe7.jpg;37;1960;1478;7;37;1097;3;3
27/04/2011;Rht3;rht_axe7.jpg;38;1900;1510;7;38;1098;3;3
27/04/2011;Rht3;rht_axe7.jpg;39;1848;1544;7;39;1099;3;3
27/04/2011;Rht3;rht_axe7.jpg;40;1796;1588;7;40;1100;3;3
27/04/2011;Rht3;rht_axe7.jpg;41;1750;1632;7;41;1101;3;3
27/04/2011;Rht3;rht_axe7.jpg;42;1690;1690;7;42;1102;3;3
27/04/2011;Rht3;rht_axe7.jpg;43;1650;1742;7;43;1103;3;3
27/04/2011;Rht3;rht_axe7.jpg;44;1598;1788;7;44;1104;3;3
27/04/2011;Rht3;rht_axe7.jpg;45;1554;1844;7;45;1105;3;3
27/04/2011;Rht3;rht_axe7.jpg;46;1544;1870;7;46;1106;3;3
27/04/2011;Rht3;rht_axe8.jpg;0;2950;1108;8;0;1107;0;-999
27/04/2011;Rht3;rht_axe8.jpg;1;2886;1108;8;1;1108;0;-999
27/04/2011;Rht3;rht_axe8.jpg;2;2820;1134;8;2;1109;0;-999
27/04/2011;Rht3;rht_axe8.jpg;3;2724;1168;8;3;1110;0;-999
27/04/2011;Rht3;rht_axe8.jpg;4;2644;1204;8;4;1111;0;-999
27/04/2011;Rht3;rht_axe8.jpg;5;2562;1234;8;5;1112;0;-999
27/04/2011;Rht3;rht_axe8.jpg;6;2478;1258;8;6;1113;0;-999
27/04/2011;Rht3;rht_axe8.jpg;7;2386;1294;8;7;1114;0;-999
27/04/2011;Rht3;rht_axe8.jpg;8;2310;1320;8;8;1115;0;-999
27/04/2011;Rht3;rht_axe8.jpg;9;2208;1350;8;9;1116;0;-999
27/04/2011;Rht3;rht_axe8.jpg;10;2208;1358;8;10;1117;1;0
27/04/2011;Rht3;rht_axe8.jpg;11;2134;1386;8;11;1118;1;0
27/04/2011;Rht3;rht_axe8.jpg;12;2076;1412;8;12;1119;1;0
27/04/2011;Rht3;rht_axe8.jpg;13;2016;1430;8;13;1120;1;0
27/04/2011;Rht3;rht_axe8.jpg;14;1974;1448;8;14;1121;1;0
27/04/2011;Rht3;rht_axe8.jpg;15;1910;1468;8;15;1122;1;0
27/04/2011;Rht3;rht_axe8.jpg;16;2222;1360;8;16;1123;2;1
27/04/2011;Rht3;rht_axe8.jpg;17;2160;1386;8;17;1124;2;1
27/04/2011;Rht3;rht_axe8.jpg;18;2098;1410;8;18;1125;2;1
27/04/2011;Rht3;rht_axe8.jpg;19;2002;1454;8;19;1126;2;1
27/04/2011;Rht3;rht_axe8.jpg;20;1904;1492;8;20;1127;2;1
27/04/2011;Rht3;rht_axe8.jpg;21;1820;1528;8;21;1128;2;1
27/04/2011;Rht3;rht_axe8.jpg;22;1740;1552;8;22;1129;2;1
27/04/2011;Rht3;rht_axe8.jpg;23;1662;1594;8;23;1130;2;1
27/04/2011;Rht3;rht_axe8.jpg;24;1576;1634;8;24;1131;2;1
27/04/2011;Rht3;rht_axe8.jpg;25;1516;1666;8;25;1132;2;1
27/04/2011;Rht3;rht_axe8.jpg;26;1430;1698;8;26;1133;2;1
27/04/2011;Rht3;rht_axe8.jpg;27;1370;1736;8;27;1134;2;1
27/04/2011;Rht3;rht_axe8.jpg;28;1308;1780;8;28;1135;2;1
27/04/2011;Rht3;rht_axe8.jpg;29;1286;1792;8;29;1136;2;1
27/04/2011;Rht3;rht_axe8.jpg;30;2302;1320;8;30;1137;3;2
27/04/2011;Rht3;rht_axe8.jpg;31;2254;1326;8;31;1138;3;2
27/04/2011;Rht3;rht_axe8.jpg;32;2176;1344;8;32;1139;3;2
27/04/2011;Rht3;rht_axe8.jpg;33;2116;1352;8;33;1140;3;2
27/04/2011;Rht3;rht_axe8.jpg;34;2036;1370;8;34;1141;3;2
27/04/2011;Rht3;rht_axe8.jpg;35;1968;1392;8;35;1142;3;2
27/04/2011;Rht3;rht_axe8.jpg;36;1886;1420;8;36;1143;3;2
27/04/2011;Rht3;rht_axe8.jpg;37;1830;1440;8;37;1144;3;2
27/04/2011;Rht3;rht_axe8.jpg;38;1762;1468;8;38;1145;3;2
27/04/2011;Rht3;rht_axe8.jpg;39;1702;1504;8;39;1146;3;2
27/04/2011;Rht3;rht_axe8.jpg;40;1652;1528;8;40;1147;3;2
27/04/2011;Rht3;rht_axe8.jpg;41;1576;1570;8;41;1148;3;2
27/04/2011;Rht3;rht_axe8.jpg;42;1510;1592;8;42;1149;3;2
27/04/2011;Rht3;rht_axe8.jpg;43;1458;1624;8;43;1150;3;2
27/04/2011;Rht3;rht_axe8.jpg;44;1412;1654;8;44;1151;3;2
27/04/2011;Rht3;rht_axe8.jpg;45;1348;1680;8;45;1152;3;2
27/04/2011;Rht3;rht_axe8.jpg;46;2514;1264;8;46;1153;4;3
27/04/2011;Rht3;rht_axe8.jpg;47;2468;1304;8;47;1154;4;3
27/04/2011;Rht3;rht_axe8.jpg;48;2416;1336;8;48;1155;4;3
27/04/2011;Rht3;rht_axe8.jpg;49;2366;1368;8;49;1156;4;3
27/04/2011;Rht3;rht_axe8.jpg;50;2308;1400;8;50;1157;4;3
27/04/2011;Rht3;rht_axe8.jpg;51;2238;1432;8;51;1158;4;3
27/04/2011;Rht3;rht_axe8.jpg;52;2176;1454;8;52;1159;4;3
27/04/2011;Rht3;rht_axe8.jpg;53;2136;1482;8;53;1160;4;3
27/04/2011;Rht3;rht_axe8.jpg;54;2082;1520;8;54;1161;4;3
27/04/2011;Rht3;rht_axe8.jpg;55;2020;1556;8;55;1162;4;3
27/04/2011;Rht3;rht_axe8.jpg;56;1968;1598;8;56;1163;4;3
27/04/2011;Rht3;rht_axe8.jpg;57;1936;1626;8;57;1164;4;3
27/04/2011;Rht3;rht_axe8.jpg;58;1890;1664;8;58;1165;4;3
27/04/2011;Rht3;rht_axe8.jpg;59;1848;1704;8;59;1166;4;3
27/04/2011;Rht3;rht_axe8.jpg;60;2646;1196;8;60;1167;5;4
27/04/2011;Rht3;rht_axe8.jpg;61;2582;1200;8;61;1168;5;4
27/04/2011;Rht3;rht_axe8.jpg;62;2508;1214;8;62;1169;5;4
27/04/2011;Rht3;rht_axe8.jpg;63;2472;1228;8;63;1170;5;4
27/04/2011;Rht3;rht_axe8.jpg;64;2440;1230;8;64;1171;5;4
27/04/2011;Rht3;rht_axe8.jpg;65;2362;1240;8;65;1172;5;4
27/04/2011;Rht3;rht_axe8.jpg;66;2332;1260;8;66;1173;5;4
27/04/2011;Rht3;rht_axe8.jpg;67;2290;1292;8;67;1174;5;4
27/04/2011;Rht3;rht_axe8.jpg;68;2260;1328;8;68;1175;5;4
27/04/2011;Rht3;rht_axe8.jpg;69;2252;1384;8;69;1176;5;4
27/04/2011;Rht3;rht_axe8.jpg;70;2240;1420;8;70;1177;5;4
27/04/2011;Rht3;rht_axe9.jpg;0;2796;1168;9;0;1178;0;0
27/04/2011;Rht3;rht_axe9.jpg;1;2744;1172;9;1;1179;0;0
27/04/2011;Rht3;rht_axe9.jpg;2;2714;1168;9;2;1180;0;0
27/04/2011;Rht3;rht_axe9.jpg;3;2656;1188;9;3;1181;0;0
27/04/2011;Rht3;rht_axe9.jpg;4;2630;1202;9;4;1182;0;0
27/04/2011;Rht3;rht_axe9.jpg;5;2556;1232;9;5;1183;0;0
27/04/2011;Rht3;rht_axe9.jpg;6;2498;1256;9;6;1184;0;0
27/04/2011;Rht3;rht_axe9.jpg;7;2410;1306;9;7;1185;0;0
27/04/2011;Rht3;rht_axe9.jpg;8;2346;1338;9;8;1186;0;0
27/04/2011;Rht3;rht_axe9.jpg;9;2272;1374;9;9;1187;0;0
27/04/2011;Rht3;rht_axe9.jpg;10;2216;1416;9;10;1188;0;0
27/04/2011;Rht3;rht_axe9.jpg;11;2168;1434;9;11;1189;0;0
27/04/2011;Rht3;rht_axe9.jpg;12;2148;1446;9;12;1190;1;1
27/04/2011;Rht3;rht_axe9.jpg;13;2050;1490;9;13;1191;1;1
27/04/2011;Rht3;rht_axe9.jpg;14;1966;1540;9;14;1192;1;1
27/04/2011;Rht3;rht_axe9.jpg;15;1882;1586;9;15;1193;1;1
27/04/2011;Rht3;rht_axe9.jpg;16;1804;1636;9;16;1194;1;1
27/04/2011;Rht3;rht_axe9.jpg;17;1722;1668;9;17;1195;1;1
27/04/2011;Rht3;rht_axe9.jpg;18;1620;1714;9;18;1196;1;1
27/04/2011;Rht3;rht_axe9.jpg;19;1536;1756;9;19;1197;1;1
27/04/2011;Rht3;rht_axe9.jpg;20;1450;1786;9;20;1198;1;1
27/04/2011;Rht3;rht_axe9.jpg;21;1358;1810;9;21;1199;1;1
27/04/2011;Rht3;rht_axe9.jpg;22;1248;1810;9;22;1200;1;1
27/04/2011;Rht3;rht_axe9.jpg;23;1224;1806;9;23;1201;1;1
27/04/2011;Rht3;rht_axe9.jpg;24;2140;1432;9;24;1202;2;2
27/04/2011;Rht3;rht_axe9.jpg;25;2066;1458;9;25;1203;2;2
27/04/2011;Rht3;rht_axe9.jpg;26;1992;1492;9;26;1204;2;2
27/04/2011;Rht3;rht_axe9.jpg;27;1920;1512;9;27;1205;2;2
27/04/2011;Rht3;rht_axe9.jpg;28;1870;1536;9;28;1206;2;2
27/04/2011;Rht3;rht_axe9.jpg;29;1790;1560;9;29;1207;2;2
27/04/2011;Rht3;rht_axe9.jpg;30;1712;1588;9;30;1208;2;2
27/04/2011;Rht3;rht_axe9.jpg;31;1640;1622;9;31;1209;2;2
27/04/2011;Rht3;rht_axe9.jpg;32;1564;1656;9;32;1210;2;2
27/04/2011;Rht3;rht_axe9.jpg;33;1466;1702;9;33;1211;2;2
27/04/2011;Rht3;rht_axe9.jpg;34;1416;1744;9;34;1212;2;2
27/04/2011;Rht3;rht_axe9.jpg;35;1380;1768;9;35;1213;2;2
27/04/2011;Rht3;rht_axe9.jpg;36;1334;1774;9;36;1214;2;2
27/04/2011;Rht3;rht_axe9.jpg;37;1278;1776;9;37;1215;2;2
27/04/2011;Rht3;rht_axe9.jpg;38;1240;1762;9;38;1216;2;2
27/04/2011;Rht3;rht_axe9.jpg;39;2366;1332;9;39;1217;3;3
27/04/2011;Rht3;rht_axe9.jpg;40;2318;1388;9;40;1218;3;3
27/04/2011;Rht3;rht_axe9.jpg;41;2254;1454;9;41;1219;3;3
27/04/2011;Rht3;rht_axe9.jpg;42;2178;1516;9;42;1220;3;3
27/04/2011;Rht3;rht_axe9.jpg;43;2116;1556;9;43;1221;3;3
27/04/2011;Rht3;rht_axe9.jpg;44;2052;1608;9;44;1222;3;3
27/04/2011;Rht3;rht_axe9.jpg;45;2010;1662;9;45;1223;3;3
27/04/2011;Rht3;rht_axe9.jpg;46;1970;1716;9;46;1224;3;3
27/04/2011;Rht3;rht_axe9.jpg;47;1936;1780;9;47;1225;3;3
27/04/2011;Rht3;rht_axe9.jpg;48;1906;1832;9;48;1226;3;3
27/04/2011;Rht3;rht_axe9.jpg;49;1878;1894;9;49;1227;3;3
27/04/2011;Rht3;rht_axe9.jpg;50;1876;1944;9;50;1228;3;3
27/04/2011;Rht3;rht_axe9.jpg;51;1884;2018;9;51;1229;3;3
27/04/2011;Rht3;rht_axe9.jpg;52;2492;1236;9;52;1230;4;4
27/04/2011;Rht3;rht_axe9.jpg;53;2426;1248;9;53;1231;4;4
27/04/2011;Rht3;rht_axe9.jpg;54;2368;1260;9;54;1232;4;4
27/04/2011;Rht3;rht_axe9.jpg;55;2312;1284;9;55;1233;4;4
27/04/2011;Rht3;rht_axe9.jpg;56;2252;1306;9;56;1234;4;4
27/04/2011;Rht3;rht_axe9.jpg;57;2190;1316;9;57;1235;4;4
27/04/2011;Rht3;rht_axe9.jpg;58;2140;1322;9;58;1236;4;4
27/04/2011;Rht3;rht_axe9.jpg;59;2104;1320;9;59;1237;4;4
27/04/2011;Rht3;rht_axe9.jpg;60;2066;1314;9;60;1238;4;4
27/04/2011;Rht3;rht_axe9.jpg;61;2062;1278;9;61;1239;4;4
27/04/2011;Rht3;rht_axe9.jpg;62;2068;1230;9;62;1240;4;4
27/04/2011;Rht3;rht_axe9.jpg;63;2074;1174;9;63;1241;4;4
27/04/2011;Rht3;rht_axe9.jpg;64;2662;1206;9;64;1242;5;5
27/04/2011;Rht3;rht_axe9.jpg;65;2652;1252;9;65;1243;5;5
27/04/2011;Rht3;rht_axe9.jpg;66;2680;1274;9;66;1244;5;5
27/04/2011;Rht3;rht_axe9.jpg;67;2724;1278;9;67;1245;5;5
27/04/2011;Rht3;rht_axe9.jpg;68;2798;1266;9;68;1246;5;5
27/04/2011;Rht3;rht_axe9.jpg;69;2832;1264;9;69;1247;5;5
27/04/2011;Rht3;rht_axe9.jpg;70;2878;1294;9;70;1248;5;5
27/04/2011;Rht3;rht_axe9.jpg;71;2908;1310;9;71;1249;5;5
27/04/2011;Rht3;rht_axe9.jpg;72;2938;1300;9;72;1250;5;5
27/04/2011;Rht3;rht_axe9.jpg;73;2950;1282;9;73;1251;5;5
27/04/2011;Rht3;rht_axe10.jpg;0;2928;1080;10;0;1252;0;-999
27/04/2011;Rht3;rht_axe10.jpg;1;2858;1114;10;1;1253;0;-999
27/04/2011;Rht3;rht_axe10.jpg;2;2774;1130;10;2;1254;0;-999
27/04/2011;Rht3;rht_axe10.jpg;3;2684;1170;10;3;1255;0;-999
27/04/2011;Rht3;rht_axe10.jpg;4;2612;1186;10;4;1256;0;-999
27/04/2011;Rht3;rht_axe10.jpg;5;2542;1206;10;5;1257;0;-999
27/04/2011;Rht3;rht_axe10.jpg;6;2430;1230;10;6;1258;0;-999
27/04/2011;Rht3;rht_axe10.jpg;7;2344;1256;10;7;1259;0;-999
27/04/2011;Rht3;rht_axe10.jpg;8;2248;1272;10;8;1260;0;-999
27/04/2011;Rht3;rht_axe10.jpg;9;2150;1302;10;9;1261;0;-999
27/04/2011;Rht3;rht_axe10.jpg;10;2138;1308;10;10;1262;1;0
27/04/2011;Rht3;rht_axe10.jpg;11;2074;1318;10;11;1263;1;0
27/04/2011;Rht3;rht_axe10.jpg;12;2014;1334;10;12;1264;1;0
27/04/2011;Rht3;rht_axe10.jpg;13;1950;1348;10;13;1265;1;0
27/04/2011;Rht3;rht_axe10.jpg;14;1880;1360;10;14;1266;1;0
27/04/2011;Rht3;rht_axe10.jpg;15;1818;1372;10;15;1267;1;0
27/04/2011;Rht3;rht_axe10.jpg;16;1768;1386;10;16;1268;1;0
27/04/2011;Rht3;rht_axe10.jpg;17;1728;1388;10;17;1269;1;0
27/04/2011;Rht3;rht_axe10.jpg;18;2252;1280;10;18;1270;2;1
27/04/2011;Rht3;rht_axe10.jpg;19;2156;1304;10;19;1271;2;1
27/04/2011;Rht3;rht_axe10.jpg;20;2064;1324;10;20;1272;2;1
27/04/2011;Rht3;rht_axe10.jpg;21;1970;1350;10;21;1273;2;1
27/04/2011;Rht3;rht_axe10.jpg;22;1914;1380;10;22;1274;2;1
27/04/2011;Rht3;rht_axe10.jpg;23;1858;1410;10;23;1275;2;1
27/04/2011;Rht3;rht_axe10.jpg;24;1770;1436;10;24;1276;2;1
27/04/2011;Rht3;rht_axe10.jpg;25;1710;1464;10;25;1277;2;1
27/04/2011;Rht3;rht_axe10.jpg;26;1648;1484;10;26;1278;2;1
27/04/2011;Rht3;rht_axe10.jpg;27;1566;1512;10;27;1279;2;1
27/04/2011;Rht3;rht_axe10.jpg;28;1490;1544;10;28;1280;2;1
27/04/2011;Rht3;rht_axe10.jpg;29;1446;1566;10;29;1281;2;1
27/04/2011;Rht3;rht_axe10.jpg;30;1386;1600;10;30;1282;2;1
27/04/2011;Rht3;rht_axe10.jpg;31;1344;1618;10;31;1283;2;1
27/04/2011;Rht3;rht_axe10.jpg;32;1266;1672;10;32;1284;2;1
27/04/2011;Rht3;rht_axe10.jpg;33;1216;1720;10;33;1285;2;1
27/04/2011;Rht3;rht_axe10.jpg;34;1202;1778;10;34;1286;2;1
27/04/2011;Rht3;rht_axe10.jpg;35;2246;1270;10;35;1287;3;2
27/04/2011;Rht3;rht_axe10.jpg;36;2190;1274;10;36;1288;3;2
27/04/2011;Rht3;rht_axe10.jpg;37;2094;1276;10;37;1289;3;2
27/04/2011;Rht3;rht_axe10.jpg;38;2012;1276;10;38;1290;3;2
27/04/2011;Rht3;rht_axe10.jpg;39;1920;1270;10;39;1291;3;2
27/04/2011;Rht3;rht_axe10.jpg;40;1834;1262;10;40;1292;3;2
27/04/2011;Rht3;rht_axe10.jpg;41;1738;1248;10;41;1293;3;2
27/04/2011;Rht3;rht_axe10.jpg;42;1672;1238;10;42;1294;3;2
27/04/2011;Rht3;rht_axe10.jpg;43;1598;1232;10;43;1295;3;2
27/04/2011;Rht3;rht_axe10.jpg;44;1506;1222;10;44;1296;3;2
27/04/2011;Rht3;rht_axe10.jpg;45;1452;1210;10;45;1297;3;2
27/04/2011;Rht3;rht_axe10.jpg;46;1382;1190;10;46;1298;3;2
27/04/2011;Rht3;rht_axe10.jpg;47;1348;1172;10;47;1299;3;2
27/04/2011;Rht3;rht_axe10.jpg;48;1290;1138;10;48;1300;3;2
27/04/2011;Rht3;rht_axe10.jpg;49;1262;1130;10;49;1301;3;2
27/04/2011;Rht3;rht_axe10.jpg;50;2484;1228;10;50;1302;4;3
27/04/2011;Rht3;rht_axe10.jpg;51;2424;1262;10;51;1303;4;3
27/04/2011;Rht3;rht_axe10.jpg;52;2360;1298;10;52;1304;4;3
27/04/2011;Rht3;rht_axe10.jpg;53;2326;1322;10;53;1305;4;3
27/04/2011;Rht3;rht_axe10.jpg;54;2268;1340;10;54;1306;4;3
27/04/2011;Rht3;rht_axe10.jpg;55;2176;1368;10;55;1307;4;3
27/04/2011;Rht3;rht_axe10.jpg;56;2132;1388;10;56;1308;4;3
27/04/2011;Rht3;rht_axe10.jpg;57;2052;1412;10;57;1309;4;3
27/04/2011;Rht3;rht_axe10.jpg;58;1996;1428;10;58;1310;4;3
27/04/2011;Rht3;rht_axe10.jpg;59;1938;1446;10;59;1311;4;3
27/04/2011;Rht3;rht_axe10.jpg;60;1864;1470;10;60;1312;4;3
27/04/2011;Rht3;rht_axe10.jpg;61;1790;1496;10;61;1313;4;3
27/04/2011;Rht3;rht_axe10.jpg;62;1732;1516;10;62;1314;4;3
27/04/2011;Rht3;rht_axe10.jpg;63;1688;1532;10;63;1315;4;3
27/04/2011;Rht3;rht_axe10.jpg;64;1626;1564;10;64;1316;4;3
27/04/2011;Rht3;rht_axe10.jpg;65;1616;1576;10;65;1317;4;3
