date;variety;image;point;x;y;slice;color;id;serie;ntop_lig
27/04/2011;Mercia;mercia_axe9.jpg;41;973;2232;9;41;660;2;2
27/04/2011;Mercia;mercia_axe9.jpg;42;913;2300;9;42;661;2;2
27/04/2011;Mercia;mercia_axe9.jpg;43;2539;1528;9;43;662;3;3
27/04/2011;Mercia;mercia_axe9.jpg;44;2451;1532;9;44;663;3;3
27/04/2011;Mercia;mercia_axe9.jpg;45;2359;1548;9;45;664;3;3
27/04/2011;Mercia;mercia_axe9.jpg;46;2269;1564;9;46;665;3;3
27/04/2011;Mercia;mercia_axe9.jpg;47;2187;1586;9;47;666;3;3
27/04/2011;Mercia;mercia_axe9.jpg;48;2103;1600;9;48;667;3;3
27/04/2011;Mercia;mercia_axe9.jpg;49;1989;1628;9;49;668;3;3
27/04/2011;Mercia;mercia_axe9.jpg;50;1877;1664;9;50;669;3;3
27/04/2011;Mercia;mercia_axe9.jpg;51;1779;1700;9;51;670;3;3
27/04/2011;Mercia;mercia_axe9.jpg;52;1695;1750;9;52;671;3;3
27/04/2011;Mercia;mercia_axe9.jpg;53;1615;1792;9;53;672;3;3
27/04/2011;Mercia;mercia_axe9.jpg;54;1545;1840;9;54;673;3;3
27/04/2011;Mercia;mercia_axe9.jpg;55;1487;1856;9;55;674;3;3
27/04/2011;Mercia;mercia_axe9.jpg;56;2981;1402;9;56;675;4;4
27/04/2011;Mercia;mercia_axe9.jpg;57;2939;1448;9;57;676;4;4
27/04/2011;Mercia;mercia_axe9.jpg;58;2911;1490;9;58;677;4;4
27/04/2011;Mercia;mercia_axe9.jpg;59;2859;1530;9;59;678;4;4
27/04/2011;Mercia;mercia_axe9.jpg;60;2819;1570;9;60;679;4;4
27/04/2011;Mercia;mercia_axe9.jpg;61;2761;1610;9;61;680;4;4
27/04/2011;Mercia;mercia_axe9.jpg;62;2699;1654;9;62;681;4;4
27/04/2011;Mercia;mercia_axe9.jpg;63;2633;1706;9;63;682;4;4
27/04/2011;Mercia;mercia_axe9.jpg;64;2573;1750;9;64;683;4;4
27/04/2011;Mercia;mercia_axe9.jpg;65;2513;1808;9;65;684;4;4
27/04/2011;Mercia;mercia_axe9.jpg;66;2465;1870;9;66;685;4;4
27/04/2011;Mercia;mercia_axe9.jpg;67;2427;1918;9;67;686;4;4
27/04/2011;Mercia;mercia_axe9.jpg;68;2393;1974;9;68;687;4;4
