id_plt,id_cohort_axis,N_phytomer,TT_stop_axis,TT_del_axis,id_dim,id_phen,id_ear,TT_em_phytomer1,TT_col_phytomer1,TT_sen_phytomer1,TT_del_phytomer1
99.0,6.0,7.0,1030.0,1630.0,607.0,607.0,1.0,529.307949565,704.568555001,1035.13685612,1363.75049132
99.0,6.0,7.0,1029.0,1629.0,607.0,607.0,1.0,529.307949565,704.568555001,1035.13685612,1363.75049132
99.0,7.0,6.0,879.0,1479.0,706.0,706.0,1.0,665.186004931,834.061112921,1179.64914136,1496.28996884
100.0,1.0,11.0,NA,NA,111.0,111.0,1.0,18.7332715266,200.935507973,648.846115527,990.475308863
100.0,4.0,8.0,NA,NA,408.0,408.0,1.0,281.693579218,478.531887412,789.023827843,1158.09565571
100.0,5.0,8.0,NA,NA,508.0,508.0,1.0,382.929311644,565.891562369,854.495466633,1197.54968674
100.0,6.0,7.0,1230.0,1830.0,607.0,607.0,1.0,507.211609936,682.472215373,1013.04051649,1341.65415169
100.0,6.0,7.0,1229.0,1829.0,607.0,607.0,1.0,507.211609936,682.472215373,1013.04051649,1341.65415169
101.0,1.0,12.0,NA,NA,112.0,112.0,1.0,51.0758529988,221.648159844,684.089279751,1003.91236215
101.0,4.0,9.0,NA,NA,409.0,409.0,1.0,316.099740604,495.805245404,779.271971996,1116.2197935
101.0,5.0,9.0,1241.0,1841.0,509.0,509.0,1.0,416.757303968,584.128535464,848.139229907,1161.96028896
101.0,6.0,8.0,939.0,1539.0,608.0,608.0,1.0,541.409416664,700.092831128,954.682775999,1252.21417812
101.0,6.0,8.0,938.0,1538.0,608.0,608.0,1.0,541.409416664,700.092831128,954.682775999,1252.21417812
102.0,1.0,12.0,NA,NA,112.0,112.0,1.0,50.1431325736,220.715439419,683.156559325,1002.97964172
102.0,4.0,9.0,NA,NA,409.0,409.0,1.0,315.167020178,494.872524979,778.339251571,1115.28707307
102.0,5.0,8.0,1258.0,1858.0,508.0,508.0,1.0,409.977951332,592.940202057,881.544106321,1224.59832643
102.0,6.0,8.0,945.0,1545.0,608.0,608.0,1.0,540.476696239,699.160110703,953.750055574,1251.28145769
102.0,6.0,8.0,944.0,1544.0,608.0,608.0,1.0,540.476696239,699.160110703,953.750055574,1251.28145769
102.0,7.0,7.0,854.0,1454.0,707.0,707.0,1.0,676.900735188,827.742695987,1111.08693383,1393.91561033
103.0,1.0,11.0,NA,NA,111.0,111.0,1.0,33.9986155168,216.200851963,664.111459517,1005.74065285
103.0,5.0,8.0,1323.0,1923.0,508.0,508.0,1.0,398.194655634,581.156906359,869.760810623,1212.81503073
103.0,6.0,7.0,1095.0,1695.0,607.0,607.0,1.0,522.476953927,697.737559363,1028.30586048,1356.91949568
104.0,1.0,11.0,NA,NA,111.0,111.0,1.0,27.9631546738,210.16539112,658.075998674,999.70519201
104.0,4.0,8.0,NA,NA,408.0,408.0,1.0,290.923462365,487.761770559,798.25371099,1167.32553885
104.0,5.0,7.0,NA,NA,507.0,507.0,1.0,384.642096233,587.649943112,917.530604392,1298.17031729
104.0,6.0,7.0,1183.0,1783.0,607.0,607.0,1.0,516.441493084,691.70209852,1022.27039964,1350.88403484
104.0,6.0,7.0,1182.0,1782.0,607.0,607.0,1.0,516.441493084,691.70209852,1022.27039964,1350.88403484
104.0,7.0,6.0,915.0,1515.0,706.0,706.0,1.0,652.31954845,821.19465644,1166.78268488,1483.42351236
104.0,7.0,6.0,914.0,1514.0,706.0,706.0,1.0,652.31954845,821.19465644,1166.78268488,1483.42351236
105.0,1.0,12.0,NA,NA,112.0,112.0,1.0,30.8013655963,201.373672442,663.814792348,983.637874747
105.0,4.0,9.0,NA,NA,409.0,409.0,1.0,295.825253201,475.530758002,758.997484594,1095.9453061
105.0,5.0,9.0,1339.0,1939.0,509.0,509.0,1.0,396.482816566,563.854048061,827.864742504,1141.68580156
106.0,1.0,11.0,NA,NA,111.0,111.0,1.0,44.2794656965,226.481702143,674.392309697,1016.02150303
106.0,4.0,8.0,NA,NA,408.0,408.0,1.0,307.239773388,504.078081582,814.570022013,1183.64184988
106.0,5.0,7.0,1307.0,1907.0,507.0,507.0,1.0,400.958407256,603.966254135,933.846915415,1314.48662831
106.0,6.0,7.0,1002.0,1602.0,607.0,607.0,1.0,532.757804106,708.018409543,1038.58671066,1367.20034586
106.0,6.0,7.0,1001.0,1601.0,607.0,607.0,1.0,532.757804106,708.018409543,1038.58671066,1367.20034586
107.0,1.0,12.0,NA,NA,112.0,112.0,1.0,38.458176042,209.030482888,671.471602794,991.294685193
107.0,4.0,9.0,NA,NA,409.0,409.0,1.0,303.482063647,483.187568447,766.65429504,1103.60211654
107.0,5.0,9.0,1287.0,1887.0,509.0,509.0,1.0,404.139627011,571.510858507,835.52155295,1149.342612
107.0,6.0,8.0,1035.0,1635.0,608.0,608.0,1.0,528.791739708,687.475154171,942.065099042,1239.59650116
108.0,1.0,12.0,NA,NA,112.0,112.0,1.0,28.5385664599,199.110873305,661.551993212,981.375075611
108.0,4.0,9.0,NA,NA,409.0,409.0,1.0,293.562454065,473.267958865,756.734685458,1093.68250696
108.0,5.0,9.0,1359.0,1959.0,509.0,509.0,1.0,394.220017429,561.591248925,825.601943368,1139.42300242
108.0,6.0,7.0,1212.0,1812.0,607.0,607.0,1.0,512.655683511,687.916288947,1018.48459007,1347.09822526
108.0,6.0,8.0,1157.0,1757.0,608.0,608.0,1.0,518.872130126,677.555544589,932.14548946,1229.67689158
109.0,1.0,11.0,NA,NA,111.0,111.0,1.0,32.7186743792,214.920910825,662.831518379,1004.46071172
109.0,4.0,8.0,NA,NA,408.0,408.0,1.0,295.67898207,492.517290264,803.009230696,1172.08105856
109.0,5.0,8.0,1334.0,1934.0,508.0,508.0,1.0,396.914714496,579.876965222,868.480869486,1211.5350896
109.0,6.0,8.0,1047.0,1647.0,608.0,608.0,1.0,527.413459404,686.096873868,940.686818738,1238.21822086
109.0,6.0,7.0,1119.0,1719.0,607.0,607.0,1.0,521.197012789,696.457618226,1027.02591935,1355.63955454
109.0,7.0,6.0,899.0,1499.0,706.0,706.0,1.0,657.075068156,825.950176145,1171.53820459,1488.17903207
110.0,1.0,12.0,NA,NA,112.0,112.0,1.0,48.2653771447,218.83768399,681.278803896,1001.1018863
110.0,4.0,9.0,NA,NA,409.0,409.0,1.0,313.28926475,492.99476955,776.461496142,1113.40931764
110.0,5.0,8.0,1267.0,1867.0,508.0,508.0,1.0,408.100195903,591.062446628,879.666350892,1222.720571
110.0,6.0,8.0,957.0,1557.0,608.0,608.0,1.0,538.59894081,697.282355274,951.872300145,1249.40370226
110.0,6.0,8.0,956.0,1556.0,608.0,608.0,1.0,538.59894081,697.282355274,951.872300145,1249.40370226
111.0,1.0,12.0,NA,NA,112.0,112.0,1.0,30.0696714642,200.64197831,663.083098216,982.906180615
111.0,4.0,9.0,NA,NA,409.0,409.0,1.0,295.093559069,474.79906387,758.265790462,1095.21361196
111.0,5.0,9.0,1343.0,1943.0,509.0,509.0,1.0,395.751122434,563.122353929,827.133048372,1140.95410743
111.0,6.0,8.0,1128.0,1728.0,608.0,608.0,1.0,520.40323513,679.086649594,933.676594464,1231.20799658
111.0,6.0,8.0,1127.0,1727.0,608.0,608.0,1.0,520.40323513,679.086649594,933.676594464,1231.20799658
111.0,7.0,8.0,885.0,1485.0,708.0,708.0,1.0,661.899096726,799.216197131,1050.35287928,1307.82244254
112.0,1.0,12.0,NA,NA,112.0,112.0,1.0,29.629079925,200.20138677,662.642506677,982.465589076
112.0,4.0,9.0,NA,NA,409.0,409.0,1.0,294.65296753,474.35847233,757.825198923,1094.77302042
112.0,5.0,9.0,1347.0,1947.0,509.0,509.0,1.0,395.310530894,562.68176239,826.692456833,1140.51351589
112.0,6.0,8.0,1138.0,1738.0,608.0,608.0,1.0,519.962643591,678.646058054,933.236002925,1230.76740504
112.0,6.0,8.0,1137.0,1737.0,608.0,608.0,1.0,519.962643591,678.646058054,933.236002925,1230.76740504
113.0,1.0,12.0,NA,NA,112.0,112.0,1.0,49.1854249338,219.757731779,682.198851686,1002.02193408
113.0,4.0,9.0,NA,NA,409.0,409.0,1.0,314.209312539,493.914817339,777.381543931,1114.32936543
113.0,5.0,8.0,1263.0,1863.0,508.0,508.0,1.0,409.020243692,591.982494418,880.586398681,1223.64061879
113.0,6.0,8.0,955.0,1555.0,608.0,608.0,1.0,539.518988599,698.202403063,952.792347934,1250.32375005
113.0,6.0,8.0,954.0,1554.0,608.0,608.0,1.0,539.518988599,698.202403063,952.792347934,1250.32375005
114.0,1.0,12.0,NA,NA,112.0,112.0,1.0,51.3870864446,221.95939329,684.400513196,1004.2235956
114.0,4.0,9.0,NA,NA,409.0,409.0,1.0,316.410974049,496.11647885,779.583205442,1116.53102694
114.0,5.0,9.0,1239.0,1839.0,509.0,509.0,1.0,417.068537414,584.439768909,848.450463353,1162.27152241
114.0,6.0,8.0,932.0,1532.0,608.0,608.0,1.0,541.72065011,700.404064574,954.994009445,1252.52541156
114.0,6.0,8.0,931.0,1531.0,608.0,608.0,1.0,541.72065011,700.404064574,954.994009445,1252.52541156
115.0,1.0,12.0,NA,NA,112.0,112.0,1.0,43.0611933383,213.633500184,676.07462009,995.89770249
115.0,4.0,9.0,NA,NA,409.0,409.0,1.0,308.085080943,487.790585744,771.257312336,1108.20513384
115.0,5.0,8.0,1295.0,1895.0,508.0,508.0,1.0,402.896012096,585.858262822,874.462167086,1217.5163872
115.0,6.0,8.0,993.0,1593.0,608.0,608.0,1.0,533.394757004,692.078171468,946.668116338,1244.19951846
115.0,7.0,7.0,867.0,1467.0,707.0,707.0,1.0,669.818795952,820.660756751,1104.0049946,1386.8336711
116.0,1.0,11.0,NA,NA,111.0,111.0,1.0,32.4989271603,214.701163606,662.61177116,1004.2409645
116.0,4.0,8.0,NA,NA,408.0,408.0,1.0,295.459234851,492.297543045,802.789483477,1171.86131134
116.0,5.0,8.0,1337.0,1937.0,508.0,508.0,1.0,396.694967277,579.657218003,868.261122267,1211.31534238
116.0,6.0,7.0,1121.0,1721.0,607.0,607.0,1.0,520.97726557,696.237871007,1026.80617213,1355.41980732
116.0,6.0,7.0,1120.0,1720.0,607.0,607.0,1.0,520.97726557,696.237871007,1026.80617213,1355.41980732
117.0,1.0,12.0,NA,NA,112.0,112.0,1.0,26.6674942445,197.23980109,659.680920996,979.504003396
117.0,4.0,9.0,NA,NA,409.0,409.0,1.0,291.691381849,471.39688665,754.863613242,1091.81143474
117.0,5.0,9.0,1372.0,1972.0,509.0,509.0,1.0,392.348945214,559.720176709,823.730871153,1137.55193021
118.0,1.0,12.0,NA,NA,112.0,112.0,1.0,45.4863713835,216.058678229,678.499798135,998.322880535
118.0,4.0,9.0,NA,NA,409.0,409.0,1.0,310.510258988,490.215763789,773.682490381,1110.63031188
118.0,5.0,8.0,1277.0,1877.0,508.0,508.0,1.0,405.321190142,588.283440867,876.887345131,1219.94156524
118.0,6.0,8.0,973.0,1573.0,608.0,608.0,1.0,535.819935049,694.503349513,949.093294384,1246.6246965
118.0,6.0,8.0,972.0,1572.0,608.0,608.0,1.0,535.819935049,694.503349513,949.093294384,1246.6246965
119.0,1.0,12.0,NA,NA,112.0,112.0,1.0,34.1982588113,204.770565657,667.211685563,987.034767962
119.0,4.0,10.0,NA,NA,410.0,410.0,1.0,304.361987434,470.36124952,732.207805041,1043.45642145
119.0,5.0,8.0,1363.0,1963.0,508.0,508.0,1.0,394.033077569,576.995328295,865.599232559,1208.65345267
119.0,6.0,8.0,1067.0,1667.0,608.0,608.0,1.0,524.531822477,683.215236941,937.805181811,1235.33658393
119.0,6.0,8.0,1066.0,1666.0,608.0,608.0,1.0,524.531822477,683.215236941,937.805181811,1235.33658393
120.0,1.0,12.0,NA,NA,112.0,112.0,1.0,38.4615101765,209.033817022,671.474936928,991.298019328
120.0,5.0,8.0,1320.0,1920.0,508.0,508.0,1.0,398.296328935,581.25857966,869.862483924,1212.91670403
120.0,7.0,8.0,866.0,1466.0,708.0,708.0,1.0,670.290935438,807.608035844,1058.744718,1316.21428126
121.0,1.0,12.0,NA,NA,112.0,112.0,1.0,44.5063474173,215.078654263,677.519774169,997.342856568
121.0,4.0,9.0,NA,NA,409.0,409.0,1.0,309.530235022,489.235739823,772.702466415,1109.65028792
121.0,5.0,9.0,1256.0,1856.0,509.0,509.0,1.0,410.187798387,577.559029882,841.569724325,1155.39078338
121.0,6.0,8.0,982.0,1582.0,608.0,608.0,1.0,534.839911083,693.523325547,948.113270417,1245.64467254
121.0,6.0,8.0,981.0,1581.0,608.0,608.0,1.0,534.839911083,693.523325547,948.113270417,1245.64467254
121.0,7.0,8.0,857.0,1457.0,708.0,708.0,1.0,676.335772679,813.652873084,1064.78955524,1322.2591185
122.0,1.0,12.0,NA,NA,112.0,112.0,1.0,50.1934326044,220.76573945,683.206859356,1003.02994176
122.0,4.0,9.0,NA,NA,409.0,409.0,1.0,315.217320209,494.92282501,778.389551602,1115.3373731
122.0,5.0,8.0,1257.0,1857.0,508.0,508.0,1.0,410.028251362,592.990502088,881.594406352,1224.64862646
122.0,6.0,8.0,943.0,1543.0,608.0,608.0,1.0,540.52699627,699.210410734,953.800355604,1251.33175772
122.0,7.0,8.0,850.0,1450.0,708.0,708.0,1.0,682.022857866,819.339958272,1070.47664042,1327.94620368
123.0,1.0,11.0,NA,NA,111.0,111.0,1.0,29.751205593,211.953442039,659.864049593,1001.49324293
123.0,4.0,8.0,NA,NA,408.0,408.0,1.0,292.711513284,489.549821478,800.041761909,1169.11358977
123.0,5.0,8.0,1364.0,1964.0,508.0,508.0,1.0,393.94724571,576.909496436,865.513400699,1208.56762081
123.0,6.0,7.0,1168.0,1768.0,607.0,607.0,1.0,518.229544003,693.490149439,1024.05845056,1352.67208575
124.0,1.0,11.0,NA,NA,111.0,111.0,1.0,34.4298130791,216.632049525,664.542657079,1006.17185042
124.0,4.0,8.0,NA,NA,408.0,408.0,1.0,297.39012077,494.228428964,804.720369395,1173.79219726
124.0,5.0,7.0,NA,NA,507.0,507.0,1.0,391.108754639,594.116601517,923.997262797,1304.63697569
124.0,6.0,7.0,1084.0,1684.0,607.0,607.0,1.0,522.908151489,698.168756926,1028.73705805,1357.35069324
124.0,6.0,7.0,1083.0,1683.0,607.0,607.0,1.0,522.908151489,698.168756926,1028.73705805,1357.35069324
125.0,1.0,11.0,NA,NA,111.0,111.0,1.0,44.9732070724,227.175443519,675.086051073,1016.71524441
125.0,4.0,8.0,NA,NA,408.0,408.0,1.0,307.933514764,504.771822958,815.263763389,1184.33559125
125.0,5.0,7.0,1302.0,1902.0,507.0,507.0,1.0,401.652148632,604.659995511,934.540656791,1315.18036969
125.0,6.0,7.0,992.0,1592.0,607.0,607.0,1.0,533.451545482,708.712150919,1039.28045204,1367.89408723
125.0,6.0,7.0,991.0,1591.0,607.0,607.0,1.0,533.451545482,708.712150919,1039.28045204,1367.89408723
126.0,1.0,12.0,NA,NA,112.0,112.0,1.0,35.1607264952,205.733033341,668.174153247,987.997235646
126.0,4.0,9.0,NA,NA,409.0,409.0,1.0,300.1846141,479.890118901,763.356845493,1100.30466699
126.0,5.0,8.0,1352.0,1952.0,508.0,508.0,1.0,394.995545253,577.957795979,866.561700243,1209.61592035
126.0,6.0,8.0,1061.0,1661.0,608.0,608.0,1.0,525.494290161,684.177704625,938.767649495,1236.29905161
126.0,6.0,8.0,1060.0,1660.0,608.0,608.0,1.0,525.494290161,684.177704625,938.767649495,1236.29905161
127.0,1.0,12.0,NA,NA,112.0,112.0,1.0,34.9148607281,205.487167574,667.92828748,987.751369879
127.0,4.0,9.0,NA,NA,409.0,409.0,1.0,299.938748333,479.644253134,763.110979726,1100.05880123
127.0,5.0,9.0,1309.0,1909.0,509.0,509.0,1.0,400.596311698,567.967543193,831.978237636,1145.79929669
127.0,6.0,8.0,1064.0,1664.0,608.0,608.0,1.0,525.248424394,683.931838858,938.521783728,1236.05318585
128.0,1.0,12.0,NA,NA,112.0,112.0,1.0,36.9074197637,207.479726609,669.920846515,989.743928915
128.0,5.0,9.0,1297.0,1897.0,509.0,509.0,1.0,402.588870733,569.960102228,833.970796672,1147.79185573
128.0,6.0,8.0,1048.0,1648.0,608.0,608.0,1.0,527.240983429,685.924397893,940.514342764,1238.04574488
129.0,1.0,12.0,NA,NA,112.0,112.0,1.0,33.762134606,204.334441451,666.775561358,986.598643757
129.0,4.0,9.0,NA,NA,409.0,409.0,1.0,298.786022211,478.491527011,761.958253604,1098.9060751
129.0,5.0,9.0,1314.0,1914.0,509.0,509.0,1.0,399.443585575,566.814817071,830.825511514,1144.64657057
129.0,6.0,8.0,1074.0,1674.0,608.0,608.0,1.0,524.095698272,682.779112735,937.369057606,1234.90045973
129.0,6.0,8.0,1073.0,1673.0,608.0,608.0,1.0,524.095698272,682.779112735,937.369057606,1234.90045973
129.0,7.0,7.0,886.0,1486.0,707.0,707.0,1.0,660.51973722,811.361698019,1094.70593587,1377.53461236
130.0,1.0,11.0,NA,NA,111.0,111.0,1.0,26.9883950182,209.190631464,657.101239018,998.730432355
130.0,4.0,8.0,NA,NA,408.0,408.0,1.0,289.948702709,486.787010903,797.278951335,1166.3507792
130.0,5.0,8.0,NA,NA,508.0,508.0,1.0,391.184435135,574.146685861,862.750590125,1205.80481024
130.0,6.0,7.0,1189.0,1789.0,607.0,607.0,1.0,515.466733428,690.727338865,1021.29563999,1349.90927518
130.0,6.0,7.0,1188.0,1788.0,607.0,607.0,1.0,515.466733428,690.727338865,1021.29563999,1349.90927518
131.0,1.0,12.0,NA,NA,112.0,112.0,1.0,50.2467200246,220.81902687,683.260146776,1003.08322918
131.0,4.0,9.0,NA,NA,409.0,409.0,1.0,315.270607629,494.97611243,778.442839022,1115.39066052
131.0,5.0,8.0,1256.0,1856.0,508.0,508.0,1.0,410.081538783,593.043789508,881.647693772,1224.70191388
131.0,6.0,8.0,942.0,1542.0,608.0,608.0,1.0,540.58028369,699.263698154,953.853643025,1251.38504514
132.0,1.0,12.0,NA,NA,112.0,112.0,1.0,38.8822848806,209.454591726,671.895711632,991.718794032
132.0,4.0,9.0,NA,NA,409.0,409.0,1.0,303.906172485,483.611677286,767.078403878,1104.02622538
132.0,5.0,9.0,1281.0,1881.0,509.0,509.0,1.0,404.56373585,571.934967345,835.945661789,1149.76672084
132.0,6.0,8.0,1032.0,1632.0,608.0,608.0,1.0,529.215848546,687.89926301,942.489207881,1240.02061
132.0,6.0,8.0,1031.0,1631.0,608.0,608.0,1.0,529.215848546,687.89926301,942.489207881,1240.02061
133.0,1.0,12.0,NA,NA,112.0,112.0,1.0,37.5884314575,208.160738303,670.601858209,990.424940609
133.0,4.0,9.0,NA,NA,409.0,409.0,1.0,302.612319062,482.317823863,765.784550455,1102.73237196
133.0,5.0,9.0,1292.0,1892.0,509.0,509.0,1.0,403.269882427,570.641113922,834.651808366,1148.47286742
133.0,6.0,8.0,1044.0,1644.0,608.0,608.0,1.0,527.921995123,686.605409587,941.195354458,1238.72675658
133.0,6.0,7.0,1108.0,1708.0,607.0,607.0,1.0,521.705548508,696.966153945,1027.53445507,1356.14809026
134.0,1.0,12.0,NA,NA,112.0,112.0,1.0,47.770735894,218.343042739,680.784162646,1000.60724505
134.0,4.0,9.0,NA,NA,409.0,409.0,1.0,312.794623499,492.500128299,775.966854892,1112.91467639
134.0,5.0,8.0,1270.0,1870.0,508.0,508.0,1.0,407.605554652,590.567805378,879.171709641,1222.22592975
134.0,6.0,8.0,959.0,1559.0,608.0,608.0,1.0,538.10429956,696.787714023,951.377658894,1248.90906101
134.0,6.0,8.0,958.0,1558.0,608.0,608.0,1.0,538.10429956,696.787714023,951.377658894,1248.90906101
135.0,1.0,11.0,NA,NA,111.0,111.0,1.0,41.1657796826,223.368016129,671.278623683,1012.90781702
135.0,4.0,8.0,NA,NA,408.0,408.0,1.0,304.126087374,500.964395568,811.456335999,1180.52816386
135.0,5.0,7.0,1327.0,1927.0,507.0,507.0,1.0,397.844721242,600.852568121,930.733229401,1311.3729423
135.0,6.0,7.0,1025.0,1625.0,607.0,607.0,1.0,529.644118092,704.904723529,1035.47302465,1364.08665984
135.0,7.0,7.0,860.0,1460.0,707.0,707.0,1.0,672.284603656,823.126564454,1106.4708023,1389.2994788
136.0,1.0,12.0,NA,NA,112.0,112.0,1.0,33.1573494151,203.729656261,666.170776167,985.993858566
136.0,4.0,9.0,NA,NA,409.0,409.0,1.0,298.18123702,477.88674182,761.353468413,1098.30128991
136.0,5.0,9.0,1318.0,1918.0,509.0,509.0,1.0,398.838800384,566.21003188,830.220726323,1144.04178538
136.0,6.0,8.0,1081.0,1681.0,608.0,608.0,1.0,523.490913081,682.174327544,936.764272415,1234.29567453
137.0,1.0,12.0,NA,NA,112.0,112.0,1.0,40.1568436929,210.729150538,673.170270445,992.993352844
137.0,4.0,9.0,NA,NA,409.0,409.0,1.0,305.180731298,484.886236098,768.352962691,1105.30078419
137.0,5.0,9.0,1275.0,1875.0,509.0,509.0,1.0,405.838294662,573.209526158,837.220220601,1151.04127965
137.0,6.0,8.0,1020.0,1620.0,608.0,608.0,1.0,530.490407359,689.173821822,943.763766693,1241.29516881
137.0,6.0,8.0,1019.0,1619.0,608.0,608.0,1.0,530.490407359,689.173821822,943.763766693,1241.29516881
138.0,1.0,12.0,NA,NA,112.0,112.0,1.0,40.0781241782,210.650431024,673.09155093,992.914633329
138.0,4.0,9.0,NA,NA,409.0,409.0,1.0,305.102011783,484.807516584,768.274243176,1105.22206468
138.0,5.0,9.0,1276.0,1876.0,509.0,509.0,1.0,405.759575148,573.130806643,837.141501086,1150.96256014
138.0,6.0,8.0,1023.0,1623.0,608.0,608.0,1.0,530.411687844,689.095102308,943.685047178,1241.2164493
139.0,1.0,11.0,NA,NA,111.0,111.0,1.0,24.9481053617,207.150341808,655.060949362,996.690142698
139.0,4.0,8.0,NA,NA,408.0,408.0,1.0,287.908413053,484.746721247,795.238661678,1164.31048954
139.0,5.0,7.0,NA,NA,507.0,507.0,1.0,381.627046921,584.6348938,914.51555508,1295.15526798
139.0,6.0,7.0,1209.0,1809.0,607.0,607.0,1.0,513.426443771,688.687049208,1019.25535033,1347.86898552
139.0,7.0,6.0,922.0,1522.0,706.0,706.0,1.0,649.304499138,818.179607128,1163.76763557,1480.40846305
140.0,1.0,11.0,NA,NA,111.0,111.0,1.0,39.48629621,221.688532656,669.59914021,1011.22833355
140.0,4.0,9.0,NA,NA,409.0,409.0,1.0,308.871405174,488.576909974,772.043636567,1108.99145807
140.0,5.0,7.0,1341.0,1941.0,507.0,507.0,1.0,396.16523777,599.173084648,929.053745928,1309.69345883
140.0,6.0,7.0,1043.0,1643.0,607.0,607.0,1.0,527.96463462,703.225240056,1033.79354118,1362.40717637
140.0,6.0,7.0,1042.0,1642.0,607.0,607.0,1.0,527.96463462,703.225240056,1033.79354118,1362.40717637
141.0,1.0,12.0,NA,NA,112.0,112.0,1.0,23.2830340182,193.855340864,656.29646077,976.119543169
141.0,4.0,9.0,NA,NA,409.0,409.0,1.0,288.306921623,468.012426424,751.479153016,1088.42697452
141.0,5.0,8.0,NA,NA,508.0,508.0,1.0,383.117852776,566.080103502,854.684007766,1197.73822788
141.0,6.0,8.0,1202.0,1802.0,608.0,608.0,1.0,513.616597684,672.300012148,926.889957018,1224.42135914
141.0,7.0,7.0,920.0,1520.0,707.0,707.0,1.0,650.040636632,800.882597431,1084.22683528,1367.05551178
141.0,7.0,7.0,919.0,1519.0,707.0,707.0,1.0,650.040636632,800.882597431,1084.22683528,1367.05551178
142.0,1.0,12.0,NA,NA,112.0,112.0,1.0,32.3803327634,202.952639609,665.393759515,985.216841915
142.0,4.0,9.0,NA,NA,409.0,409.0,1.0,297.404220368,477.109725169,760.576451761,1097.52427326
142.0,5.0,8.0,1374.0,1974.0,508.0,508.0,1.0,392.215151521,575.177402247,863.781306511,1206.83552662
142.0,6.0,8.0,1086.0,1686.0,608.0,608.0,1.0,522.713896429,681.397310893,935.987255763,1233.51865788
142.0,6.0,8.0,1085.0,1685.0,608.0,608.0,1.0,522.713896429,681.397310893,935.987255763,1233.51865788
143.0,1.0,12.0,NA,NA,112.0,112.0,1.0,24.2944391847,194.86674603,657.307865936,977.130948336
143.0,4.0,9.0,NA,NA,409.0,409.0,1.0,289.318326789,469.02383159,752.490558182,1089.43837968
143.0,5.0,8.0,NA,NA,508.0,508.0,1.0,384.129257943,567.091508668,855.695412932,1198.74963304
143.0,7.0,7.0,917.0,1517.0,707.0,707.0,1.0,651.052041799,801.894002598,1085.23824044,1368.06691694
144.0,1.0,11.0,NA,NA,111.0,111.0,1.0,27.5270140463,209.729250492,657.639858046,999.269051383
144.0,4.0,8.0,NA,NA,408.0,408.0,1.0,290.487321738,487.325629932,797.817570363,1166.88939823
144.0,5.0,8.0,NA,NA,508.0,508.0,1.0,391.723054163,574.685304889,863.289209153,1206.34342926
144.0,6.0,7.0,1185.0,1785.0,607.0,607.0,1.0,516.005352456,691.265957893,1021.83425901,1350.44789421
144.0,7.0,7.0,892.0,1492.0,707.0,707.0,1.0,658.645838019,809.487798818,1092.83203666,1375.66071316
144.0,7.0,7.0,891.0,1491.0,707.0,707.0,1.0,658.645838019,809.487798818,1092.83203666,1375.66071316
145.0,1.0,12.0,NA,NA,112.0,112.0,1.0,31.9240552936,202.496362139,664.937482045,984.760564445
145.0,5.0,9.0,1329.0,1929.0,509.0,509.0,1.0,397.605506263,564.976737758,828.987432202,1142.80849126
145.0,6.0,8.0,1096.0,1696.0,608.0,608.0,1.0,522.257618959,680.941033423,935.530978294,1233.06238041
146.0,1.0,12.0,NA,NA,112.0,112.0,1.0,38.2702890945,208.84259594,671.283715846,991.106798246
146.0,4.0,9.0,NA,NA,409.0,409.0,1.0,303.294176699,482.9996815,766.466408092,1103.41422959
146.0,5.0,9.0,1288.0,1888.0,509.0,509.0,1.0,403.951740064,571.322971559,835.333666003,1149.15472506
146.0,6.0,8.0,1039.0,1639.0,608.0,608.0,1.0,528.60385276,687.287267224,941.877212094,1239.40861421
146.0,6.0,8.0,1038.0,1638.0,608.0,608.0,1.0,528.60385276,687.287267224,941.877212094,1239.40861421
146.0,7.0,7.0,880.0,1480.0,707.0,707.0,1.0,665.027891709,815.869852507,1099.21409035,1382.04276685
147.0,1.0,12.0,NA,NA,112.0,112.0,1.0,31.6769113777,202.249218223,664.690338129,984.513420529
147.0,4.0,9.0,NA,NA,409.0,409.0,1.0,296.700798983,476.406303783,759.873030375,1096.82085188
147.0,5.0,9.0,1330.0,1930.0,509.0,509.0,1.0,397.358362347,564.729593843,828.740288286,1142.56134734
147.0,6.0,8.0,1100.0,1700.0,608.0,608.0,1.0,522.010475043,680.693889507,935.283834378,1232.8152365
148.0,1.0,12.0,NA,NA,112.0,112.0,1.0,33.5718516244,204.14415847,666.585278376,986.408360776
148.0,4.0,9.0,NA,NA,409.0,409.0,1.0,298.595739229,478.30124403,761.767970622,1098.71579212
148.0,5.0,9.0,1316.0,1916.0,509.0,509.0,1.0,399.253302594,566.624534089,830.635228533,1144.45628759
148.0,7.0,8.0,878.0,1478.0,708.0,708.0,1.0,665.401276886,802.718377292,1053.85505944,1311.3246227
148.0,7.0,7.0,887.0,1487.0,707.0,707.0,1.0,660.329454239,811.171415037,1094.51565288,1377.34432938
149.0,1.0,12.0,NA,NA,112.0,112.0,1.0,31.3084227989,201.880729644,664.321849551,984.14493195
149.0,4.0,9.0,NA,NA,409.0,409.0,1.0,296.332310404,476.037815204,759.504541797,1096.4523633
149.0,5.0,9.0,1333.0,1933.0,509.0,509.0,1.0,396.989873768,564.361105264,828.371799707,1142.19285876
149.0,6.0,8.0,1109.0,1709.0,608.0,608.0,1.0,521.641986465,680.325400928,934.915345799,1232.44674792
