variety;date;bloc;plant;num_leaf_bottom;num_leaf_top;green;septo_green;necro;ratio_septo_necro;other;observations 
tremis;05/03/2012;3;23;11;3;95;2;3;<;0; 
tremis;05/03/2012;3;24;11;3;98;0;2;<;0; 
tremis;05/03/2012;3;25;11;3;98;0;2;<;0; 
tremis;05/03/2012;3;26;11;3;100;0;0;0;0; 
tremis;05/03/2012;3;27;11;3;95;0;5;<;0; 
tremis;05/03/2012;3;28;11;2;97;0;3;<;0; 
tremis;05/03/2012;3;29;11;3;98;0;2;<;0; 
tremis;05/03/2012;3;30;11;3;90;0;10;<;0;CL 
tremis;05/03/2012;1;1;10;3;85;0;15;0;0; 
tremis;05/03/2012;1;2;10;4;90;0;2;0;8; 
tremis;05/03/2012;1;3;10;4;90;7;3;<;0; 
tremis;05/03/2012;1;4;10;4;100;0;0;0;0; 
tremis;05/03/2012;1;5;10;4;95;0;2;0;3; 
tremis;05/03/2012;1;6;10;4;80;10;10;>;0;coupée la fois d'avant 
tremis;05/03/2012;1;9;10;4;95;0;5;0;0; 
tremis;05/03/2012;2;12;10;4;80;0;20;<;0; 
tremis;05/03/2012;2;13;10;4;97;0;3;0;0; 
tremis;05/03/2012;2;14;10;3;95;0;5;<;0; 
tremis;05/03/2012;2;15;10;4;85;3;12;<;0; 
tremis;05/03/2012;2;16;10;4;97;0;3;0;0; 
tremis;05/03/2012;2;17;10;4;97;0;3;>;0; 
tremis;05/03/2012;2;18;10;4;95;0;5;<;0; 
tremis;05/03/2012;2;19;10;4;98;0;2;0;0; 
tremis;05/03/2012;2;20;10;4;95;0;3;<;2; 
tremis;05/03/2012;3;21;10;4;85;10;5;>;0; 
tremis;05/03/2012;3;22;10;4;98;0;2;<;0; 
tremis;05/03/2012;3;23;10;4;95;0;5;<;0; 
tremis;05/03/2012;3;24;10;4;80;10;10;>;0; 
tremis;05/03/2012;3;25;10;4;80;0;10;<;10; 
tremis;05/03/2012;3;26;10;4;90;5;5;<;0; 
tremis;05/03/2012;3;27;10;4;85;0;10;<;5; 
tremis;05/03/2012;3;28;10;3;80;7;7;<;6; 
tremis;05/03/2012;3;29;10;4;97;0;3;<;0; 
tremis;05/03/2012;3;30;10;4;97;0;3;<;0; 
tremis;05/03/2012;1;1;9;4;95;0;3;<;2; 
tremis;05/03/2012;1;2;9;5;90;0;0;0;10; 
tremis;05/03/2012;1;3;9;5;85;0;10;0;5; 
tremis;05/03/2012;1;4;9;5;98;0;0;0;2; 
tremis;05/03/2012;1;5;9;5;90;9;1;<;0; 
tremis;05/03/2012;1;6;9;5;80;0;20;>;0;coupée 
tremis;05/03/2012;1;7;9;5;95;5;0;0;0; 
tremis;05/03/2012;1;8;9;5;80;0;10;0;10;coupée 
tremis;05/03/2012;1;9;9;5;80;3;7;<;10; 
tremis;05/03/2012;1;10;9;5;97;0;3;0;0; 
tremis;05/03/2012;2;11;9;5;90;7;2;<;1; 
tremis;05/03/2012;2;12;9;5;97;0;3;0;0; 
tremis;05/03/2012;2;13;9;5;70;0;3;0;27; 
tremis;05/03/2012;2;14;9;4;80;10;10;<;0; 
tremis;05/03/2012;2;15;9;5;80;5;5;<;10; 
tremis;05/03/2012;2;16;9;5;90;5;5;<;0; 
tremis;05/03/2012;2;17;9;5;98;0;2;0;0; 
tremis;05/03/2012;2;18;9;5;90;0;3;<;7; 
tremis;05/03/2012;2;19;9;5;100;0;0;0;0; 
tremis;05/03/2012;2;20;9;5;97;0;3;<;0; 
tremis;05/03/2012;3;21;9;5;75;15;10;>;0; 
tremis;05/03/2012;3;22;9;5;82;3;15;<;0; 
tremis;05/03/2012;3;23;9;5;100;0;0;0;0; 
tremis;05/03/2012;3;24;9;5;75;10;3;<;12; 
tremis;05/03/2012;3;25;9;5;95;4;1;<;0; 
tremis;05/03/2012;3;26;9;5;98;0;2;<;0; 
tremis;05/03/2012;3;27;9;5;97;0;3;<;0;coupée longitudinalement precedemment 
tremis;05/03/2012;3;28;9;4;80;0;20;>;0; 
tremis;05/03/2012;3;29;9;5;80;10;0;0;10; 
tremis;05/03/2012;3;30;9;5;97;0;3;<;0;CL 
tremis;05/03/2012;1;1;8;5;60;15;10;>;15; 
tremis;05/03/2012;1;2;8;6;0;0;100;>;0; 
tremis;05/03/2012;1;3;8;6;0;0;100;>;0; 
tremis;05/03/2012;1;5;8;6;0;0;50;<;50; 
tremis;05/03/2012;1;7;8;6;0;0;100;>;0;CL 
tremis;05/03/2012;1;9;8;6;0;0;80;>;20; 
tremis;05/03/2012;1;10;8;6;0;0;80;>;20; 
tremis;05/03/2012;2;11;8;6;80;10;10;<;0; 
tremis;05/03/2012;2;12;8;6;30;0;30;>;40; 
tremis;05/03/2012;2;14;8;5;95;0;3;<;2; 
tremis;05/03/2012;2;16;8;6;60;15;10;<;15; 
tremis;05/03/2012;2;17;8;6;0;0;100;>;0; 
tremis;05/03/2012;2;18;8;6;0;0;100;>;0; 
tremis;05/03/2012;2;19;8;6;0;0;15;0;85; 
tremis;05/03/2012;2;20;8;6;20;20;20;>;40; 
tremis;05/03/2012;3;24;8;6;0;0;100;0;0; 
tremis;05/03/2012;3;29;8;6;0;0;100;0;0; 
tremis;05/03/2012;3;30;8;6;0;0;100;0;0; 
tremis;05/09/2012;1;2;13;1;100;0;0;0;0; 
tremis;05/09/2012;1;3;13;1;100;0;0;0;0; 
tremis;05/09/2012;1;4;13;1;100;0;0;0;0; 
tremis;05/09/2012;1;5;13;1;100;0;0;0;0; 
tremis;05/09/2012;1;6;13;1;100;0;0;0;0; 
tremis;05/09/2012;1;7;13;1;100;0;0;0;0; 
tremis;05/09/2012;1;8;13;1;100;0;0;0;0; 
tremis;05/09/2012;1;9;13;1;100;0;0;0;0; 
tremis;05/09/2012;1;10;13;1;100;0;0;0;0; 
tremis;05/09/2012;2;11;13;1;100;0;0;0;0; 
tremis;05/09/2012;2;12;13;1;100;0;0;0;0; 
tremis;05/09/2012;2;13;13;1;100;0;0;0;0; 
tremis;05/09/2012;2;15;13;1;100;0;0;0;0; 
tremis;05/09/2012;2;16;13;1;100;0;0;0;0; 
tremis;05/09/2012;2;17;13;1;100;0;0;0;0; 
tremis;05/09/2012;2;18;13;1;100;0;0;0;0; 
tremis;05/09/2012;2;19;13;1;100;0;0;0;0; 
tremis;05/09/2012;2;20;13;1;100;0;0;0;0; 
tremis;05/09/2012;3;21;13;1;100;0;0;0;0; 
tremis;05/09/2012;3;22;13;1;100;0;0;0;0; 
tremis;05/09/2012;3;23;13;1;100;0;0;0;0; 
tremis;05/09/2012;3;24;13;1;100;0;0;0;0; 
tremis;05/09/2012;3;25;13;1;100;0;0;0;0; 
tremis;05/09/2012;3;26;13;1;100;0;0;0;0; 
tremis;05/09/2012;3;27;13;1;100;0;0;0;0; 
tremis;05/09/2012;3;29;13;1;100;0;0;0;0; 
tremis;05/09/2012;3;30;13;1;100;0;0;0;0; 
tremis;05/09/2012;1;1;12;1;100;0;0;0;0;cassée 
tremis;05/09/2012;1;2;12;2;100;0;0;0;0; 
tremis;05/09/2012;1;3;12;2;100;0;0;0;0; 
tremis;05/09/2012;1;4;12;2;100;0;0;0;0; 
tremis;05/09/2012;1;5;12;2;100;0;0;0;0; 
tremis;05/09/2012;1;6;12;2;100;0;0;0;0; 
tremis;05/09/2012;1;7;12;2;100;0;0;0;0; 
tremis;05/09/2012;1;8;12;2;100;0;0;0;0; 
tremis;05/09/2012;1;9;12;2;100;0;0;0;0; 
tremis;05/09/2012;1;10;12;2;100;0;0;0;0; 
tremis;05/09/2012;2;11;12;2;100;0;0;0;0; 
tremis;05/09/2012;2;12;12;2;100;0;0;0;0; 
tremis;05/09/2012;2;13;12;2;100;0;0;0;0; 
tremis;05/09/2012;2;14;12;1;100;0;0;0;0; 
tremis;05/09/2012;2;15;12;2;100;0;0;0;0; 
tremis;05/09/2012;2;16;12;2;100;0;0;0;0; 
tremis;05/09/2012;2;17;12;2;100;0;0;0;0; 
tremis;05/09/2012;2;18;12;2;100;0;0;0;0; 
tremis;05/09/2012;2;19;12;2;100;0;0;0;0; 
tremis;05/09/2012;2;20;12;2;100;0;0;0;0; 
tremis;05/09/2012;3;21;12;2;100;0;0;0;0; 
tremis;05/09/2012;3;22;12;2;100;0;0;0;0;CL 
tremis;05/09/2012;3;23;12;2;99;0;1;100;0; 
tremis;05/09/2012;3;24;12;2;100;0;0;0;0; 
tremis;05/09/2012;3;25;12;2;100;0;0;0;0; 
tremis;05/09/2012;3;26;12;2;100;0;0;0;0; 
tremis;05/09/2012;3;27;12;2;100;0;0;0;0; 
tremis;05/09/2012;3;28;12;1;100;0;0;0;0; 
tremis;05/09/2012;3;29;12;2;100;0;0;0;0; 
tremis;05/09/2012;3;30;12;2;98;0;2;0;0; 
tremis;05/09/2012;1;1;11;2;98;0;2;0;0; 
tremis;05/09/2012;1;2;11;3;95;3;2;25;0; 
tremis;05/09/2012;1;3;11;3;100;0;0;0;0; 
tremis;05/09/2012;1;4;11;3;98;2;0;0;0; 
tremis;05/09/2012;1;5;11;3;100;0;0;0;0; 
tremis;05/09/2012;1;6;11;3;95;0;5;50;0; 
tremis;05/09/2012;1;7;11;3;100;0;0;0;0; 
tremis;05/09/2012;1;8;11;3;95;0;5;100;0; 
tremis;05/09/2012;1;9;11;3;98;0;2;25;0; 
tremis;05/09/2012;2;11;11;3;100;0;0;0;0; 
tremis;05/09/2012;2;12;11;3;95;0;5;100;0; 
tremis;05/09/2012;2;13;11;3;90;2;8;100;0; 
tremis;05/09/2012;2;14;11;2;100;0;0;0;0; 
tremis;05/09/2012;2;16;11;3;98;0;2;25;0; 
tremis;05/09/2012;2;17;11;3;100;0;0;0;0; 
tremis;05/09/2012;2;18;11;3;97;0;3;25;0; 
tremis;05/09/2012;2;19;11;3;100;0;0;0;0; 
tremis;05/09/2012;2;20;11;3;95;0;5;75;0; 
tremis;05/09/2012;3;21;11;3;95;0;5;75;0; 
tremis;05/09/2012;3;22;11;3;98;0;2;50;0; 
tremis;05/09/2012;3;23;11;3;90;5;5;100;0; 
tremis;05/09/2012;3;24;11;3;95;0;5;75;0; 
tremis;05/09/2012;3;25;11;3;95;0;5;75;0; 
tremis;05/09/2012;3;26;11;3;100;0;0;0;0; 
tremis;05/09/2012;3;27;11;3;95;0;5;25;0; 
tremis;05/09/2012;3;28;11;2;95;0;5;75;0; 
tremis;05/09/2012;3;29;11;3;95;0;5;25;0; 
tremis;05/09/2012;3;30;11;3;85;0;10;100;5;CL 
tremis;05/09/2012;1;2;10;4;90;7;3;25;0; 
tremis;05/09/2012;1;4;10;4;98;0;2;25;0; 
tremis;05/09/2012;1;5;10;4;100;0;0;0;0; 
tremis;05/09/2012;1;6;10;4;80;10;10;50;0;coupée 2 fois d'avant 
tremis;05/09/2012;1;7;10;4;95;0;5;100;0; 
tremis;05/09/2012;1;9;10;4;90;3;7;50;0; 
tremis;05/09/2012;1;10;10;4;90;5;5;50;0; 
tremis;05/09/2012;2;11;10;4;90;2;8;75;0; 
tremis;05/09/2012;2;13;10;4;95;2;2;25;1; 
tremis;05/09/2012;2;14;10;3;95;0;5;25;0; 
tremis;05/09/2012;2;16;10;4;85;10;5;50;0; 
tremis;05/09/2012;2;17;10;4;95;1;4;25;0; 
tremis;05/09/2012;2;19;10;4;97;0;3;25;0; 
tremis;05/09/2012;2;20;10;4;90;7;3;25;0; 
tremis;05/09/2012;3;21;10;4;80;10;10;100;0; 
tremis;05/09/2012;3;22;10;4;95;3;2;75;0; 
tremis;05/09/2012;3;23;10;4;90;3;7;50;0;CL 
tremis;05/09/2012;3;24;10;4;80;10;10;100;0; 
tremis;05/09/2012;3;25;10;4;85;3;10;75;2; 
tremis;05/09/2012;3;26;10;4;85;3;12;75;0; 
tremis;05/09/2012;3;27;10;4;90;0;10;50;0; 
tremis;05/09/2012;3;28;10;3;75;10;10;75;5; 
tremis;05/09/2012;3;30;10;4;80;10;10;75;0; 
tremis;05/09/2012;1;1;9;4;90;2;8;50;0; 
tremis;05/09/2012;1;2;9;5;85;3;10;50;2; 
tremis;05/09/2012;1;3;9;5;20;5;30;100;45; 
tremis;05/09/2012;1;4;9;5;95;4;1;0;0; 
tremis;05/09/2012;1;5;9;5;80;15;5;25;0; 
tremis;05/09/2012;1;7;9;5;90;10;0;100;0; 
tremis;05/09/2012;1;9;9;5;80;10;10;100;0; 
tremis;05/09/2012;1;10;9;5;90;2;8;100;0; 
tremis;05/09/2012;2;11;9;5;85;5;3;25;7; 
tremis;05/09/2012;2;12;9;5;90;0;10;100;0; 
tremis;05/09/2012;2;13;9;5;0;0;100;50;0; 
tremis;05/09/2012;2;14;9;4;75;2;23;50;0; 
tremis;05/09/2012;2;15;9;5;15;30;20;75;35; 
tremis;05/09/2012;2;16;9;5;80;10;10;50;0; 
tremis;05/09/2012;2;17;9;5;80;3;3;0;14; 
tremis;05/09/2012;2;18;9;5;80;15;5;75;0; 
tremis;05/09/2012;2;19;9;5;95;0;5;50;0; 
tremis;05/09/2012;2;20;9;5;95;0;5;25;0; 
tremis;05/09/2012;3;21;9;5;60;30;10;100;0; 
tremis;05/09/2012;3;22;9;5;80;10;10;100;0; 
tremis;05/09/2012;3;23;9;5;85;10;2;0;3;CL 
tremis;05/09/2012;3;24;9;5;75;3;20;100;2; 
tremis;05/09/2012;3;25;9;5;80;5;5;75;10; 
tremis;05/09/2012;3;26;9;5;80;15;5;50;0; 
tremis;05/09/2012;3;27;9;5;90;5;5;25;0;coupée longitudinalement 
tremis;05/09/2012;3;28;9;4;85;5;10;100;0;CL 
tremis;05/09/2012;3;29;9;5;20;5;65;50;10; 
tremis;05/09/2012;3;30;9;5;80;2;5;25;13;CL 
tremis;05/09/2012;1;1;8;6;5;0;70;75;25; 
tremis;05/09/2012;1;2;8;6;0;0;100;100;0; 
tremis;05/09/2012;1;3;8;6;0;0;100;100;0; 
tremis;05/09/2012;1;5;8;6;0;0;100;100;0; 
tremis;05/09/2012;1;7;8;6;0;0;100;100;0;CL 
tremis;05/09/2012;1;9;8;6;0;0;100;100;0; 
tremis;05/09/2012;1;10;8;6;0;0;100;100;0; 
tremis;05/09/2012;2;11;8;6;15;10;25;100;50; 
tremis;05/09/2012;2;12;8;6;0;0;100;75;0; 
tremis;05/09/2012;2;14;8;6;80;10;10;50;0; 
tremis;05/09/2012;2;16;8;6;0;0;100;25;0; 
tremis;05/09/2012;2;17;8;6;0;0;100;75;0; 
tremis;05/09/2012;2;18;8;6;0;0;100;5;0; 
tremis;05/09/2012;2;19;8;6;0;0;100;75;0; 
tremis;05/09/2012;2;20;8;6;0;0;100;100;0; 
tremis;05/09/2012;3;21;8;6;0;0;100;100;0; 
tremis;05/09/2012;3;22;8;6;15;30;10;100;45; 
tremis;05/09/2012;3;24;8;6;0;0;100;100;0; 
tremis;05/09/2012;3;25;8;6;30;3;50;100;17; 
tremis;05/09/2012;3;26;8;6;0;0;100;75;0;coupée longitudinalement precedemment 
tremis;05/09/2012;3;27;8;6;0;0;100;75;0; 
tremis;05/09/2012;3;28;8;6;15;0;85;75;0; 
tremis;05/09/2012;3;29;8;6;0;0;100;100;0; 
tremis;05/09/2012;3;30;8;6;0;0;100;100;0; 
tremis;5/16/2012;1;2;13;1;100;0;0;0;0; 
tremis;5/16/2012;1;3;13;1;100;0;0;0;0; 
tremis;5/16/2012;1;4;13;1;99;1;0;0;0; 
tremis;5/16/2012;1;5;13;1;100;0;0;0;0; 
tremis;5/16/2012;1;6;13;1;100;0;0;0;0; 
tremis;5/16/2012;1;7;13;1;100;0;0;0;0; 
tremis;5/16/2012;1;8;13;1;100;0;0;0;0; 
tremis;5/16/2012;1;9;13;1;100;0;0;0;0; 
tremis;5/16/2012;1;10;13;1;100;0;0;0;0; 
tremis;5/16/2012;2;11;13;1;100;0;0;0;0; 
tremis;5/16/2012;2;12;13;1;100;0;0;0;0; 
tremis;5/16/2012;2;13;13;1;100;0;0;0;0; 
tremis;5/16/2012;2;15;13;1;98;0;2;0;0; 
tremis;5/16/2012;2;16;13;1;100;0;0;0;0; 
tremis;5/16/2012;2;17;13;1;100;0;0;0;0; 
tremis;5/16/2012;2;18;13;1;100;0;0;0;0; 
tremis;5/16/2012;2;19;13;1;100;0;0;0;0; 
tremis;5/16/2012;2;20;13;1;100;0;0;0;0; 
tremis;5/16/2012;3;21;13;1;100;0;0;0;0; 
tremis;5/16/2012;3;22;13;1;100;0;0;0;0; 
tremis;5/16/2012;3;23;13;1;100;0;0;0;0; 
tremis;5/16/2012;3;24;13;1;100;0;0;0;0; 
tremis;5/16/2012;3;25;13;1;100;0;0;0;0; 
tremis;5/16/2012;3;26;13;1;100;0;0;0;0; 
tremis;5/16/2012;3;27;13;1;100;0;0;0;0; 
tremis;5/16/2012;3;29;13;1;100;0;0;0;0; 
tremis;5/16/2012;3;30;13;1;100;0;0;0;0; 
tremis;5/16/2012;1;1;12;1;98;0;2;0;0;cassée 
tremis;5/16/2012;1;2;12;2;98;2;0;0;0; 
tremis;5/16/2012;1;3;12;2;99;0;1;0;0; 
tremis;5/16/2012;1;4;12;2;100;0;0;0;0; 
tremis;5/16/2012;1;5;12;2;100;0;0;0;0; 
tremis;5/16/2012;1;6;12;2;100;0;0;0;0; 
tremis;5/16/2012;1;7;12;2;99;1;0;0;0; 
tremis;5/16/2012;1;8;12;2;100;0;0;0;0; 
tremis;5/16/2012;1;9;12;2;100;0;0;0;0; 
tremis;5/16/2012;1;10;12;2;97;0;3;0;0; 
tremis;5/16/2012;2;11;12;2;100;0;0;0;0; 
tremis;5/16/2012;2;12;12;2;100;0;0;0;0; 
tremis;5/16/2012;2;13;12;2;50;0;50;25;0; 
tremis;5/16/2012;2;14;12;1;100;0;0;0;0; 
tremis;5/16/2012;2;15;12;2;98;0;2;25;0; 
tremis;5/16/2012;2;16;12;2;98;0;2;0;0; 
tremis;5/16/2012;2;17;12;2;100;0;0;0;0; 
tremis;5/16/2012;2;18;12;2;100;0;0;0;0; 
tremis;5/16/2012;2;19;12;2;100;0;0;0;0; 
tremis;5/16/2012;2;20;12;2;97;0;3;0;0; 
tremis;5/16/2012;3;21;12;2;100;0;0;0;0; 
tremis;5/16/2012;3;22;12;2;100;0;0;0;0;CL 
tremis;5/16/2012;3;23;12;2;98;0;2;25;0; 
tremis;5/16/2012;3;24;12;2;98;0;2;0;0; 
tremis;5/16/2012;3;25;12;2;100;0;0;0;0; 
tremis;5/16/2012;3;26;12;2;99;1;0;0;0; 
tremis;5/16/2012;3;27;12;2;100;0;0;0;0; 
tremis;5/16/2012;3;28;12;1;100;0;0;0;0; 
tremis;5/16/2012;3;29;12;2;99;0;1;0;0; 
tremis;5/16/2012;3;30;12;2;98;0;2;0;0; 
tremis;5/16/2012;1;1;11;2;98;0;2;50;0; 
tremis;5/16/2012;1;2;11;3;95;0;5;25;0; 
tremis;5/16/2012;1;3;11;3;95;1;4;25;0; 
tremis;5/16/2012;1;4;11;3;97;3;0;0;0; 
tremis;5/16/2012;1;5;11;3;97;1;2;0;0; 
tremis;5/16/2012;1;6;11;3;95;0;5;50;0; 
tremis;5/16/2012;1;7;11;3;99;0;1;0;0; 
tremis;5/16/2012;1;8;11;3;95;0;5;50;0; 
tremis;5/16/2012;1;9;11;3;97;0;3;50;0; 
tremis;5/16/2012;1;10;11;3;95;0;5;25;0; 
tremis;5/16/2012;2;11;11;3;97;0;3;25;0; 
tremis;5/16/2012;2;12;11;3;90;5;5;50;0; 
tremis;5/16/2012;2;13;11;3;94;0;6;75;0; 
tremis;5/16/2012;2;14;11;2;98;0;2;0;0; 
tremis;5/16/2012;2;15;11;3;90;0;10;75;0; 
tremis;5/16/2012;2;16;11;3;98;0;2;25;0; 
tremis;5/16/2012;2;17;11;3;99;0;1;0;0; 
tremis;5/16/2012;2;18;11;3;97;0;3;25;0; 
tremis;5/16/2012;2;19;11;3;100;0;0;0;0; 
tremis;5/16/2012;2;20;11;3;95;0;5;75;0; 
tremis;5/16/2012;3;21;11;3;95;0;5;75;0; 
tremis;5/16/2012;3;22;11;3;98;0;2;25;0; 
tremis;5/16/2012;3;23;11;3;90;0;10;100;0; 
tremis;5/16/2012;3;24;11;3;95;0;5;75;0; 
tremis;5/16/2012;3;25;11;3;95;0;5;75;0; 
tremis;5/16/2012;3;26;11;3;100;0;0;0;0; 
tremis;5/16/2012;3;27;11;3;95;0;5;50;0; 
tremis;5/16/2012;3;28;11;2;95;0;5;50;0; 
tremis;5/16/2012;3;29;11;3;95;2;3;0;0; 
tremis;5/16/2012;3;30;11;3;85;0;15;50;0;CL 
tremis;5/16/2012;1;1;10;3;80;0;20;75;0; 
tremis;5/16/2012;1;3;10;4;85;0;15;50;0; 
tremis;5/16/2012;1;4;10;4;95;0;5;50;0; 
tremis;5/16/2012;1;5;10;4;90;5;5;25;0; 
tremis;5/16/2012;1;6;10;4;80;10;10;75;0;coupée 2 fois d'avant 
tremis;5/16/2012;1;8;10;4;85;2;13;50;0;coupée longitudinalement 
tremis;5/16/2012;1;9;10;4;90;2;8;50;0; 
tremis;5/16/2012;1;10;10;4;85;0;15;25;0; 
tremis;5/16/2012;2;11;10;4;90;0;10;50;0; 
tremis;5/16/2012;2;12;10;4;80;0;20;75;0; 
tremis;5/16/2012;2;13;10;4;50;0;10;25;40; 
tremis;5/16/2012;2;14;10;3;90;0;10;25;0; 
tremis;5/16/2012;2;15;10;4;85;0;15;50;0; 
tremis;5/16/2012;2;16;10;4;85;5;10;50;0; 
tremis;5/16/2012;2;17;10;4;95;0;5;25;0; 
tremis;5/16/2012;2;18;10;4;95;0;5;100;0; 
tremis;5/16/2012;2;19;10;4;90;0;10;25;0; 
tremis;5/16/2012;2;20;10;4;90;0;10;50;0; 
tremis;5/16/2012;3;21;10;4;80;10;10;75;0; 
tremis;5/16/2012;3;23;10;4;85;5;10;50;0;CL 
tremis;5/16/2012;3;24;10;4;80;5;15;75;0; 
tremis;5/16/2012;3;25;10;4;80;5;15;75;0; 
tremis;5/16/2012;3;26;10;4;85;0;15;50;0; 
tremis;5/16/2012;3;27;10;4;90;5;5;50;0; 
tremis;5/16/2012;3;28;10;3;75;10;15;75;0; 
tremis;5/16/2012;3;29;10;4;90;0;10;25;0; 
tremis;5/16/2012;3;30;10;4;85;3;12;25;0; 
tremis;5/16/2012;1;1;9;4;90;0;10;50;0;CL 
tremis;5/16/2012;1;2;9;5;10;5;50;25;35; 
tremis;5/16/2012;1;3;9;5;0;0;100;25;0; 
tremis;5/16/2012;1;4;9;5;0;0;100;25;0; 
tremis;5/16/2012;1;5;9;5;50;10;20;25;20; 
tremis;5/16/2012;1;6;9;5;0;0;100;25;0;coupée 
tremis;5/16/2012;1;7;9;5;85;5;5;50;5; 
tremis;5/16/2012;1;8;9;5;0;0;100;25;0;coupée 
tremis;5/16/2012;1;10;9;5;85;0;10;25;5; 
tremis;5/16/2012;2;11;9;5;85;10;5;25;0; 
tremis;5/16/2012;2;12;9;5;90;0;10;50;0; 
tremis;5/16/2012;2;13;9;5;0;0;100;25;0; 
tremis;5/16/2012;2;14;9;4;80;0;20;50;0; 
tremis;5/16/2012;2;15;9;5;0;0;100;25;0; 
tremis;5/16/2012;2;16;9;5;80;0;15;75;5; 
tremis;5/16/2012;2;17;9;5;0;0;100;25;0; 
tremis;5/16/2012;2;18;9;5;70;20;5;50;5; 
tremis;5/16/2012;2;19;9;5;80;0;10;25;10; 
tremis;5/16/2012;2;20;9;5;95;0;5;25;0; 
tremis;5/16/2012;3;21;9;5;40;0;60;75;0; 
tremis;5/16/2012;3;22;9;5;85;3;12;50;0; 
tremis;5/16/2012;3;23;9;5;70;20;5;25;5;CL 
tremis;5/16/2012;3;24;9;5;0;0;100;25;0; 
tremis;5/16/2012;3;25;9;5;10;5;85;25;0; 
tremis;5/16/2012;3;26;9;5;5;0;95;25;0; 
tremis;5/16/2012;3;27;9;5;80;10;10;25;0;coupée longitudinalement 
tremis;5/16/2012;3;28;9;4;80;5;15;75;0;CL 
tremis;5/16/2012;3;29;9;5;0;0;100;25;0; 
tremis;5/16/2012;3;30;9;5;0;0;100;25;0;CL 
tremis;5/16/2012;1;1;8;5;0;0;100;50;0; 
tremis;5/16/2012;1;2;8;6;0;0;100;50;0;C 
tremis;5/16/2012;1;5;8;6;0;0;100;75;0; 
tremis;5/16/2012;1;9;8;6;0;0;100;100;0; 
tremis;5/16/2012;1;10;8;6;0;0;100;50;0; 
tremis;5/16/2012;2;11;8;6;0;0;100;50;0; 
tremis;5/16/2012;2;12;8;6;0;0;100;50;0; 
tremis;5/16/2012;2;14;8;5;50;0;50;25;0; 
tremis;5/16/2012;2;16;8;6;0;0;100;50;0; 
tremis;5/16/2012;2;18;8;6;0;0;100;75;0; 
tremis;5/16/2012;2;19;8;6;0;0;100;75;0; 
tremis;5/16/2012;2;20;8;6;0;0;100;75;0; 
tremis;5/16/2012;3;21;8;6;0;0;100;75;0; 
tremis;5/16/2012;3;22;8;6;0;0;100;50;0; 
tremis;5/16/2012;3;25;8;6;0;0;100;50;0; 
tremis;5/16/2012;3;26;8;6;0;0;100;50;0;coupée longitudinalement precedemment 
tremis;5/16/2012;3;28;8;5;0;0;100;100;0; 
tremis;5/25/2012;1;2;13;1;98;1;1;0;0; 
tremis;5/25/2012;1;3;13;1;99;0;1;25;0; 
tremis;5/25/2012;1;4;13;1;98;1;1;0;0; 
tremis;5/25/2012;1;5;13;1;98;1;1;0;0; 
tremis;5/25/2012;1;6;13;1;99;0;1;0;0; 
tremis;5/25/2012;1;7;13;1;99;0;1;0;0; 
tremis;5/25/2012;1;8;13;1;99;0;1;0;0; 
tremis;5/25/2012;1;9;13;1;99;0;1;0;0; 
tremis;5/25/2012;1;10;13;1;97;1;2;25;0; 
tremis;5/25/2012;2;11;13;1;99;0;1;0;0; 
tremis;5/25/2012;2;12;13;1;98;1;1;25;0; 
tremis;5/25/2012;2;13;13;1;98;1;1;0;0; 
tremis;5/25/2012;2;15;13;1;98;1;1;0;0; 
tremis;5/25/2012;2;16;13;1;99;0;1;0;0; 
tremis;5/25/2012;2;17;13;1;98;1;1;0;0; 
tremis;5/25/2012;2;18;13;1;98;1;1;25;0; 
tremis;5/25/2012;2;19;13;1;99;0;1;0;0; 
tremis;5/25/2012;2;20;13;1;98;1;1;0;0; 
tremis;5/25/2012;3;21;13;1;98;1;1;0;0; 
tremis;5/25/2012;3;22;13;1;98;1;1;0;0; 
tremis;5/25/2012;3;23;13;1;98;1;1;0;0; 
tremis;5/25/2012;3;24;13;1;99;0;1;0;0; 
tremis;5/25/2012;3;25;13;1;98;1;1;25;0; 
tremis;5/25/2012;3;26;13;1;99;0;1;0;0; 
tremis;5/25/2012;3;27;13;1;98;1;1;0;0; 
tremis;5/25/2012;3;29;13;1;98;1;1;0;0; 
tremis;5/25/2012;3;30;13;1;97;2;1;25;0; 
tremis;5/25/2012;1;1;12;1;97;1;2;0;0;cassée 
tremis;5/25/2012;1;2;12;2;88;10;2;0;0; 
tremis;5/25/2012;1;3;12;2;96;2;1;25;1;1 R 
tremis;5/25/2012;1;4;12;2;96;3;1;0;0; 
tremis;5/25/2012;1;5;12;2;97;2;1;0;0; 
tremis;5/25/2012;1;6;12;2;94;3;3;50;0; 
tremis;5/25/2012;1;7;12;2;97;2;1;25;0; 
tremis;5/25/2012;1;8;12;2;94;4;2;0;0; 
tremis;5/25/2012;1;9;12;2;95;3;2;25;0; 
tremis;5/25/2012;1;10;12;2;95;3;2;0;0; 
tremis;5/25/2012;2;11;12;2;96;2;2;50;0; 
tremis;5/25/2012;2;12;12;2;96;2;2;25;0; 
tremis;5/25/2012;2;13;12;2;97;2;1;50;0; 
tremis;5/25/2012;2;14;12;1;99;0;1;0;0; 
tremis;5/25/2012;2;15;12;2;95;3;2;25;0; 
