date;var;TT;TT_depuis_montaison_811,4;rep;N;Axis;Nflig;Nfvis;nff;length_F1;length_F2;length_F3;length_F4;length_F5;length_F6;length_F7;length_F8;length_F9;length_F10;length_F11;length_F12;sen_F6;sen_F7;sen_F8;sen_F9;sen_F10;sen_F11;sen_F12;HS;SSI
17/06/2013;Tremie;1639;827,6;3;45;MB;;;11;;;;;;;;;;;;;100;100;100;45;13;6;;11;8,64
17/06/2013;Tremie;1639;827,6;1;1;MB;;;12;;;;;;;;;;;;;100;100;100;100;75;28;3;12;10,06
17/06/2013;Tremie;1639;827,6;1;7;MB;;;12;;;;;;;;;;;;;100;100;100;100;80;30;6;12;10,16
17/06/2013;Tremie;1639;827,6;1;8;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;75;3;12;10,78
17/06/2013;Tremie;1639;827,6;1;10;MB;;;12;;;;;;;;;;;;;100;100;100;100;48;28;6;12;9,82
17/06/2013;Tremie;1639;827,6;1;12;MB;;;12;;;;;;;;;;;;;100;100;100;100;50;20;4;12;9,74
17/06/2013;Tremie;1639;827,6;1;15;MB;;;12;;;;;;;;;;;;;100;100;100;100;68;45;5;12;10,18
17/06/2013;Tremie;1639;827,6;2;18;MB;;;12;;;;;;;;;;;;;100;100;100;100;85;85;12;12;10,82
17/06/2013;Tremie;1639;827,6;2;20;MB;;;12;;;;;;;;;;;;;100;100;100;100;35;15;4;12;9,54
17/06/2013;Tremie;1639;827,6;2;22;MB;;;12;;;;;;;;;;;;;100;100;100;100;50;45;4;12;9,99
17/06/2013;Tremie;1639;827,6;2;24;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;40;3;12;10,43
17/06/2013;Tremie;1639;827,6;2;25;MB;;;12;;;;;;;;;;;;;100;100;100;100;40;9;6;12;9,55
17/06/2013;Tremie;1639;827,6;2;29;MB;;;12;;;;;;;;;;;;;100;100;100;100;50;24;8;12;9,82
17/06/2013;Tremie;1639;827,6;2;30;MB;;;12;;;;;;;;;;;;;100;100;100;80;20;8;4;12;9,12
24/06/2013;Tremie;1762,5;951,1;1;2;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;30;;11;10,3
24/06/2013;Tremie;1762,5;951,1;1;3;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;35;;11;10,35
24/06/2013;Tremie;1762,5;951,1;1;4;MB;;;11;;;;;;;;;;;;;100;100;100;30;33;15;;11;8,78
24/06/2013;Tremie;1762,5;951,1;1;5;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;20;;11;10,2
24/06/2013;Tremie;1762,5;951,1;1;6;MB;;;11;;;;;;;;;;;;;100;100;100;95;60;17;;11;9,72
24/06/2013;Tremie;1762,5;951,1;1;9;MB;;;11;;;;;;;;;;;;;100;100;100;100;75;15;;11;9,9
24/06/2013;Tremie;1762,5;951,1;1;11;MB;;;11;;;;;;;;;;;;;100;100;100;100;95;15;;11;10,1
24/06/2013;Tremie;1762,5;951,1;1;13;MB;;;11;;;;;;;;;;;;;100;100;100;100;95;25;;11;10,2
24/06/2013;Tremie;1762,5;951,1;1;14;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;40;;11;10,4
24/06/2013;Tremie;1762,5;951,1;2;16;MB;;;11;;;;;;;;;;;;;100;100;100;100;95;17;;11;10,12
24/06/2013;Tremie;1762,5;951,1;2;17;MB;;;11;;;;;;;;;;;;;100;100;100;100;80;20;;11;10
24/06/2013;Tremie;1762,5;951,1;2;19;MB;;;11;;;;;;;;;;;;;100;100;100;100;90;20;;11;10,1
24/06/2013;Tremie;1762,5;951,1;2;21;MB;;;11;;;;;;;;;;;;;100;100;100;100;80;15;;11;9,95
24/06/2013;Tremie;1762,5;951,1;2;23;MB;;;11;;;;;;;;;;;;;100;100;100;100;95;25;;11;10,2
24/06/2013;Tremie;1762,5;951,1;2;26;MB;;;11;;;;;;;;;;;;;100;100;100;100;52;10;;11;9,62
24/06/2013;Tremie;1762,5;951,1;2;27;MB;;;11;;;;;;;;;;;;;100;100;100;90;55;10;;11;9,55
24/06/2013;Tremie;1762,5;951,1;2;28;MB;;;11;;;;;;;;;;;;;100;100;100;100;70;35;;11;10,05
24/06/2013;Tremie;1762,5;951,1;3;31;MB;;;11;;;;;;;;;;;;;100;100;100;100;80;20;;11;10
24/06/2013;Tremie;1762,5;951,1;3;32;MB;;;11;;;;;;;;;;;;;100;100;100;100;90;17;;11;10,07
24/06/2013;Tremie;1762,5;951,1;3;33;MB;;;11;;;;;;;;;;;;;100;100;100;100;55;20;;11;9,75
24/06/2013;Tremie;1762,5;951,1;3;34;MB;;;11;;;;;;;;;;;;;100;100;100;100;95;30;;11;10,25
24/06/2013;Tremie;1762,5;951,1;3;35;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;15;;11;10,15
24/06/2013;Tremie;1762,5;951,1;3;36;MB;;;11;;;;;;;;;;;;;100;100;100;100;45;10;;11;9,55
24/06/2013;Tremie;1762,5;951,1;3;37;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;90;;11;10,9
24/06/2013;Tremie;1762,5;951,1;3;38;MB;;;11;;;;;;;;;;;;;100;100;100;100;80;7;;11;9,87
24/06/2013;Tremie;1762,5;951,1;3;39;MB;;;11;;;;;;;;;;;;;100;100;100;100;35;7;;11;9,42
24/06/2013;Tremie;1762,5;951,1;3;40;MB;;;11;;;;;;;;;;;;;100;100;100;100;40;15;;11;9,55
24/06/2013;Tremie;1762,5;951,1;3;41;MB;;;11;;;;;;;;;;;;;100;100;100;100;35;10;;11;9,45
24/06/2013;Tremie;1762,5;951,1;3;42;MB;;;11;;;;;;;;;;;;;100;100;100;100;35;10;;11;9,45
24/06/2013;Tremie;1762,5;951,1;3;43;MB;;;11;;;;;;;;;;;;;100;100;100;100;70;30;;11;10
24/06/2013;Tremie;1762,5;951,1;3;44;MB;;;11;;;;;;;;;;;;;100;100;100;100;90;7;;11;9,97
24/06/2013;Tremie;1762,5;951,1;3;45;MB;;;11;;;;;;;;;;;;;100;100;100;90;65;8;;11;9,63
24/06/2013;Tremie;1762,5;951,1;1;1;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;60;7;12;10,67
24/06/2013;Tremie;1762,5;951,1;1;7;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;90;7;12;10,97
24/06/2013;Tremie;1762,5;951,1;1;8;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;15;12;11,15
24/06/2013;Tremie;1762,5;951,1;1;10;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;80;12;12;10,92
24/06/2013;Tremie;1762,5;951,1;1;12;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;50;7;12;10,57
24/06/2013;Tremie;1762,5;951,1;1;15;MB;;;12;;;;;;;;;;;;;100;100;100;100;90;90;7;12;10,87
24/06/2013;Tremie;1762,5;951,1;2;18;MB;;;12;;;;;;;;;;;;;100;100;100;100;0;85;23;12;10,08
24/06/2013;Tremie;1762,5;951,1;2;20;MB;;;12;;;;;;;;;;;;;100;100;100;100;75;65;7;12;10,47
24/06/2013;Tremie;1762,5;951,1;2;22;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;80;7;12;10,87
24/06/2013;Tremie;1762,5;951,1;2;24;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;90;7;12;10,97
24/06/2013;Tremie;1762,5;951,1;2;25;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;20;7;12;10,27
24/06/2013;Tremie;1762,5;951,1;2;30;MB;;;12;;;;;;;;;;;;;100;100;100;100;50;35;7;12;12
24/06/2013;Tremie;1762,5;951,1;2;29;MB;;;12;;;;;;;;;;;;;100;100;;;;;;12;9,92
02/07/2013;Tremie;1883,7;1072,3;1;2;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
02/07/2013;Tremie;1883,7;1072,3;1;3;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;90;;11;10,9
02/07/2013;Tremie;1883,7;1072,3;1;4;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;95;;11;10,95
02/07/2013;Tremie;1883,7;1072,3;1;5;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
02/07/2013;Tremie;1883,7;1072,3;1;6;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;55;;11;10,55
02/07/2013;Tremie;1883,7;1072,3;1;9;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;95;;11;10,95
02/07/2013;Tremie;1883,7;1072,3;1;11;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;50;;11;10,5
02/07/2013;Tremie;1883,7;1072,3;1;13;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
02/07/2013;Tremie;1883,7;1072,3;1;14;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;95;;11;10,95
02/07/2013;Tremie;1883,7;1072,3;2;16;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;95;;11;10,95
02/07/2013;Tremie;1883,7;1072,3;2;17;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;95;;11;10,95
02/07/2013;Tremie;1883,7;1072,3;2;19;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;95;;11;10,95
02/07/2013;Tremie;1883,7;1072,3;2;21;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
02/07/2013;Tremie;1883,7;1072,3;2;23;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;90;;11;10,9
02/07/2013;Tremie;1883,7;1072,3;2;26;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;35;;11;10,35
02/07/2013;Tremie;1883,7;1072,3;2;27;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;90;;11;10,9
02/07/2013;Tremie;1883,7;1072,3;2;28;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
02/07/2013;Tremie;1883,7;1072,3;3;31;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
02/07/2013;Tremie;1883,7;1072,3;3;32;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;60;;11;10,6
02/07/2013;Tremie;1883,7;1072,3;3;33;MB;;;11;;;;;;;;;;;;;100;100;100;100;90;80;;11;10,7
02/07/2013;Tremie;1883,7;1072,3;3;34;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;90;;11;10,9
02/07/2013;Tremie;1883,7;1072,3;3;35;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;60;;11;10,6
02/07/2013;Tremie;1883,7;1072,3;3;36;MB;;;11;;;;;;;;;;;;;100;100;100;100;95;50;;11;10,45
02/07/2013;Tremie;1883,7;1072,3;3;37;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
02/07/2013;Tremie;1883,7;1072,3;3;38;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;60;;11;10,6
02/07/2013;Tremie;1883,7;1072,3;3;39;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;30;;11;10,3
02/07/2013;Tremie;1883,7;1072,3;3;40;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
02/07/2013;Tremie;1883,7;1072,3;3;41;MB;;;11;;;;;;;;;;;;;100;100;100;100;95;95;;11;10,9
02/07/2013;Tremie;1883,7;1072,3;3;42;MB;;;11;;;;;;;;;;;;;100;100;100;100;95;80;;11;10,75
02/07/2013;Tremie;1883,7;1072,3;3;43;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;90;;11;10,9
02/07/2013;Tremie;1883,7;1072,3;3;44;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;30;;11;10,3
02/07/2013;Tremie;1883,7;1072,3;3;45;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;95;;11;10,95
02/07/2013;Tremie;1883,7;1072,3;1;1;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;47;12;11,47
02/07/2013;Tremie;1883,7;1072,3;1;7;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;95;12;11,95
02/07/2013;Tremie;1883,7;1072,3;1;8;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;100;12;12
02/07/2013;Tremie;1883,7;1072,3;1;10;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;95;12;11,95
02/07/2013;Tremie;1883,7;1072,3;1;12;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;97;95;12;11,92
02/07/2013;Tremie;1883,7;1072,3;1;15;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;55;12;11,55
02/07/2013;Tremie;1883,7;1072,3;2;18;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;100;12;12
02/07/2013;Tremie;1883,7;1072,3;2;20;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;95;45;12;11,4
02/07/2013;Tremie;1883,7;1072,3;2;22;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;35;12;11,35
02/07/2013;Tremie;1883,7;1072,3;2;24;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;90;35;12;11,25
02/07/2013;Tremie;1883,7;1072,3;2;25;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;60;15;12;10,75
02/07/2013;Tremie;1883,7;1072,3;2;30;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;90;50;12;12
02/07/2013;Tremie;1883,7;1072,3;2;29;MB;;;12;;;;;;;;;;;;;100;100;;;;;;12;11,4
08/07/2013;Tremie;1998,6;1187,2;2;28;MB;;;11;;;;;;;;;;;;;100;100;;;;;;11;11
08/07/2013;Tremie;1998,6;1187,2;1;2;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;1;3;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;1;4;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;1;5;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;1;6;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;1;9;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;1;11;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;1;13;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;1;14;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;2;16;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;2;17;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;2;19;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;2;21;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;2;23;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;10,9
08/07/2013;Tremie;1998,6;1187,2;2;26;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;90;;11;11
08/07/2013;Tremie;1998,6;1187,2;2;27;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;3;31;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;3;32;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;3;33;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;3;34;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;3;35;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;3;36;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;3;37;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;3;38;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;3;39;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;97;;11;10,97
08/07/2013;Tremie;1998,6;1187,2;3;40;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;3;41;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;3;42;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;3;43;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;3;44;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;3;45;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
08/07/2013;Tremie;1998,6;1187,2;1;1;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;100;12;12
08/07/2013;Tremie;1998,6;1187,2;1;7;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;100;12;12
08/07/2013;Tremie;1998,6;1187,2;1;8;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;100;12;12
08/07/2013;Tremie;1998,6;1187,2;1;10;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;100;12;12
08/07/2013;Tremie;1998,6;1187,2;1;12;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;100;12;12
08/07/2013;Tremie;1998,6;1187,2;1;15;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;100;12;12
08/07/2013;Tremie;1998,6;1187,2;2;18;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;100;12;12
08/07/2013;Tremie;1998,6;1187,2;2;20;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;100;12;12
08/07/2013;Tremie;1998,6;1187,2;2;22;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;100;12;12
08/07/2013;Tremie;1998,6;1187,2;2;24;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;100;12;12
08/07/2013;Tremie;1998,6;1187,2;2;25;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;85;12;11,85
08/07/2013;Tremie;1998,6;1187,2;2;30;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;98;12;12
08/07/2013;Tremie;1998,6;1187,2;2;29;MB;;;12;;;;;;;;;;;;;100;100;;;;;;12;11,98
15/07/2013;Tremie;2138,2;1326,8;1;2;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;1;3;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;1;4;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;1;5;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;1;6;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;1;9;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;1;11;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;1;13;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;1;14;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;2;16;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;2;17;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;2;19;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;2;21;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;2;23;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;2;26;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;2;27;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;2;28;MB;;;11;;;;;;;;;;;;;100;100;;;;;;11;11
15/07/2013;Tremie;2138,2;1326,8;3;31;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;3;32;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;3;33;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;3;34;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;3;35;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;3;36;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;3;37;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;3;38;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;3;39;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;3;40;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;3;41;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;3;42;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;3;43;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;3;44;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;3;45;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;100;;11;11
15/07/2013;Tremie;2138,2;1326,8;1;1;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;100;12;12
15/07/2013;Tremie;2138,2;1326,8;1;7;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;100;12;12
15/07/2013;Tremie;2138,2;1326,8;1;8;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;100;12;12
15/07/2013;Tremie;2138,2;1326,8;1;10;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;100;12;12
15/07/2013;Tremie;2138,2;1326,8;1;12;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;100;12;12
15/07/2013;Tremie;2138,2;1326,8;1;15;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;100;12;12
15/07/2013;Tremie;2138,2;1326,8;2;18;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;100;12;12
15/07/2013;Tremie;2138,2;1326,8;2;20;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;100;12;12
15/07/2013;Tremie;2138,2;1326,8;2;22;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;100;12;12
15/07/2013;Tremie;2138,2;1326,8;2;24;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;100;12;12
15/07/2013;Tremie;2138,2;1326,8;2;25;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;100;12;12
15/07/2013;Tremie;2138,2;1326,8;2;29;MB;;;12;;;;;;;;;;;;;100;100;;;;;;12;12
15/07/2013;Tremie;2138,2;1326,8;2;30;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;100;100;12;12
