,variety,HS,aire du plot,Nbr.plant.perplot,ThermalTime,LAI_tot,LAI_vert,PAI_tot,PAI_vert,LAI_tot_MS,LAI_vert_MS,PAI_tot_MS,PAI_vert_MS,LAI_tot_ferti,LAI_vert_ferti,PAI_tot_ferti,PAI_vert_ferti,TCgreen,TCsen,TCtot,TCgreen_57,TCsen_57,TCtot_57,Gapgreen,Gapsen,Gaptot,Gapgreen_57,Gapsen_57,Gaptot_57,LightPenetration_0,LightPenetration_5,LightPenetration_20,LightPenetration_25,LightInterception_0,LightInterception_5,LightInterception_20,LightInterception_25,rep
73,Mercia,16.4699465972,0.196078431373,30.0,1860.0,5.46819657253,2.87110174212,6.94193989846,4.00465407968,1.83076815129,1.05867223875,2.28916178389,1.41621150527,5.46819657253,2.87110174212,6.94193989846,4.00465407968,,,,,,,,,,,,,,,,,,,,,0
74,Mercia,16.6537231353,0.196078431373,30.0,1880.0,5.46819819967,2.76883132342,6.9419415256,3.89081879557,1.83076110689,1.01859972883,2.2891547395,1.37168393095,5.46819819967,2.76883132342,6.9419415256,3.89081879557,,,,,,,,,,,,,,,,,,,,,0
75,Mercia,16.8374996733,0.196078431373,30.0,1900.0,5.46814466569,2.66328797124,6.94188799162,3.7721066015,1.83072573801,0.97699485989,2.28911937061,1.32512956261,5.46814466569,2.66328797124,6.94188799162,3.7721066015,0.525494097757,0.252840314038,0.778334411796,0.886048462056,0.104392808684,0.99044127074,0.474505902243,0.747159685962,0.221665588204,0.113951537944,0.895607191316,0.00955872925993,0.0698705,0.0726915,0.1017405,0.125074,0.9301295,0.9273085,0.8982595,0.874926,0
76,Mercia,17.0212762114,0.196078431373,30.0,1920.0,5.46814692691,2.55500548776,6.94189025285,3.64694042843,1.83072607313,0.934425901074,2.28911970574,1.27734870676,5.46814692691,2.55500548776,6.94189025285,3.64694042843,,,,,,,,,,,,,,,,,,,,,0
77,Mercia,17.2050527494,0.196078431373,30.0,1940.0,5.46810933019,2.44392173903,6.94185265612,3.51157297523,1.83073101329,0.890505742625,2.2891246459,1.22559117462,5.46810933019,2.44392173903,6.94185265612,3.51157297523,,,,,,,,,,,,,,,,,,,,,0
78,Mercia,17.3888292875,0.196078431373,30.0,1960.0,5.46804108716,2.33195372557,6.9417844131,3.37067032887,1.83069595043,0.845933710187,2.28908958304,1.17101835229,5.46804108716,2.33195372557,6.9417844131,3.37067032887,,,,,,,,,,,,,,,,,,,,,0
79,Mercia,17.5726058255,0.196078431373,30.0,1980.0,5.46796178794,2.22020888327,6.94170511387,3.23004326968,1.83068633984,0.801104395837,2.28907997245,1.11553797932,5.46796178794,2.22020888327,6.94170511387,3.23004326968,,,,,,,,,,,,,,,,,,,,,0
80,Mercia,17.7563823636,0.196078431373,30.0,2000.0,5.4679497502,2.11111343703,6.94169307613,3.09423105926,1.83066570983,0.756993106109,2.28905934244,1.06196053152,5.4679497502,2.11111343703,6.94169307613,3.09423105926,0.406459926091,0.357000123431,0.763460049522,0.731182691589,0.26045150055,0.991634192139,0.593540073909,0.642999876569,0.236539950478,0.268817308411,0.73954849945,0.0083658078612,0.0748905,0.0776375,0.109763,0.133263,0.9251095,0.9223625,0.890237,0.866737,0
81,Mercia,17.9401589016,0.196078431373,30.0,2020.0,5.46800552626,2.00846693698,6.94174885219,2.96802066262,1.83068109121,0.715097982513,2.28907472382,1.01297266156,5.46800552626,2.00846693698,6.94174885219,2.96802066262,,,,,,,,,,,,,,,,,,,,,0
82,Mercia,18.1239354397,0.196078431373,30.0,2040.0,5.46802738606,1.90612564529,6.941770712,2.84658619714,1.83069918501,0.671682797388,2.28909281761,0.9645367255,5.46802738606,1.90612564529,6.941770712,2.84658619714,,,,,,,,,,,,,,,,,,,,,0
83,Mercia,18.3077119777,0.196078431373,30.0,2060.0,5.4569497889,1.79149464801,6.93063007789,2.71622778388,1.83075139015,0.621564292366,2.28914502275,0.909763577383,5.4569497889,1.79149464801,6.93063007789,2.71622778388,,,,,,,,,,,,,,,,,,,,,0
84,Mercia,18.4914885158,0.196078431373,30.0,2080.0,5.44397935676,1.65598576924,6.91761591529,2.56601558334,1.83081537624,0.561632429053,2.28920900884,0.844333071578,5.44397935676,1.65598576924,6.91761591529,2.56601558334,,,,,,,,,,,,,,,,,,,,,0
