,variety,HS,aire du plot,Nbr.plant.perplot,ThermalTime,LAI_tot,LAI_vert,PAI_tot,PAI_vert,TCgreen,TCsen,TCtot,TCgreen_57,TCsen_57,TCtot_57,Gapgreen,Gapsen,Gaptot,Gapgreen_57,Gapsen_57,Gaptot_57,LightPenetration_0,LightPenetration_5,LightPenetration_20,LightPenetration_25,LightInterception_0,LightInterception_5,LightInterception_20,LightInterception_25,rep
24,Rht3,7.13394143883,0.144513115278,30.0,880.0,5.2614837391,4.62090905561,5.7696936133,5.08449887012,,,,,,,,,,,,,,,,,,,,,0
25,Rht3,7.30916515995,0.145805350781,30.0,900.0,5.7215899751,4.98102597562,6.25706256581,5.46993212485,0.817123022653,0.0536930162208,0.870816038874,0.966207779067,0.0189487926112,0.985156571678,0.182876977347,0.946306983779,0.129183961126,0.0337922209335,0.981051207389,0.0148434283223,0.0571605,0.0669225,0.9413725,0.999391,0.9428395,0.9330775,0.0586275,0.000609,0
26,Rht3,7.48438888107,0.147120905127,30.0,920.0,6.19620761677,5.36640838765,6.7672377564,5.8868162279,,,,,,,,,,,,,,,,,,,,,0
27,Rht3,7.65961260218,0.148460415257,30.0,940.0,6.64667551158,5.72774962312,7.26614299148,6.2937087331,,,,,,,,,,,,,,,,,,,,,0
28,Rht3,7.8348363233,0.149824541524,30.0,960.0,7.02489921421,6.02881559497,7.68298736652,6.63138215218,,,,,,,,,,,,,,,,,,,,,0
29,Rht3,8.01006004441,0.151213968776,30.0,980.0,7.4200028861,6.31034083456,8.11082880573,6.94253024358,,,,,,,,,,,,,,,,,,,,,0
30,Rht3,8.18528376553,0.152629407502,30.0,1000.0,7.76438248289,6.53159668978,8.50599269426,7.20755142341,0.848535037678,0.087093106173,0.935628143851,0.980248270989,0.0158782878409,0.99612655883,0.151464962322,0.912906893827,0.0643718561489,0.0197517290109,0.984121712159,0.00387344116997,0.0225045,0.0283735,0.685066,0.9456285,0.9774955,0.9716265,0.314934,0.0543715,0
31,Rht3,8.36050748665,0.154071595046,30.0,1020.0,8.11114937539,6.70652153863,8.90604694458,7.43122449568,,,,,,,,,,,,,,,,,,,,,0
32,Rht3,8.53573120776,0.155541296886,30.0,1040.0,8.37618095991,6.81152849075,9.22445186337,7.58277198294,,,,,,,,,,,,,,,,,,,,,0
33,Rht3,8.71095492888,0.157039307987,30.0,1060.0,8.63354805286,6.89741226664,9.57127415935,7.7446522047,,,,,,,,,,,,,,,,,,,,,0
34,Rht3,8.88617865,0.15856645424,30.0,1080.0,8.84726789364,6.958983838,9.87128297528,7.87656546227,,,,,,,,,,,,,,,,,,,,,0
35,Rht3,9.06140237111,0.160123593977,30.0,1100.0,9.05688882881,7.00946702151,10.1301523624,7.96831529782,0.787893764137,0.164769488222,0.952663252358,0.978684250624,0.0195906473965,0.998274898021,0.212106235863,0.835230511778,0.0473367476416,0.0213157493756,0.980409352603,0.00172510197903,0.011858,0.0179825,0.395495,0.70026,0.988142,0.9820175,0.604505,0.29974,0
36,Rht3,9.23662609223,0.161711619577,30.0,1120.0,9.19574282594,7.00621038489,10.3557617834,8.0375204861,,,,,,,,,,,,,,,,,,,,,0
37,Rht3,9.41184981335,0.163331459177,30.0,1140.0,9.27229497327,6.95496157042,10.5092856926,8.05281556861,,,,,,,,,,,,,,,,,,,,,0
38,Rht3,9.58707353446,0.164984078478,30.0,1160.0,9.29036332291,6.88102061772,10.573674543,8.00695160529,,,,,,,,,,,,,,,,,,,,,0
