,variety,HS,aire du plot,Nbr.plant.perplot,ThermalTime,LAI_tot,LAI_vert,PAI_tot,PAI_vert,Nbr.axe.tot.m2,Nbr.axe.actif.m2.old,number_of_active_axes_per_m2,TCgreen,TCsen,TCtot,TCgreen_57,TCsen_57,TCtot_57,Gapgreen,Gapsen,Gaptot,Gapgreen_57,Gapsen_57,Gaptot_57,LightPenetration_0,LightPenetration_5,LightPenetration_20,LightPenetration_25,LightInterception_0,LightInterception_5,LightInterception_20,LightInterception_25,rep
41,Tremie13,10.9533738641,0.0933333333333,30.0,1220.0,8.08210033409,6.4533012539,9.17042177466,7.31461629948,750.0,707.142857143,707.142857143,,,,,,,,,,,,,,,,,,,,,0
42,Tremie13,11.1388757402,0.0933333333333,30.0,1240.0,8.28737446425,6.62559110739,9.47623762439,7.57597978259,717.857142857,707.142857143,707.142857143,,,,,,,,,,,,,,,,,,,,,0
43,Tremie13,11.3243776163,0.0933333333333,30.0,1260.0,8.30518985274,6.77778832176,9.57217719349,7.79818975813,707.142857143,707.142857143,707.142857143,,,,,,,,,,,,,,,,,,,,,0
44,Tremie13,11.5098794924,0.0933333333333,30.0,1280.0,8.36889908855,6.88762302604,9.7538824722,8.02281819868,707.142857143,492.857142857,707.142857143,,,,,,,,,,,,,,,,,,,,,0
45,Tremie13,11.6953813684,0.0933333333333,30.0,1300.0,8.41518982789,6.85995703159,9.96322677026,8.15395406801,707.142857143,64.2857142857,707.142857143,0.76242743106,0.151578374456,0.914005805515,0.99543583988,0.00396558174336,0.999401421624,0.23757256894,0.848421625544,0.0859941944848,0.00456416011972,0.996034418257,0.000598578376356,0.0193535,0.024807,0.103775,0.1581465,0.9806465,0.975193,0.896225,0.8418535,0
46,Tremie13,11.8808832445,0.0933333333333,30.0,1320.0,8.4161166539,6.75721679435,10.1175748861,8.19664648813,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
47,Tremie13,12.0663851206,0.0933333333333,30.0,1340.0,8.41602741819,6.65507558464,10.269754088,8.23631813044,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
48,Tremie13,12.2518869967,0.0933333333333,30.0,1360.0,8.40549290517,6.54253263549,10.3984462057,8.25446667119,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
49,Tremie13,12.4373888728,0.0933333333333,30.0,1380.0,8.29162808676,6.41839133857,10.3916539407,8.2370226343,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
50,Tremie13,12.6228907489,0.0933333333333,30.0,1400.0,8.09117453208,6.28613099889,10.2878416365,8.19636800977,707.142857143,0.0,707.142857143,0.80070754717,0.119285195936,0.919992743106,0.994163860831,0.00306771417883,0.997231575009,0.19929245283,0.880714804064,0.080007256894,0.00583613916947,0.996932285821,0.00276842499065,0.016955,0.0191265,0.067875,0.0984315,0.983045,0.9808735,0.932125,0.9015685,0
51,Tremie13,12.808392625,0.0933333333333,30.0,1420.0,8.04609367398,6.14881933254,10.3388778923,8.13799569441,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
52,Tremie13,12.9938945011,0.0933333333333,30.0,1440.0,7.93327388599,6.01185871241,10.3209281259,8.09591129126,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
53,Tremie13,13.1793963772,0.0933333333333,30.0,1460.0,7.88932504668,5.88991248788,10.3616682975,8.03817064767,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
54,Tremie13,13.3648982533,0.0933333333333,30.0,1480.0,7.88911280549,5.7759086121,10.4043360469,7.94539423194,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
55,Tremie13,13.5504001294,0.0933333333333,30.0,1500.0,7.88915015586,5.65260612705,10.4138144068,7.81816009683,707.142857143,0.0,707.142857143,0.787010159652,0.145137880987,0.932148040639,0.992180312787,0.0064397424103,0.998620055198,0.212989840348,0.854862119013,0.0678519593614,0.00781968721251,0.99356025759,0.00137994480221,0.014509,0.0161935,0.0523405,0.0784945,0.985491,0.9838065,0.9476595,0.9215055,0
56,Tremie13,13.7359020054,0.0933333333333,30.0,1520.0,7.75069277514,5.51462969222,10.2754718123,7.69525390584,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
57,Tremie13,13.9214038815,0.0933333333333,30.0,1540.0,7.50745191034,5.36887423491,10.0322309475,7.57056296133,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
58,Tremie13,14.1069057576,0.0933333333333,30.0,1560.0,7.41539237198,5.22001758169,9.94017140916,7.404175071,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
59,Tremie13,14.2924076337,0.0933333333333,30.0,1580.0,7.35129489585,5.06194523073,9.87607393303,7.2290788387,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
