,variety,HS,aire du plot,Nbr.plant.perplot,ThermalTime,LAI_tot,LAI_vert,PAI_tot,PAI_vert,LAI_tot_MS,LAI_vert_MS,PAI_tot_MS,PAI_vert_MS,LAI_tot_ferti,LAI_vert_ferti,PAI_tot_ferti,PAI_vert_ferti,TCgreen,TCsen,TCtot,TCgreen_57,TCsen_57,TCtot_57,Gapgreen,Gapsen,Gaptot,Gapgreen_57,Gapsen_57,Gaptot_57,LightPenetration_0,LightPenetration_5,LightPenetration_20,LightPenetration_25,LightInterception_0,LightInterception_5,LightInterception_20,LightInterception_25,rep
41,Tremie12,10.9590949913,0.111940298507,30.0,1220.0,10.5539455288,7.91923041152,12.0755048353,9.04775825933,2.65962099236,2.31929744558,3.05296038562,2.64600327771,5.43420427298,4.40930773106,6.23424773194,5.04665655826,,,,,,,,,,,,,,,,,,,,,0
42,Tremie12,11.1801527261,0.111940298507,30.0,1240.0,10.5772050348,8.09367263834,12.191785154,9.3442555914,2.77066372649,2.4488879438,3.19970884441,2.81867515343,5.65050135706,4.64490064816,6.52274245167,5.36096494306,,,,,,,,,,,,,,,,,,,,,0
43,Tremie12,11.401210461,0.111940298507,30.0,1260.0,10.5911635984,8.1928714872,12.2954334548,9.54685692749,2.87894783549,2.56388189705,3.34866394309,2.97835650669,5.83628009215,4.85548984572,6.79419142399,5.65872846626,,,,,,,,,,,,,,,,,,,,,0
44,Tremie12,11.6222681959,0.111940298507,30.0,1280.0,10.5417349889,8.2265448366,12.3253676973,9.678523796,2.96842966146,2.66888857987,3.48295477138,3.13641902262,6.03457217343,5.05126825157,7.07883795453,5.94375868859,,,,,,,,,,,,,,,,,,,,,0
45,Tremie12,11.8433259307,0.111940298507,30.0,1300.0,10.5407625943,8.28378134682,12.424929558,9.83869669893,3.06715440099,2.76102429307,3.63585595061,3.282118641,6.23494600228,5.23072816881,7.37919590163,6.21726254953,0.661873047592,0.249991723897,0.911864771489,0.996018439004,0.00284197428578,0.99886041329,0.338126952408,0.750008276103,0.0881352285107,0.00398156099567,0.997158025714,0.00113958670989,0.0167815,0.019381,0.0974305,0.145073,0.9832185,0.980619,0.9025695,0.854927,0
46,Tremie12,12.0643836656,0.111940298507,30.0,1320.0,10.434855563,8.22995225717,12.4025395783,9.87000268152,3.15033878789,2.8328698861,3.77849107475,3.41095821765,6.42148636975,5.38597419808,7.67481174027,6.47367950723,,,,,,,,,,,,,,,,,,,,,0
47,Tremie12,12.2854414005,0.111940298507,30.0,1340.0,10.3153996183,8.15128240885,12.3754523359,9.88234804942,3.2174432069,2.88402940631,3.90931422742,3.52172922357,6.57939562502,5.5085804292,7.9492231846,6.70377341181,,,,,,,,,,,,,,,,,,,,,0
48,Tremie12,12.5064991353,0.111940298507,30.0,1360.0,10.1735976415,8.05896770512,12.3299509627,9.88694825208,3.27063696132,2.92108954542,4.02729441301,3.61946854588,6.69993874289,5.5937081149,8.19889975592,6.90969007036,,,,,,,,,,,,,,,,,,,,,0
49,Tremie12,12.7275568702,0.111940298507,30.0,1380.0,9.86832523279,7.83497022431,12.0933296239,9.73942333888,3.31475136925,2.94895895973,4.13922758619,3.71104947748,6.79510761539,5.65331261928,8.42381254402,7.09144344196,,,,,,,,,,,,,,,,,,,,,0
50,Tremie12,12.948614605,0.111940298507,30.0,1400.0,9.5968787573,7.61736454088,11.8969748219,9.60249686957,3.3457454959,2.96367033789,4.24177566105,3.79320755589,6.8684039962,5.68893939213,8.62725626221,7.24994909486,0.688280586971,0.21992163283,0.908202219801,0.997161786702,0.00241501946089,0.999576806163,0.311719413029,0.78007836717,0.0917977801987,0.00283821329774,0.997584980539,0.00042319383685,0.0162925,0.018699,0.0788095,0.104908,0.9837075,0.981301,0.9211905,0.895092,0
51,Tremie12,13.1696723399,0.111940298507,30.0,1420.0,9.47153635879,7.49031329205,11.8762908,9.57943100321,3.36244011065,2.96411026367,4.33350411578,3.86457407368,6.92005902585,5.70035637065,8.81331217656,7.38907719056,,,,,,,,,,,,,,,,,,,,,0
52,Tremie12,13.3907300748,0.111940298507,30.0,1440.0,9.50095510962,7.45430212883,12.034690854,9.66410746092,3.36674309622,2.95228878146,4.40808325652,3.9189214987,6.94946063183,5.68699155202,8.97169508572,7.49873978232,,,,,,,,,,,,,,,,,,,,,0
53,Tremie12,13.6117878096,0.111940298507,30.0,1460.0,9.09472410443,7.11636825652,11.6821162321,9.3934188522,3.36698551274,2.9368120265,4.46788056302,3.95883277073,6.96169806205,5.65479299173,9.1096727932,7.58720000928,,,,,,,,,,,,,,,,,,,,,0
54,Tremie12,13.8328455445,0.111940298507,30.0,1480.0,8.68273422647,6.78506790157,11.3023615282,9.1088152743,3.36696811234,2.92189109733,4.5176958392,3.98930914153,6.96484104051,5.61246489357,9.22564543979,7.65257929921,,,,,,,,,,,,,,,,,,,,,0
55,Tremie12,14.0539032794,0.111940298507,30.0,1500.0,8.17607979799,6.35123288914,10.8089509422,8.70391733796,3.36696430134,2.90781785013,4.55873362312,4.0112317339,6.96496028518,5.566533817,9.32227116314,7.69787645009,0.666510674668,0.211552988125,0.878063662792,0.991537630537,0.0,0.991537630537,0.333489325332,0.788447011875,0.121936337208,0.00846236946345,1.0,0.00846236946345,0.0235325,0.0257185,0.080763,0.1022375,0.9764675,0.9742815,0.919237,0.8977625,0
56,Tremie12,14.2749610142,0.111940298507,30.0,1520.0,7.71069039627,5.99136820805,10.327199612,8.34363606099,3.36693408695,2.89334088018,4.59336720203,4.0260604722,6.96494507549,5.51895956476,9.40145015227,7.72413831162,,,,,,,,,,,,,,,,,,,,,0
57,Tremie12,14.4960187491,0.111940298507,30.0,1540.0,7.20441014542,5.63303974572,9.76655550995,7.94830906939,3.36693131876,2.87769561569,4.620141996,4.0315991681,6.96494993504,5.4694275861,9.46417997116,7.73173769052,,,,,,,,,,,,,,,,,,,,,0
58,Tremie12,14.7170764839,0.111940298507,30.0,1560.0,6.72326553115,5.25156217108,9.21988460718,7.51616127143,3.3668917006,2.85812174228,4.63823335321,4.02517150635,6.72326553115,5.25156217108,9.21988460718,7.51616127143,,,,,,,,,,,,,,,,,,,,,0
59,Tremie12,14.9381342188,0.111940298507,30.0,1580.0,6.72324038729,5.19541651048,9.25356958006,7.49013800863,3.36691544362,2.83381081778,4.64544463369,4.00446040037,6.72324038729,5.19541651048,9.25356958006,7.49013800863,,,,,,,,,,,,,,,,,,,,,0
60,Tremie12,15.1591919537,0.111940298507,30.0,1600.0,6.71417538926,5.13420905362,9.2642846977,7.44639866499,3.36692913608,2.80416127239,4.64672609557,3.97366129037,6.71417538926,5.13420905362,9.2642846977,7.44639866499,0.703150486635,0.170663021169,0.873813507804,,,,0.296849513365,0.829336978831,0.126186492196,,,,0.030169,0.03274,0.086306,0.1085845,0.969831,0.96726,0.913694,0.8914155,0
61,Tremie12,15.3802496885,0.111940298507,30.0,1620.0,6.70438655536,5.06849739168,9.26550261503,7.39032233518,3.36695212247,2.76890408002,4.64674908197,3.93729292976,6.70438655536,5.06849739168,9.26550261503,7.39032233518,,,,,,,,,,,,,,,,,,,,,0
62,Tremie12,15.6013074234,0.111940298507,30.0,1640.0,6.69531272121,5.00014133223,9.2599437682,7.32325301291,3.36695362599,2.72881670008,4.64675058549,3.89651967917,6.69531272121,5.00014133223,9.2599437682,7.32325301291,,,,,,,,,,,,,,,,,,,,,0
63,Tremie12,15.8223651583,0.111940298507,30.0,1660.0,6.63982530978,4.92944643468,9.20459575162,7.25249358334,3.34861317016,2.68467872317,4.62839948083,3.85514399621,6.63982530978,4.92944643468,9.20459575162,7.25249358334,,,,,,,,,,,,,,,,,,,,,0
64,Tremie12,16.0434228931,0.111940298507,30.0,1680.0,6.55688112828,4.85603966265,9.12114959424,7.17772097326,3.31188957997,2.63791173761,4.59165426777,3.81359470268,6.55688112828,4.85603966265,9.12114959424,7.17772097326,,,,,,,,,,,,,,,,,,,,,0
65,Tremie12,16.264480628,0.111940298507,30.0,1700.0,6.44667603698,4.77707046365,9.01020997399,7.09293710022,3.27519443984,2.58962885885,4.55493782999,3.76825065073,6.44667603698,4.77707046365,9.01020997399,7.09293710022,0.707841532193,0.168011658772,0.875853190964,,,,0.292158467807,0.831988341228,0.124146809036,,,,0.0298275,0.032259,0.0717895,0.09658,0.9701725,0.967741,0.9282105,0.90342,0
66,Tremie12,16.4855383628,0.111940298507,30.0,1720.0,6.32220636016,4.69026020074,8.88525458977,7.00242049653,3.20794388754,2.53965684958,4.48764834041,3.72350582244,6.32220636016,4.69026020074,8.88525458977,7.00242049653,,,,,,,,,,,,,,,,,,,,,0
67,Tremie12,16.7065960977,0.111940298507,30.0,1740.0,6.29475058987,4.59673525264,8.85768283909,6.89351202894,3.18960150061,2.49003964622,4.46929530466,3.6670574328,6.29475058987,4.59673525264,8.85768283909,6.89351202894,,,,,,,,,,,,,,,,,,,,,0
68,Tremie12,16.9276538326,0.111940298507,30.0,1760.0,6.27894818029,4.50005203665,8.84181806997,6.77986458707,3.18350232735,2.44086209488,4.46319279862,3.60644689898,6.27894818029,4.50005203665,8.84181806997,6.77986458707,,,,,,,,,,,,,,,,,,,,,0
69,Tremie12,17.1487115674,0.111940298507,30.0,1780.0,6.2789420763,4.39544960134,8.84181196597,6.65762997851,3.18349292438,2.38960853276,4.46318339564,3.5403190711,6.2789420763,4.39544960134,8.84181196597,6.65762997851,,,,,,,,,,,,,,,,,,,,,0
70,Tremie12,17.3697693023,0.111940298507,30.0,1800.0,6.27889232891,4.28160599352,8.84176221859,6.52748815503,3.18345917911,2.33313146739,4.46314965038,3.46913454728,6.27889232891,4.28160599352,8.84176221859,6.52748815503,0.72569528961,0.181694087597,0.907389377207,,,,0.27430471039,0.818305912403,0.0926106227932,,,,0.0218525,0.023192,0.0516105,0.07669,0.9781475,0.976808,0.9483895,0.92331,0
71,Tremie12,17.5908270372,0.111940298507,30.0,1820.0,6.27887901427,4.14955924162,8.84174890395,6.38158697258,3.18346029069,2.26281864362,4.46315076196,3.38581941699,6.27887901427,4.14955924162,8.84174890395,6.38158697258,,,,,,,,,,,,,,,,,,,,,0
72,Tremie12,17.811884772,0.111940298507,30.0,1840.0,6.27885809907,3.99508223767,8.84172798875,6.21279980073,3.18343407964,2.17529385906,4.4631245509,3.28610244213,6.27885809907,3.99508223767,8.84172798875,6.21279980073,,,,,,,,,,,,,,,,,,,,,0
73,Tremie12,18.0329425069,0.111940298507,30.0,1860.0,6.27885685626,3.81865688521,8.84172674594,6.01983890988,3.18345856697,2.07251254924,4.46314903823,3.17302206135,6.27885685626,3.81865688521,8.84172674594,6.01983890988,,,,,,,,,,,,,,,,,,,,,0
74,Tremie12,18.2540002418,0.111940298507,30.0,1880.0,6.27881891858,3.62399647515,8.84168880826,5.79894390433,3.18342510146,1.95803573752,4.46311557273,3.04559975986,6.27881891858,3.62399647515,8.84168880826,5.79894390433,,,,,,,,,,,,,,,,,,,,,0
75,Tremie12,18.4750579766,0.111940298507,30.0,1900.0,6.27876424637,3.42137396564,8.84163413605,5.56092256835,3.18343267198,1.83743683411,4.46312314324,2.90849512065,6.27876424637,3.42137396564,8.84163413605,5.56092256835,0.707057321013,0.24492675231,0.951984073323,,,,0.292942678987,0.75507324769,0.0480159266772,,,,0.012727,0.013546,0.0349275,0.0531565,0.987273,0.986454,0.9650725,0.9468435,0
76,Tremie12,18.6961157115,0.111940298507,30.0,1920.0,6.27873841624,3.20553637539,8.84160830592,5.30047676662,3.18340096525,1.70707665819,4.46309143651,2.75661217357,6.27873841624,3.20553637539,8.84160830592,5.30047676662,,,,,,,,,,,,,,,,,,,,,0
77,Tremie12,18.9171734463,0.111940298507,30.0,1940.0,6.27875707388,2.96931343986,8.84162696355,5.01764900632,3.18345847602,1.55831182374,4.46314894728,2.5814398767,6.27875707388,2.96931343986,8.84162696355,5.01764900632,,,,,,,,,,,,,,,,,,,,,0
