id_phen,index_rel_phytomer,dTT_em_phytomer,dTT_col_phytomer,dTT_sen_phytomer,dTT_del_phytomer
705,1.0,619.199426756,619.199426756,907.847990917,1279.51984219
706,0.0,-128.999880574,-128.999880574,-242.454452974,-242.454452974
706,0.166666666667,0.0,0.0,0.0,0.0
706,0.333333333333,128.999880574,128.999880574,242.454452974,242.454452974
706,0.5,257.999761148,257.999761148,488.651284193,488.651284193
706,0.666666666667,386.999641722,386.999641722,719.834550399,719.834550399
706,0.833333333333,515.999522297,515.999522297,921.263324477,921.263324477
706,1.0,644.999402871,644.999402871,1093.68776851,1542.75954813
707,0.0,-110.571326206,-110.571326206,-169.086619539,-169.086619539
707,0.142857142857,0.0,0.0,0.0,0.0
707,0.285714285714,110.571326206,110.571326206,169.086619539,169.086619539
707,0.428571428571,221.142652413,221.142652413,338.173239078,338.173239078
707,0.571428571429,331.713978619,331.713978619,562.019117628,562.019117628
707,0.714285714286,442.285304826,442.285304826,793.202383834,793.202383834
707,0.857142857143,552.856631032,552.856631032,994.631157912,994.631157912
707,1.0,663.427957238,663.427957238,1167.05560195,1671.41304467
708,0.0,-96.7499104306,-96.7499104306,-129.806557706,-129.806557706
708,0.125,0.0,0.0,0.0,0.0
708,0.25,96.7499104306,96.7499104306,129.806557706,129.806557706
708,0.375,193.499820861,193.499820861,259.613115412,259.613115412
708,0.5,290.249731292,290.249731292,389.419673118,389.419673118
708,0.625,386.999641722,386.999641722,601.299179461,601.299179461
708,0.75,483.749552153,483.749552153,832.482445667,832.482445667
708,0.875,580.499462584,580.499462584,1033.91121974,1033.91121974
708,1.0,677.249373014,677.249373014,1206.33566378,1752.15735383
