An	Jour	Jsim	hhmm	PAR	Tair	HR	Vent	Pluie
2002	52	144	1400	508.26	5.809	58.89	2.549	0
2002	52	144	1500	652	6.044	58.84	3.057	0
2002	52	144	1600	324.56	6.024	54.4	2.4	0
2002	52	144	1700	111.21	5.188	59.26	1.967	0
2002	52	144	1800	8.65	3.616	66.6	1.362	0
2002	52	144	1900	-2.84	3.66	64.23	1.057	0
2002	52	144	2000	-2.61	3.102	68.61	1.21	0
2002	52	144	2100	-3.04	3.254	67.54	1.879	0
2002	52	144	2200	-1.23	3.647	65.76	2.876	0
2002	52	144	2300	-1.32	4.066	63.24	3.707	0
2002	52	144	2400	-1.82	4.275	62.5	4.219	0
2002	53	145	100	-1.11	4.1	65.11	4.434	0
2002	53	145	200	-0.66	4.469	67.28	5.567	0
2002	53	145	300	-1.59	4.327	75.1	6.107	0
2002	53	145	400	-1.43	4.334	79.7	6.575	0
2002	53	145	500	-1.22	4.268	86.7	6.025	0
2002	53	145	600	-1.31	4.337	90.2	5.902	0.2
2002	53	145	700	-0.31	5	91.1	5.154	0
2002	53	145	800	35.66	6.068	90.2	7.27	0
2002	53	145	900	93.44	7.12	88.6	6.815	0
2002	53	145	1000	92.25	8.11	88.6	7.12	0
2002	53	145	1100	112.27	9.01	86.2	6.484	0
2002	53	145	1200	312.2	9.26	89.7	7.05	0.6
2002	53	145	1300	176.85	9.65	89.2	7.01	0
2002	53	145	1400	101.74	9.91	87.9	5.896	0
2002	53	145	1500	142.83	10.05	90.1	5.565	0.2
2002	53	145	1600	234.48	10.46	88.8	6.254	0
2002	53	145	1700	125.67	10.86	84.3	6.274	0
2002	53	145	1800	3.4	10.56	81.9	5.323	0
2002	53	145	1900	-2.39	10.02	74.4	6.111	0
2002	53	145	2000	-1.87	9.33	69.96	6.203	0
2002	53	145	2100	-1.9	8.87	70.1	6.117	0
2002	53	145	2200	-3.13	7.97	69.91	4.499	0
2002	53	145	2300	-0.57	6.888	79.9	4.991	0.4
2002	53	145	2400	-3.49	6.098	87.1	3.879	0
2002	54	146	100	-2.71	6.62	80.4	3.92	0.2
2002	54	146	200	-2.91	6.746	79.4	4.516	0
2002	54	146	300	-4.48	6.2	80.7	4.586	0
2002	54	146	400	-3	6.033	81.5	4.419	0
2002	54	146	500	-2.41	6.282	81.4	4.598	0
2002	54	146	600	-3.01	6.079	82.3	5.292	0
2002	54	146	700	-2.1	4.953	86.8	3.815	0
2002	54	146	800	21.33	5.888	80.2	5.629	0
2002	54	146	900	150.09	6.124	82	5.805	0
2002	54	146	1000	394.77	6.867	81.3	6.004	0
2002	54	146	1100	437.39	7.25	80.9	6.289	0
2002	54	146	1200	274.89	7.9	77.7	6.858	0.8
2002	54	146	1300	289.46	7.01	85.3	5.744	1.2
2002	54	146	1400	267.38	6.519	84.7	6.651	2
2002	54	146	1500	162.06	7.14	81.5	6.468	0
2002	54	146	1600	162.06	7.28	79.1	6.898	0.2
2002	54	146	1700	85.58	6.266	83.1	7.39	0.8
2002	54	146	1800	0.89	6.038	81.4	6.666	0
2002	54	146	1900	1.27	5.409	82.2	5.86	0.2
2002	54	146	2000	-2.11	5.006	82.1	5.358	0
2002	54	146	2100	-3.17	4.634	85.6	4.663	0
2002	54	146	2200	-4.68	4.263	79.4	5.153	0
2002	54	146	2300	-2.18	3.85	82.5	4.409	0.2
2002	54	146	2400	-4.76	3.453	85.5	4.294	0
2002	55	147	100	-6.16	2.944	84.6	3.856	0
2002	55	147	200	-5.15	2.45	87.2	2.976	0
2002	55	147	300	-5.11	2.379	86.2	3.658	0
2002	55	147	400	-4.89	2.35	85.1	3.289	0
2002	55	147	500	-5.54	1.632	86.9	2.922	0
2002	55	147	600	-4.89	1.349	86.8	2.155	0
2002	55	147	700	0.66	0.894	87.7	1.816	0
2002	55	147	800	130.09	1.135	87.5	1.551	0
2002	55	147	900	448.65	2.884	82.8	2.077	0
2002	55	147	1000	676.72	4.434	76.8	3.686	0
2002	55	147	1100	758.42	5.779	73.6	4.164	0
2002	55	147	1200	525.48	6.386	70.6	4.415	0
2002	55	147	1300	553.08	6.659	65.16	5.186	0
2002	55	147	1400	499.43	6.661	64.19	5.457	0
2002	55	147	1500	224.1	6.585	69.43	4.073	0
2002	55	147	1600	110.57	5.782	79.8	4.506	0.6
2002	55	147	1700	52.92	5.198	87.6	4.524	1.2
2002	55	147	1800	3.93	5.579	90.2	5.564	1
2002	55	147	1900	0.32	6.509	90.9	6.06	0.6
2002	55	147	2000	0.98	7.59	90	6.104	0.2
2002	55	147	2100	-0.68	7.93	89.5	5.158	0
2002	55	147	2200	-1.48	8.05	88.4	4.947	0
2002	55	147	2300	-1.77	8.16	87	5.089	0
2002	55	147	2400	-1.26	8.57	84.9	6	0
2002	56	148	100	-0.81	8.62	83.4	6.586	0
2002	56	148	200	-0.65	8.53	84.7	6.341	0.2
2002	56	148	300	0.62	8.65	85.1	6.667	0.2
2002	56	148	400	-1.05	8.74	85.4	5.896	0
2002	56	148	500	-1.42	8.81	85.1	5.494	0
2002	56	148	600	-1.6	8.93	84	5.279	0
2002	56	148	700	0.34	8.95	83.8	5.241	0
2002	56	148	800	49.55	8.8	85.2	4.149	0
2002	56	148	900	338.69	9.22	83.5	4.059	0
2002	56	148	1000	392.79	9.87	85.2	6.216	0.2
2002	56	148	1100	467.41	10.51	84.7	5.888	0
2002	56	148	1200	252.81	10.51	83.9	6.265	0
2002	56	148	1300	425.24	10.72	82.1	6.696	0
2002	56	148	1400	300.5	11.17	77.5	6.944	0
2002	56	148	1500	258.1	11.1	76.7	6.268	0
2002	56	148	1600	132.96	11.1	76.7	6.072	0
2002	56	148	1700	90.04	10.69	79.2	6.318	0
2002	56	148	1800	4.71	10.92	77.9	6.262	0
2002	56	148	1900	-1.94	10.57	81.3	5.841	0
2002	56	148	2000	-1.06	10.12	86.5	5.917	0
2002	56	148	2100	0.6	10.07	86.9	6.258	0.6
2002	56	148	2200	0.98	10	88.2	6.698	0.6
2002	56	148	2300	1.14	10.08	87.4	6.818	0.2
2002	56	148	2400	0.68	10.23	86.4	7.37	0
2002	57	149	100	-1.08	10.33	85.5	7.07	0
2002	57	149	200	-0.43	10.3	86.6	7.95	0
2002	57	149	300	-0.81	10.39	86.2	7.62	0
2002	57	149	400	-1.46	10.68	84.1	8.47	0
2002	57	149	500	-1.17	10.34	86.2	8.28	0.2
2002	57	149	600	1.52	10.02	87.8	8.62	0
2002	57	149	700	2.67	10.14	86.6	8.92	1
2002	57	149	800	65.27	10.29	86.8	8.98	0
2002	57	149	900	141.04	10.5	88.3	8.4	0
2002	57	149	1000	363.42	11.21	82.7	7.77	0.6
2002	57	149	1100	987.82	12.73	74.7	7.38	0
2002	57	149	1200	987.6	13.53	63.37	8.53	0
2002	57	149	1300	903.48	13.5	62.84	8.57	0
2002	57	149	1400	780.94	13.58	59.46	7.9	0
2002	57	149	1500	455.71	13.36	59.52	7.27	0
2002	57	149	1600	169.13	12.9	63.11	6.23	0
2002	57	149	1700	114.92	12.55	62.54	7.14	0
2002	57	149	1800	9.35	12.07	64.54	6.498	0
2002	57	149	1900	-2.8	11.72	67.74	6.89	0
2002	57	149	2000	-2.54	11.3	70.2	7.28	0
2002	57	149	2100	-2.74	10.91	72.7	6.847	0
2002	57	149	2200	-1.1	10.66	75	6.508	0.2
2002	57	149	2300	0.68	8.88	85.3	5.995	2.4
2002	57	149	2400	-2.51	9.72	78.5	6.339	0
2002	58	150	100	-1.75	9.62	77.3	6.382	0
2002	58	150	200	0.25	6.192	88.2	5.306	2.8
2002	58	150	300	-0.41	6.526	82.8	4.814	0
2002	58	150	400	-3.52	6.516	80.8	5.274	0
2002	58	150	500	-5.25	6.343	76.4	5.955	0
2002	58	150	600	-3.03	5.096	80.2	4.664	0.2
2002	58	150	700	4.96	4.621	81.6	5.297	0
2002	58	150	800	178.84	4.809	77.2	3.885	0
2002	58	150	900	556.61	5.999	76.2	4.665	0
2002	58	150	1000	879.41	7.6	68.84	5.735	0
2002	58	150	1100	1110.58	8.58	61.06	6.778	0
2002	58	150	1200	875	9.01	58.65	6.486	0
2002	58	150	1300	659.5	9.08	59.78	6.607	0
2002	58	150	1400	439.82	9.26	60.32	6.082	0
2002	58	150	1500	202.24	9.14	61.44	5.804	0
2002	58	150	1600	73.68	7.89	70.5	5.614	0
2002	58	150	1700	49.59	7.16	74.9	5.087	0
2002	58	150	1800	11.32	6.973	73.1	6.056	0
2002	58	150	1900	-1.01	5.422	82.4	3.728	0.2
2002	58	150	2000	-3.18	4.637	88.8	2.965	0
2002	58	150	2100	-4.87	4.897	88.3	3.557	0
2002	58	150	2200	-7.27	4.442	84.8	4.256	0
2002	58	150	2300	-6.91	4.34	82.8	4.908	0
2002	58	150	2400	-6.05	4.147	85	4.734	0
2002	59	151	100	-5.66	4.128	83.6	5.076	0
2002	59	151	200	-5.31	3.97	82.8	4.468	0
2002	59	151	300	-3.93	3.967	83.5	4.784	0
2002	59	151	400	-3.26	4.25	82.2	5.793	0
2002	59	151	500	-4.15	4.02	82.1	5.345	0
2002	59	151	600	-4.51	3.87	80.7	5.789	0
2002	59	151	700	10	3.723	82.6	5.425	0
2002	59	151	800	217.7	4.003	82.8	5.424	0
2002	59	151	900	566.99	5.253	77.4	6.83	0
2002	59	151	1000	832.16	6.426	72.1	7.76	0
2002	59	151	1100	971.26	7.49	67.05	7.76	0
2002	59	151	1200	819.8	8.26	60.45	7.51	0
2002	59	151	1300	491.48	8.2	61.29	6.693	0
2002	59	151	1400	426.35	8.37	58.86	6.107	0
2002	59	151	1500	699.91	9.43	51.84	7.4	0
2002	59	151	1600	603.86	9.24	54.67	7.28	0
2002	59	151	1700	171.11	7.71	62.95	6.511	0.2
2002	59	151	1800	19.92	5.892	77.4	2.998	0
2002	59	151	1900	-4.39	5.512	81.4	2.295	0
2002	59	151	2000	-4.99	5.936	74.7	4.5	0
2002	59	151	2100	-3.87	5.506	75.5	4.217	0
2002	59	151	2200	-3.38	5.329	76.4	3.598	0
2002	59	151	2300	-5.13	4.734	80.7	3.648	0
2002	59	151	2400	-5.42	4.356	82.9	3.754	0
2002	60	152	100	-5.55	3.788	85.8	3.053	0
2002	60	152	200	-5.1	3.674	86.2	4.313	0
2002	60	152	300	-5.27	3.53	86.3	4.048	0
2002	60	152	400	-5.65	3.134	87	2.621	0
2002	60	152	500	-5.62	2.585	89	2.306	0
2002	60	152	600	-5.82	2.143	90.1	1.534	0
2002	60	152	700	7.46	1.89	91.1	1.891	0
2002	60	152	800	99.91	1.852	93.9	1.502	0
2002	60	152	900	291	2.55	94.5	1.836	0
2002	60	152	1000	463.44	3.422	93.9	1.679	0
2002	60	152	1100	868.59	4.995	89.9	0.875	0
2002	60	152	1200	873.67	6.195	85	0.898	0
2002	60	152	1300	665.69	7.27	79.6	0.509	0
2002	60	152	1400	523.72	8	73.3	1.029	0
2002	60	152	1500	354.59	8.24	65.77	2.333	0
2002	60	152	1600	170.23	8.05	67.95	2.872	0
2002	60	152	1700	54.78	7.4	70.3	2.562	0
2002	60	152	1800	4.22	7.13	68.4	3.035	0
2002	60	152	1900	-1.54	6.958	69.48	2.712	0
2002	60	152	2000	-1.39	7.02	71.3	3.667	0
2002	60	152	2100	-1.7	6.767	75.5	4.182	0.2
2002	60	152	2200	-3.39	6.059	79.6	4.356	0
2002	60	152	2300	-2.44	5.568	80.9	4.09	0
2002	60	152	2400	-1.28	5.346	80.2	4.013	0
2002	61	153	100	-1.72	5.088	79.9	4.474	0
2002	61	153	200	-1.66	4.736	79.2	5.242	0
2002	61	153	300	-0.71	4.401	79.4	4.978	0.4
2002	61	153	400	0.73	3.792	83.4	3.923	0.4
2002	61	153	500	0.11	3.272	87.9	4.695	1
2002	61	153	600	0.02	2.484	90.1	4.509	1
2002	61	153	700	2.58	1.874	91.4	4.462	0.6
2002	61	153	800	20.4	1.404	93.1	3.823	0.6
2002	61	153	900	41.77	0.931	93.6	3.878	0.8
2002	61	153	1000	107.33	0.341	94.4	4.027	0
2002	61	153	1100	303.81	0.545	94.9	4.04	0.8
2002	61	153	1200	505.17	1.821	92.8	4.383	1
2002	61	153	1300	529.24	2.711	89.1	3.964	0
2002	61	153	1400	432.31	3.868	82.4	3.43	0
2002	61	153	1500	275.55	4.174	77.1	3.729	0
2002	61	153	1600	561.03	4.944	73.4	3.638	0
2002	61	153	1700	230.73	4.696	71.6	2.688	0
2002	61	153	1800	33.3	3.512	66.14	2.936	0
2002	61	153	1900	-4.83	2.066	71.1	1.355	0
2002	61	153	2000	-4.83	2.113	68.05	1.179	0
2002	61	153	2100	-3.82	1.817	65.43	1.231	0
2002	61	153	2200	-4.71	1.403	64.88	1.241	0
2002	61	153	2300	-5.53	-0.219	75.2	1.094	0
2002	61	153	2400	-4.33	-0.735	77	0.981	0
2002	62	154	100	-4.3	-0.069	73	0.812	0
2002	62	154	200	-4.8	-1.644	83.6	0.842	0
2002	62	154	300	-4.67	-1.809	86.7	1.168	0
2002	62	154	400	-3.34	-2.05	89.7	0.6	0
2002	62	154	500	-4.47	-1.283	90.4	0.406	0
2002	62	154	600	-4.62	-1.946	91.2	0.505	0
2002	62	154	700	26.45	-2.076	92.7	0.264	0
2002	62	154	800	253.03	-0.935	92	0.405	0
2002	62	154	900	622.41	0.083	90.2	0.785	0
2002	62	154	1000	897.07	2.519	80.8	0.856	0
2002	62	154	1100	1127.36	5.753	65.92	0.94	0
2002	62	154	1200	1173.95	6.931	59.49	0.97	0
2002	62	154	1300	1257.63	7.69	57.56	0.97	0
2002	62	154	1400	1194.48	8.43	50.58	0.822	0
2002	62	154	1500	1052.73	8.82	51.66	0.985	0
2002	62	154	1600	721.77	9.08	51.43	1.107	0
2002	62	154	1700	330.3	8.44	55.47	1.237	0
2002	62	154	1800	39.96	7.21	60.11	0.938	0
2002	62	154	1900	-2	6.637	59.33	0.476	0
2002	62	154	2000	-1.1	5.324	66.39	0.265	0
2002	62	154	2100	-1.61	4.259	72.9	0.822	0
2002	62	154	2200	-1.44	3.877	71.9	0.682	0
2002	62	154	2300	-0.09	4.037	72.4	0.459	0
2002	62	154	2400	-0.64	3.999	73.7	0.411	0
2002	63	155	100	-0.28	3.993	73.9	0.841	0
2002	63	155	200	-0.66	4.03	71.8	0.569	0
2002	63	155	300	-1.03	3.586	76.4	0.816	0
2002	63	155	400	-0.42	3.803	71.2	0.519	0
2002	63	155	500	-2.16	3.18	76.3	0.909	0
2002	63	155	600	-2.95	2.359	77.9	1.201	0
2002	63	155	700	23.45	3.127	72.6	0.999	0
2002	63	155	800	228.74	2.132	79.5	0.367	0
2002	63	155	900	531	4.673	78	0.645	0
2002	63	155	1000	867.93	6.769	65.97	1.74	0.2
2002	63	155	1100	1110.58	7.97	59.5	2.667	0
2002	63	155	1200	1099.76	8.5	57.73	2.822	0
2002	63	155	1300	979.43	8.68	56.91	1.933	0
2002	63	155	1400	1165.56	9.53	54.3	1.493	0
2002	63	155	1500	917.17	9.82	54.04	1.901	0
2002	63	155	1600	617.11	9.66	55.18	2.684	0
2002	63	155	1700	283.94	8.95	58.87	3.131	0
2002	63	155	1800	29.48	6.896	68.09	1.942	0
2002	63	155	1900	-2.7	6.121	69.64	1.649	0
2002	63	155	2000	-2.69	5.738	70.9	0.708	0
2002	63	155	2100	-2.02	5.048	73.8	0.412	0
2002	63	155	2200	-2.83	4.608	77.3	0.431	0
2002	63	155	2300	-3.65	3.488	83.9	0.527	0
2002	63	155	2400	-4.26	2.948	86.5	0.44	0
2002	64	156	100	-4.93	2.468	88.9	0.376	0
2002	64	156	200	-4.26	2.516	90.3	0.427	0
2002	64	156	300	-4.78	1.237	92.3	0.927	0
2002	64	156	400	-4.88	1.054	93.6	1.13	0
2002	64	156	500	-4.36	0.161	94.5	0.998	0
2002	64	156	600	-4.67	-0.324	95.2	1.154	0
2002	64	156	700	10.13	-0.468	95.6	0.996	0
2002	64	156	800	125.45	-0.713	95.9	0.858	0
2002	64	156	900	326.77	0.528	95.9	0.806	0
2002	64	156	1000	752.46	2.74	95.4	1.083	0
2002	64	156	1100	1091.15	6.721	86.7	2.577	0
2002	64	156	1200	1058.47	8.93	76	3.571	0
2002	64	156	1300	710.29	9.42	71.4	3.212	0
2002	64	156	1400	264.29	9.01	72.7	3.483	0
2002	64	156	1500	137.38	8.18	74.6	3.781	0
2002	64	156	1600	96.77	7.87	73.9	3.503	0
2002	64	156	1700	59.86	7.46	75	2.843	0
2002	64	156	1800	15.87	7.18	75.7	2.121	0
2002	64	156	1900	-0.79	6.865	76.2	1.553	0
2002	64	156	2000	-0.63	6.83	76	2.182	0
2002	64	156	2100	-0.87	6.685	74.9	2.517	0
2002	64	156	2200	-0.81	6.207	77.7	1.907	0
2002	64	156	2300	-1.19	6.086	77	1.541	0
2002	64	156	2400	-3.72	5.219	80.4	1.119	0
2002	65	157	100	-4.07	3.791	85.4	0.843	0
2002	65	157	200	-3.23	2.968	89.8	0.816	0
2002	65	157	300	-4.46	1.908	92.2	1.279	0
2002	65	157	400	-2.83	1.313	93.8	1.235	0
2002	65	157	500	0.08	2.613	94.8	1.935	0
2002	65	157	600	0	3.077	95.3	2.715	0.2
2002	65	157	700	9.51	3.554	95.6	2.39	0
2002	65	157	800	88.4	3.883	95.6	1.641	0
2002	65	157	900	231.17	4.407	95.3	2.084	0
2002	65	157	1000	493.69	5.656	90.7	3.161	0
2002	65	157	1100	769.68	7.02	84.1	4.315	0
2002	65	157	1200	1014.76	9.19	77.2	4.851	0
2002	65	157	1300	1031.98	10.53	70.9	5.263	0
2002	65	157	1400	483.97	10.58	69.74	4.831	0
2002	65	157	1500	334.94	10.52	69.72	4.607	0
2002	65	157	1600	154.42	10.09	73.3	3.999	0
2002	65	157	1700	74.05	9.4	79.3	4.081	0
2002	65	157	1800	10.63	8.83	82.9	4.429	0.2
2002	65	157	1900	1.37	8.51	85	4.024	0.2
2002	65	157	2000	-0.81	8.5	84.8	4.207	0
2002	65	157	2100	-2.25	8.67	84.4	4.542	0
2002	65	157	2200	-1.38	8.73	84.5	4.915	0
2002	65	157	2300	-0.9	8.79	85	5.591	0
2002	65	157	2400	-1.15	8.47	89.8	5.242	0
2002	66	158	100	-0.9	8.61	90.3	4.944	0.2
2002	66	158	200	0.07	8.57	91.4	4.665	0
2002	66	158	300	-0.17	8.88	90.8	4.514	0
2002	66	158	400	-2.19	9.17	89.2	4.793	0
2002	66	158	500	-1.74	9.19	90.4	4.724	0
2002	66	158	600	-1.51	9.31	91	4.48	0
2002	66	158	700	1.75	9.5	90.9	3.809	0
2002	66	158	800	97.55	9.89	89.8	3.787	0
2002	66	158	900	319.93	10.71	86.7	4.416	0
2002	66	158	1000	612.92	11.95	80.9	5.354	0
2002	66	158	1100	731.92	12.71	75.3	4.869	0
2002	66	158	1200	747.38	13.76	69.38	4.767	0
2002	66	158	1300	710.06	13.72	65.19	4.866	0
2002	66	158	1400	824.21	14.36	63.85	4.566	0
2002	66	158	1500	1007.47	14.73	61.41	5.342	0
2002	66	158	1600	651.11	14.25	61.05	5.59	0
2002	66	158	1700	282.61	13.4	62.05	4.37	0
2002	66	158	1800	40.29	12.03	68.48	2.95	0
2002	66	158	1900	-4.84	10.69	76.1	2.189	0
2002	66	158	2000	-3.79	9.29	80.6	1.152	0
2002	66	158	2100	-3.68	7.89	85	1.224	0
2002	66	158	2200	-3.81	8	86.1	1.202	0
2002	66	158	2300	-4.38	6.412	90.2	1.51	0
2002	66	158	2400	-4.54	5.618	91.7	1.203	0
2002	67	159	100	-3.92	5.356	92.6	1.151	0
2002	67	159	200	-4.25	5.118	93.3	0.932	0
2002	67	159	300	-3.86	4.783	94.1	0.98	0
2002	67	159	400	-2.42	3.755	94.7	0.344	0.2
2002	67	159	500	-1.37	2.474	95.2	0.645	0
2002	67	159	600	-0.89	1.871	95.8	0.49	0
2002	67	159	700	22.87	2.57	95.9	0.461	0
2002	67	159	800	160.52	2.867	96	0.271	0
2002	67	159	900	350.4	3.83	95.8	0.266	0
2002	67	159	1000	633.45	5.528	95.5	0.684	0
2002	67	159	1100	1005.7	7.35	95.6	1.165	0
2002	67	159	1200	1334.24	10.4	91.7	1.376	0
2002	67	159	1300	781.6	12.13	74.8	1.686	0
2002	67	159	1400	922.02	13.29	67.78	1.827	0
2002	67	159	1500	961.32	13.87	63.64	2.151	0
2002	67	159	1600	648.46	13.77	64.15	1.812	0
2002	67	159	1700	319.48	13.45	62.71	1.585	0
2002	67	159	1800	62.68	12.18	63.67	1.096	0
2002	67	159	1900	-0.33	11.12	67.42	0.347	0
2002	67	159	2000	-1.53	10.07	73.4	0.505	0
2002	67	159	2100	-2.01	8.46	79.3	0.5	0
2002	67	159	2200	-0.33	8	81	0.137	0
2002	67	159	2300	-2	7.47	82.7	0.837	0
2002	67	159	2400	-2.76	6.606	85.6	1.29	0
2002	68	160	100	0.12	6.306	89.3	0.966	0
2002	68	160	200	-0.4	7.1	87.2	0.565	0
2002	68	160	300	-0.27	6.417	89.3	0.569	0
2002	68	160	400	0.19	6.563	89	0.539	0
2002	68	160	500	-0.25	6.951	87.6	0.786	0
2002	68	160	600	-0.55	7.05	86.6	0.534	0
2002	68	160	700	14.74	7.18	87.2	1.351	0
2002	68	160	800	71.51	7.85	86	1.816	0
2002	68	160	900	192.75	8.61	83.8	2.881	0
2002	68	160	1000	450.19	9.46	81.6	3.113	0
2002	68	160	1100	821.78	10.44	78.4	4.591	0.2
2002	68	160	1200	894.43	11.21	74.6	5.215	0
2002	68	160	1300	1203.09	12.2	69	5.701	0
2002	68	160	1400	941.67	12.91	55.75	6.187	0
2002	68	160	1500	1014.31	13.07	49.78	6.729	0
2002	68	160	1600	589.07	11.99	57.72	6.56	0
2002	68	160	1700	372.03	10.98	58.58	6.179	0
2002	68	160	1800	57.56	9.64	56.07	4.87	0
2002	68	160	1900	-4.78	8.57	57.62	4.47	0
2002	68	160	2000	-5.81	7.61	61.12	4.456	0
2002	68	160	2100	-5.3	5.552	72.3	1.989	0
2002	68	160	2200	-5.64	5.148	76.1	2.758	0
2002	68	160	2300	-5.42	4.432	80.3	2.577	0
2002	68	160	2400	-5.49	4.286	81.1	2.57	0
2002	69	161	100	-5.69	3.897	83.2	2.418	0
2002	69	161	200	-5.52	3.076	86.1	1.425	0
2002	69	161	300	-6.35	3.186	85	1.487	0
2002	69	161	400	-5.49	2.896	86.2	1.371	0
2002	69	161	500	-5.74	2.683	85.8	1.028	0
2002	69	161	600	-4.52	2.525	86.7	0.989	0
2002	69	161	700	51.36	2.457	87	0.721	0
2002	69	161	800	349.29	3.159	86.1	1.089	0
2002	69	161	900	713.82	5.928	78.3	3.123	0
2002	69	161	1000	1036.61	7.14	71.3	5.097	0
2002	69	161	1100	1280.15	8.7	63.9	5.175	0
2002	69	161	1200	1410.63	10.03	59.26	5.573	0
2002	69	161	1300	1417.7	11.05	56.72	5.647	0
2002	69	161	1400	1272.2	11.84	54.73	5.47	0
2002	69	161	1500	1038.6	12.23	51.95	6.01	0
2002	69	161	1600	624.84	12.29	51.97	5.484	0
2002	69	161	1700	369.38	12.07	53.88	5.001	0
2002	69	161	1800	92.56	11.19	58.44	4.113	0
2002	69	161	1900	-6.82	9.83	63.78	2.614	0
2002	69	161	2000	-5.61	8.92	60.97	2.7	0
2002	69	161	2100	-5.84	8.72	63.32	3.536	0
2002	69	161	2200	-6.26	8.37	65.68	3.549	0
2002	69	161	2300	-6.14	7.57	68.19	2.538	0
2002	69	161	2400	-5.56	6.483	71.3	0.848	0
2002	70	162	100	-4.56	5.635	75.1	0.789	0
2002	70	162	200	-2.51	4.918	80.3	1.23	0
2002	70	162	300	-2.91	4.688	81.5	1.453	0
2002	70	162	400	-2.57	4.099	84.7	1.194	0
2002	70	162	500	-1.84	4.213	85.2	1.036	0
2002	70	162	600	-3.38	3.624	86.8	0.767	0
2002	70	162	700	57.58	2.865	89.8	1.228	0
2002	70	162	800	362.54	4.77	87	1.223	0
2002	70	162	900	620.42	7.56	78.1	1.975	0
2002	70	162	1000	1022.04	9.47	68.73	2.661	0
2002	70	162	1100	1234.89	11.04	62.8	2.592	0
2002	70	162	1200	1286.55	12.58	58.59	2.395	0
2002	70	162	1300	1043.46	13	56.01	3.476	0
2002	70	162	1400	1225.83	14.1	57.15	3.899	0
2002	70	162	1500	782.48	14.05	56.42	4.311	0
2002	70	162	1600	158.75	12.95	59.05	3.991	0
2002	70	162	1700	138.35	12.21	64.18	2.311	0
2002	70	162	1800	35.48	11.48	68.09	2.065	0
2002	70	162	1900	-2.12	10.86	69.63	0.975	0
2002	70	162	2000	-0.71	10.28	72.8	0.739	0
2002	70	162	2100	-1.8	10.59	72	1.671	0
2002	70	162	2200	-0.93	9.71	80.8	1.832	0.2
2002	70	162	2300	-0.06	8.95	85.5	1.171	0.4
2002	70	162	2400	-0.48	8.49	89.7	0.765	0.6
2002	71	163	100	-0.74	8.2	92.6	1.643	0.2
2002	71	163	200	-0.69	8.18	93.1	1.294	0.2
2002	71	163	300	-0.69	8.16	93.4	1.505	0.4
2002	71	163	400	-0.97	8	93.6	1.044	0
2002	71	163	500	-0.67	7.94	93.1	1.064	0
2002	71	163	600	-1.55	7.85	92.9	0.997	0
2002	71	163	700	19.41	7.72	93.3	0.733	0
2002	71	163	800	56.77	7.82	93.3	0.835	0
2002	71	163	900	112.23	8.58	90.8	0.899	0
2002	71	163	1000	175.97	8.98	89.4	0.908	0
2002	71	163	1100	415.31	9.99	86	2.392	0
2002	71	163	1200	254.13	10.49	85.2	1.155	0.2
2002	71	163	1300	224.32	10.73	85.4	1.276	0.2
2002	71	163	1400	249.27	10.77	87.6	1.467	0.4
2002	71	163	1500	268.92	11.16	86.1	1.516	0.2
2002	71	163	1600	78.25	10.72	87.4	1.743	0.8
2002	71	163	1700	43.39	10.37	90.2	1.176	0.8
2002	71	163	1800	19.63	10.09	90.5	1.763	0.6
2002	71	163	1900	-0.43	9.61	91.4	1.692	0.2
2002	71	163	2000	-0.11	9.52	91.5	1.401	0
2002	71	163	2100	-0.9	9.33	90.2	1.336	0
2002	71	163	2200	-0.71	9.19	91.7	1.334	0
2002	71	163	2300	-1.02	9.04	91.7	1.325	0
2002	71	163	2400	-1.8	8.76	89.9	1.367	0
2002	72	164	100	-2.5	8.5	86.7	1.203	0
2002	72	164	200	-2.44	8.35	86.6	1.81	0
2002	72	164	300	-1.83	8.01	87.5	1.392	0
2002	72	164	400	-4.69	7.93	86	1.66	0.2
2002	72	164	500	-2.97	7.43	86	1.423	0
2002	72	164	600	-2.03	7.4	87.5	1.426	0
2002	72	164	700	42.7	7.44	88.8	1.444	0
2002	72	164	800	191.21	8.25	88.9	1.552	0
2002	72	164	900	647.14	10.54	82.8	2.212	0
2002	72	164	1000	904.8	12.43	77.1	2.228	0
2002	72	164	1100	1097.99	14.69	68.1	2.608	0
2002	72	164	1200	1239.08	16.5	61.88	2.387	0
2002	72	164	1300	1079.01	17.41	58.19	3.094	0
2002	72	164	1400	914.96	17.74	58.1	2.793	0
2002	72	164	1500	623.51	17.58	61.03	2.687	0
2002	72	164	1600	355.47	16.97	63.85	4.332	0
2002	72	164	1700	251.04	14.49	76	5.95	0
2002	72	164	1800	67.5	10.24	89.3	5.794	0
2002	72	164	1900	-0.57	8.77	90.7	5.799	0
2002	72	164	2000	-0.53	7.52	90.3	5.615	0
2002	72	164	2100	-0.55	7.35	89.3	4.43	0
2002	72	164	2200	-3.05	7.17	88.3	5.069	0
2002	72	164	2300	-2.96	6.947	86.7	5.064	0
2002	72	164	2400	-2.77	6.595	86.4	5.071	0
2002	73	165	100	-1.04	6.399	85.9	5.713	0
2002	73	165	200	-2.48	6.046	86.2	6.027	0
2002	73	165	300	-3.72	5.828	85.6	5.342	0
