id_dim,index_rel_phytomer,L_blade,W_blade,L_sheath,W_sheath,L_internode,W_internode
509.0,1.0,15.00769231,2.23125,13.11875,0.436,8.318181818,0.436
506.0,0.166666666667,7.80105351494,0.380449286,2.11493425805,0.436,0.0,0.0
506.0,0.333333333333,8.79691023287,0.7506094288,2.60497337073,0.436,0.0,0.0
506.0,0.5,11.7384705839,1.1207695716,4.51713619814,0.436,0.0,0.0
506.0,0.666666666667,15.4974479277,1.4909297144,7.12910085056,0.436,0.0,0.0
506.0,0.833333333333,18.5759673248,1.8610898572,9.16867352636,0.436,3.00215095632,0.436
506.0,1.0,18.6759730204,2.23125,10.6400951495,0.436,6.18447740454,0.436
607.0,0.142857142857,9.01145324643,0.380449286,2.73074422416,0.436,0.0,0.0
607.0,0.285714285714,11.305360899,0.688916071667,4.21897136723,0.436,0.0,0.0
607.0,0.428571428571,14.1992009388,0.997382857333,6.23624565401,0.436,0.0,0.0
607.0,0.571428571429,17.0309484314,1.305849643,8.1467226425,0.436,1.59780998369,0.436
607.0,0.714285714286,18.9573319539,1.61431642867,9.47825350343,0.436,3.63440594577,0.436
607.0,0.857142857143,18.6860232289,1.92278321433,10.6320662721,0.436,6.17138924679,0.436
607.0,1.0,15.00769231,2.23125,13.11875,0.436,8.318181818,0.436
608.0,0.125,9.1114592191,0.380449286,2.79052697912,0.436,0.0,0.0
608.0,0.25,11.2075976203,0.644849388,4.15213176588,0.436,0.0,0.0
608.0,0.375,13.8188566514,0.90924949,5.97098127721,0.436,0.0,0.0
608.0,0.5,16.4557948887,1.173649592,7.77012090074,0.436,1.25314983333,0.436
608.0,0.625,18.5225529831,1.438049694,9.13023118734,0.436,2.93169363829,0.436
608.0,0.75,19.172684953,1.702449796,10.1019330951,0.436,5.12509605474,0.436
608.0,0.875,17.0494117571,1.966849898,11.765329799,0.436,7.47837162959,0.436
608.0,1.0,15.00769231,2.23125,13.11875,0.436,8.318181818,0.436
606.0,0.166666666667,8.88352360353,0.380449286,2.65531771989,0.436,0.0,0.0
606.0,0.333333333333,11.4369601681,0.7506094288,4.30923239052,0.436,0.0,0.0
606.0,0.5,14.7048195507,1.1207695716,6.58671726327,0.436,0.0,0.0
606.0,0.666666666667,17.7312469251,1.4909297144,8.60059074141,0.436,2.11741374391,0.436
606.0,0.833333333333,19.2107439563,1.8610898572,9.90186411519,0.436,4.64688872686,0.436
606.0,1.0,16.9294290487,2.23125,11.8450264796,0.436,7.5422700041,0.436
707.0,0.142857142857,12.649289749,0.380449286,5.15170072172,0.436,0.0,0.0
707.0,0.285714285714,15.0378162911,0.688916071667,6.81576655532,0.436,0.0,0.0
707.0,0.428571428571,17.2523287282,0.997382857333,8.29041966564,0.436,1.74833997543,0.436
707.0,0.571428571429,18.8290902192,1.305849643,9.36399941779,0.436,3.38757968962,0.436
707.0,0.714285714286,19.1061079782,1.61431642867,10.2180680286,0.436,5.38534147638,0.436
707.0,0.857142857143,17.06329041,1.92278321433,11.7561140009,0.436,7.47081962171,0.436
707.0,1.0,15.00769231,2.23125,13.11875,0.436,8.318181818,0.436
706.0,0.166666666667,12.4941166127,0.380449286,5.04312300392,0.436,0.0,0.0
706.0,0.333333333333,15.1423051128,0.7506094288,6.88730046678,0.436,0.0,0.0
706.0,0.5,17.5515703019,1.1207695716,8.4841497983,0.436,1.97112696993,0.436
706.0,0.666666666667,19.063147063,1.4909297144,9.59053845392,0.436,3.89110305918,0.436
706.0,0.833333333333,18.6814579371,1.8610898572,10.6357183385,0.436,6.17735198498,0.436
706.0,1.0,15.00769231,2.23125,13.11875,0.436,8.318181818,0.436
708.0,0.125,12.7662474299,0.380449286,5.23360999432,0.436,0.0,0.0
708.0,0.25,14.9592340858,0.644849388,6.76185834646,0.436,0.0,0.0
708.0,0.375,17.0180239566,0.90924949,8.13831622393,0.436,1.58935840862,0.436
708.0,0.5,18.5940494329,1.173649592,9.18184816083,0.436,3.02669793088,0.436
708.0,0.625,19.2100699744,1.438049694,9.96449608433,0.436,4.79948787859,0.436
708.0,0.75,18.1621712783,1.702449796,11.0174893245,0.436,6.72330446518,0.436
708.0,0.875,15.00769231,1.966849898,13.11875,0.436,8.318181818,0.436
708.0,1.0,15.00769231,2.23125,13.11875,0.436,8.318181818,0.436
705.0,0.2,12.27852781,0.380449286,4.89251619486,0.436,0.0,0.0
705.0,0.4,15.2879766557,0.8431494645,6.98673762191,0.436,0.0,0.0
705.0,0.6,17.9416400784,1.305849643,8.73764441479,0.436,2.30307603759,0.436
705.0,0.8,19.2102298701,1.7685498215,9.89559102927,0.436,4.6315189119,0.436
705.0,1.0,17.4069555486,2.23125,11.5278169503,0.436,7.27191996451,0.436
