,variety,HS,aire du plot,Nbr.plant.perplot,ThermalTime,LAI_tot,LAI_vert,PAI_tot,PAI_vert,LAI_tot_MS,LAI_vert_MS,PAI_tot_MS,PAI_vert_MS,LAI_tot_ferti,LAI_vert_ferti,PAI_tot_ferti,PAI_vert_ferti,TCgreen,TCsen,TCtot,TCgreen_57,TCsen_57,TCtot_57,Gapgreen,Gapsen,Gaptot,Gapgreen_57,Gapsen_57,Gaptot_57,LightPenetration_0,LightPenetration_5,LightPenetration_20,LightPenetration_25,LightInterception_0,LightInterception_5,LightInterception_20,LightInterception_25
53,Rht3,12.215429351208133,0.194504607117199,30.0,1460.0,4.970642136756054,3.5904900601767005,5.672197404146164,4.098792318993688,1.7425396124712664,1.4098640511329428,1.9891061310450748,1.6097800405506297,4.7714857176177325,3.5887015280927823,5.434605575214957,4.095722506995178,,,,,,,,,,,,,,,,,,,,
54,Rht3,12.39065307232452,0.1968527926948892,30.0,1480.0,4.775358467078845,3.5013161033570457,5.468072335627492,4.024125774288571,1.7217654566622878,1.378839744615584,1.9725117052207048,1.581631033806588,4.714564680569955,3.5012477637577284,5.395431815133507,4.023573356465091,,,,,,,,,,,,,,,,,,,,
55,Rht3,12.565876793440905,0.19925836876167266,30.0,1500.0,4.708822172073508,3.4099782877089284,5.413592605133506,3.946940658035098,1.7009706548379064,1.345934509711234,1.9551791558303282,1.551910384848069,4.657618936086402,3.4099782877089284,5.352953474975401,3.946462423916745,0.5156822885866351,0.185072165138971,0.7007544537256061,0.9078366927047008,0.06439819683037008,0.9722348895350709,0.4843177114133649,0.8149278348610289,0.2992455462743939,0.0921633072952992,0.9356018031696299,0.027765110464929132,0.105392,0.13685350000000002,0.3526075,0.548861,0.894608,0.8631465,0.6473925,0.45113899999999996
56,Rht3,12.74110051455729,0.20172346531235325,30.0,1520.0,4.6417170336583995,3.3163924835753273,5.3546911532172015,3.8651105895268625,1.6801916433419302,1.3118488027114017,1.9376939646239162,1.5214845468473404,4.600683828435997,3.3163924835753273,5.306575826178003,3.8646381995143195,,,,,,,,,,,,,,,,,,,,
57,Rht3,12.916324235673677,0.20425031906576646,30.0,1540.0,4.5843260260488305,3.2218630516005136,5.305131808098026,3.7798837781216843,1.6594165385593522,1.2774064585875762,1.919864828495936,1.4902364100278231,4.543800457284991,3.2218630516005136,5.257611732979519,3.7794172322149504,,,,,,,,,,,,,,,,,,,,
58,Rht3,13.091547956790063,0.2054794520547945,30.0,1560.0,4.510729886480005,3.148328464358687,5.234990477799306,3.71628999115664,1.6494908614761148,1.2518790723933457,1.9132932536065619,1.467433921687161,4.510729886480005,3.148328464358687,5.234990477799306,3.71628999115664,,,,,,,,,,,,,,,,,,,,
59,Rht3,13.26677167790645,0.2054794520547945,30.0,1580.0,4.502363056968515,3.092637259030204,5.238517560814758,3.6704396893034392,1.6494885630926666,1.2333868670062031,1.9154457742659936,1.4496950866113332,4.502363056968515,3.092637259030204,5.238517560814758,3.6704396893034392,,,,,,,,,,,,,,,,,,,,
60,Rht3,13.441995399022835,0.2054794520547945,30.0,1600.0,4.502317003993018,3.0350150856923537,5.248216642047989,3.6188662106120946,1.6494606967807008,1.2131583466036202,1.9159083205712997,1.4286917513839155,4.502317003993018,3.0350150856923537,5.248216642047989,3.6188662106120946,0.5260247972082092,0.1754820783650539,0.7015068755732631,0.8867665888075773,0.08049643205365849,0.9672630208612358,0.47397520279179084,0.8245179216349461,0.2984931244267369,0.1132334111924227,0.9195035679463415,0.032736979138764166,0.111626,0.140012,0.33355250000000003,0.4982485,0.888374,0.859988,0.6664475,0.5017515
61,Rht3,13.61721912013922,0.2054794520547945,30.0,1620.0,4.495598168058963,2.9766408525975834,5.248297382363295,3.562186576781065,1.6494513906138117,1.1915761965233673,1.9158990144044108,1.4063714121400053,4.495598168058963,2.9766408525975834,5.248297382363295,3.562186576781065,,,,,,,,,,,,,,,,,,,,
62,Rht3,13.792442841255607,0.2054794520547945,30.0,1640.0,4.482126327954252,2.9195715940150566,5.237903451949009,3.5023160073776105,1.6494695780237834,1.1686868420939436,1.9159172018143822,1.3833553656732192,4.482126327954252,2.9195715940150566,5.237903451949009,3.5023160073776105,,,,,,,,,,,,,,,,,,,,
63,Rht3,13.967666562371992,0.2054794520547945,30.0,1660.0,4.461624775172615,2.865421889478873,5.218522840474158,3.4439640849101427,1.6462565793727428,1.1447238791996879,1.912704153162346,1.3592735528716522,4.461624775172615,2.865421889478873,5.218522840474158,3.4439640849101427,,,,,,,,,,,,,,,,,,,,
64,Rht3,14.142890283488379,0.2054794520547945,30.0,1680.0,4.435180223178999,2.812904372273968,5.192374409068025,3.3867310246338027,1.6301324357140796,1.1196286408506373,1.8965797594987044,1.3329609591799194,4.435180223178999,2.812904372273968,5.192374409068025,3.3867310246338027,,,,,,,,,,,,,,,,,,,,
65,Rht3,14.318114004604764,0.2054794520547945,30.0,1700.0,4.415261121792949,2.759400346227901,5.172412742354444,3.3279293086282733,1.623681673187786,1.093737543035883,1.890128896970419,1.304225015664487,4.415261121792949,2.759400346227901,5.172412742354444,3.3279293086282733,0.49145226508265943,0.19300794389179132,0.6844602089744507,0.8704901774330073,0.09841987121106599,0.9689100486440733,0.5085477349173406,0.8069920561082087,0.3155397910255493,0.12950982256699273,0.901580128788934,0.031089951355926737,0.1145385,0.1399125,0.333083,0.492274,0.8854615,0.8600875,0.666917,0.507726
66,Rht3,14.49333772572115,0.2054794520547945,30.0,1720.0,4.408027581218856,2.704432051609806,5.165158101080738,3.2663353367102674,1.623652061594273,1.069408197931231,1.890099285376906,1.2758064883996478,4.408027581218856,2.704432051609806,5.165158101080738,3.2663353367102674,,,,,,,,,,,,,,,,,,,,
67,Rht3,14.668561446837536,0.2054794520547945,30.0,1740.0,4.392466728577638,2.65112702760061,5.149576411924715,3.205772229746444,1.6121674356372837,1.0480411001626668,1.8786111344565524,1.250291054016336,4.392466728577638,2.65112702760061,5.149576411924715,3.205772229746444,,,,,,,,,,,,,,,,,,,,
68,Rht3,14.843785167953921,0.2054794520547945,30.0,1760.0,4.349235622456269,2.599938356724502,5.106239281996783,3.1482094436708676,1.5815433792512428,1.0277665398055753,1.8479776781682054,1.2268346033814765,4.349235622456269,2.599938356724502,5.106239281996783,3.1482094436708676,,,,,,,,,,,,,,,,,,,,
69,Rht3,15.019008889070308,0.2054794520547945,30.0,1780.0,4.2938418841677874,2.5472986904828168,5.0506359309330096,3.0915102851997434,1.5547595289548113,1.0059588027474198,1.8211856029572564,1.2027116183114448,4.2938418841677874,2.5472986904828168,5.0506359309330096,3.0915102851997434,,,,,,,,,,,,,,,,,,,,
70,Rht3,15.194232610186694,0.2054794520547945,30.0,1800.0,4.255931577168641,2.4906733528676903,5.012545641242019,3.0319003737875443,1.5432902344947488,0.9823210607545371,1.8097127835338291,1.1768466377517006,4.255931577168641,2.4906733528676903,5.012545641242019,3.0319003737875443,0.4843106720130371,0.18519670068902422,0.6695073727020613,0.841497094577257,0.12512562545438993,0.9666227200316468,0.5156893279869629,0.8148032993109757,0.3304926272979387,0.15850290542274303,0.87487437454561,0.03337727996835316,0.1311845,0.15737250000000003,0.33838,0.49140249999999996,0.8688155,0.8426275,0.66162,0.5085975
71,Rht3,15.369456331303079,0.2054794520547945,30.0,1820.0,4.229878118760563,2.431503615250784,4.986327759063373,2.9703278785580554,1.5432911624321979,0.9586042409332001,1.8097137114712782,1.1509987070984966,4.229878118760563,2.431503615250784,4.986327759063373,2.9703278785580554,,,,,,,,,,,,,,,,,,,,
72,Rht3,15.544680052419466,0.2054794520547945,30.0,1840.0,4.2299067145459714,2.369499289686867,4.98635635484878,2.9063984301215475,1.543292582913073,0.9341178104056788,1.809715131952153,1.1248425100735975,4.2299067145459714,2.369499289686867,4.98635635484878,2.9063984301215475,,,,,,,,,,,,,,,,,,,,
73,Rht3,15.719903773535851,0.2054794520547945,30.0,1860.0,4.2299020749950875,2.30300852379155,4.9863517152978964,2.8381587421931673,1.543280690330206,0.9074405714753122,1.8097032393692865,1.0976079868849216,4.2299020749950875,2.30300852379155,4.9863517152978964,2.8381587421931673,,,,,,,,,,,,,,,,,,,,
74,Rht3,15.895127494652238,0.2054794520547945,30.0,1880.0,4.2299443866607715,2.2316876095417935,4.9863940269635805,2.7624420070029325,1.543290017335615,0.8788212589090902,1.8097125663746954,1.068620535752982,4.2299443866607715,2.2316876095417935,4.9863940269635805,2.7624420070029325,,,,,,,,,,,,,,,,,,,,
75,Rht3,16.07035121576862,0.2054794520547945,30.0,1900.0,4.2251937455928275,2.1554893878441193,4.981639415217511,2.6771076832813865,1.538578664832137,0.8480101786412669,1.804997243193092,1.0359666406600054,4.2251937455928275,2.1554893878441193,4.981639415217511,2.6771076832813865,0.44306347742802416,0.2117748806358464,0.6548383580638706,0.7792957891416842,0.17976000192447505,0.9590557910661592,0.5569365225719758,0.7882251193641536,0.3451616419361294,0.22070421085831582,0.820239998075525,0.040944208933840764,0.1368425,0.1629545,0.342584,0.4965395,0.8631575,0.8370455,0.657416,0.5034605
