variety;date;bloc;plant;axis;num_leaf_bottom;num_leaf_top;fnl;green;necro_tot;length;green_length;senesced_length
tremie;05/09/2012;2;17;MS;8;6;;0;100;;0;0
tremie;05/09/2012;2;18;MS;8;6;;0;100;;0;0
tremie;05/09/2012;2;19;MS;8;6;;0;100;;0;0
tremie;05/09/2012;2;20;MS;8;5;;0;100;;0;0
tremie;05/09/2012;3;21;MS;8;6;;0;100;;0;0
tremie;05/09/2012;3;22;MS;8;6;;45;55;14.5;6.525;7.975
tremie;05/09/2012;3;23;MS;8;5;;0;100;;0;0
tremie;05/09/2012;3;24;MS;8;6;;0;100;;0;0
tremie;05/09/2012;3;25;MS;8;6;;15;85;15;2.25;12.75
tremie;05/09/2012;3;26;MS;8;6;;0;100;;0;0
tremie;05/09/2012;3;27;MS;8;6;;20;80;16.5;3.3;13.2
tremie;05/09/2012;3;28;MS;8;6;;25;75;14.5;3.625;10.875
tremie;05/09/2012;3;29;MS;8;6;;80;20;15.5;12.4;3.1
tremie;05/09/2012;3;30;MS;8;6;;0;100;;0;0
tremie;05/09/2012;1;1;MS;9;4;;90;10;18;16.2;1.8
tremie;05/09/2012;1;2;MS;9;4;;95;5;19;18.05;0.95
tremie;05/09/2012;1;3;MS;9;4;;85;15;17.5;14.875;2.625
tremie;05/09/2012;1;4;MS;9;5;;90;10;20;18;2
tremie;05/09/2012;1;5;MS;9;5;;65;35;17.5;11.375;6.125
tremie;05/09/2012;1;6;MS;9;5;;45;55;19.2;8.64;10.56
tremie;05/09/2012;1;7;MS;9;5;;90;10;18.5;16.65;1.85
tremie;05/09/2012;1;8;MS;9;4;;90;10;19;17.1;1.9
tremie;05/09/2012;1;9;MS;9;5;;90;10;14.5;13.05;1.45
tremie;05/09/2012;1;10;MS;9;5;;65;35;18.5;12.025;6.475
tremie;05/09/2012;2;11;MS;9;5;;80;20;17.8;14.24;3.56
tremie;05/09/2012;2;12;MS;9;4;;85;15;20;17;3
tremie;05/09/2012;2;13;MS;9;4;;85;15;18.5;15.725;2.775
tremie;05/09/2012;2;14;MS;9;4;;80;20;19;15.2;3.8
tremie;05/09/2012;2;15;MS;9;4;;85;15;19;16.15;2.85
tremie;05/09/2012;2;16;MS;9;4;;65;35;19;12.35;6.65
tremie;05/09/2012;2;17;MS;9;5;;85;15;16.5;14.025;2.475
tremie;05/09/2012;2;18;MS;9;5;;80;20;;0;0
tremie;05/09/2012;2;19;MS;9;5;;95;5;18;17.1;0.9
tremie;05/09/2012;2;20;MS;9;4;;85;15;19.3;16.405;2.895
tremie;05/09/2012;3;21;MS;9;5;;85;15;19.3;16.405;2.895
tremie;05/09/2012;3;22;MS;9;5;;95;5;18.1;17.195;0.905
tremie;05/09/2012;3;23;MS;9;4;;85;15;19.5;16.575;2.925
tremie;05/09/2012;3;24;MS;9;5;;70;30;16.5;11.55;4.95
tremie;05/09/2012;3;25;MS;9;5;;95;5;16;15.2;0.8
tremie;05/09/2012;3;26;MS;9;5;;60;40;17.2;10.32;6.88
tremie;05/09/2012;3;27;MS;9;5;;90;10;21.2;19.08;2.12
tremie;05/09/2012;3;28;MS;9;5;;90;10;16.3;14.67;1.63
tremie;05/09/2012;3;29;MS;9;5;;90;10;19;17.1;1.9
tremie;05/09/2012;3;30;MS;9;5;;90;10;17.5;15.75;1.75
tremie;05/09/2012;1;1;MS;10;3;;90;10;23.4;21.06;2.34
tremie;05/09/2012;1;2;MS;10;3;;95;5;22.5;21.375;1.125
tremie;05/09/2012;1;3;MS;10;3;;85;15;24.3;20.655;3.645
tremie;05/09/2012;1;4;MS;10;4;;95;5;22.8;21.66;1.14
tremie;05/09/2012;1;5;MS;10;4;;95;5;19.5;18.525;0.975
tremie;05/09/2012;1;6;MS;10;4;;85;15;20.5;17.425;3.075
tremie;05/09/2012;1;7;MS;10;4;;90;10;20;18;2
tremie;05/09/2012;1;8;MS;10;3;;95;5;23;21.85;1.15
tremie;05/09/2012;1;9;MS;10;4;;98;2;16.3;15.974;0.326
tremie;05/09/2012;1;10;MS;10;4;;85;15;21.8;18.53;3.27
tremie;05/09/2012;2;11;MS;10;4;;90;10;20.5;18.45;2.05
tremie;05/09/2012;2;12;MS;10;3;;85;15;25.5;21.675;3.825
tremie;05/09/2012;2;13;MS;10;3;;95;5;20;19;1
tremie;05/09/2012;2;14;MS;10;3;;85;15;25;21.25;3.75
tremie;05/09/2012;2;15;MS;10;3;;90;10;23;20.7;2.3
tremie;05/09/2012;2;16;MS;10;3;;80;20;25.5;20.4;5.1
tremie;05/09/2012;2;17;MS;10;4;;90;10;21.5;19.35;2.15
tremie;05/09/2012;2;18;MS;10;4;;95;5;16.8;15.96;0.84
tremie;05/09/2012;2;19;MS;10;4;;95;5;21;19.95;1.05
tremie;05/09/2012;2;20;MS;10;3;;85;15;23.3;19.805;3.495
tremie;05/09/2012;3;21;MS;10;4;;90;10;23.8;21.42;2.38
tremie;05/09/2012;3;22;MS;10;4;;90;10;25.5;22.95;2.55
tremie;05/09/2012;3;23;MS;10;3;;90;10;26.2;23.58;2.62
tremie;05/09/2012;3;24;MS;10;4;;90;10;20.5;18.45;2.05
tremie;05/09/2012;3;25;MS;10;4;;95;5;23.5;22.325;1.175
tremie;05/09/2012;3;26;MS;10;4;;90;10;18.8;16.92;1.88
tremie;05/09/2012;3;27;MS;10;4;;90;10;23.5;21.15;2.35
tremie;05/09/2012;3;28;MS;10;4;;90;10;23.5;21.15;2.35
tremie;05/09/2012;3;29;MS;10;4;;95;5;19;18.05;0.95
tremie;05/09/2012;3;30;MS;10;4;;85;15;22;18.7;3.3
tremie;05/09/2012;1;1;MS;11;2;;95;5;25.4;24.13;1.27
tremie;05/09/2012;1;2;MS;11;2;;98;2;24.5;24.01;0.49
tremie;05/09/2012;1;3;MS;11;2;;95;5;26.5;25.175;1.325
tremie;05/09/2012;1;4;MS;11;3;;95;5;23;21.85;1.15
tremie;05/09/2012;1;5;MS;11;3;;98;2;21;20.58;0.42
tremie;05/09/2012;1;6;MS;11;3;;95;5;23.5;22.325;1.175
tremie;05/09/2012;1;7;MS;11;3;;95;5;24;22.8;1.2
tremie;05/09/2012;1;8;MS;11;2;;98;2;24.8;24.304;0.496
tremie;05/09/2012;1;9;MS;11;3;;100;0;15.7;15.7;0
tremie;05/09/2012;1;10;MS;11;3;;90;10;21.5;19.35;2.15
tremie;05/09/2012;2;11;MS;11;3;;90;10;22.5;20.25;2.25
tremie;05/09/2012;2;12;MS;11;2;;95;5;24.1;22.895;1.205
tremie;05/09/2012;2;13;MS;11;2;;100;0;19.2;19.2;0
tremie;05/09/2012;2;14;MS;11;2;;95;5;24.8;23.56;1.24
tremie;05/09/2012;2;15;MS;11;2;;95;5;27.5;26.125;1.375
tremie;05/09/2012;2;16;MS;11;2;;90;10;23.8;21.42;2.38
tremie;05/09/2012;2;17;MS;11;3;;90;10;22.5;20.25;2.25
tremie;05/09/2012;2;18;MS;11;3;;95;5;19.6;18.62;0.98
tremie;05/09/2012;2;19;MS;11;3;;98;2;20;19.6;0.4
tremie;05/09/2012;2;20;MS;11;2;;90;10;27.2;24.48;2.72
tremie;05/09/2012;3;21;MS;11;3;;95;5;22;20.9;1.1
tremie;05/09/2012;3;22;MS;11;3;;95;5;24.7;23.465;1.235
tremie;05/09/2012;3;23;MS;11;2;;95;5;27.3;25.935;1.365
tremie;05/09/2012;3;24;MS;11;3;;95;5;22.1;20.995;1.105
tremie;05/09/2012;3;25;MS;11;3;;98;2;23;22.54;0.46
tremie;05/09/2012;3;26;MS;11;3;;98;2;20;19.6;0.4
tremie;05/09/2012;3;27;MS;11;3;;95;5;23.5;22.325;1.175
tremie;05/09/2012;3;28;MS;11;3;;95;5;24;22.8;1.2
tremie;05/09/2012;3;29;MS;11;3;;98;2;22;21.56;0.44
tremie;05/09/2012;3;30;MS;11;3;;95;5;23.4;22.23;1.17
tremie;05/09/2012;1;1;MS;12;1;;100;0;16.7;16.7;0
tremie;05/09/2012;1;2;MS;12;1;;100;0;18.2;18.2;0
tremie;05/09/2012;1;3;MS;12;1;;98;2;17.1;16.758;0.342
tremie;05/09/2012;1;4;MS;12;2;;100;0;18.7;18.7;0
tremie;05/09/2012;1;5;MS;12;2;;100;0;21.1;21.1;0
tremie;05/09/2012;1;6;MS;12;2;;98;2;24.3;23.814;0.486
tremie;05/09/2012;1;7;MS;12;2;;100;0;22;22;0
tremie;05/09/2012;1;8;MS;12;1;;100;0;13.2;13.2;0
tremie;05/09/2012;1;9;MS;12;2;;100;0;12.5;12.5;0
tremie;05/09/2012;1;10;MS;12;2;;98;2;17.5;17.15;0.35
tremie;05/09/2012;2;11;MS;12;2;;98;2;20.2;19.796;0.404
tremie;05/09/2012;2;12;MS;12;1;;100;0;14.6;14.6;0
tremie;05/09/2012;2;13;MS;12;1;;100;0;14.8;14.8;0
tremie;05/09/2012;2;14;MS;12;1;;100;0;17;17;0
tremie;05/09/2012;2;15;MS;12;1;;100;0;20;20;0
tremie;05/09/2012;2;16;MS;12;1;;100;0;15;15;0
tremie;05/09/2012;2;17;MS;12;2;;100;0;20.2;20.2;0
tremie;05/09/2012;2;18;MS;12;2;;98;2;23;22.54;0.46
tremie;05/09/2012;2;19;MS;12;2;;100;0;17.1;17.1;0
tremie;05/09/2012;2;20;MS;12;1;;98;2;17.5;17.15;0.35
tremie;05/09/2012;3;21;MS;12;2;;100;0;21.1;21.1;0
tremie;05/09/2012;3;22;MS;12;2;;100;0;23.5;23.5;0
tremie;05/09/2012;3;23;MS;12;1;;100;0;19.5;19.5;0
tremie;05/09/2012;3;24;MS;12;2;;100;0;23.9;23.9;0
tremie;05/09/2012;3;25;MS;12;2;;100;0;19;19;0
tremie;05/09/2012;3;26;MS;12;2;;100;0;21.5;21.5;0
tremie;05/09/2012;3;27;MS;12;2;;100;0;19.2;19.2;0
tremie;05/09/2012;3;28;MS;12;2;;100;0;21.5;21.5;0
tremie;05/09/2012;3;29;MS;12;2;;100;0;18.6;18.6;0
tremie;05/09/2012;3;30;MS;12;2;;100;0;20;20;0
tremie;05/09/2012;1;4;MS;13;1;;100;0;11.5;11.5;0
tremie;05/09/2012;1;5;MS;13;1;;100;0;13.5;13.5;0
tremie;05/09/2012;1;6;MS;13;1;;100;0;15.3;15.3;0
tremie;05/09/2012;1;7;MS;13;1;;100;0;14.2;14.2;0
tremie;05/09/2012;1;9;MS;13;1;;100;0;7.5;7.5;0
tremie;05/09/2012;1;10;MS;13;1;;100;0;9.5;9.5;0
tremie;05/09/2012;2;11;MS;13;1;;100;0;11.5;11.5;0
tremie;05/09/2012;2;17;MS;13;1;;100;0;13.5;13.5;0
tremie;05/09/2012;2;19;MS;13;1;;100;0;10.9;10.9;0
tremie;05/09/2012;3;21;MS;13;1;;100;0;13.5;13.5;0
tremie;05/09/2012;3;22;MS;13;1;;100;0;14;14;0
tremie;05/09/2012;3;24;MS;13;1;;100;0;14.3;14.3;0
tremie;05/09/2012;3;25;MS;13;1;;100;0;9.5;9.5;0
tremie;05/09/2012;3;26;MS;13;1;;100;0;13.5;13.5;0
tremie;05/09/2012;3;27;MS;13;1;;100;0;12.2;12.2;0
tremie;05/09/2012;3;28;MS;13;1;;100;0;13.2;13.2;0
tremie;05/09/2012;3;29;MS;13;1;;100;0;18.2;18.2;0
tremie;05/09/2012;3;30;MS;13;1;;100;0;12.2;12.2;0
tremie;06/12/2012;1;1;MS;1;12;;0;100;;;
tremie;06/12/2012;1;2;MS;1;12;;0;100;;;
tremie;06/12/2012;1;3;MS;1;12;;0;100;;;
tremie;06/12/2012;1;4;MS;1;13;;0;100;;;
tremie;06/12/2012;1;5;MS;1;13;;0;100;;;
tremie;06/12/2012;1;6;MS;1;13;;0;100;;;
tremie;06/12/2012;1;7;MS;1;13;;0;100;;;
tremie;06/12/2012;1;8;MS;1;12;;0;100;;;
tremie;06/12/2012;1;9;MS;1;13;;0;100;;;
tremie;06/12/2012;1;10;MS;1;13;;0;100;;;
tremie;06/12/2012;2;11;MS;1;13;;0;100;;;
tremie;06/12/2012;2;12;MS;1;12;;0;100;;;
tremie;06/12/2012;2;13;MS;1;12;;0;100;;;
tremie;06/12/2012;2;14;MS;1;12;;0;100;;;
tremie;06/12/2012;2;15;MS;1;12;;0;100;;;
tremie;06/12/2012;2;16;MS;1;12;;0;100;;;
tremie;06/12/2012;2;17;MS;1;13;;0;100;;;
tremie;06/12/2012;2;18;MS;1;13;;0;100;;;
tremie;06/12/2012;2;19;MS;1;13;;0;100;;;
tremie;06/12/2012;2;20;MS;1;12;;0;100;;;
tremie;06/12/2012;3;21;MS;1;13;;0;100;;;
tremie;06/12/2012;3;22;MS;1;13;;0;100;;;
tremie;06/12/2012;3;23;MS;1;12;;0;100;;;
tremie;06/12/2012;3;24;MS;1;13;;0;100;;;
tremie;06/12/2012;3;25;MS;1;13;;0;100;;;
tremie;06/12/2012;3;26;MS;1;13;;0;100;;;
tremie;06/12/2012;3;27;MS;1;13;;0;100;;;
tremie;06/12/2012;3;28;MS;1;13;;0;100;;;
tremie;06/12/2012;3;29;MS;1;13;;0;100;;;
tremie;06/12/2012;3;30;MS;1;13;;0;100;;;
tremie;06/12/2012;1;1;MS;2;11;;0;100;;;
tremie;06/12/2012;1;2;MS;2;11;;0;100;;;
tremie;06/12/2012;1;3;MS;2;11;;0;100;;;
tremie;06/12/2012;1;4;MS;2;12;;0;100;;;
tremie;06/12/2012;1;5;MS;2;12;;0;100;;;
tremie;06/12/2012;1;6;MS;2;12;;0;100;;;
tremie;06/12/2012;1;7;MS;2;12;;0;100;;;
tremie;06/12/2012;1;8;MS;2;11;;0;100;;;
tremie;06/12/2012;1;9;MS;2;12;;0;100;;;
tremie;06/12/2012;1;10;MS;2;12;;0;100;;;
tremie;06/12/2012;2;11;MS;2;12;;0;100;;;
tremie;06/12/2012;2;12;MS;2;11;;0;100;;;
tremie;06/12/2012;2;13;MS;2;11;;0;100;;;
tremie;06/12/2012;2;14;MS;2;11;;0;100;;;
tremie;06/12/2012;2;15;MS;2;11;;0;100;;;
tremie;06/12/2012;2;16;MS;2;11;;0;100;;;
tremie;06/12/2012;2;17;MS;2;12;;0;100;;;
tremie;06/12/2012;2;18;MS;2;12;;0;100;;;
tremie;06/12/2012;2;19;MS;2;12;;0;100;;;
tremie;06/12/2012;2;20;MS;2;11;;0;100;;;
tremie;06/12/2012;3;21;MS;2;12;;0;100;;;
tremie;06/12/2012;3;22;MS;2;12;;0;100;;;
tremie;06/12/2012;3;23;MS;2;11;;0;100;;;
tremie;06/12/2012;3;24;MS;2;12;;0;100;;;
tremie;06/12/2012;3;25;MS;2;12;;0;100;;;
tremie;06/12/2012;3;26;MS;2;12;;0;100;;;
tremie;06/12/2012;3;27;MS;2;12;;0;100;;;
tremie;06/12/2012;3;28;MS;2;12;;0;100;;;
tremie;06/12/2012;3;29;MS;2;12;;0;100;;;
tremie;06/12/2012;3;30;MS;2;12;;0;100;;;
tremie;06/12/2012;1;1;MS;3;10;;0;100;;;
tremie;06/12/2012;1;2;MS;3;10;;0;100;;;
tremie;06/12/2012;1;3;MS;3;10;;0;100;;;
tremie;06/12/2012;1;4;MS;3;11;;0;100;;;
tremie;06/12/2012;1;5;MS;3;11;;0;100;;;
tremie;06/12/2012;1;6;MS;3;11;;0;100;;;
tremie;06/12/2012;1;7;MS;3;11;;0;100;;;
tremie;06/12/2012;1;8;MS;3;10;;0;100;;;
tremie;06/12/2012;1;9;MS;3;11;;0;100;;;
tremie;06/12/2012;1;10;MS;3;11;;0;100;;;
tremie;06/12/2012;2;11;MS;3;11;;0;100;;;
tremie;06/12/2012;2;12;MS;3;10;;0;100;;;
tremie;06/12/2012;2;13;MS;3;10;;0;100;;;
tremie;06/12/2012;2;14;MS;3;10;;0;100;;;
tremie;06/12/2012;2;15;MS;3;10;;0;100;;;
tremie;06/12/2012;2;16;MS;3;10;;0;100;;;
tremie;06/12/2012;2;17;MS;3;11;;0;100;;;
tremie;06/12/2012;2;18;MS;3;11;;0;100;;;
tremie;06/12/2012;2;19;MS;3;11;;0;100;;;
tremie;06/12/2012;2;20;MS;3;10;;0;100;;;
tremie;06/12/2012;3;21;MS;3;11;;0;100;;;
tremie;06/12/2012;3;22;MS;3;11;;0;100;;;
tremie;06/12/2012;3;23;MS;3;10;;0;100;;;
tremie;06/12/2012;3;24;MS;3;11;;0;100;;;
tremie;06/12/2012;3;25;MS;3;11;;0;100;;;
tremie;06/12/2012;3;26;MS;3;11;;0;100;;;
tremie;06/12/2012;3;27;MS;3;11;;0;100;;;
tremie;06/12/2012;3;28;MS;3;11;;0;100;;;
tremie;06/12/2012;3;29;MS;3;11;;0;100;;;
tremie;06/12/2012;3;30;MS;3;11;;0;100;;;
tremie;06/12/2012;1;1;MS;4;9;;0;100;;;
tremie;06/12/2012;1;2;MS;4;9;;0;100;;;
tremie;06/12/2012;1;3;MS;4;9;;0;100;;;
tremie;06/12/2012;1;4;MS;4;10;;0;100;;;
tremie;06/12/2012;1;5;MS;4;10;;0;100;;;
tremie;06/12/2012;1;6;MS;4;10;;0;100;;;
tremie;06/12/2012;1;7;MS;4;10;;0;100;;;
tremie;06/12/2012;1;8;MS;4;9;;0;100;;;
tremie;06/12/2012;1;9;MS;4;10;;0;100;;;
tremie;06/12/2012;1;10;MS;4;10;;0;100;;;
tremie;06/12/2012;2;11;MS;4;10;;0;100;;;
tremie;06/12/2012;2;12;MS;4;9;;0;100;;;
tremie;06/12/2012;2;13;MS;4;9;;0;100;;;
tremie;06/12/2012;2;14;MS;4;9;;0;100;;;
tremie;06/12/2012;2;15;MS;4;9;;0;100;;;
tremie;06/12/2012;2;16;MS;4;9;;0;100;;;
tremie;06/12/2012;2;17;MS;4;10;;0;100;;;
tremie;06/12/2012;2;18;MS;4;10;;0;100;;;
tremie;06/12/2012;2;19;MS;4;10;;0;100;;;
tremie;06/12/2012;2;20;MS;4;9;;0;100;;;
tremie;06/12/2012;3;21;MS;4;10;;0;100;;;
tremie;06/12/2012;3;22;MS;4;10;;0;100;;;
tremie;06/12/2012;3;23;MS;4;9;;0;100;;;
tremie;06/12/2012;3;24;MS;4;10;;0;100;;;
tremie;06/12/2012;3;25;MS;4;10;;0;100;;;
tremie;06/12/2012;3;26;MS;4;10;;0;100;;;
tremie;06/12/2012;3;27;MS;4;10;;0;100;;;
tremie;06/12/2012;3;28;MS;4;10;;0;100;;;
tremie;06/12/2012;3;29;MS;4;10;;0;100;;;
tremie;06/12/2012;3;30;MS;4;10;;0;100;;;
tremie;06/12/2012;1;1;MS;5;8;;0;100;;;
tremie;06/12/2012;1;2;MS;5;8;;0;100;;;
tremie;06/12/2012;1;3;MS;5;8;;0;100;;;
tremie;06/12/2012;1;4;MS;5;9;;0;100;;;
tremie;06/12/2012;1;5;MS;5;9;;0;100;;;
tremie;06/12/2012;1;6;MS;5;9;;0;100;;;
tremie;06/12/2012;1;7;MS;5;9;;0;100;;;
tremie;06/12/2012;1;8;MS;5;8;;0;100;;;
tremie;06/12/2012;1;9;MS;5;9;;0;100;;;
tremie;06/12/2012;1;10;MS;5;9;;0;100;;;
tremie;06/12/2012;2;11;MS;5;9;;0;100;;;
tremie;06/12/2012;2;12;MS;5;8;;0;100;;;
tremie;06/12/2012;2;13;MS;5;8;;0;100;;;
tremie;06/12/2012;2;14;MS;5;8;;0;100;;;
tremie;06/12/2012;2;15;MS;5;8;;0;100;;;
tremie;06/12/2012;2;16;MS;5;8;;0;100;;;
tremie;06/12/2012;2;17;MS;5;9;;0;100;;;
tremie;06/12/2012;2;18;MS;5;9;;0;100;;;
tremie;06/12/2012;2;19;MS;5;9;;0;100;;;
tremie;06/12/2012;2;20;MS;5;8;;0;100;;;
tremie;06/12/2012;3;21;MS;5;9;;0;100;;;
tremie;06/12/2012;3;22;MS;5;9;;0;100;;;
tremie;06/12/2012;3;23;MS;5;8;;0;100;;;
tremie;06/12/2012;3;24;MS;5;9;;0;100;;;
tremie;06/12/2012;3;25;MS;5;9;;0;100;;;
tremie;06/12/2012;3;26;MS;5;9;;0;100;;;
tremie;06/12/2012;3;27;MS;5;9;;0;100;;;
tremie;06/12/2012;3;28;MS;5;9;;0;100;;;
tremie;06/12/2012;3;29;MS;5;9;;0;100;;;
tremie;06/12/2012;3;30;MS;5;9;;0;100;;;
tremie;06/12/2012;1;1;MS;6;7;;0;100;;;
tremie;06/12/2012;1;2;MS;6;7;;0;100;;;
tremie;06/12/2012;1;3;MS;6;7;;0;100;;;
tremie;06/12/2012;1;4;MS;6;8;;0;100;;;
tremie;06/12/2012;1;5;MS;6;8;;0;100;;;
tremie;06/12/2012;1;6;MS;6;8;;0;100;;;
tremie;06/12/2012;1;7;MS;6;8;;0;100;;;
tremie;06/12/2012;1;8;MS;6;7;;0;100;;;
tremie;06/12/2012;1;9;MS;6;8;;0;100;;;
tremie;06/12/2012;1;10;MS;6;8;;0;100;;;
tremie;06/12/2012;2;11;MS;6;8;;0;100;;;
tremie;06/12/2012;2;12;MS;6;7;;0;100;;;
tremie;06/12/2012;2;13;MS;6;7;;0;100;;;
tremie;06/12/2012;2;14;MS;6;7;;0;100;;;
tremie;06/12/2012;2;15;MS;6;7;;0;100;;;
tremie;06/12/2012;2;16;MS;6;7;;0;100;;;
tremie;06/12/2012;2;17;MS;6;8;;0;100;;;
tremie;06/12/2012;2;18;MS;6;8;;0;100;;;
tremie;06/12/2012;2;19;MS;6;8;;0;100;;;
tremie;06/12/2012;2;20;MS;6;7;;0;100;;;
tremie;06/12/2012;3;21;MS;6;8;;0;100;;;
tremie;06/12/2012;3;22;MS;6;8;;0;100;;;
tremie;06/12/2012;3;23;MS;6;7;;0;100;;;
tremie;06/12/2012;3;24;MS;6;8;;0;100;;;
tremie;06/12/2012;3;25;MS;6;8;;0;100;;;
tremie;06/12/2012;3;26;MS;6;8;;0;100;;;
tremie;06/12/2012;3;27;MS;6;8;;0;100;;;
tremie;06/12/2012;3;28;MS;6;8;;0;100;;;
tremie;06/12/2012;3;29;MS;6;8;;0;100;;;
tremie;06/12/2012;3;30;MS;6;8;;0;100;;;
tremie;06/12/2012;1;1;MS;7;6;;0;100;;;
tremie;06/12/2012;1;2;MS;7;6;;0;100;;;
tremie;06/12/2012;1;3;MS;7;6;;0;100;;;
tremie;06/12/2012;1;4;MS;7;7;;0;100;;;
tremie;06/12/2012;1;5;MS;7;7;;0;100;;;
tremie;06/12/2012;1;6;MS;7;7;;0;100;;;
tremie;06/12/2012;1;7;MS;7;7;;0;100;;;
tremie;06/12/2012;1;8;MS;7;6;;0;100;;;
tremie;06/12/2012;1;9;MS;7;7;;0;100;;;
tremie;06/12/2012;1;10;MS;7;7;;0;100;;;
tremie;06/12/2012;2;11;MS;7;7;;0;100;;;
tremie;06/12/2012;2;12;MS;7;6;;0;100;;;
tremie;06/12/2012;2;13;MS;7;6;;0;100;;;
tremie;06/12/2012;2;14;MS;7;6;;0;100;;;
tremie;06/12/2012;2;15;MS;7;6;;0;100;;;
tremie;06/12/2012;2;16;MS;7;6;;0;100;;;
tremie;06/12/2012;2;17;MS;7;7;;0;100;;;
tremie;06/12/2012;2;18;MS;7;7;;0;100;;;
tremie;06/12/2012;2;19;MS;7;7;;0;100;;;
tremie;06/12/2012;2;20;MS;7;6;;0;100;;;
tremie;06/12/2012;3;21;MS;7;7;;0;100;;;
tremie;06/12/2012;3;22;MS;7;7;;0;100;;;
tremie;06/12/2012;3;23;MS;7;6;;0;100;;;
tremie;06/12/2012;3;24;MS;7;7;;0;100;;;
tremie;06/12/2012;3;25;MS;7;7;;0;100;;;
tremie;06/12/2012;3;26;MS;7;7;;0;100;;;
tremie;06/12/2012;3;27;MS;7;7;;0;100;;;
tremie;06/12/2012;3;28;MS;7;7;;0;100;;;
tremie;06/12/2012;3;29;MS;7;7;;0;100;;;
tremie;06/12/2012;3;30;MS;7;7;;0;100;;;
tremie;06/12/2012;1;1;MS;8;5;;0;100;;;
tremie;06/12/2012;1;2;MS;8;5;;0;100;;;
tremie;06/12/2012;1;3;MS;8;5;;0;100;;;
tremie;06/12/2012;1;4;MS;8;6;;0;100;;;
tremie;06/12/2012;1;5;MS;8;6;;0;100;;;
tremie;06/12/2012;1;6;MS;8;6;;0;100;;;
tremie;06/12/2012;1;7;MS;8;6;;0;100;;;
tremie;06/12/2012;1;8;MS;8;5;;0;100;;;
tremie;06/12/2012;1;9;MS;8;6;;0;100;;;
tremie;06/12/2012;1;10;MS;8;6;;0;100;;;
tremie;06/12/2012;2;11;MS;8;6;;0;100;;;
tremie;06/12/2012;2;12;MS;8;5;;0;100;;;
tremie;06/12/2012;2;13;MS;8;5;;0;100;;;
tremie;06/12/2012;2;14;MS;8;5;;0;100;;;
tremie;06/12/2012;2;15;MS;8;5;;0;100;;;
tremie;06/12/2012;2;16;MS;8;5;;0;100;;;
tremie;06/12/2012;2;17;MS;8;6;;0;100;;;
tremie;06/12/2012;2;18;MS;8;6;;0;100;;;
tremie;06/12/2012;2;19;MS;8;6;;0;100;;;
tremie;06/12/2012;2;20;MS;8;5;;0;100;;;
tremie;06/12/2012;3;21;MS;8;6;;0;100;;;
tremie;06/12/2012;3;22;MS;8;6;;0;100;;;
tremie;06/12/2012;3;23;MS;8;5;;0;100;;;
tremie;06/12/2012;3;24;MS;8;6;;0;100;;;
tremie;06/12/2012;3;25;MS;8;6;;0;100;;;
tremie;06/12/2012;3;26;MS;8;6;;0;100;;;
tremie;06/12/2012;3;27;MS;8;6;;0;100;;;
tremie;06/12/2012;3;28;MS;8;6;;0;100;;;
tremie;06/12/2012;3;29;MS;8;6;;0;100;;;
tremie;06/12/2012;3;30;MS;8;6;;0;100;;;
tremie;06/12/2012;1;1;MS;9;4;;0;100;;;
tremie;06/12/2012;1;2;MS;9;4;;0;100;;;
tremie;06/12/2012;1;3;MS;9;4;;0;100;;;
tremie;06/12/2012;1;4;MS;9;5;;0;100;;;
tremie;06/12/2012;1;5;MS;9;5;;0;100;;;
tremie;06/12/2012;1;6;MS;9;5;;0;100;;;
tremie;06/12/2012;1;7;MS;9;5;;0;100;;;
tremie;06/12/2012;1;8;MS;9;4;;0;100;;;
tremie;06/12/2012;1;9;MS;9;5;;0;100;;;
tremie;06/12/2012;1;10;MS;9;5;;0;100;;;
tremie;06/12/2012;2;11;MS;9;5;;0;100;;;
tremie;06/12/2012;2;12;MS;9;4;;0;100;;;
tremie;06/12/2012;2;13;MS;9;4;;0;100;;;
tremie;06/12/2012;2;14;MS;9;4;;0;100;;;
tremie;06/12/2012;2;15;MS;9;4;;0;100;;;
tremie;06/12/2012;2;16;MS;9;4;;0;100;;;
tremie;06/12/2012;2;17;MS;9;5;;0;100;;;
tremie;06/12/2012;2;18;MS;9;5;;0;100;;;
tremie;06/12/2012;2;19;MS;9;5;;0;100;;;
tremie;06/12/2012;2;20;MS;9;4;;0;100;;;
tremie;06/12/2012;3;21;MS;9;5;;0;100;;;
tremie;06/12/2012;3;22;MS;9;5;;0;100;;;
tremie;06/12/2012;3;23;MS;9;4;;0;100;;;
tremie;06/12/2012;3;24;MS;9;5;;0;100;;;
tremie;06/12/2012;3;25;MS;9;5;;0;100;;;
tremie;06/12/2012;3;26;MS;9;5;;0;100;;;
tremie;06/12/2012;3;27;MS;9;5;;0;100;;;
tremie;06/12/2012;3;28;MS;9;5;;0;100;;;
tremie;06/12/2012;3;29;MS;9;5;;0;100;;;
tremie;06/12/2012;3;30;MS;9;5;;0;100;;;
tremie;06/12/2012;1;1;MS;10;3;;0;100;;;
tremie;06/12/2012;1;2;MS;10;3;;0;100;;;
tremie;06/12/2012;1;3;MS;10;3;;0;100;;;
tremie;06/12/2012;1;4;MS;10;4;;0;100;;;
tremie;06/12/2012;1;5;MS;10;4;;0;100;;;
