"xn","L_blade","W_blade","L_sheath","L_internode","W_sheath","H_col","W_internode"
-0.0999999999999996,21.1898715181318,1.3135716782916,9.53823639237754,5.15347128814468,0.448990611113239,17.5046201837245,0.448990611113239
0,21.1569312644737,1.32453319341813,9.60946459305816,5.47092974282409,0.448990611113239,18.321026305438,0.448990611113239
0.100000000000001,21.0733447248988,1.33561970675114,9.6838829103069,5.79598005849001,0.448990611113239,19.1806736531516,0.448990611113239
0.200000000000001,20.9378984098947,1.34690015318178,9.76402269227328,6.12880117476749,0.448990611113239,20.0868479963998,0.448990611113239
0.300000000000001,20.7497738494186,1.35841273039017,9.85275116904004,6.46968345874408,0.448990611113239,21.0431202195228,0.448990611113239
0.4,20.5102289840362,1.3701823830968,9.95265113403662,6.81846529247581,0.448990611113239,22.0519126703859,0.448990611113239
0.5,20.222376481631,1.38216756371552,10.0656664074272,7.1750342014347,0.448990611113239,23.1145289508715,0.448990611113239
0.600000000000001,19.8895873761334,1.39427330804664,10.1934800858086,7.5393496348587,0.448990611113239,24.2314190314864,0.448990611113239
0.700000000000001,19.5152798439389,1.40638431604198,10.3371323419193,7.91100999723265,0.448990611113239,25.4014443827575,0.448990611113239
0.800000000000001,19.103225136853,1.41830920889398,10.4965773266545,8.28938856316849,0.448990611113239,26.6225125663115,0.448990611113239
0.9,18.6568812281244,1.4297447962905,10.6707750344167,8.67357839759909,0.448990611113239,27.8913226527797,0.448990611113239
1,18.1803182654763,1.44033700641917,10.858390900037,9.06293272642812,0.448990611113239,29.2041413191744,0.448990611113239
1.1,17.678475510193,1.44974819343161,11.0582340599965,9.45696004894472,0.448990611113239,30.5583252083653,0.448990611113239
1.2,17.157068877295,1.45774701792508,11.2695175977801,9.8562778578638,0.448990611113239,31.9533070496513,0.448990611113239
1.3,16.6219962055321,1.46425648971544,11.4911655960005,10.2627415001642,0.448990611113239,33.3888767719075,0.448990611113239
1.4,16.0790803207234,1.46934848071849,11.7218019046269,10.6786653557035,0.448990611113239,34.8624513522617,0.448990611113239
1.5,15.5334719592273,1.4731857504346,11.960377270587,11.1061543639099,0.448990611113239,36.3696620691878,0.448990611113239
1.6,14.988946208025,1.47595333440487,12.2065992072469,11.5463435055341,0.448990611113239,37.9082276960987,0.448990611113239
1.7,14.4472716612481,1.47779457374909,12.459995024637,11.9986968653457,0.448990611113239,39.4760573027243,0.448990611113239
1.8,13.9091166016672,1.47875064427919,12.7184356617999,12.460936115932,0.448990611113239,41.06651139026,0.448990611113239
1.9,13.3748615310384,1.47885030473641,12.9789310522372,12.9302805793227,0.448990611113239,42.6687253326445,0.448990611113239
2,12.8448372030935,1.47816278247522,13.2389808341683,13.4045627264093,0.448990611113239,44.2716509424854,0.448990611113239
2.1,12.3195172489942,1.47681543264198,13.4975566686293,13.8830689405811,0.448990611113239,45.8696909685617,0.448990611113239
2.2,11.7991810063788,1.47496280024693,13.7549003871984,14.3663043584634,0.448990611113239,47.4620627119704,0.448990611113239
2.3,11.2838913977621,1.47276109278385,14.012133431312,14.8547253942369,0.448990611113239,49.0514878982484,0.448990611113239
2.4,10.7730605083419,1.47034480379386,14.269982121039,15.3485335299677,0.448990611113239,50.6413529818011,0.448990611113239
2.5,10.2656319252958,1.4678022305141,14.528619291224,15.8474294063145,0.448990611113239,52.2331538586419,0.448990611113239
2.6,9.76057067328251,1.46520544919596,14.7879862443856,16.3504801105805,0.448990611113239,53.8276142806171,0.448990611113239
2.7,9.25717555796889,1.46260229141615,15.0478487143453,16.8564551338823,0.448990611113239,55.4244944630261,0.448990611113239
2.8,8.75492068056755,1.46001010814013,15.3080617314407,17.3643136085681,0.448990611113239,57.0231653233181,0.448990611113239
2.9,8.25328169668323,1.45743136064327,15.5685237164553,17.8733685525378,0.448990611113239,58.6229919078565,0.448990611113239
3,7.75173780841464,1.45486805278357,15.8291327939173,18.3829537308734,0.448990611113239,60.2233396894477,0.448990611113239
3.1,7.25011525746156,1.45231103869262,16.0897751882314,18.8925931528861,0.448990611113239,61.8237452729252,0.448990611113239
3.2,6.7484927065085,1.44975402460166,16.3504175825455,19.4022325748987,0.448990611113239,63.4241508564026,0.448990611113239
3.3,6.24687015555542,1.4471970105107,16.6110599768596,19.9118719969114,0.448990611113239,65.0245564398801,0.448990611113239
3.4,5.74524760460233,1.44463999641975,16.8717023711737,20.421511418924,0.448990611113239,66.6249620233576,0.448990611113239
3.5,5.24362505364927,1.44208298232879,17.1323447654877,20.9311508409366,0.448990611113239,68.225367606835,0.448990611113239
3.6,4.74200250269619,1.43952596823784,17.3929871598018,21.4407902629493,0.448990611113239,69.8257731903124,0.448990611113239
3.7,4.24037995174313,1.43696895414688,17.6536295541159,21.9504296849619,0.448990611113239,71.4261787737898,0.448990611113239
3.8,3.73875740079003,1.43441194005592,17.9142719484299,22.4600691069745,0.448990611113239,73.0265843572673,0.448990611113239
3.9,3.23713484983696,1.43185492596497,18.174914342744,22.9697085289872,0.448990611113239,74.6269899407447,0.448990611113239
4,2.7355122988839,1.42929791187401,18.4355567370581,23.4793479509998,0.448990611113239,76.2273955242221,0.448990611113239
4.1,2.23388974793082,1.42674089778306,18.6961991313722,23.9889873730125,0.448990611113239,77.8278011076996,0.448990611113239
4.2,1.73226719697774,1.4241838836921,18.9568415256862,24.4986267950251,0.448990611113239,79.428206691177,0.448990611113239
4.3,1.23064464602466,1.42162686960115,19.2174839200003,25.0082662170377,0.448990611113239,81.0286122746545,0.448990611113239
4.4,0.729022095071588,1.41906985551019,19.4781263143144,25.5179056390504,0.448990611113239,82.6290178581319,0.448990611113239
4.5,0.227399544118525,1.41651284141923,19.7387687086285,26.027545061063,0.448990611113239,84.2294234416093,0.448990611113239
